cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0]
6/16/2004 5:15,295.054,294.655,85.862,299.624,294.687,292.333,295.4,99200,294.798,99384.418
6/16/2004 5:20,295.187,294.734,86.699,300.121,294.945,292.84,295.583,99200,294.88,99384.368
6/16/2004 5:25,295.323,294.813,87.137,300.603,295.219,293.364,295.767,99200,294.986,99384.312
6/16/2004 5:30,295.484,294.892,88.022,301.115,295.511,293.918,295.95,99200,295.091,99384.255
6/16/2004 5:35,295.609,294.97,88.951,301.609,295.803,294.49,296.133,99200,295.188,99384.2
6/16/2004 5:40,295.781,295.048,90.212,302.1,296.114,295.075,296.317,99200,295.294,99384.144
6/16/2004 5:45,295.93,295.126,90.919,302.566,296.425,295.674,296.5,99200,295.4,99384.087
6/16/2004 5:50,296.115,295.204,92.018,303.294,296.81,296.282,296.683,99200,295.511,99384.029
6/16/2004 5:55,296.275,295.281,93.067,303.813,297.163,296.901,296.867,99200,295.621,99383.972
6/16/2004 6:00,296.466,295.358,188.797,304.28,297.525,297.539,297.05,99200,295.734,99383.913
6/16/2004 6:05,296.907,295.381,96.746,304.787,297.972,298.275,297.142,99200,295.956,99383.844
6/16/2004 6:10,296.838,295.404,96.606,305.117,298.293,298.836,297.233,99200,295.917,99383.845
6/16/2004 6:15,296.915,295.428,97.228,305.418,298.62,299.441,297.325,99200,295.946,99383.83
6/16/2004 6:20,297.08,295.452,98.646,305.707,298.969,300.059,297.417,99200,296.021,99383.8
6/16/2004 6:25,297.205,295.477,99.625,305.956,299.313,300.651,297.508,99200,296.096,99383.77
6/16/2004 6:30,297.346,295.502,100.495,306.132,299.656,301.191,297.6,99200,296.164,99383.742
6/16/2004 6:35,297.44,295.528,101.398,306.25,299.983,301.695,297.692,99200,296.221,99383.717
6/16/2004 6:40,297.57,295.554,102.394,306.342,300.316,302.208,297.783,99200,296.284,99383.69
6/16/2004 6:45,297.667,295.581,98.51,306.395,300.638,302.686,297.875,99200,296.344,99383.663
6/16/2004 6:50,297.778,295.609,99.115,306.425,300.96,303.16,297.967,99200,296.399,99383.638
6/16/2004 6:55,297.859,295.637,99.744,306.421,301.271,303.606,298.058,99200,296.454,99383.613
6/16/2004 7:00,297.971,295.666,209.658,306.372,301.566,304.051,298.15,99200,296.513,99383.587
6/16/2004 7:05,298.427,295.753,112.716,306.41,301.965,304.631,298.292,99191.667,296.782,99383.483
6/16/2004 7:10,298.294,295.842,119.547,306.268,302.205,305.014,298.433,99183.333,296.768,99383.454
6/16/2004 7:15,298.384,295.932,122.112,306.134,302.466,305.513,298.575,99175,296.843,99383.404
6/16/2004 7:20,298.533,296.025,117.667,306.003,302.743,306.038,298.717,99166.667,296.961,99383.34
6/16/2004 7:25,298.67,296.119,120.068,305.857,303.017,306.577,298.858,99158.333,297.077,99383.275
6/16/2004 7:30,298.82,296.214,122.956,305.717,303.32,307.038,299,99150,297.196,99383.209
6/16/2004 7:35,298.957,296.312,120.55,305.574,303.624,307.486,299.142,99141.667,297.312,99383.144
6/16/2004 7:40,299.085,296.41,123.099,305.427,303.924,307.934,299.283,99133.333,297.423,99383.079
6/16/2004 7:45,299.225,296.511,125.875,304.345,305.407,308.367,299.425,99125,297.541,99383.012
6/16/2004 7:50,299.377,296.613,128.238,304.892,305.522,308.801,299.567,99116.667,297.665,99382.943
6/16/2004 7:55,299.529,296.717,130.593,305.484,305.694,309.223,299.708,99108.333,297.79,99382.874
6/16/2004 8:00,299.687,296.822,128.484,306.139,305.932,309.666,299.85,99100,297.916,99382.803
6/16/2004 8:05,299.813,296.894,130.104,306.808,306.19,310.089,299.942,99100,298.013,99382.751
6/16/2004 8:10,299.995,296.967,132.042,307.505,306.485,310.403,300.033,99100,298.125,99382.696
6/16/2004 8:15,300.114,297.04,133.953,308.188,306.774,310.646,300.125,99100,298.229,99382.642
6/16/2004 8:20,300.232,297.113,135.617,308.863,307.066,310.874,300.217,99100,298.32,99382.591
6/16/2004 8:25,300.303,297.187,137.267,309.512,307.342,311.045,300.308,99100,298.399,99382.544
6/16/2004 8:30,300.415,297.261,138.892,310.145,307.575,311.285,300.4,99100,298.485,99382.495
6/16/2004 8:35,300.501,297.336,140.605,310.762,307.782,311.499,300.492,99100,298.571,99382.446
6/16/2004 8:40,300.62,297.41,142.208,311.387,307.99,311.717,300.583,99100,298.661,99382.395
6/16/2004 8:45,300.699,297.485,144.003,311.998,308.18,311.917,300.675,99100,298.745,99382.347
6/16/2004 8:50,300.811,297.561,145.618,312.617,308.374,312.129,300.767,99100,298.832,99382.297
6/16/2004 8:55,300.89,297.637,147.292,313.227,308.556,312.327,300.858,99100,298.915,99382.248
6/16/2004 9:00,301.004,297.714,147.696,313.749,308.694,312.507,300.95,99100,299.004,99382.198
6/16/2004 9:05,301.065,297.772,148.503,314.216,308.796,312.66,301.042,99100,299.07,99382.159
6/16/2004 9:10,301.092,297.831,149.442,314.641,308.869,313.001,301.133,99100,299.114,99382.127
6/16/2004 9:15,301.197,297.891,150.476,315.07,308.956,313.405,301.225,99100,299.182,99382.089
6/16/2004 9:20,301.331,297.951,151.481,315.501,309.054,313.815,301.317,99100,299.273,99382.044
6/16/2004 9:25,301.483,298.011,152.92,315.934,309.162,314.252,301.408,99100,299.369,99381.997
6/16/2004 9:30,301.59,298.072,153.771,316.283,309.234,314.586,301.5,99100,299.452,99381.954
6/16/2004 9:35,301.709,298.134,154.479,316.605,309.298,314.933,301.592,99100,299.53,99381.912
6/16/2004 9:40,301.81,298.196,155.015,316.896,309.294,315.29,301.683,99100,299.609,99381.87
6/16/2004 9:45,301.941,298.259,156.06,317.178,309.324,315.645,301.775,99100,299.695,99381.825
6/16/2004 9:50,302.048,298.322,156.747,317.436,309.351,315.991,301.867,99100,299.777,99381.781
6/16/2004 9:55,302.175,298.387,157.377,317.686,309.385,316.336,301.958,99100,299.862,99381.737
6/16/2004 10:00,302.277,298.452,158.962,318.047,309.454,316.687,302.05,99100,299.943,99381.693
6/16/2004 10:05,302.423,298.538,159.81,318.454,309.551,317.052,302.142,99091.667,300.046,99381.636
6/16/2004 10:10,302.557,298.625,160.487,318.874,309.655,317.383,302.233,99083.333,300.154,99381.578
6/16/2004 10:15,302.697,298.713,160.796,319.303,309.768,317.71,302.325,99075,300.261,99381.519
6/16/2004 10:20,302.813,298.801,161.159,319.726,309.877,318.03,302.417,99066.667,300.362,99381.462
6/16/2004 10:25,302.943,298.891,161.696,320.151,309.992,318.349,302.508,99058.333,300.464,99381.404
6/16/2004 10:30,303.065,298.981,161.803,320.537,310.12,318.617,302.6,99050,300.567,99381.346
6/16/2004 10:35,303.194,299.072,162.145,320.909,310.255,318.875,302.692,99041.667,300.671,99381.288
6/16/2004 10:40,303.31,299.164,162.154,321.263,310.388,319.126,302.783,99033.333,300.772,99381.23
6/16/2004 10:45,303.436,299.256,162.442,321.607,310.526,319.362,302.875,99025,300.875,99381.171
6/16/2004 10:50,303.55,299.349,162.418,321.936,310.662,319.594,302.967,99016.667,300.976,99381.113
6/16/2004 10:55,303.673,299.443,162.69,322.255,310.801,319.817,303.058,99008.333,301.079,99381.054
6/16/2004 11:00,303.787,299.538,156.838,322.541,310.936,320.039,303.15,99000,301.18,99380.995
6/16/2004 11:05,303.866,299.59,156.983,322.795,311.056,320.235,303.2,98991.667,301.242,99380.96
6/16/2004 11:10,303.967,299.642,157.256,323.039,311.18,320.361,303.25,98983.333,301.31,99380.925
6/16/2004 11:15,304.041,299.696,157.366,323.258,311.296,320.445,303.3,98975,301.375,99380.889
6/16/2004 11:20,304.107,299.75,157.458,323.459,311.405,320.524,303.35,98966.667,301.432,99380.855
6/16/2004 11:25,304.159,299.805,157.523,323.639,311.508,320.575,303.4,98958.333,301.487,99380.822
6/16/2004 11:30,304.228,299.861,157.737,323.847,311.603,320.679,303.45,98950,301.545,99380.788
6/16/2004 11:35,304.292,299.917,158.398,324.053,311.695,320.771,303.5,98941.667,301.606,99380.753
6/16/2004 11:40,304.367,299.974,158.978,324.259,311.79,320.859,303.55,98933.333,301.669,99380.717
6/16/2004 11:45,304.43,300.032,159.435,324.455,311.883,320.945,303.6,98925,301.731,99380.681
6/16/2004 11:50,304.504,300.091,159.966,324.647,311.979,321.031,303.65,98916.667,301.794,99380.644
6/16/2004 11:55,304.568,300.151,160.503,324.826,312.075,321.112,303.7,98908.333,301.856,99380.607
6/16/2004 12:00,304.642,300.211,168.239,324.948,312.159,321.184,303.75,98900,301.921,99380.57
6/16/2004 12:05,304.742,300.297,169.464,325.055,312.25,321.265,303.792,98891.667,302.014,99380.516
6/16/2004 12:10,304.871,300.384,170.952,325.157,312.354,321.23,303.833,98883.333,302.119,99380.459
6/16/2004 12:15,304.926,300.472,172.187,325.22,312.436,321.142,303.875,98875,302.206,99380.406
6/16/2004 12:20,304.984,300.559,173.471,325.264,312.515,321.056,303.917,98866.667,302.282,99380.357
6/16/2004 12:25,305.006,300.647,174.334,325.277,312.578,320.937,303.958,98858.333,302.35,99380.309
6/16/2004 12:30,305.074,300.735,175.607,325.248,312.633,320.791,304,98850,302.428,99380.259
6/16/2004 12:35,305.104,300.823,176.745,325.181,312.671,320.614,304.042,98841.667,302.502,99380.209
6/16/2004 12:40,305.165,300.912,178,325.105,312.713,320.439,304.083,98833.333,302.578,99380.16
6/16/2004 12:45,305.184,301.001,179.029,324.997,312.74,320.236,304.125,98825,302.646,99380.112
6/16/2004 12:50,305.239,301.089,180.216,324.884,312.773,320.048,304.167,98816.667,302.719,99380.063
6/16/2004 12:55,305.26,301.179,180.893,324.747,312.796,319.843,304.208,98808.333,302.787,99380.015
6/16/2004 13:00,305.315,301.268,179.839,324.534,312.807,319.646,304.25,98800,302.86,99379.966
6/16/2004 13:05,305.288,301.295,179.672,324.258,312.782,319.408,304.25,98791.667,302.875,99379.952
6/16/2004 13:10,305.209,301.323,179.644,323.931,312.724,319.399,304.25,98783.333,302.857,99379.948
6/16/2004 13:15,305.238,301.351,179.843,323.621,312.692,319.457,304.25,98775,302.874,99379.935
6/16/2004 13:20,305.289,301.379,180.001,323.313,312.673,319.503,304.25,98766.667,302.916,99379.915
6/16/2004 13:25,305.363,301.407,180.666,323.011,312.667,319.569,304.25,98758.333,302.96,99379.894
6/16/2004 13:30,305.372,301.436,180.611,322.626,312.642,319.531,304.25,98750,302.985,99379.877
6/16/2004 13:35,305.408,301.465,180.525,322.227,312.623,319.51,304.25,98741.667,303.009,99379.862
6/16/2004 13:40,305.415,301.494,180.665,321.807,312.594,319.496,304.25,98733.333,303.033,99379.846
6/16/2004 13:45,305.469,301.523,180.782,321.396,312.581,319.48,304.25,98725,303.066,99379.828
6/16/2004 13:50,305.48,301.552,180.531,320.967,312.555,319.446,304.25,98716.667,303.092,99379.811
6/16/2004 13:55,305.522,301.582,180.371,320.546,312.539,319.412,304.25,98708.333,303.12,99379.794
6/16/2004 14:00,305.529,301.611,180.42,320.227,312.589,319.366,304.25,98700,303.143,99379.779
6/16/2004 14:05,305.595,301.675,180.67,319.96,312.63,319.338,304.25,98700,303.199,99379.743
6/16/2004 14:10,305.65,301.739,181.199,319.705,312.669,319.236,304.25,98700,303.264,99379.705
6/16/2004 14:15,305.697,301.802,181.85,319.453,312.707,319.117,304.25,98700,303.322,99379.669
6/16/2004 14:20,305.712,301.864,182.368,319.19,312.731,318.989,304.25,98700,303.368,99379.636
6/16/2004 14:25,305.738,301.926,182.537,318.927,312.756,318.853,304.25,98700,303.415,99379.603
6/16/2004 14:30,305.757,301.988,182.724,318.601,312.745,318.636,304.25,98700,303.462,99379.571
6/16/2004 14:35,305.778,302.049,183.002,318.257,312.721,318.402,304.25,98700,303.507,99379.539
6/16/2004 14:40,305.784,302.11,183.207,317.896,312.685,318.159,304.25,98700,303.548,99379.508
6/16/2004 14:45,305.795,302.169,183.017,317.528,312.643,317.894,304.25,98700,303.588,99379.478
6/16/2004 14:50,305.793,302.229,182.943,317.149,312.593,317.626,304.25,98700,303.625,99379.449
6/16/2004 14:55,305.799,302.287,183.011,316.769,312.54,317.349,304.25,98700,303.662,99379.42
6/16/2004 15:00,305.795,302.345,184.852,316.354,312.471,317.068,304.25,98700,303.697,99379.392
6/16/2004 15:05,305.763,302.342,184.958,315.919,312.385,316.767,304.208,98691.667,303.688,99379.394
6/16/2004 15:10,305.725,302.34,184.835,315.475,312.289,316.436,304.167,98683.333,303.671,99379.4
6/16/2004 15:15,305.677,302.338,184.632,315.023,312.182,316.085,304.125,98675,303.652,99379.406
6/16/2004 15:20,305.625,302.337,184.395,314.568,312.07,315.734,304.083,98666.667,303.63,99379.412
6/16/2004 15:25,305.57,302.337,183.744,314.062,311.953,315.373,304.042,98658.333,303.608,99379.418
6/16/2004 15:30,305.516,302.337,183.477,313.606,311.819,315.098,304,98650,303.587,99379.424
6/16/2004 15:35,305.468,302.337,183.329,313.16,311.681,314.829,303.958,98641.667,303.569,99379.428
6/16/2004 15:40,305.424,302.339,183.219,312.716,311.538,314.558,303.917,98633.333,303.553,99379.432
6/16/2004 15:45,305.377,302.34,183.098,312.27,311.391,314.302,303.875,98625,303.537,99379.436
6/16/2004 15:50,305.335,302.342,183.398,311.847,311.263,314.044,303.833,98616.667,303.521,99379.439
6/16/2004 15:55,305.292,302.345,183.485,311.208,311.479,313.793,303.792,98608.333,303.507,99379.442
6/16/2004 16:00,305.254,302.348,178.486,311.259,311.203,313.54,303.75,98600,303.495,99379.445
6/16/2004 16:05,305.22,302.38,176.706,311.354,310.963,313.291,303.7,98600,303.498,99379.434
6/16/2004 16:10,305.183,302.411,175.615,311.473,310.742,313.04,303.65,98600,303.504,99379.422
6/16/2004 16:15,305.147,302.439,174.98,311.611,310.533,312.792,303.6,98600,303.509,99379.411
6/16/2004 16:20,305.107,302.465,174.176,311.758,310.331,312.542,303.55,98600,303.512,99379.402
6/16/2004 16:25,305.067,302.489,173.728,311.913,310.133,312.291,303.5,98600,303.514,99379.394
6/16/2004 16:30,305.023,302.511,172.172,311.875,309.863,311.89,303.45,98600,303.513,99379.387
6/16/2004 16:35,304.959,302.531,170.997,311.859,309.608,311.466,303.4,98600,303.502,99379.384
6/16/2004 16:40,304.889,302.549,169.612,311.82,309.352,311.046,303.35,98600,303.487,99379.382
6/16/2004 16:45,304.819,302.564,168.473,311.756,309.094,310.598,303.3,98600,303.47,99379.382
6/16/2004 16:50,304.743,302.577,166.977,311.665,308.835,310.153,303.25,98600,303.449,99379.383
6/16/2004 16:55,304.664,302.587,165.717,311.545,308.574,309.699,303.2,98600,303.426,99379.386
6/16/2004 17:00,304.58,302.595,143.633,311.399,308.315,309.255,303.15,98600,303.4,99379.39
6/16/2004 17:05,304.435,302.598,140.312,311.204,308.033,308.786,303.1,98591.667,303.34,99379.405
6/16/2004 17:10,304.344,302.6,138.68,310.992,307.764,308.336,303.05,98583.333,303.302,99379.415
6/16/2004 17:15,304.259,302.6,136.797,310.583,307.468,307.891,303,98575,303.272,99379.423
6/16/2004 17:20,304.171,302.599,135.264,310.252,307.195,307.452,302.95,98566.667,303.238,99379.433
6/16/2004 17:25,304.081,302.597,134.01,309.915,306.928,307.026,302.9,98558.333,303.202,99379.443
6/16/2004 17:30,303.996,302.593,133.012,309.623,306.664,306.644,302.85,98550,303.167,99379.454
6/16/2004 17:35,303.914,302.588,132.079,309.336,306.402,306.281,302.8,98541.667,303.133,99379.465
6/16/2004 17:40,303.837,302.581,130.822,309.047,306.144,305.923,302.75,98533.333,303.1,99379.476
6/16/2004 17:45,303.759,302.573,129.741,308.748,305.887,305.586,302.7,98525,303.065,99379.488
6/16/2004 17:50,303.645,302.586,128.499,308.42,305.619,305.235,302.65,98516.667,303.024,99379.495
6/16/2004 17:55,303.543,302.568,127.451,308.078,305.351,304.914,302.6,98508.333,302.969,99379.516
6/16/2004 18:00,303.487,302.55,126.65,307.728,305.094,304.61,302.55,98500,302.935,99379.531
6/16/2004 18:05,303.221,302.476,124.927,307.284,304.758,304.391,302.458,98500,302.791,99379.593
6/16/2004 18:10,303.112,302.401,123.619,306.64,304.427,304.069,302.367,98500,302.672,99379.651
6/16/2004 18:15,302.982,302.327,122.04,306.108,304.116,303.761,302.275,98500,302.589,99379.698
6/16/2004 18:20,302.834,302.254,120.812,305.577,303.804,303.406,302.183,98500,302.475,99379.753
6/16/2004 18:25,302.633,302.18,119.268,305.015,303.472,303.026,302.092,98500,302.358,99379.808
6/16/2004 18:30,302.58,302.108,118.726,304.651,303.228,302.753,302,98500,302.285,99379.852
6/16/2004 18:35,302.506,302.036,118.232,304.348,303.005,302.465,301.908,98500,302.219,99379.893
6/16/2004 18:40,302.458,301.964,117.504,304.094,302.806,302.18,301.817,98500,302.153,99379.935
6/16/2004 18:45,302.357,301.893,116.827,303.855,302.599,301.898,301.725,98500,302.076,99379.978
6/16/2004 18:50,302.726,301.823,117.929,303.781,302.579,301.73,301.633,98500,302.156,99379.981
6/16/2004 18:55,303.065,301.754,118.851,303.735,302.612,301.626,301.542,98500,302.259,99379.979
6/16/2004 19:00,303.071,301.685,115.673,303.587,302.541,301.474,301.45,98500,302.273,99379.993
6/16/2004 19:05,302.806,301.641,113.973,303.308,302.34,301.275,301.408,98500,302.157,99380.035
6/16/2004 19:10,302.632,301.598,112.955,303.003,302.126,301.073,301.367,98500,302.035,99380.083
6/16/2004 19:15,302.506,301.554,112.451,302.678,301.916,300.834,301.325,98500,301.957,99380.119
6/16/2004 19:20,302.448,301.512,112.077,302.05,301.604,300.464,301.283,98500,301.906,99380.147
6/16/2004 19:25,302.339,301.469,111.613,301.714,301.402,300.264,301.242,98500,301.847,99380.177
6/16/2004 19:30,302.26,301.426,111.205,301.468,301.241,300.086,301.2,98500,301.788,99380.207
6/16/2004 19:35,302.162,301.384,110.732,301.259,301.091,299.934,301.158,98500,301.727,99380.237
6/16/2004 19:40,302.09,301.342,110.326,301.086,300.961,299.794,301.117,98500,301.671,99380.266
6/16/2004 19:45,302.005,301.3,110.035,300.929,300.834,299.669,301.075,98500,301.615,99380.295
6/16/2004 19:50,301.941,301.258,109.77,300.791,300.72,299.555,301.033,98500,301.562,99380.323
6/16/2004 19:55,301.864,301.215,109.424,300.661,300.607,299.449,300.992,98500,301.509,99380.351
6/16/2004 20:00,301.803,301.174,109.099,300.554,300.517,299.364,300.95,98500,301.458,99380.379
6/16/2004 20:05,301.748,301.167,108.759,300.46,300.439,299.293,300.95,98500,301.43,99380.389
6/16/2004 20:10,301.715,301.162,108.471,300.384,300.375,299.242,300.95,98500,301.411,99380.396
6/16/2004 20:15,301.674,301.156,108.156,300.313,300.317,299.204,300.95,98500,301.393,99380.403
6/16/2004 20:20,301.643,301.151,107.87,300.252,300.266,299.173,300.95,98500,301.377,99380.409
6/16/2004 20:25,301.606,301.146,107.566,300.194,300.218,299.151,300.95,98500,301.359,99380.416
6/16/2004 20:30,301.579,301.141,107.298,300.143,300.176,299.133,300.95,98500,301.345,99380.421
6/16/2004 20:35,301.548,301.137,107.03,300.095,300.136,299.12,300.95,98500,301.33,99380.427
6/16/2004 20:40,301.525,301.133,106.792,300.052,300.101,299.112,300.95,98500,301.318,99380.432
6/16/2004 20:45,301.498,301.129,106.546,300.011,300.067,299.105,300.95,98500,301.305,99380.436
6/16/2004 20:50,301.478,301.125,106.327,299.974,300.037,299.103,300.95,98500,301.293,99380.441
6/16/2004 20:55,301.454,301.121,106.13,299.939,300.007,299.101,300.95,98500,301.282,99380.445
6/16/2004 21:00,301.436,301.117,0,299.912,299.988,299.107,300.95,98500,301.272,99380.449
6/16/2004 21:05,300.999,301.033,0,299.736,299.808,298.939,300.858,98500,301.024,99380.543
6/16/2004 21:10,300.846,300.949,0,299.61,299.684,298.86,300.767,98500,300.899,99380.606
6/16/2004 21:15,300.736,300.864,0,299.506,299.584,298.75,300.675,98500,300.803,99380.66
6/16/2004 21:20,300.644,300.78,0,299.415,299.498,298.644,300.583,98500,300.715,99380.712
6/16/2004 21:25,300.554,300.697,0,299.332,299.419,298.542,300.492,98500,300.629,99380.763
6/16/2004 21:30,300.468,300.613,0,299.254,299.345,298.443,300.4,98500,300.544,99380.813
6/16/2004 21:35,300.383,300.53,0,299.179,299.275,298.346,300.308,98500,300.461,99380.863
6/16/2004 21:40,300.3,300.447,0,299.107,299.207,298.247,300.217,98500,300.378,99380.913
6/16/2004 21:45,300.216,300.364,0,299.037,299.141,298.148,300.125,98500,300.295,99380.963
6/16/2004 21:50,300.133,300.282,0,298.968,299.076,298.05,300.033,98500,300.213,99381.013
6/16/2004 21:55,300.05,300.2,0,298.901,299.011,297.952,299.942,98500,300.131,99381.062
6/16/2004 22:00,299.969,300.119,0,298.814,298.925,297.827,299.85,98500,300.049,99381.111
6/16/2004 22:05,299.883,300.034,0,298.72,298.83,297.694,299.758,98500,299.965,99381.163
6/16/2004 22:10,299.794,299.949,0,298.62,298.73,297.569,299.667,98500,299.879,99381.214
6/16/2004 22:15,299.705,299.865,0,298.517,298.625,297.437,299.575,98500,299.792,99381.266
6/16/2004 22:20,299.616,299.78,0,298.412,298.519,297.306,299.483,98500,299.706,99381.318
6/16/2004 22:25,299.527,299.696,0,298.305,298.411,297.171,299.392,98500,299.619,99381.369
6/16/2004 22:30,299.439,299.612,0,298.197,298.302,297.036,299.3,98500,299.533,99381.421
6/16/2004 22:35,299.349,299.528,0,298.088,298.191,296.896,299.208,98500,299.447,99381.472
6/16/2004 22:40,299.261,299.444,0,297.979,298.08,296.757,299.117,98500,299.362,99381.524
6/16/2004 22:45,299.171,299.361,0,297.868,297.968,296.614,299.025,98500,299.276,99381.575
6/16/2004 22:50,299.083,299.278,0,297.758,297.855,296.471,298.933,98500,299.19,99381.626
6/16/2004 22:55,298.993,299.195,0,297.646,297.741,296.326,298.842,98500,299.105,99381.677
6/16/2004 23:00,298.905,299.112,0,297.539,297.633,296.186,298.75,98500,299.02,99381.728
6/16/2004 23:05,298.83,299.061,0,297.439,297.532,296.048,298.7,98491.667,298.954,99381.764
6/16/2004 23:10,298.761,299.01,0,297.343,297.436,295.923,298.65,98483.333,298.895,99381.798
6/16/2004 23:15,298.696,298.96,0,297.251,297.344,295.806,298.6,98475,298.838,99381.83
6/16/2004 23:20,298.634,298.909,0,297.163,297.254,295.691,298.55,98466.667,298.782,99381.863
6/16/2004 23:25,298.573,298.859,0,297.076,297.167,295.584,298.5,98458.333,298.727,99381.895
6/16/2004 23:30,298.515,298.808,0,296.991,297.082,295.477,298.45,98450,298.673,99381.927
6/16/2004 23:35,298.456,298.758,0,296.907,296.997,295.373,298.4,98441.667,298.619,99381.958
6/16/2004 23:40,298.398,298.707,0,296.825,296.914,295.27,298.35,98433.333,298.566,99381.99
6/16/2004 23:45,298.34,298.657,0,296.743,296.831,295.17,298.3,98425,298.512,99382.022
6/16/2004 23:50,298.282,298.607,0,296.661,296.748,295.07,298.25,98416.667,298.459,99382.053
6/16/2004 23:55,298.225,298.556,0,296.58,296.665,294.972,298.2,98408.333,298.405,99382.085
6/17/2004 0:00,298.168,298.506,77.165,296.511,296.596,294.894,298.15,98400,298.352,99382.116
6/17/2004 0:05,298.453,298.458,78.227,296.566,296.658,294.929,298.1,98400,298.468,99382.101
6/17/2004 0:10,298.522,298.41,78.765,296.593,296.688,294.879,298.05,98400,298.486,99382.111
6/17/2004 0:15,298.523,298.361,39.51,296.598,296.694,294.847,298,98400,298.463,99382.133
6/17/2004 0:20,298.326,298.313,39.291,296.527,296.621,294.759,297.95,98400,298.342,99382.182
6/17/2004 0:25,298.231,298.265,39.304,296.464,296.556,294.687,297.9,98400,298.267,99382.219
6/17/2004 0:30,298.164,298.217,0,296.406,296.498,294.619,297.85,98400,298.21,99382.251
6/17/2004 0:35,297.935,298.169,0,296.292,296.381,294.495,297.8,98400,298.074,99382.305
6/17/2004 0:40,297.822,298.121,0,296.197,296.285,294.417,297.75,98400,297.99,99382.345
6/17/2004 0:45,297.743,298.073,0,296.116,296.203,294.332,297.7,98400,297.926,99382.379
6/17/2004 0:50,297.679,298.025,0,296.045,296.132,294.246,297.65,98400,297.87,99382.411
6/17/2004 0:55,297.622,297.978,0,295.981,296.068,294.168,297.6,98400,297.817,99382.442
6/17/2004 1:00,297.569,297.93,0,295.92,296.006,294.092,297.55,98400,297.767,99382.472
6/17/2004 1:05,297.519,297.888,0,295.863,295.948,294.02,297.508,98400,297.721,99382.499
6/17/2004 1:10,297.471,297.846,0,295.808,295.893,293.953,297.467,98400,297.676,99382.526
6/17/2004 1:15,297.423,297.805,0,295.755,295.839,293.893,297.425,98400,297.632,99382.552
6/17/2004 1:20,297.378,297.763,0,295.704,295.787,293.835,297.383,98400,297.588,99382.578
6/17/2004 1:25,297.333,297.721,0,295.654,295.736,293.782,297.342,98400,297.545,99382.604
6/17/2004 1:30,297.289,297.68,0,295.605,295.686,293.729,297.3,98400,297.503,99382.63
6/17/2004 1:35,297.245,297.638,0,295.558,295.637,293.68,297.258,98400,297.46,99382.656
6/17/2004 1:40,297.201,297.596,0,295.51,295.588,293.631,297.217,98400,297.418,99382.682
6/17/2004 1:45,297.158,297.555,0,295.464,295.54,293.584,297.175,98400,297.375,99382.707
6/17/2004 1:50,297.115,297.513,0,295.418,295.493,293.538,297.133,98400,297.333,99382.733
6/17/2004 1:55,297.072,297.472,0,295.372,295.446,293.493,297.092,98400,297.291,99382.759
6/17/2004 2:00,297.029,297.43,0,295.328,295.401,293.449,297.05,98400,297.249,99382.785
6/17/2004 2:05,296.982,297.379,0,295.284,295.357,293.405,297,98400,297.201,99382.815
6/17/2004 2:10,296.933,297.327,0,295.239,295.311,293.367,296.95,98400,297.151,99382.846
6/17/2004 2:15,296.882,297.276,0,295.193,295.265,293.334,296.9,98400,297.1,99382.878
6/17/2004 2:20,296.832,297.224,0,295.147,295.219,293.302,296.85,98400,297.049,99382.91
6/17/2004 2:25,296.783,297.173,0,295.102,295.173,293.274,296.8,98400,296.998,99382.941
6/17/2004 2:30,296.734,297.122,0,295.056,295.127,293.245,296.75,98400,296.948,99382.973
6/17/2004 2:35,296.684,297.07,0,295.01,295.082,293.217,296.7,98400,296.897,99383.004
6/17/2004 2:40,296.635,297.019,0,294.965,295.036,293.19,296.65,98400,296.847,99383.035
6/17/2004 2:45,296.586,296.968,0,294.92,294.991,293.164,296.6,98400,296.797,99383.067
6/17/2004 2:50,296.537,296.916,0,294.875,294.945,293.138,296.55,98400,296.746,99383.098
6/17/2004 2:55,296.488,296.865,0,294.829,294.9,293.113,296.5,98400,296.696,99383.13
6/17/2004 3:00,296.44,296.814,0,294.785,294.856,293.085,296.45,98400,296.646,99383.161
6/17/2004 3:05,296.41,296.811,0,294.748,294.82,293.064,296.45,98408.333,296.626,99383.169
6/17/2004 3:10,296.399,296.809,0,294.719,294.793,293.015,296.45,98416.667,296.618,99383.172
6/17/2004 3:15,296.392,296.807,0,294.696,294.771,292.951,296.45,98425,296.614,99383.174
6/17/2004 3:20,296.383,296.805,0,294.675,294.753,292.879,296.45,98433.333,296.609,99383.176
6/17/2004 3:25,296.374,296.803,0,294.656,294.736,292.793,296.45,98441.667,296.604,99383.178
6/17/2004 3:30,296.362,296.802,0,294.638,294.719,292.705,296.45,98450,296.598,99383.18
6/17/2004 3:35,296.352,296.8,0,294.621,294.704,292.607,296.45,98458.333,296.593,99383.182
6/17/2004 3:40,296.341,296.799,0,294.604,294.689,292.505,296.45,98466.667,296.588,99383.184
6/17/2004 3:45,296.33,296.798,0,294.588,294.675,292.392,296.45,98475,296.582,99383.186
6/17/2004 3:50,296.32,296.798,0,294.573,294.662,292.275,296.45,98483.333,296.577,99383.188
6/17/2004 3:55,296.31,296.797,0,294.558,294.649,292.146,296.45,98491.667,296.572,99383.19
