cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.0],TempProf_cur[2.0],TempProf_cur[3.0],TempProf_cur[4.0],TempProf_cur[5.0],TempProf_cur[6.0],TempProf_cur[7.0],TempProf_cur[8.0],TempProf_cur[9.0],TempProf_cur[10.0],TempProf_cur[11.0],TempProf_cur[12.0],TempProf_cur[13.0],TempProf_cur[14.0],TempProf_cur[15.0],TempProf_cur[16.0],TempProf_cur[17.0],TempProf_cur[18.0],TempProf_cur[19.0],TempProf_cur[20.0],TempProf_cur[21.0],TempProf_cur[22.0],TempProf_cur[23.0],TempProf_cur[24.0],TempProf_cur[25.0],TempProf_cur[26.0],TempProf_cur[27.0],TempProf_cur[28.0],TempProf_cur[29.0],TempProf_cur[30.0],TempProf_cur[31.0],TempProf_cur[32.0],TempProf_cur[33.0],TempProf_cur[34.0],TempProf_cur[35.0],TempProf_cur[36.0],TempProf_cur[37.0],TempProf_cur[38.0],TempProf_cur[39.0],TempProf_cur[40.0],TempProf_cur[41.0],TempProf_cur[42.0],TempProf_cur[43.0],TempProf_cur[44.0],TempProf_cur[45.0],TempProf_cur[46.0],TempProf_cur[47.0],TempProf_cur[48.0],TempProf_cur[49.0],TempProf_cur[50.0],PresProf_cur[1.0],PresProf_cur[2.0],PresProf_cur[3.0],PresProf_cur[4.0],PresProf_cur[5.0],PresProf_cur[6.0],PresProf_cur[7.0],PresProf_cur[8.0],PresProf_cur[9.0],PresProf_cur[10.0],PresProf_cur[11.0],PresProf_cur[12.0],PresProf_cur[13.0],PresProf_cur[14.0],PresProf_cur[15.0],PresProf_cur[16.0],PresProf_cur[17.0],PresProf_cur[18.0],PresProf_cur[19.0],PresProf_cur[20.0],PresProf_cur[21.0],PresProf_cur[22.0],PresProf_cur[23.0],PresProf_cur[24.0],PresProf_cur[25.0],PresProf_cur[26.0],PresProf_cur[27.0],PresProf_cur[28.0],PresProf_cur[29.0],PresProf_cur[30.0],PresProf_cur[31.0],PresProf_cur[32.0],PresProf_cur[33.0],PresProf_cur[34.0],PresProf_cur[35.0],PresProf_cur[36.0],PresProf_cur[37.0],PresProf_cur[38.0],PresProf_cur[39.0],PresProf_cur[40.0],PresProf_cur[41.0],PresProf_cur[42.0],PresProf_cur[43.0],PresProf_cur[44.0],PresProf_cur[45.0],PresProf_cur[46.0],PresProf_cur[47.0],PresProf_cur[48.0],PresProf_cur[49.0],PresProf_cur[50.0],
2004-06-01 01:55:00,289.417,287.949,0.000,289.727,290.241,289.114,287.432,99688.236,290.539,290.354,290.169,289.986,289.809,289.640,289.480,289.331,289.192,289.065,288.946,288.837,288.735,288.638,288.538,288.339,288.297,288.266,288.240,288.219,288.201,288.186,288.173,288.160,288.148,288.137,288.126,288.115,288.105,288.095,288.086,288.077,288.068,288.059,288.051,288.043,288.035,288.028,288.020,288.013,288.006,287.999,287.992,287.986,287.979,287.973,287.967,287.961,287.955,287.949,100315.065,100303.260,100291.448,100279.630,100267.806,100255.975,100244.139,100232.297,100220.451,100208.600,100196.745,100184.887,100173.025,100161.160,100149.291,100137.418,100125.541,100113.663,100101.786,100089.908,100078.030,100066.153,100054.276,100042.400,100030.524,100018.648,100006.774,99994.899,99983.026,99971.153,99959.280,99947.408,99935.537,99923.667,99911.797,99899.927,99888.059,99876.191,99864.324,99852.458,99840.592,99828.727,99816.862,99804.999,99793.136,99781.274,99769.413,99757.552,99745.692,99733.833,
2004-06-01 02:00:00,289.347,287.900,0.000,289.715,290.226,289.088,287.441,99686.667,290.439,290.262,290.083,289.906,289.733,289.568,289.411,289.265,289.129,289.003,288.886,288.778,288.678,288.581,288.483,288.287,288.245,288.214,288.188,288.167,288.150,288.135,288.122,288.109,288.097,288.086,288.075,288.064,288.054,288.045,288.035,288.026,288.018,288.009,288.001,287.993,287.985,287.978,287.971,287.963,287.956,287.950,287.943,287.936,287.930,287.924,287.918,287.912,287.906,287.900,100315.178,100303.369,100291.554,100279.732,100267.905,100256.071,100244.232,100232.388,100220.539,100208.685,100196.828,100184.966,100173.102,100161.235,100149.364,100137.489,100125.610,100113.730,100101.850,100089.970,100078.090,100066.211,100054.332,100042.453,100030.575,100018.698,100006.821,99994.945,99983.069,99971.194,99959.319,99947.445,99935.572,99923.699,99911.827,99899.956,99888.085,99876.216,99864.346,99852.478,99840.610,99828.743,99816.877,99805.011,99793.146,99781.282,99769.419,99757.556,99745.694,99733.833,
2004-06-01 02:05:00,289.332,287.892,0.000,289.704,290.213,289.068,287.444,99685.875,290.445,290.261,290.077,289.896,289.720,289.552,289.394,289.246,289.109,288.982,288.865,288.756,288.656,288.560,288.461,288.265,288.224,288.193,288.167,288.147,288.129,288.115,288.101,288.089,288.078,288.067,288.056,288.046,288.036,288.027,288.018,288.009,288.001,287.993,287.985,287.978,287.971,287.963,287.957,287.950,287.944,287.937,287.931,287.925,287.919,287.914,287.908,287.903,287.897,287.892,100315.210,100303.402,100291.586,100279.764,100267.936,100256.102,100244.262,100232.417,100220.567,100208.713,100196.855,100184.993,100173.127,100161.259,100149.388,100137.511,100125.631,100113.751,100101.870,100089.989,100078.108,100066.228,100054.348,100042.469,100030.590,100018.712,100006.834,99994.957,99983.081,99971.205,99959.329,99947.455,99935.581,99923.707,99911.835,99899.963,99888.092,99876.221,99864.351,99852.482,99840.614,99828.746,99816.880,99805.013,99793.148,99781.284,99769.420,99757.557,99745.695,99733.833,
2004-06-01 02:10:00,289.302,287.884,0.000,289.694,290.199,289.054,287.446,99685.083,290.382,290.206,290.029,289.854,289.684,289.520,289.366,289.221,289.086,288.962,288.847,288.740,288.641,288.546,288.448,288.254,288.213,288.182,288.157,288.136,288.119,288.104,288.091,288.079,288.068,288.057,288.046,288.036,288.027,288.018,288.009,288.000,287.992,287.984,287.976,287.969,287.962,287.955,287.948,287.941,287.935,287.929,287.923,287.917,287.911,287.905,287.900,287.894,287.889,287.884,100315.241,100303.429,100291.612,100279.788,100267.959,100256.123,100244.282,100232.436,100220.585,100208.730,100196.871,100185.008,100173.142,100161.273,100149.401,100137.525,100125.644,100113.763,100101.881,100090.000,100078.119,100066.238,100054.358,100042.478,100030.599,100018.721,100006.842,99994.965,99983.088,99971.212,99959.336,99947.461,99935.587,99923.713,99911.840,99899.968,99888.096,99876.225,99864.355,99852.486,99840.617,99828.749,99816.882,99805.016,99793.150,99781.285,99769.421,99757.558,99745.695,99733.833,
2004-06-01 02:15:00,289.315,287.875,0.000,289.686,290.189,289.044,287.448,99684.292,290.418,290.236,290.054,289.875,289.702,289.535,289.378,289.232,289.095,288.969,288.853,288.744,288.644,288.548,288.449,288.252,288.210,288.178,288.153,288.132,288.114,288.099,288.086,288.074,288.062,288.051,288.040,288.030,288.020,288.011,288.002,287.993,287.985,287.977,287.969,287.962,287.954,287.947,287.940,287.934,287.927,287.921,287.914,287.908,287.902,287.897,287.891,287.886,287.880,287.875,100315.243,100303.433,100291.616,100279.794,100267.965,100256.130,100244.290,100232.444,100220.593,100208.738,100196.880,100185.017,100173.151,100161.283,100149.411,100137.534,100125.653,100113.772,100101.890,100090.009,100078.128,100066.247,100054.366,100042.487,100030.607,100018.728,100006.850,99994.972,99983.095,99971.218,99959.342,99947.467,99935.592,99923.718,99911.845,99899.973,99888.101,99876.229,99864.359,99852.489,99840.620,99828.752,99816.884,99805.018,99793.152,99781.286,99769.422,99757.558,99745.695,99733.833,
2004-06-01 02:20:00,289.288,287.867,0.000,289.678,290.178,289.037,287.450,99683.500,290.355,290.182,290.008,289.836,289.668,289.506,289.353,289.209,289.076,288.952,288.837,288.731,288.632,288.536,288.438,288.243,288.201,288.170,288.145,288.124,288.106,288.092,288.078,288.066,288.054,288.043,288.033,288.022,288.013,288.003,287.994,287.986,287.977,287.969,287.961,287.954,287.946,287.939,287.932,287.926,287.919,287.913,287.907,287.901,287.895,287.889,287.883,287.878,287.872,287.867,100315.270,100303.457,100291.639,100279.814,100267.984,100256.148,100244.306,100232.460,100220.608,100208.753,100196.893,100185.030,100173.164,100161.294,100149.422,100137.545,100125.664,100113.782,100101.900,100090.019,100078.137,100066.256,100054.375,100042.495,100030.615,100018.736,100006.857,99994.979,99983.102,99971.225,99959.348,99947.473,99935.598,99923.724,99911.850,99899.977,99888.105,99876.233,99864.363,99852.492,99840.623,99828.755,99816.887,99805.020,99793.153,99781.288,99769.423,99757.559,99745.696,99733.833,
2004-06-01 02:25:00,289.293,287.859,0.000,289.672,290.169,289.032,287.453,99682.708,290.381,290.202,290.023,289.846,289.675,289.511,289.355,289.210,289.076,288.951,288.835,288.728,288.628,288.533,288.434,288.238,288.196,288.164,288.139,288.118,288.100,288.085,288.072,288.059,288.047,288.036,288.026,288.015,288.006,287.996,287.987,287.978,287.970,287.962,287.954,287.946,287.939,287.932,287.925,287.918,287.911,287.905,287.899,287.893,287.887,287.881,287.875,287.870,287.864,287.859,100315.278,100303.466,100291.648,100279.825,100267.994,100256.159,100244.317,100232.471,100220.619,100208.764,100196.904,100185.041,100173.174,100161.305,100149.433,100137.555,100125.674,100113.792,100101.910,100090.028,100078.146,100066.265,100054.383,100042.503,100030.623,100018.743,100006.864,99994.986,99983.108,99971.231,99959.354,99947.479,99935.603,99923.729,99911.855,99899.982,99888.109,99876.237,99864.366,99852.496,99840.626,99828.757,99816.889,99805.022,99793.155,99781.289,99769.424,99757.560,99745.696,99733.833,
2004-06-01 02:30:00,289.256,287.852,0.000,289.666,290.161,289.029,287.455,99681.917,290.306,290.136,289.965,289.795,289.629,289.470,289.319,289.178,289.047,288.925,288.812,288.707,288.610,288.516,288.419,288.227,288.185,288.154,288.129,288.108,288.091,288.076,288.063,288.050,288.039,288.028,288.017,288.007,287.997,287.988,287.979,287.970,287.962,287.954,287.946,287.939,287.931,287.924,287.917,287.911,287.904,287.898,287.891,287.885,287.879,287.874,287.868,287.863,287.857,287.852,100315.311,100303.496,100291.676,100279.850,100268.018,100256.180,100244.337,100232.489,100220.636,100208.780,100196.919,100185.055,100173.188,100161.318,100149.445,100137.567,100125.685,100113.803,100101.920,100090.038,100078.155,100066.274,100054.392,100042.511,100030.631,100018.751,100006.872,99994.993,99983.115,99971.237,99959.360,99947.484,99935.609,99923.734,99911.859,99899.986,99888.113,99876.241,99864.369,99852.499,99840.629,99828.760,99816.891,99805.023,99793.156,99781.290,99769.425,99757.560,99745.696,99733.833,
2004-06-01 02:35:00,289.258,287.845,0.000,289.662,290.154,289.028,287.457,99681.125,290.331,290.154,289.977,289.803,289.634,289.472,289.319,289.176,289.044,288.921,288.807,288.702,288.605,288.511,288.414,288.221,288.179,288.148,288.123,288.102,288.084,288.069,288.056,288.044,288.032,288.021,288.010,288.000,287.990,287.981,287.972,287.963,287.955,287.947,287.939,287.932,287.924,287.917,287.910,287.903,287.897,287.891,287.884,287.878,287.872,287.867,287.861,287.855,287.850,287.845,100315.319,100303.506,100291.686,100279.861,100268.029,100256.191,100244.348,100232.500,100220.647,100208.791,100196.930,100185.065,100173.198,100161.328,100149.454,100137.576,100125.694,100113.812,100101.929,100090.046,100078.164,100066.282,100054.400,100042.519,100030.638,100018.758,100006.878,99994.999,99983.121,99971.243,99959.366,99947.489,99935.614,99923.738,99911.864,99899.990,99888.117,99876.244,99864.373,99852.502,99840.631,99828.762,99816.893,99805.025,99793.158,99781.291,99769.426,99757.561,99745.697,99733.833,
2004-06-01 02:40:00,289.221,287.838,0.000,289.658,290.147,289.029,287.460,99680.333,290.255,290.087,289.918,289.751,289.587,289.430,289.282,289.143,289.014,288.895,288.784,288.681,288.586,288.494,288.400,288.211,288.169,288.138,288.113,288.093,288.076,288.061,288.048,288.036,288.024,288.013,288.003,287.992,287.983,287.974,287.965,287.956,287.948,287.940,287.932,287.925,287.917,287.910,287.903,287.897,287.890,287.884,287.878,287.872,287.866,287.860,287.855,287.849,287.844,287.838,100315.351,100303.535,100291.713,100279.885,100268.051,100256.212,100244.367,100232.518,100220.664,100208.806,100196.944,100185.079,100173.210,100161.339,100149.465,100137.587,100125.704,100113.821,100101.938,100090.055,100078.172,100066.290,100054.408,100042.526,100030.645,100018.765,100006.885,99995.006,99983.127,99971.249,99959.371,99947.494,99935.618,99923.743,99911.868,99899.994,99888.120,99876.248,99864.376,99852.504,99840.634,99828.764,99816.895,99805.027,99793.159,99781.293,99769.427,99757.561,99745.697,99733.833,
2004-06-01 02:45:00,289.225,287.832,0.000,289.655,290.141,289.032,287.462,99679.542,290.283,290.108,289.933,289.761,289.594,289.434,289.283,289.143,289.013,288.893,288.781,288.678,288.583,288.491,288.396,288.206,288.165,288.134,288.108,288.088,288.070,288.056,288.042,288.030,288.019,288.007,287.997,287.987,287.977,287.968,287.959,287.950,287.942,287.934,287.926,287.919,287.911,287.904,287.897,287.891,287.884,287.878,287.872,287.866,287.860,287.854,287.848,287.843,287.837,287.832,100315.358,100303.542,100291.721,100279.893,100268.060,100256.221,100244.376,100232.527,100220.673,100208.815,100196.953,100185.087,100173.219,100161.348,100149.474,100137.595,100125.712,100113.829,100101.946,100090.062,100078.179,100066.297,100054.414,100042.533,100030.651,100018.771,100006.891,99995.011,99983.132,99971.254,99959.376,99947.499,99935.622,99923.747,99911.872,99899.997,99888.124,99876.251,99864.378,99852.507,99840.636,99828.766,99816.897,99805.028,99793.161,99781.294,99769.427,99757.562,99745.697,99733.833,
2004-06-01 02:50:00,289.188,287.827,0.000,289.652,290.135,289.036,287.464,99678.750,290.207,290.041,289.874,289.709,289.548,289.394,289.248,289.111,288.985,288.868,288.759,288.659,288.565,288.476,288.383,288.197,288.156,288.125,288.100,288.080,288.063,288.048,288.035,288.023,288.012,288.001,287.990,287.980,287.970,287.961,287.952,287.944,287.936,287.928,287.920,287.912,287.905,287.898,287.891,287.885,287.878,287.872,287.866,287.860,287.854,287.848,287.843,287.837,287.832,287.827,100315.388,100303.570,100291.746,100279.916,100268.080,100256.239,100244.393,100232.543,100220.687,100208.828,100196.965,100185.099,100173.230,100161.358,100149.483,100137.604,100125.721,100113.837,100101.954,100090.070,100078.187,100066.304,100054.421,100042.539,100030.658,100018.777,100006.896,99995.016,99983.137,99971.259,99959.381,99947.503,99935.627,99923.751,99911.875,99900.001,99888.127,99876.253,99864.381,99852.509,99840.638,99828.768,99816.898,99805.030,99793.162,99781.294,99769.428,99757.562,99745.697,99733.833,
2004-06-01 02:55:00,289.195,287.821,0.000,289.650,290.131,289.041,287.466,99677.958,290.239,290.065,289.892,289.722,289.557,289.399,289.251,289.113,288.985,288.867,288.758,288.657,288.563,288.473,288.380,288.194,288.152,288.122,288.097,288.076,288.059,288.044,288.031,288.019,288.007,287.996,287.985,287.975,287.966,287.956,287.948,287.939,287.931,287.923,287.915,287.907,287.900,287.893,287.886,287.880,287.873,287.867,287.861,287.855,287.849,287.843,287.838,287.832,287.827,287.821,100315.391,100303.574,100291.751,100279.922,100268.087,100256.246,100244.400,100232.550,100220.694,100208.835,100196.972,100185.106,100173.237,100161.365,100149.490,100137.611,100125.728,100113.844,100101.960,100090.076,100078.193,100066.310,100054.427,100042.545,100030.663,100018.782,100006.901,99995.021,99983.142,99971.263,99959.385,99947.507,99935.630,99923.754,99911.878,99900.004,99888.129,99876.256,99864.383,99852.511,99840.640,99828.770,99816.900,99805.031,99793.163,99781.295,99769.429,99757.563,99745.698,99733.833,
2004-06-01 03:00:00,289.159,287.817,0.000,289.640,290.118,289.033,287.469,99677.167,290.162,289.998,289.834,289.670,289.512,289.359,289.216,289.082,288.958,288.843,288.737,288.638,288.547,288.459,288.368,288.186,288.145,288.114,288.089,288.069,288.052,288.037,288.024,288.012,288.001,287.990,287.980,287.970,287.960,287.951,287.942,287.933,287.925,287.917,287.910,287.902,287.895,287.888,287.881,287.875,287.868,287.862,287.856,287.850,287.844,287.838,287.833,287.827,287.822,287.817,100315.420,100303.600,100291.774,100279.943,100268.106,100256.264,100244.416,100232.564,100220.708,100208.847,100196.984,100185.117,100173.247,100161.374,100149.499,100137.619,100125.735,100113.851,100101.967,100090.083,100078.199,100066.316,100054.433,100042.550,100030.668,100018.787,100006.906,99995.026,99983.146,99971.267,99959.389,99947.511,99935.634,99923.757,99911.882,99900.006,99888.132,99876.259,99864.386,99852.513,99840.642,99828.771,99816.901,99805.032,99793.164,99781.296,99769.429,99757.563,99745.698,99733.833,
2004-06-01 03:05:00,289.177,287.838,0.000,289.630,290.105,289.022,287.468,99678.042,290.204,290.032,289.861,289.693,289.531,289.375,289.230,289.094,288.969,288.854,288.748,288.649,288.558,288.470,288.379,288.197,288.157,288.126,288.102,288.081,288.064,288.050,288.037,288.025,288.014,288.003,287.993,287.983,287.974,287.965,287.956,287.948,287.940,287.933,287.925,287.918,287.911,287.905,287.898,287.892,287.886,287.880,287.874,287.868,287.863,287.858,287.853,287.847,287.843,287.838,100315.388,100303.570,100291.745,100279.915,100268.079,100256.237,100244.390,100232.539,100220.683,100208.823,100196.960,100185.093,100173.223,100161.351,100149.476,100137.597,100125.714,100113.831,100101.947,100090.063,100078.180,100066.297,100054.415,100042.533,100030.651,100018.770,100006.890,99995.010,99983.131,99971.253,99959.375,99947.498,99935.621,99923.745,99911.870,99899.996,99888.122,99876.249,99864.377,99852.506,99840.635,99828.765,99816.896,99805.027,99793.160,99781.293,99769.427,99757.561,99745.697,99733.833,
2004-06-01 03:10:00,289.162,287.860,0.000,289.620,290.093,289.009,287.467,99678.917,290.145,289.984,289.822,289.661,289.505,289.356,289.216,289.085,288.964,288.852,288.749,288.653,288.564,288.479,288.391,288.213,288.173,288.143,288.119,288.099,288.082,288.068,288.055,288.044,288.033,288.022,288.012,288.003,287.993,287.985,287.976,287.968,287.960,287.953,287.946,287.939,287.932,287.925,287.919,287.913,287.907,287.901,287.896,287.890,287.885,287.880,287.874,287.870,287.865,287.860,100315.368,100303.547,100291.721,100279.889,100268.052,100256.209,100244.362,100232.510,100220.653,100208.793,100196.930,100185.064,100173.194,100161.322,100149.448,100137.569,100125.687,100113.804,100101.921,100090.038,100078.156,100066.273,100054.392,100042.511,100030.630,100018.750,100006.870,99994.991,99983.113,99971.235,99959.358,99947.482,99935.606,99923.731,99911.857,99899.983,99888.111,99876.239,99864.367,99852.497,99840.627,99828.758,99816.889,99805.022,99793.155,99781.289,99769.424,99757.560,99745.696,99733.833,
2004-06-01 03:15:00,289.197,287.881,0.000,289.609,290.079,288.995,287.466,99679.792,290.205,290.036,289.868,289.702,289.543,289.391,289.248,289.116,288.993,288.880,288.776,288.680,288.591,288.505,288.416,288.236,288.196,288.166,288.142,288.122,288.105,288.091,288.078,288.066,288.055,288.045,288.035,288.025,288.016,288.007,287.999,287.990,287.983,287.975,287.968,287.961,287.954,287.947,287.941,287.935,287.929,287.923,287.917,287.912,287.906,287.901,287.896,287.891,287.886,287.881,100315.316,100303.497,100291.673,100279.843,100268.007,100256.166,100244.320,100232.469,100220.614,100208.756,100196.893,100185.028,100173.160,100161.289,100149.416,100137.538,100125.656,100113.775,100101.893,100090.011,100078.129,100066.248,100054.367,100042.487,100030.607,100018.728,100006.849,99994.971,99983.094,99971.217,99959.341,99947.466,99935.591,99923.717,99911.844,99899.971,99888.099,99876.228,99864.357,99852.488,99840.619,99828.751,99816.883,99805.017,99793.151,99781.286,99769.421,99757.558,99745.695,99733.833,
2004-06-01 03:20:00,289.185,287.902,0.000,289.598,290.066,288.981,287.465,99680.667,290.149,289.991,289.832,289.675,289.522,289.375,289.238,289.109,288.991,288.881,288.780,288.686,288.599,288.515,288.429,288.252,288.213,288.183,288.160,288.140,288.123,288.109,288.097,288.085,288.074,288.064,288.054,288.044,288.035,288.027,288.018,288.010,288.002,287.995,287.988,287.981,287.974,287.967,287.961,287.955,287.949,287.943,287.938,287.932,287.927,287.921,287.916,287.911,287.907,287.902,100315.294,100303.474,100291.648,100279.816,100267.980,100256.138,100244.291,100232.440,100220.585,100208.726,100196.864,100184.999,100173.131,100161.261,100149.388,100137.511,100125.630,100113.749,100101.867,100089.986,100078.105,100066.225,100054.345,100042.466,100030.587,100018.708,100006.830,99994.953,99983.077,99971.201,99959.325,99947.451,99935.577,99923.704,99911.831,99899.959,99888.088,99876.218,99864.348,99852.479,99840.611,99828.744,99816.877,99805.011,99793.146,99781.282,99769.419,99757.556,99745.694,99733.833,
2004-06-01 03:25:00,289.215,287.921,0.000,289.587,290.052,288.967,287.464,99681.542,290.205,290.038,289.873,289.711,289.554,289.404,289.264,289.135,289.015,288.904,288.802,288.708,288.620,288.536,288.449,288.272,288.233,288.203,288.179,288.160,288.143,288.129,288.117,288.105,288.094,288.084,288.074,288.064,288.055,288.046,288.038,288.030,288.022,288.015,288.008,288.001,287.994,287.987,287.981,287.975,287.969,287.963,287.957,287.952,287.946,287.941,287.936,287.931,287.926,287.921,100315.248,100303.430,100291.606,100279.776,100267.941,100256.100,100244.255,100232.405,100220.551,100208.693,100196.832,100184.968,100173.101,100161.231,100149.359,100137.483,100125.603,100113.722,100101.842,100089.962,100078.082,100066.202,100054.323,100042.444,100030.566,100018.689,100006.812,99994.935,99983.059,99971.184,99959.310,99947.436,99935.563,99923.691,99911.819,99899.948,99888.078,99876.208,99864.339,99852.471,99840.604,99828.737,99816.872,99805.007,99793.142,99781.279,99769.416,99757.555,99745.694,99733.833,
2004-06-01 03:30:00,289.196,287.941,0.000,289.576,290.038,288.951,287.463,99682.417,290.141,289.985,289.829,289.675,289.525,289.381,289.247,289.121,289.006,288.899,288.800,288.708,288.623,288.542,288.457,288.284,288.246,288.217,288.194,288.175,288.159,288.145,288.133,288.121,288.111,288.100,288.090,288.081,288.072,288.064,288.055,288.047,288.040,288.032,288.025,288.018,288.012,288.005,287.999,287.993,287.987,287.981,287.976,287.970,287.965,287.960,287.955,287.950,287.945,287.941,100315.234,100303.414,100291.588,100279.756,100267.920,100256.078,100244.232,100232.381,100220.526,100208.668,100196.807,100184.943,100173.076,100161.206,100149.335,100137.459,100125.579,100113.699,100101.820,100089.940,100078.061,100066.182,100054.303,100042.425,100030.548,100018.671,100006.794,99994.919,99983.044,99971.169,99959.295,99947.422,99935.550,99923.678,99911.807,99899.937,99888.068,99876.199,99864.331,99852.463,99840.597,99828.731,99816.866,99805.002,99793.138,99781.276,99769.414,99757.553,99745.693,99733.833,
2004-06-01 03:35:00,289.223,287.959,0.000,289.564,290.024,288.936,287.462,99683.292,290.194,290.030,289.867,289.707,289.553,289.407,289.270,289.143,289.026,288.918,288.819,288.727,288.642,288.560,288.475,288.302,288.263,288.235,288.211,288.192,288.176,288.163,288.150,288.139,288.128,288.118,288.108,288.099,288.090,288.082,288.073,288.065,288.058,288.050,288.043,288.037,288.030,288.023,288.017,288.011,288.005,288.000,287.994,287.989,287.983,287.978,287.973,287.968,287.964,287.959,100315.193,100303.375,100291.550,100279.720,100267.885,100256.044,100244.199,100232.349,100220.496,100208.638,100196.778,100184.914,100173.048,100161.180,100149.309,100137.433,100125.555,100113.676,100101.797,100089.918,100078.039,100066.161,100054.283,100042.406,100030.529,100018.653,100006.777,99994.902,99983.028,99971.154,99959.281,99947.409,99935.537,99923.666,99911.796,99899.927,99888.058,99876.190,99864.322,99852.456,99840.590,99828.725,99816.861,99804.997,99793.135,99781.273,99769.412,99757.551,99745.692,99733.833,
2004-06-01 03:40:00,289.202,287.977,0.000,289.553,290.010,288.920,287.462,99684.167,290.129,289.976,289.822,289.670,289.523,289.383,289.251,289.128,289.015,288.911,288.815,288.726,288.643,288.564,288.481,288.312,288.275,288.247,288.224,288.205,288.190,288.176,288.165,288.153,288.143,288.133,288.123,288.114,288.105,288.097,288.089,288.081,288.074,288.067,288.060,288.053,288.046,288.040,288.034,288.028,288.022,288.017,288.011,288.006,288.001,287.996,287.991,287.986,287.981,287.977,100315.182,100303.361,100291.535,100279.703,100267.866,100256.025,100244.179,100232.328,100220.474,100208.616,100196.755,100184.892,100173.026,100161.157,100149.286,100137.411,100125.533,100113.655,100101.776,100089.898,100078.020,100066.142,100054.265,100042.388,100030.512,100018.636,100006.761,99994.887,99983.013,99971.140,99959.268,99947.396,99935.525,99923.655,99911.786,99899.917,99888.049,99876.181,99864.315,99852.449,99840.584,99828.719,99816.856,99804.993,99793.131,99781.270,99769.410,99757.550,99745.691,99733.833,
2004-06-01 03:45:00,289.229,287.994,0.000,289.541,289.996,288.904,287.461,99685.042,290.183,290.021,289.861,289.704,289.552,289.409,289.274,289.150,289.036,288.931,288.834,288.744,288.661,288.581,288.498,288.329,288.291,288.263,288.241,288.222,288.206,288.193,288.181,288.170,288.160,288.150,288.140,288.131,288.122,288.114,288.106,288.098,288.091,288.083,288.076,288.070,288.063,288.057,288.051,288.045,288.039,288.034,288.028,288.023,288.018,288.013,288.008,288.003,287.998,287.994,100315.143,100303.324,100291.499,100279.669,100267.834,100255.993,100244.148,100232.298,100220.445,100208.588,100196.728,100184.865,100173.000,100161.132,100149.262,100137.388,100125.510,100113.633,100101.755,100089.877,100078.000,100066.123,100054.246,100042.370,100030.495,100018.620,100006.745,99994.872,99982.999,99971.126,99959.255,99947.384,99935.514,99923.644,99911.775,99899.907,99888.040,99876.173,99864.307,99852.442,99840.577,99828.714,99816.851,99804.989,99793.128,99781.267,99769.407,99757.549,99745.691,99733.833,
2004-06-01 03:50:00,289.209,288.010,0.000,289.530,289.981,288.888,287.460,99685.917,290.118,289.967,289.816,289.666,289.522,289.384,289.255,289.135,289.025,288.923,288.829,288.742,288.662,288.584,288.503,288.338,288.302,288.275,288.252,288.234,288.219,288.206,288.194,288.183,288.173,288.163,288.154,288.145,288.136,288.128,288.120,288.113,288.105,288.098,288.092,288.085,288.079,288.072,288.066,288.061,288.055,288.049,288.044,288.039,288.034,288.029,288.024,288.019,288.015,288.010,100315.134,100303.312,100291.486,100279.654,100267.817,100255.975,100244.129,100232.279,100220.425,100208.568,100196.708,100184.845,100172.979,100161.112,100149.242,100137.368,100125.491,100113.613,100101.736,100089.859,100077.982,100066.105,100054.229,100042.354,100030.479,100018.605,100006.731,99994.858,99982.985,99971.114,99959.243,99947.372,99935.502,99923.634,99911.765,99899.898,99888.031,99876.165,99864.300,99852.435,99840.571,99828.708,99816.846,99804.985,99793.124,99781.264,99769.405,99757.547,99745.690,99733.833,
2004-06-01 03:55:00,289.236,288.026,0.000,289.518,289.967,288.872,287.459,99686.792,290.173,290.014,289.855,289.700,289.551,289.410,289.279,289.157,289.045,288.942,288.848,288.760,288.679,288.601,288.520,288.354,288.317,288.290,288.268,288.250,288.234,288.221,288.210,288.199,288.189,288.179,288.169,288.161,288.152,288.144,288.136,288.128,288.121,288.114,288.107,288.101,288.094,288.088,288.082,288.076,288.071,288.065,288.060,288.055,288.049,288.045,288.040,288.035,288.030,288.026,100315.096,100303.277,100291.452,100279.621,100267.786,100255.945,100244.100,100232.251,100220.398,100208.542,100196.682,100184.820,100172.955,100161.088,100149.219,100137.346,100125.469,100113.593,100101.716,100089.839,100077.963,100066.087,100054.212,100042.337,100030.463,100018.589,100006.716,99994.844,99982.972,99971.101,99959.230,99947.361,99935.491,99923.623,99911.756,99899.889,99888.023,99876.157,99864.293,99852.429,99840.566,99828.703,99816.842,99804.981,99793.121,99781.262,99769.403,99757.546,99745.689,99733.833,
