cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.0],TempProf_cur[2.0],TempProf_cur[3.0],TempProf_cur[4.0],TempProf_cur[5.0],TempProf_cur[6.0],TempProf_cur[7.0],TempProf_cur[8.0],TempProf_cur[9.0],TempProf_cur[10.0],TempProf_cur[11.0],TempProf_cur[12.0],TempProf_cur[13.0],TempProf_cur[14.0],TempProf_cur[15.0],TempProf_cur[16.0],TempProf_cur[17.0],TempProf_cur[18.0],TempProf_cur[19.0],TempProf_cur[20.0],TempProf_cur[21.0],TempProf_cur[22.0],TempProf_cur[23.0],TempProf_cur[24.0],TempProf_cur[25.0],TempProf_cur[26.0],TempProf_cur[27.0],TempProf_cur[28.0],TempProf_cur[29.0],TempProf_cur[30.0],TempProf_cur[31.0],TempProf_cur[32.0],TempProf_cur[33.0],TempProf_cur[34.0],TempProf_cur[35.0],TempProf_cur[36.0],TempProf_cur[37.0],TempProf_cur[38.0],TempProf_cur[39.0],TempProf_cur[40.0],TempProf_cur[41.0],TempProf_cur[42.0],TempProf_cur[43.0],TempProf_cur[44.0],TempProf_cur[45.0],TempProf_cur[46.0],TempProf_cur[47.0],TempProf_cur[48.0],TempProf_cur[49.0],TempProf_cur[50.0],PresProf_cur[1.0],PresProf_cur[2.0],PresProf_cur[3.0],PresProf_cur[4.0],PresProf_cur[5.0],PresProf_cur[6.0],PresProf_cur[7.0],PresProf_cur[8.0],PresProf_cur[9.0],PresProf_cur[10.0],PresProf_cur[11.0],PresProf_cur[12.0],PresProf_cur[13.0],PresProf_cur[14.0],PresProf_cur[15.0],PresProf_cur[16.0],PresProf_cur[17.0],PresProf_cur[18.0],PresProf_cur[19.0],PresProf_cur[20.0],PresProf_cur[21.0],PresProf_cur[22.0],PresProf_cur[23.0],PresProf_cur[24.0],PresProf_cur[25.0],PresProf_cur[26.0],PresProf_cur[27.0],PresProf_cur[28.0],PresProf_cur[29.0],PresProf_cur[30.0],PresProf_cur[31.0],PresProf_cur[32.0],PresProf_cur[33.0],PresProf_cur[34.0],PresProf_cur[35.0],PresProf_cur[36.0],PresProf_cur[37.0],PresProf_cur[38.0],PresProf_cur[39.0],PresProf_cur[40.0],PresProf_cur[41.0],PresProf_cur[42.0],PresProf_cur[43.0],PresProf_cur[44.0],PresProf_cur[45.0],PresProf_cur[46.0],PresProf_cur[47.0],PresProf_cur[48.0],PresProf_cur[49.0],PresProf_cur[50.0],
2004-06-01 03:45:00,288.679,287.994,0.000,290.196,290.678,289.349,287.461,99685.042,289.197,289.110,289.023,288.937,288.855,288.777,288.704,288.636,288.574,288.517,288.464,288.415,288.370,288.327,288.283,288.192,288.170,288.153,288.140,288.129,288.120,288.112,288.105,288.098,288.092,288.086,288.081,288.075,288.070,288.065,288.060,288.056,288.051,288.047,288.043,288.039,288.035,288.031,288.028,288.024,288.021,288.018,288.014,288.011,288.008,288.005,288.002,287.999,287.996,287.994,100315.529,100303.672,100291.811,100279.948,100268.083,100256.215,100244.345,100232.473,100220.600,100208.725,100196.849,100184.972,100173.093,100161.214,100149.335,100137.453,100125.570,100113.688,100101.805,100089.924,100078.043,100066.162,100054.282,100042.403,100030.525,100018.647,100006.770,99994.894,99983.019,99971.145,99959.271,99947.398,99935.526,99923.655,99911.785,99899.915,99888.047,99876.179,99864.312,99852.446,99840.581,99828.716,99816.853,99804.990,99793.129,99781.268,99769.408,99757.549,99745.691,99733.833,
2004-06-01 03:50:00,288.684,288.010,0.000,290.187,290.667,289.336,287.460,99685.917,289.191,289.106,289.021,288.937,288.856,288.780,288.708,288.642,288.581,288.525,288.473,288.425,288.381,288.339,288.295,288.206,288.184,288.168,288.155,288.144,288.135,288.127,288.120,288.113,288.107,288.102,288.096,288.091,288.086,288.081,288.076,288.071,288.067,288.063,288.059,288.055,288.051,288.047,288.044,288.040,288.037,288.034,288.030,288.027,288.024,288.021,288.018,288.016,288.013,288.010,100315.504,100303.646,100291.786,100279.922,100268.057,100256.189,100244.320,100232.448,100220.575,100208.700,100196.825,100184.948,100173.070,100161.192,100149.312,100137.431,100125.549,100113.667,100101.785,100089.904,100078.024,100066.144,100054.265,100042.386,100030.508,100018.631,100006.755,99994.880,99983.005,99971.132,99959.259,99947.386,99935.515,99923.645,99911.775,99899.906,99888.038,99876.171,99864.305,99852.439,99840.575,99828.711,99816.848,99804.986,99793.125,99781.265,99769.406,99757.547,99745.690,99733.833,
2004-06-01 03:55:00,288.696,288.026,0.000,290.179,290.656,289.324,287.459,99686.792,289.204,289.118,289.033,288.949,288.868,288.791,288.720,288.654,288.593,288.537,288.486,288.438,288.394,288.352,288.309,288.220,288.199,288.183,288.169,288.159,288.150,288.142,288.135,288.129,288.123,288.117,288.111,288.106,288.101,288.096,288.091,288.087,288.083,288.078,288.074,288.070,288.067,288.063,288.059,288.056,288.053,288.049,288.046,288.043,288.040,288.037,288.034,288.031,288.029,288.026,100315.475,100303.617,100291.757,100279.895,100268.030,100256.162,100244.293,100232.422,100220.549,100208.675,100196.800,100184.924,100173.047,100161.169,100149.290,100137.410,100125.528,100113.647,100101.765,100089.885,100078.005,100066.126,100054.247,100042.369,100030.492,100018.616,100006.740,99994.866,99982.992,99971.119,99959.246,99947.375,99935.504,99923.634,99911.765,99899.897,99888.030,99876.163,99864.298,99852.433,99840.569,99828.706,99816.844,99804.982,99793.122,99781.263,99769.404,99757.546,99745.689,99733.833,
2004-06-01 04:00:00,288.700,288.041,0.000,290.169,290.643,289.302,287.458,99687.667,289.198,289.114,289.030,288.947,288.868,288.793,288.723,288.658,288.599,288.544,288.494,288.447,288.404,288.363,288.320,288.233,288.212,288.196,288.183,288.172,288.163,288.156,288.149,288.143,288.137,288.131,288.125,288.120,288.115,288.110,288.106,288.101,288.097,288.093,288.089,288.085,288.081,288.078,288.074,288.071,288.068,288.064,288.061,288.058,288.055,288.052,288.049,288.046,288.044,288.041,100315.452,100303.594,100291.734,100279.871,100268.006,100256.139,100244.270,100232.399,100220.527,100208.653,100196.778,100184.902,100173.025,100161.148,100149.269,100137.389,100125.508,100113.627,100101.747,100089.867,100077.988,100066.109,100054.231,100042.354,100030.477,100018.601,100006.726,99994.852,99982.979,99971.106,99959.235,99947.364,99935.494,99923.624,99911.756,99899.888,99888.022,99876.156,99864.291,99852.427,99840.563,99828.701,99816.839,99804.979,99793.119,99781.260,99769.402,99757.545,99745.689,99733.833,
2004-06-01 04:05:00,288.682,288.008,0.000,290.154,290.626,289.275,287.467,99687.667,289.183,289.099,289.014,288.931,288.852,288.776,288.705,288.640,288.580,288.525,288.474,288.427,288.384,288.342,288.299,288.211,288.189,288.173,288.160,288.149,288.140,288.132,288.125,288.119,288.112,288.106,288.101,288.095,288.090,288.085,288.080,288.075,288.071,288.066,288.062,288.058,288.054,288.050,288.046,288.042,288.038,288.035,288.031,288.028,288.024,288.021,288.018,288.014,288.011,288.008,100315.501,100303.643,100291.782,100279.918,100268.053,100256.185,100244.315,100232.443,100220.570,100208.695,100196.820,100184.943,100173.065,100161.187,100149.308,100137.427,100125.545,100113.663,100101.782,100089.901,100078.021,100066.141,100054.262,100042.384,100030.506,100018.629,100006.754,99994.878,99983.004,99971.130,99959.258,99947.386,99935.514,99923.644,99911.774,99899.906,99888.038,99876.171,99864.305,99852.439,99840.575,99828.711,99816.848,99804.987,99793.125,99781.265,99769.406,99757.548,99745.690,99733.833,
2004-06-01 04:10:00,288.638,287.980,0.000,290.135,290.604,289.240,287.476,99687.667,289.131,289.048,288.965,288.883,288.804,288.730,288.660,288.596,288.537,288.483,288.433,288.387,288.344,288.303,288.261,288.175,288.154,288.138,288.126,288.115,288.106,288.099,288.092,288.086,288.079,288.074,288.068,288.063,288.058,288.053,288.048,288.044,288.039,288.035,288.031,288.027,288.023,288.019,288.015,288.012,288.008,288.005,288.001,287.998,287.995,287.992,287.989,287.986,287.983,287.980,100315.572,100303.712,100291.849,100279.984,100268.116,100256.246,100244.374,100232.501,100220.626,100208.750,100196.872,100184.994,100173.114,100161.234,100149.354,100137.471,100125.588,100113.705,100101.822,100089.939,100078.058,100066.177,100054.296,100042.417,100030.538,100018.660,100006.782,99994.906,99983.030,99971.155,99959.281,99947.408,99935.535,99923.664,99911.793,99899.923,99888.054,99876.185,99864.318,99852.451,99840.586,99828.721,99816.857,99804.994,99793.131,99781.270,99769.409,99757.550,99745.691,99733.833,
2004-06-01 04:15:00,288.601,287.954,0.000,290.115,290.582,289.203,287.486,99687.667,289.096,289.011,288.927,288.845,288.766,288.691,288.622,288.558,288.500,288.446,288.396,288.351,288.309,288.269,288.227,288.143,288.122,288.107,288.095,288.085,288.076,288.069,288.062,288.056,288.050,288.044,288.039,288.034,288.029,288.024,288.020,288.015,288.011,288.007,288.003,287.999,287.995,287.992,287.988,287.985,287.981,287.978,287.975,287.972,287.969,287.966,287.963,287.960,287.957,287.954,100315.635,100303.773,100291.908,100280.041,100268.172,100256.301,100244.427,100232.552,100220.676,100208.798,100196.919,100185.039,100173.158,100161.277,100149.395,100137.511,100125.626,100113.742,100101.857,100089.974,100078.091,100066.209,100054.327,100042.446,100030.566,100018.687,100006.808,99994.931,99983.054,99971.178,99959.302,99947.428,99935.554,99923.681,99911.809,99899.938,99888.068,99876.198,99864.330,99852.462,99840.595,99828.729,99816.864,99805.000,99793.137,99781.274,99769.413,99757.552,99745.692,99733.833,
2004-06-01 04:20:00,288.567,287.932,0.000,290.096,290.560,289.163,287.495,99687.667,289.054,288.970,288.888,288.806,288.729,288.655,288.587,288.524,288.467,288.414,288.366,288.321,288.280,288.240,288.200,288.117,288.097,288.082,288.070,288.059,288.051,288.044,288.037,288.031,288.025,288.020,288.015,288.010,288.005,288.000,287.996,287.991,287.987,287.983,287.979,287.976,287.972,287.968,287.965,287.962,287.958,287.955,287.952,287.949,287.946,287.943,287.940,287.937,287.935,287.932,100315.689,100303.825,100291.959,100280.091,100268.220,100256.347,100244.472,100232.596,100220.718,100208.839,100196.958,100185.077,100173.195,100161.313,100149.429,100137.545,100125.659,100113.773,100101.888,100090.003,100078.119,100066.236,100054.353,100042.471,100030.590,100018.710,100006.831,99994.952,99983.074,99971.197,99959.320,99947.445,99935.570,99923.697,99911.824,99899.951,99888.080,99876.210,99864.340,99852.472,99840.604,99828.737,99816.871,99805.006,99793.141,99781.278,99769.415,99757.554,99745.693,99733.833,
2004-06-01 04:25:00,288.549,287.911,0.000,290.078,290.539,289.124,287.504,99687.667,289.041,288.956,288.872,288.791,288.712,288.638,288.569,288.506,288.449,288.396,288.347,288.302,288.261,288.221,288.180,288.097,288.077,288.062,288.049,288.039,288.031,288.023,288.017,288.011,288.005,287.999,287.994,287.989,287.984,287.980,287.975,287.971,287.967,287.963,287.959,287.955,287.951,287.948,287.944,287.941,287.938,287.934,287.931,287.928,287.925,287.922,287.919,287.917,287.914,287.911,100315.729,100303.865,100291.998,100280.129,100268.257,100256.384,100244.508,100232.631,100220.752,100208.872,100196.991,100185.109,100173.227,100161.343,100149.459,100137.574,100125.687,100113.800,100101.914,100090.029,100078.144,100066.260,100054.376,100042.494,100030.612,100018.731,100006.850,99994.971,99983.092,99971.214,99959.337,99947.460,99935.585,99923.710,99911.836,99899.963,99888.091,99876.220,99864.350,99852.480,99840.611,99828.744,99816.877,99805.011,99793.146,99781.281,99769.418,99757.556,99745.694,99733.833,
2004-06-01 04:30:00,288.527,287.893,0.000,290.059,290.518,289.084,287.513,99687.667,289.012,288.929,288.847,288.766,288.688,288.615,288.547,288.484,288.427,288.375,288.326,288.282,288.241,288.201,288.161,288.078,288.058,288.043,288.030,288.020,288.012,288.005,287.998,287.992,287.986,287.981,287.976,287.971,287.966,287.961,287.957,287.952,287.948,287.944,287.940,287.936,287.933,287.929,287.926,287.922,287.919,287.916,287.913,287.910,287.907,287.904,287.901,287.898,287.895,287.893,100315.769,100303.904,100292.036,100280.166,100268.293,100256.419,100244.542,100232.664,100220.784,100208.904,100197.022,100185.139,100173.255,100161.371,100149.486,100137.600,100125.712,100113.825,100101.938,100090.052,100078.166,100066.281,100054.397,100042.514,100030.631,100018.749,100006.868,99994.987,99983.108,99971.229,99959.351,99947.474,99935.598,99923.722,99911.848,99899.974,99888.101,99876.229,99864.358,99852.488,99840.618,99828.750,99816.882,99805.015,99793.149,99781.284,99769.420,99757.557,99745.695,99733.833,
2004-06-01 04:35:00,288.512,287.876,0.000,290.041,290.497,289.043,287.523,99687.667,289.001,288.917,288.834,288.752,288.674,288.600,288.532,288.469,288.412,288.359,288.311,288.266,288.225,288.185,288.145,288.061,288.041,288.026,288.014,288.004,287.995,287.988,287.981,287.975,287.970,287.964,287.959,287.954,287.949,287.944,287.940,287.935,287.931,287.927,287.923,287.920,287.916,287.912,287.909,287.906,287.902,287.899,287.896,287.893,287.890,287.887,287.884,287.881,287.879,287.876,100315.802,100303.936,100292.068,100280.197,100268.324,100256.449,100244.572,100232.693,100220.813,100208.931,100197.049,100185.165,100173.281,100161.396,100149.510,100137.623,100125.735,100113.847,100101.960,100090.073,100078.186,100066.301,100054.416,100042.532,100030.648,100018.766,100006.884,99995.003,99983.122,99971.243,99959.364,99947.487,99935.610,99923.734,99911.858,99899.984,99888.110,99876.238,99864.366,99852.495,99840.625,99828.755,99816.887,99805.020,99793.153,99781.287,99769.422,99757.559,99745.695,99733.833,
2004-06-01 04:40:00,288.490,287.861,0.000,290.021,290.475,289.001,287.532,99687.667,288.971,288.889,288.807,288.727,288.650,288.577,288.509,288.447,288.391,288.339,288.291,288.247,288.206,288.167,288.127,288.045,288.025,288.010,287.998,287.988,287.979,287.972,287.966,287.960,287.954,287.948,287.943,287.938,287.933,287.929,287.924,287.920,287.916,287.912,287.908,287.904,287.901,287.897,287.894,287.890,287.887,287.884,287.881,287.878,287.875,287.872,287.869,287.866,287.863,287.861,100315.837,100303.970,100292.101,100280.229,100268.355,100256.479,100244.601,100232.721,100220.840,100208.958,100197.074,100185.190,100173.305,100161.419,100149.533,100137.645,100125.756,100113.868,100101.980,100090.092,100078.205,100066.319,100054.433,100042.548,100030.664,100018.781,100006.898,99995.017,99983.136,99971.256,99959.376,99947.498,99935.620,99923.744,99911.868,99899.993,99888.118,99876.245,99864.373,99852.501,99840.630,99828.760,99816.891,99805.023,99793.156,99781.290,99769.424,99757.560,99745.696,99733.833,
2004-06-01 04:45:00,288.476,287.847,0.000,290.003,290.455,288.958,287.541,99687.667,288.961,288.877,288.794,288.714,288.636,288.563,288.495,288.433,288.376,288.324,288.277,288.233,288.192,288.153,288.113,288.030,288.011,287.996,287.984,287.974,287.965,287.958,287.952,287.946,287.940,287.934,287.929,287.924,287.919,287.915,287.910,287.906,287.902,287.898,287.894,287.890,287.887,287.883,287.880,287.876,287.873,287.870,287.867,287.864,287.861,287.858,287.855,287.852,287.850,287.847,100315.866,100303.998,100292.128,100280.256,100268.381,100256.504,100244.626,100232.745,100220.864,100208.981,100197.097,100185.212,100173.326,100161.440,100149.553,100137.665,100125.775,100113.886,100101.997,100090.109,100078.222,100066.335,100054.449,100042.563,100030.678,100018.795,100006.912,99995.029,99983.148,99971.267,99959.387,99947.508,99935.630,99923.753,99911.876,99900.001,99888.126,99876.252,99864.379,99852.507,99840.635,99828.765,99816.895,99805.027,99793.159,99781.292,99769.426,99757.561,99745.697,99733.833,
2004-06-01 04:50:00,288.456,287.835,0.000,289.983,290.433,288.914,287.550,99687.667,288.932,288.851,288.769,288.690,288.613,288.541,288.475,288.413,288.357,288.306,288.259,288.216,288.176,288.137,288.098,288.016,287.996,287.982,287.970,287.960,287.952,287.945,287.938,287.932,287.927,287.921,287.916,287.911,287.906,287.902,287.897,287.893,287.889,287.885,287.881,287.878,287.874,287.870,287.867,287.864,287.860,287.857,287.854,287.851,287.848,287.846,287.843,287.840,287.837,287.835,100315.896,100304.028,100292.157,100280.283,100268.408,100256.530,100244.650,100232.769,100220.887,100209.003,100197.118,100185.233,100173.347,100161.460,100149.572,100137.683,100125.793,100113.903,100102.014,100090.125,100078.237,100066.350,100054.463,100042.577,100030.692,100018.807,100006.924,99995.041,99983.159,99971.278,99959.397,99947.518,99935.639,99923.761,99911.884,99900.008,99888.133,99876.258,99864.385,99852.512,99840.640,99828.769,99816.899,99805.030,99793.162,99781.294,99769.428,99757.562,99745.697,99733.833,
2004-06-01 04:55:00,288.444,287.823,0.000,289.965,290.412,288.871,287.559,99687.667,288.924,288.841,288.759,288.679,288.602,288.530,288.463,288.401,288.345,288.294,288.247,288.204,288.164,288.125,288.086,288.004,287.985,287.970,287.958,287.948,287.940,287.933,287.927,287.921,287.915,287.910,287.905,287.900,287.895,287.890,287.886,287.882,287.878,287.874,287.870,287.866,287.863,287.859,287.856,287.852,287.849,287.846,287.843,287.840,287.837,287.834,287.831,287.829,287.826,287.823,100315.920,100304.050,100292.179,100280.305,100268.429,100256.551,100244.671,100232.789,100220.906,100209.022,100197.137,100185.251,100173.364,100161.477,100149.589,100137.699,100125.809,100113.918,100102.029,100090.139,100078.251,100066.363,100054.476,100042.589,100030.703,100018.819,100006.934,99995.051,99983.169,99971.287,99959.406,99947.526,99935.647,99923.769,99911.891,99900.014,99888.139,99876.264,99864.390,99852.517,99840.644,99828.773,99816.902,99805.033,99793.164,99781.296,99769.429,99757.563,99745.698,99733.833,
2004-06-01 05:00:00,288.426,287.813,70.234,289.948,290.393,288.842,287.569,99687.667,288.898,288.816,288.735,288.657,288.581,288.510,288.444,288.384,288.328,288.278,288.231,288.189,288.149,288.112,288.073,287.992,287.973,287.958,287.947,287.937,287.929,287.922,287.915,287.910,287.904,287.899,287.894,287.889,287.884,287.880,287.875,287.871,287.867,287.863,287.859,287.856,287.852,287.849,287.845,287.842,287.839,287.836,287.833,287.830,287.827,287.824,287.821,287.819,287.816,287.813,100315.946,100304.076,100292.203,100280.328,100268.452,100256.573,100244.692,100232.810,100220.926,100209.041,100197.155,100185.268,100173.381,100161.493,100149.604,100137.714,100125.823,100113.932,100102.042,100090.152,100078.263,100066.375,100054.487,100042.600,100030.714,100018.829,100006.944,99995.061,99983.178,99971.296,99959.414,99947.534,99935.654,99923.775,99911.897,99900.020,99888.144,99876.269,99864.394,99852.521,99840.648,99828.776,99816.905,99805.035,99793.166,99781.298,99769.430,99757.564,99745.698,99733.833,
2004-06-01 05:05:00,288.574,287.805,68.080,289.963,290.407,288.840,287.585,99689.319,289.032,288.950,288.870,288.793,288.719,288.650,288.587,288.530,288.478,288.431,288.388,288.349,288.313,288.279,288.243,288.171,288.130,288.099,288.074,288.053,288.036,288.021,288.008,287.996,287.984,287.973,287.963,287.953,287.944,287.935,287.926,287.918,287.910,287.902,287.895,287.887,287.880,287.874,287.867,287.861,287.855,287.849,287.843,287.837,287.831,287.826,287.821,287.815,287.810,287.805,100315.779,100303.914,100292.047,100280.178,100268.307,100256.434,100244.559,100232.682,100220.805,100208.926,100197.047,100185.166,100173.286,100161.404,100149.523,100137.640,100125.756,100113.871,100101.987,100090.102,100078.217,100066.333,100054.450,100042.566,100030.684,100018.801,100006.920,99995.039,99983.159,99971.279,99959.400,99947.521,99935.644,99923.766,99911.890,99900.014,99888.139,99876.265,99864.392,99852.519,99840.647,99828.776,99816.905,99805.035,99793.166,99781.298,99769.431,99757.564,99745.698,99733.833,
2004-06-01 05:10:00,288.577,287.798,68.054,289.951,290.393,288.831,287.600,99690.972,289.019,288.942,288.866,288.792,288.721,288.655,288.593,288.537,288.486,288.439,288.396,288.357,288.320,288.285,288.249,288.174,288.133,288.103,288.078,288.057,288.040,288.025,288.012,287.999,287.988,287.976,287.966,287.955,287.945,287.936,287.927,287.918,287.910,287.901,287.894,287.886,287.878,287.871,287.864,287.857,287.851,287.844,287.838,287.832,287.826,287.820,287.814,287.809,287.803,287.798,100315.777,100303.912,100292.045,100280.176,100268.304,100256.431,100244.557,100232.680,100220.803,100208.925,100197.046,100185.166,100173.285,100161.405,100149.523,100137.641,100125.757,100113.872,100101.988,100090.103,100078.219,100066.335,100054.451,100042.568,100030.686,100018.804,100006.922,99995.041,99983.161,99971.281,99959.402,99947.524,99935.646,99923.769,99911.893,99900.017,99888.142,99876.268,99864.394,99852.521,99840.649,99828.777,99816.907,99805.037,99793.168,99781.299,99769.432,99757.565,99745.699,99733.833,
2004-06-01 05:15:00,288.512,287.790,33.600,289.931,290.370,288.814,287.616,99692.625,288.952,288.875,288.798,288.724,288.653,288.587,288.526,288.471,288.421,288.375,288.333,288.295,288.260,288.226,288.191,288.121,288.085,288.058,288.037,288.018,288.003,287.990,287.979,287.968,287.958,287.948,287.938,287.929,287.921,287.912,287.904,287.897,287.889,287.882,287.875,287.868,287.862,287.855,287.849,287.843,287.837,287.831,287.826,287.820,287.815,287.810,287.805,287.800,287.795,287.790,100315.849,100303.981,100292.111,100280.239,100268.365,100256.489,100244.612,100232.733,100220.853,100208.972,100197.090,100185.208,100173.325,100161.442,100149.558,100137.673,100125.787,100113.900,100102.014,100090.128,100078.242,100066.357,100054.472,100042.587,100030.703,100018.820,100006.938,99995.056,99983.174,99971.294,99959.414,99947.534,99935.656,99923.778,99911.901,99900.024,99888.148,99876.273,99864.399,99852.526,99840.653,99828.781,99816.910,99805.039,99793.170,99781.301,99769.433,99757.565,99745.699,99733.833,
2004-06-01 05:20:00,288.400,287.783,32.683,289.901,290.337,288.789,287.632,99694.278,288.834,288.757,288.681,288.608,288.538,288.473,288.413,288.359,288.310,288.265,288.223,288.186,288.151,288.117,288.083,288.014,287.990,287.971,287.956,287.943,287.933,287.924,287.916,287.908,287.901,287.894,287.888,287.881,287.875,287.869,287.864,287.858,287.853,287.848,287.843,287.838,287.833,287.829,287.824,287.820,287.816,287.812,287.808,287.804,287.800,287.797,287.793,287.789,287.786,287.783,100315.976,100304.104,100292.229,100280.352,100268.473,100256.593,100244.711,100232.827,100220.942,100209.057,100197.171,100185.284,100173.396,100161.508,100149.620,100137.731,100125.841,100113.950,100102.061,100090.171,100078.282,100066.394,100054.506,100042.619,100030.733,100018.848,100006.963,99995.079,99983.196,99971.313,99959.431,99947.550,99935.670,99923.791,99911.912,99900.035,99888.158,99876.281,99864.406,99852.532,99840.658,99828.785,99816.913,99805.042,99793.172,99781.302,99769.434,99757.566,99745.699,99733.833,
2004-06-01 05:25:00,288.382,287.775,32.534,289.889,290.322,288.781,287.648,99695.931,288.821,288.742,288.664,288.589,288.519,288.453,288.393,288.339,288.290,288.245,288.204,288.167,288.132,288.100,288.066,287.998,287.974,287.955,287.940,287.928,287.918,287.909,287.901,287.894,287.887,287.880,287.874,287.868,287.862,287.857,287.851,287.846,287.841,287.836,287.832,287.827,287.823,287.818,287.814,287.810,287.806,287.803,287.799,287.795,287.792,287.788,287.785,287.782,287.778,287.775,100316.005,100304.131,100292.256,100280.378,100268.499,100256.617,100244.734,100232.850,100220.965,100209.078,100197.191,100185.303,100173.415,100161.527,100149.638,100137.748,100125.857,100113.966,100102.075,100090.185,100078.296,100066.407,100054.519,100042.631,100030.744,100018.858,100006.973,99995.088,99983.205,99971.322,99959.439,99947.558,99935.677,99923.797,99911.918,99900.040,99888.163,99876.286,99864.410,99852.535,99840.661,99828.788,99816.916,99805.044,99793.174,99781.304,99769.435,99757.567,99745.700,99733.833,
2004-06-01 05:30:00,288.399,287.768,32.685,289.881,290.312,288.777,287.664,99697.583,288.843,288.764,288.686,288.611,288.540,288.474,288.413,288.357,288.306,288.260,288.218,288.180,288.144,288.111,288.076,288.005,287.979,287.959,287.943,287.930,287.919,287.910,287.901,287.893,287.886,287.879,287.872,287.866,287.860,287.854,287.848,287.843,287.837,287.832,287.827,287.823,287.818,287.813,287.809,287.805,287.801,287.797,287.793,287.789,287.785,287.782,287.778,287.775,287.771,287.768,100315.998,100304.126,100292.252,100280.375,100268.496,100256.616,100244.733,100232.850,100220.965,100209.079,100197.193,100185.306,100173.418,100161.530,100149.641,100137.752,100125.861,100113.970,100102.080,100090.190,100078.301,100066.412,100054.524,100042.636,100030.749,100018.863,100006.978,99995.093,99983.209,99971.326,99959.444,99947.562,99935.681,99923.801,99911.922,99900.043,99888.166,99876.289,99864.413,99852.538,99840.664,99828.790,99816.918,99805.046,99793.175,99781.305,99769.436,99757.567,99745.700,99733.833,
2004-06-01 05:35:00,288.414,287.761,32.800,289.874,290.303,288.776,287.680,99699.236,288.865,288.786,288.707,288.631,288.559,288.491,288.429,288.372,288.320,288.273,288.230,288.190,288.154,288.119,288.083,288.009,287.982,287.961,287.945,287.931,287.919,287.910,287.901,287.893,287.885,287.878,287.870,287.864,287.857,287.851,287.845,287.839,287.834,287.828,287.823,287.818,287.813,287.809,287.804,287.800,287.795,287.791,287.787,287.783,287.779,287.775,287.771,287.768,287.764,287.761,100315.994,100304.122,100292.249,100280.373,100268.495,100256.615,100244.734,100232.851,100220.967,100209.081,100197.195,100185.309,100173.421,100161.534,100149.645,100137.756,100125.865,100113.975,100102.085,100090.195,100078.305,100066.416,100054.528,100042.641,100030.754,100018.868,100006.982,99995.097,99983.213,99971.330,99959.448,99947.566,99935.685,99923.805,99911.925,99900.047,99888.169,99876.292,99864.416,99852.540,99840.666,99828.792,99816.919,99805.047,99793.176,99781.306,99769.437,99757.568,99745.700,99733.833,
2004-06-01 05:40:00,288.411,287.754,32.931,289.864,290.291,288.774,287.695,99700.889,288.859,288.781,288.704,288.628,288.557,288.489,288.427,288.369,288.317,288.270,288.227,288.187,288.150,288.115,288.078,288.005,287.977,287.957,287.940,287.926,287.914,287.905,287.896,287.887,287.880,287.872,287.865,287.858,287.852,287.845,287.839,287.834,287.828,287.823,287.817,287.812,287.807,287.803,287.798,287.793,287.789,287.785,287.781,287.776,287.773,287.769,287.765,287.761,287.758,287.754,100316.004,100304.132,100292.258,100280.382,100268.504,100256.625,100244.743,100232.860,100220.976,100209.090,100197.204,100185.317,100173.430,100161.542,100149.654,100137.764,100125.873,100113.983,100102.092,100090.202,100078.312,100066.423,100054.535,100042.647,100030.760,100018.874,100006.988,99995.103,99983.219,99971.335,99959.453,99947.571,99935.689,99923.809,99911.929,99900.050,99888.172,99876.295,99864.419,99852.543,99840.668,99828.794,99816.921,99805.049,99793.178,99781.307,99769.437,99757.569,99745.700,99733.833,
2004-06-01 05:45:00,288.403,287.747,32.972,289.855,290.279,288.774,287.711,99702.542,288.854,288.775,288.697,288.621,288.549,288.482,288.419,288.362,288.310,288.263,288.219,288.179,288.143,288.108,288.071,287.998,287.970,287.950,287.933,287.919,287.908,287.898,287.889,287.881,287.873,287.866,287.858,287.852,287.845,287.839,287.833,287.827,287.821,287.816,287.811,287.806,287.801,287.796,287.791,287.787,287.782,287.778,287.774,287.770,287.766,287.762,287.758,287.755,287.751,287.747,100316.018,100304.146,100292.272,100280.395,100268.517,100256.637,100244.755,100232.872,100220.987,100209.102,100197.215,100185.328,100173.440,100161.552,100149.663,100137.773,100125.882,100113.991,100102.101,100090.210,100078.320,100066.431,100054.542,100042.654,100030.767,100018.880,100006.994,99995.109,99983.224,99971.341,99959.458,99947.575,99935.694,99923.813,99911.933,99900.054,99888.176,99876.298,99864.422,99852.546,99840.671,99828.797,99816.923,99805.051,99793.179,99781.308,99769.438,99757.569,99745.701,99733.833,
