cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0]
6/6/2004 6:05,288.669,286.453,18.339,300.837,289.362,290.845,289.117,98500,286.919,99389.616
6/6/2004 6:10,288.984,286.735,19.859,301.076,289.793,291.901,289.483,98500,287.227,99389.42
6/6/2004 6:15,289.405,287.021,10.963,301.327,290.264,293.016,289.85,98500,287.548,99389.221
6/6/2004 6:20,289.736,287.31,11.762,301.537,290.731,294.114,290.217,98500,287.84,99389.03
6/6/2004 6:25,290.007,287.602,73.082,301.699,291.188,295.226,290.583,98500,288.128,99388.838
6/6/2004 6:30,290.282,287.898,50.784,301.722,291.626,296.211,290.95,98500,288.464,99388.633
6/6/2004 6:35,290.434,288.197,52.568,301.647,292.022,297.171,291.317,98500,288.724,99388.448
6/6/2004 6:40,290.712,288.5,83.83,301.555,292.435,298.158,291.683,98500,289.012,99388.254
6/6/2004 6:45,291.275,288.807,91.775,301.523,292.929,299.159,292.05,98500,289.389,99388.034
6/6/2004 6:50,291.664,289.117,48.495,301.448,293.408,300.113,292.417,98500,289.732,99387.823
6/6/2004 6:55,291.748,289.431,33.701,301.261,293.804,300.978,292.783,98500,289.973,99387.639
6/6/2004 7:00,291.893,289.748,34.413,301.049,294.196,301.889,293.15,98500,290.238,99387.449
6/6/2004 7:05,292.199,289.962,104.824,300.86,294.625,302.804,293.425,98500,290.482,99387.301
6/6/2004 7:10,292.64,290.178,72.696,300.707,295.102,303.69,293.7,98500,290.787,99387.137
6/6/2004 7:15,292.814,290.397,112.591,300.484,295.526,304.524,293.975,98500,290.989,99387
6/6/2004 7:20,293.031,290.617,57.672,300.247,295.945,305.355,294.25,98500,291.223,99386.854
6/6/2004 7:25,293.159,290.841,58.526,299.871,296.39,306.145,294.525,98500,291.402,99386.723
6/6/2004 7:30,293.463,291.066,60.375,299.639,296.891,307.008,294.8,98500,291.644,99386.574
6/6/2004 7:35,293.893,291.294,42.857,297.537,299.565,307.878,295.075,98500,291.922,99386.414
6/6/2004 7:40,294.173,291.523,82.521,298.409,299.713,308.699,295.35,98500,292.164,99386.264
6/6/2004 7:45,294.566,291.755,85.556,299.414,299.996,309.542,295.625,98500,292.456,99386.099
6/6/2004 7:50,294.861,291.989,132.133,300.468,300.33,310.369,295.9,98500,292.714,99385.943
6/6/2004 7:55,295.202,292.225,67.269,301.447,300.578,311.198,296.175,98500,292.997,99385.779
6/6/2004 8:00,295.236,292.462,67.44,302.435,300.847,311.947,296.45,98500,293.16,99385.649
6/6/2004 8:05,295.275,292.557,67.5,303.417,301.124,312.667,296.592,98500,293.245,99385.59
6/6/2004 8:10,295.548,292.654,48.849,304.458,301.472,313.405,296.733,98500,293.382,99385.519
6/6/2004 8:15,295.931,292.751,92.875,305.545,301.88,314.14,296.875,98500,293.537,99385.441
6/6/2004 8:20,296.412,292.851,92.034,306.676,302.347,314.856,297.017,98500,293.759,99385.345
6/6/2004 8:25,296.801,292.951,142.533,307.796,302.817,315.54,297.158,98500,293.942,99385.258
6/6/2004 8:30,297.245,293.052,69.88,308.892,303.262,316.233,297.3,98500,294.16,99385.162
6/6/2004 8:35,297.382,293.155,69.738,309.885,303.614,316.822,297.442,98500,294.24,99385.103
6/6/2004 8:40,297.615,293.26,69.628,310.864,303.957,317.421,297.583,98500,294.369,99385.03
6/6/2004 8:45,297.939,293.365,50.071,311.851,304.316,318.005,297.725,98500,294.536,99384.947
6/6/2004 8:50,298.102,293.472,117.407,312.782,304.629,318.555,297.867,98500,294.661,99384.875
6/6/2004 8:55,298.481,293.58,91.546,313.798,305.121,319.137,298.008,98500,294.878,99384.777
6/6/2004 9:00,298.547,293.689,142.15,314.645,305.419,319.61,298.15,98500,294.98,99384.709
6/6/2004 9:05,298.8,293.917,70.985,315.49,305.711,320.118,298.383,98491.667,295.222,99384.564
6/6/2004 9:10,298.864,294.147,70.746,316.255,305.934,320.609,298.617,98483.333,295.39,99384.435
6/6/2004 9:15,299.195,294.377,70.631,317.064,306.203,321.181,298.85,98475,295.638,99384.286
6/6/2004 9:20,299.553,294.608,50.305,317.882,306.489,321.746,299.083,98466.667,295.912,99384.13
6/6/2004 9:25,299.846,294.841,119.62,318.675,306.762,322.322,299.317,98458.333,296.155,99383.982
6/6/2004 9:30,300.363,295.074,93.586,319.45,307.041,322.866,299.55,98450,296.503,99383.806
6/6/2004 9:35,300.658,295.308,144.603,320.14,307.256,323.37,299.783,98441.667,296.751,99383.656
6/6/2004 9:40,301.069,295.542,144.558,320.828,307.483,323.895,300.017,98433.333,297.055,99383.492
6/6/2004 9:45,301.427,295.778,72.144,321.481,307.693,324.389,300.25,98425,297.327,99383.335
6/6/2004 9:50,301.48,296.015,72.003,322.012,307.803,324.794,300.483,98416.667,297.476,99383.212
6/6/2004 9:55,301.785,296.253,50.727,322.439,308.03,325.221,300.717,98408.333,297.715,99383.065
6/6/2004 10:00,302.052,296.492,96.54,322.964,308.219,325.656,300.95,98400,297.961,99382.916
6/6/2004 10:05,302.443,296.585,96.24,323.539,308.437,326.114,301.042,98400,298.18,99382.823
6/6/2004 10:10,302.712,296.682,147.682,324.085,308.627,326.416,301.133,98400,298.327,99382.751
6/6/2004 10:15,303.145,296.783,147.503,324.674,308.859,326.72,301.225,98400,298.547,99382.658
6/6/2004 10:20,303.425,296.886,73.559,325.217,309.057,326.942,301.317,98400,298.724,99382.574
6/6/2004 10:25,303.42,296.992,73.409,325.648,309.159,327.015,301.408,98400,298.772,99382.524
6/6/2004 10:30,303.601,297.1,51.119,326.113,309.399,327.084,301.5,98400,298.906,99382.451
6/6/2004 10:35,303.784,297.211,51.072,326.558,309.669,327.084,301.592,98400,299.052,99382.373
6/6/2004 10:40,303.957,297.323,75.518,327.193,309.905,327.083,301.683,98400,299.208,99382.292
6/6/2004 10:45,304.221,297.438,100.057,327.718,310.229,327.062,301.775,98400,299.401,99382.2
6/6/2004 10:50,304.439,297.553,152.358,328.19,310.566,327.036,301.867,98400,299.589,99382.11
6/6/2004 10:55,304.766,297.671,152.279,328.663,310.945,327.038,301.958,98400,299.814,99382.009
6/6/2004 11:00,304.875,297.789,75.852,328.976,311.259,326.974,302.05,98400,299.955,99381.929
6/6/2004 11:05,304.765,297.97,75.572,329.297,311.414,326.818,302.192,98391.667,300.005,99381.854
6/6/2004 11:10,304.887,298.151,51.943,329.54,311.647,326.726,302.333,98383.333,300.174,99381.746
6/6/2004 11:15,305.02,298.334,51.852,329.741,311.895,326.611,302.475,98375,300.359,99381.634
6/6/2004 11:20,305.163,298.518,0,329.909,312.149,326.503,302.617,98366.667,300.553,99381.519
6/6/2004 11:25,305.146,298.702,57.644,329.988,312.353,326.314,302.758,98358.333,300.663,99381.425
6/6/2004 11:30,305.436,298.888,83.359,330.1,312.53,326.243,302.9,98350,300.921,99381.294
6/6/2004 11:35,305.701,299.074,159.318,330.194,312.686,326.168,303.042,98341.667,301.175,99381.162
6/6/2004 11:40,306.068,299.262,159.293,330.308,312.865,326.146,303.183,98333.333,301.476,99381.017
6/6/2004 11:45,306.218,299.45,79.209,330.343,312.981,326.055,303.325,98325,301.667,99380.902
6/6/2004 11:50,306.055,299.639,78.842,330.234,312.971,325.839,303.467,98316.667,301.706,99380.827
6/6/2004 11:55,306.17,299.828,99.718,330.164,313.003,325.692,303.608,98308.333,301.863,99380.722
6/6/2004 12:00,306.366,300.018,46.63,330.099,313.054,325.575,303.75,98300,302.092,99380.597
6/6/2004 12:05,306.288,300.094,0,329.926,313.02,325.347,303.792,98300,302.122,99380.561
6/6/2004 12:10,306.074,300.17,88.523,329.662,312.91,325.177,303.833,98300,302.074,99380.548
6/6/2004 12:15,306.417,300.247,116.842,329.553,312.952,325.22,303.875,98300,302.26,99380.474
6/6/2004 12:20,306.585,300.325,139.46,329.41,312.981,325.215,303.917,98300,302.413,99380.407
6/6/2004 12:25,306.787,300.403,164.124,329.27,313.026,325.273,303.958,98300,302.532,99380.349
6/6/2004 12:30,306.886,300.481,163.507,329.061,313.06,325.22,304,98300,302.634,99380.296
6/6/2004 12:35,306.993,300.56,81.454,328.829,313.096,325.187,304.042,98300,302.714,99380.249
6/6/2004 12:40,306.757,300.64,47.729,328.452,313.014,325.015,304.083,98300,302.656,99380.237
6/6/2004 12:45,306.727,300.72,47.504,328.096,312.961,324.88,304.125,98300,302.661,99380.209
6/6/2004 12:50,306.737,300.8,119.721,327.744,312.924,324.76,304.167,98300,302.731,99380.164
6/6/2004 12:55,307.074,300.882,119.651,327.507,313.004,324.768,304.208,98300,302.931,99380.084
6/6/2004 13:00,307.105,300.963,118.682,327.26,313.034,324.643,304.25,98300,303.017,99380.033
6/6/2004 13:05,307.176,301.047,167.098,327.026,313.069,324.552,304.3,98291.667,303.078,99379.99
6/6/2004 13:10,307.396,301.132,166.946,326.849,313.159,324.393,304.35,98283.333,303.232,99379.921
6/6/2004 13:15,307.485,301.218,83.286,326.638,313.222,324.176,304.4,98275,303.339,99379.864
6/6/2004 13:20,307.23,301.306,48.557,326.287,313.16,323.804,304.45,98266.667,303.277,99379.85
6/6/2004 13:25,307.12,301.394,48.297,325.941,313.105,323.433,304.5,98258.333,303.27,99379.822
6/6/2004 13:30,307.124,301.484,170.803,325.678,313.064,323.209,304.55,98250,303.339,99379.774
6/6/2004 13:35,307.562,301.574,122.629,325.589,313.175,323.173,304.6,98241.667,303.615,99379.671
6/6/2004 13:40,307.465,301.666,121.52,325.352,313.151,322.891,304.65,98233.333,303.648,99379.63
6/6/2004 13:45,307.477,301.759,120.741,325.114,313.127,322.699,304.7,98225,303.692,99379.588
6/6/2004 13:50,307.48,301.853,144.375,324.858,313.092,322.49,304.75,98216.667,303.76,99379.539
6/6/2004 13:55,307.618,301.948,170.502,324.635,313.096,322.357,304.8,98208.333,303.884,99379.475
6/6/2004 14:00,307.721,302.044,50.108,324.333,313.189,322.193,304.85,98200,304.005,99379.411
6/6/2004 14:05,307.424,302.14,49.607,323.863,313.069,321.859,304.892,98200,303.914,99379.402
6/6/2004 14:10,307.337,302.235,174.721,323.404,312.953,321.755,304.933,98200,303.934,99379.366
6/6/2004 14:15,307.815,302.33,174.37,323.139,313.024,321.894,304.975,98200,304.207,99379.263
6/6/2004 14:20,307.905,302.425,124.227,322.775,313.015,321.851,305.017,98200,304.332,99379.198
6/6/2004 14:25,307.893,302.519,147.377,322.346,312.953,321.81,305.058,98200,304.346,99379.164
6/6/2004 14:30,307.947,302.614,173.032,321.877,312.936,321.664,305.1,98200,304.436,99379.11
6/6/2004 14:35,308.15,302.707,86.413,321.449,312.985,321.577,305.142,98200,304.575,99379.043
6/6/2004 14:40,307.903,302.8,49.577,320.858,312.897,321.299,305.183,98200,304.527,99379.024
6/6/2004 14:45,307.875,302.893,174.731,320.25,312.728,321.069,305.225,98200,304.531,99378.994
6/6/2004 14:50,308.224,302.985,87.335,319.822,312.776,321.009,305.267,98200,304.777,99378.899
6/6/2004 14:55,308.106,303.077,124.422,319.266,312.72,320.761,305.308,98200,304.77,99378.87
6/6/2004 15:00,308.173,303.167,173.812,318.807,312.723,320.588,305.35,98200,304.854,99378.819
6/6/2004 15:05,308.281,303.017,173.69,318.387,312.759,320.402,305.167,98191.667,304.834,99378.871
6/6/2004 15:10,308.112,302.868,86.66,317.878,312.71,320.101,304.983,98183.333,304.683,99378.96
6/6/2004 15:15,307.735,302.72,49.347,317.265,312.56,319.686,304.8,98175,304.395,99379.085
6/6/2004 15:20,307.386,302.574,175.44,316.625,312.38,319.282,304.617,98166.667,304.152,99379.198
6/6/2004 15:25,307.662,302.429,87.626,316.206,312.407,319.1,304.433,98158.333,304.195,99379.235
6/6/2004 15:30,307.232,302.285,125.131,315.55,312.19,318.666,304.25,98150,303.947,99379.346
6/6/2004 15:35,307.211,302.143,174.396,314.979,312.049,318.416,304.067,98141.667,303.822,99379.427
6/6/2004 15:40,307.15,302.002,174.24,314.4,311.903,318.136,303.883,98133.333,303.745,99379.494
6/6/2004 15:45,307.077,301.862,86.971,313.807,311.749,317.888,303.7,98125,303.623,99379.572
6/6/2004 15:50,306.591,301.724,49.233,313.047,311.442,317.449,303.517,98116.667,303.329,99379.695
6/6/2004 15:55,306.345,301.588,177.09,312.312,311.164,317.078,303.333,98108.333,303.106,99379.8
6/6/2004 16:00,306.516,301.452,87.976,311.223,311.906,316.868,303.15,98100,303.142,99379.836
6/6/2004 16:05,306.262,301.443,125.927,311.286,311.484,316.501,303.058,98100,303.009,99379.875
6/6/2004 16:10,306.209,301.431,175.524,311.45,311.153,316.184,302.967,98100,302.991,99379.883
6/6/2004 16:15,306.341,301.419,87.532,311.728,310.929,315.924,302.875,98100,303.054,99379.871
6/6/2004 16:20,305.936,301.405,87.253,311.87,310.552,315.451,302.783,98100,302.889,99379.918
6/6/2004 16:25,305.858,301.39,49.204,312.098,310.256,315.091,302.692,98100,302.823,99379.942
6/6/2004 16:30,305.571,301.373,178.396,312.261,309.924,314.545,302.6,98100,302.716,99379.975
6/6/2004 16:35,305.913,301.355,88.22,312.624,309.817,314.249,302.508,98100,302.869,99379.942
6/6/2004 16:40,305.484,301.335,126.178,312.769,309.505,313.634,302.417,98100,302.708,99379.989
6/6/2004 16:45,305.503,301.314,175.731,313.005,309.305,313.202,302.325,98100,302.683,99380.004
6/6/2004 16:50,305.476,301.291,87.441,313.236,309.119,312.75,302.233,98100,302.706,99380.006
6/6/2004 16:55,305.155,301.266,87.075,313.353,308.837,312.197,302.142,98100,302.542,99380.057
6/6/2004 17:00,304.923,301.239,48.978,313.443,308.551,311.668,302.05,98100,302.441,99380.093
6/6/2004 17:05,304.666,301.125,177.012,313.494,308.249,311.098,301.867,98091.667,302.268,99380.176
6/6/2004 17:10,304.76,301.012,87.643,313.49,307.963,310.731,301.683,98083.333,302.295,99380.207
6/6/2004 17:15,304.363,300.899,125.246,313.425,307.603,310.191,301.5,98075,302.052,99380.309
6/6/2004 17:20,304.172,300.786,173.716,313.396,307.293,309.736,301.317,98066.667,301.918,99380.383
6/6/2004 17:25,304.193,300.675,173.216,313.436,307.072,309.353,301.133,98058.333,301.872,99380.433
6/6/2004 17:30,303.95,300.564,86.257,313.349,306.742,308.831,300.95,98050,301.741,99380.505
6/6/2004 17:35,303.489,300.454,48.448,313.133,306.301,308.238,300.767,98041.667,301.459,99380.617
6/6/2004 17:40,303.077,300.346,173.966,312.87,305.834,307.663,300.583,98033.333,301.22,99380.718
6/6/2004 17:45,303.337,300.24,86.696,312.811,305.589,307.286,300.4,98025,301.284,99380.738
6/6/2004 17:50,302.996,300.32,123.984,312.58,305.198,306.698,300.217,98016.667,301.193,99380.736
6/6/2004 17:55,301.73,300.171,171.269,311.96,304.439,306.127,300.033,98008.333,300.706,99380.914
6/6/2004 18:00,301.311,300.031,170.398,311.515,303.859,305.659,299.85,98000,300.435,99381.037
6/6/2004 18:05,301.204,299.947,84.805,311.192,303.417,305.319,299.758,98008.333,300.329,99381.096
6/6/2004 18:10,301.062,299.867,47.589,310.884,303.011,304.759,299.667,98016.667,300.197,99381.158
6/6/2004 18:15,300.866,299.786,171.083,310.558,302.608,304.216,299.575,98025,300.072,99381.218
6/6/2004 18:20,301.085,299.708,85.285,310.361,302.354,303.735,299.483,98033.333,300.118,99381.233
6/6/2004 18:25,300.835,299.63,121.97,310.031,301.995,303.155,299.392,98041.667,299.976,99381.297
6/6/2004 18:30,300.747,299.554,121.252,309.682,301.691,302.618,299.3,98050,299.898,99381.344
6/6/2004 18:35,300.649,299.477,169.088,309.305,301.401,302.067,299.208,98058.333,299.819,99381.391
6/6/2004 18:40,300.67,299.404,168.609,308.945,301.159,301.542,299.117,98066.667,299.789,99381.424
6/6/2004 18:45,300.59,299.33,47.907,308.453,300.904,301.008,299.025,98075,299.718,99381.468
6/6/2004 18:50,300.194,299.259,80.921,307.713,300.549,300.429,298.933,98083.333,299.509,99381.547
6/6/2004 18:55,300.117,299.189,170.849,306.957,300.259,299.895,298.842,98091.667,299.439,99381.59
6/6/2004 19:00,300.312,299.122,169.571,306.249,300.091,299.454,298.75,98100,299.486,99381.601
6/6/2004 19:05,300.354,299.156,121.509,305.475,299.928,299.002,298.842,98100,299.527,99381.579
6/6/2004 19:10,300.216,299.2,120.473,304.6,299.724,298.549,298.933,98100,299.501,99381.57
6/6/2004 19:15,300.181,299.247,119.794,302.528,299.377,297.935,299.025,98100,299.522,99381.549
6/6/2004 19:20,300.203,299.3,53.611,301.603,299.207,297.608,299.117,98100,299.569,99381.518
6/6/2004 19:25,300.063,299.355,0,300.947,299.044,297.279,299.208,98100,299.545,99381.506
6/6/2004 19:30,299.918,299.414,0,300.446,298.892,296.964,299.3,98100,299.517,99381.493
6/6/2004 19:35,299.924,299.475,0,300.092,298.797,296.744,299.392,98100,299.557,99381.462
6/6/2004 19:40,299.973,299.539,0,299.839,298.739,296.526,299.483,98100,299.617,99381.425
6/6/2004 19:45,300.015,299.604,0,299.649,298.702,296.383,299.575,98100,299.678,99381.386
6/6/2004 19:50,300.052,299.671,88.594,299.506,298.677,296.25,299.667,98100,299.739,99381.347
6/6/2004 19:55,300.359,299.736,72.179,299.478,298.743,296.198,299.758,98100,299.929,99381.275
6/6/2004 20:00,300.829,299.8,35.297,299.587,298.933,296.673,299.85,98100,300.079,99381.214
6/6/2004 20:05,300.68,299.868,34.774,299.583,298.998,297.034,299.892,98108.333,300.104,99381.183
6/6/2004 20:10,300.716,299.934,34.433,299.612,299.085,297.436,299.933,98116.667,300.115,99381.156
6/6/2004 20:15,300.515,299.995,34.171,299.581,299.106,297.506,299.975,98125,300.137,99381.129
6/6/2004 20:20,300.699,300.055,0,299.649,299.217,297.769,300.017,98133.333,300.188,99381.097
6/6/2004 20:25,300.475,300.114,0,299.628,299.235,297.809,300.058,98141.667,300.172,99381.082
6/6/2004 20:30,300.61,300.171,0,299.691,299.332,298.03,300.1,98150,300.203,99381.055
6/6/2004 20:35,300.508,300.229,0,299.711,299.381,298.179,300.142,98158.333,300.238,99381.026
6/6/2004 20:40,300.625,300.285,0,299.787,299.484,298.395,300.183,98166.667,300.29,99380.994
6/6/2004 20:45,300.564,300.341,0,299.831,299.551,298.565,300.225,98175,300.334,99380.963
6/6/2004 20:50,300.665,300.396,0,299.917,299.659,298.781,300.267,98183.333,300.39,99380.93
6/6/2004 20:55,300.636,300.451,0,299.978,299.74,298.957,300.308,98191.667,300.438,99380.898
6/6/2004 21:00,300.726,300.505,0,300.007,299.787,299.037,300.35,98200,300.496,99380.865
6/6/2004 21:05,300.671,300.462,0,299.977,299.774,299.043,300.308,98208.333,300.484,99380.88
6/6/2004 21:10,300.682,300.42,0,299.943,299.757,299.054,300.267,98216.667,300.457,99380.901
6/6/2004 21:15,300.611,300.378,0,299.875,299.704,298.98,300.225,98225,300.416,99380.925
6/6/2004 21:20,300.601,300.336,0,299.81,299.654,298.921,300.183,98233.333,300.379,99380.949
6/6/2004 21:25,300.531,300.294,0,299.724,299.582,298.8,300.142,98241.667,300.335,99380.975
6/6/2004 21:30,300.511,300.253,0,299.645,299.516,298.694,300.1,98250,300.295,99381
6/6/2004 21:35,300.442,300.212,0,299.55,299.433,298.543,300.058,98258.333,300.249,99381.026
6/6/2004 21:40,300.414,300.171,0,299.462,299.358,298.402,300.017,98266.667,300.207,99381.051
6/6/2004 21:45,300.346,300.13,0,299.361,299.27,298.227,299.975,98275,300.16,99381.077
6/6/2004 21:50,300.314,300.089,0,299.269,299.189,298.058,299.933,98283.333,300.118,99381.103
6/6/2004 21:55,300.248,300.048,0,299.166,299.098,297.859,299.892,98291.667,300.071,99381.129
6/6/2004 22:00,300.213,300.008,0,299.096,299.035,297.735,299.85,98300,300.028,99381.154
6/6/2004 22:05,300.14,299.927,0,299.023,298.967,297.603,299.758,98300,299.962,99381.198
6/6/2004 22:10,300.085,299.846,0,298.958,298.905,297.488,299.667,98300,299.888,99381.244
6/6/2004 22:15,299.996,299.765,0,298.886,298.834,297.388,299.575,98300,299.808,99381.293
6/6/2004 22:20,299.928,299.684,0,298.818,298.769,297.297,299.483,98300,299.729,99381.342
6/6/2004 22:25,299.835,299.603,0,298.744,298.695,297.216,299.392,98300,299.647,99381.391
6/6/2004 22:30,299.763,299.522,0,298.676,298.627,297.142,299.3,98300,299.567,99381.44
6/6/2004 22:35,299.67,299.441,0,298.602,298.553,297.073,299.208,98300,299.485,99381.489
6/6/2004 22:40,299.597,299.36,0,298.533,298.484,297.009,299.117,98300,299.404,99381.538
6/6/2004 22:45,299.506,299.279,0,298.46,298.41,296.95,299.025,98300,299.323,99381.588
6/6/2004 22:50,299.432,299.199,0,298.391,298.34,296.894,298.933,98300,299.243,99381.637
6/6/2004 22:55,299.343,299.118,0,298.318,298.267,296.84,298.842,98300,299.161,99381.686
6/6/2004 23:00,299.268,299.037,0,298.235,298.185,296.751,298.75,98300,299.081,99381.735
6/6/2004 23:05,299.163,298.906,0,298.139,298.09,296.649,298.608,98291.667,298.972,99381.807
6/6/2004 23:10,299.059,298.776,0,298.036,297.989,296.543,298.467,98283.333,298.853,99381.883
6/6/2004 23:15,298.938,298.646,0,297.924,297.878,296.418,298.325,98275,298.727,99381.961
6/6/2004 23:20,298.823,298.517,0,297.809,297.765,296.292,298.183,98266.667,298.602,99382.039
6/6/2004 23:25,298.699,298.388,0,297.688,297.646,296.15,298.042,98258.333,298.475,99382.117
6/6/2004 23:30,298.583,298.259,0,297.566,297.526,296.009,297.9,98250,298.35,99382.195
6/6/2004 23:35,298.458,298.131,0,297.441,297.403,295.855,297.758,98241.667,298.223,99382.273
6/6/2004 23:40,298.341,298.004,0,297.316,297.279,295.703,297.617,98233.333,298.098,99382.351
6/6/2004 23:45,298.217,297.876,0,297.188,297.153,295.541,297.475,98225,297.972,99382.428
6/6/2004 23:50,298.099,297.75,0,297.06,297.027,295.38,297.333,98216.667,297.847,99382.506
6/6/2004 23:55,297.975,297.624,0,296.931,296.899,295.211,297.192,98208.333,297.722,99382.583
6/7/2004 0:00,297.858,297.499,0,296.805,296.774,295.052,297.05,98200,297.598,99382.659
6/7/2004 0:05,297.767,297.487,0,296.688,296.658,294.896,297.05,98200,297.534,99382.684
6/7/2004 0:10,297.707,297.476,0,296.585,296.556,294.757,297.05,98200,297.497,99382.699
6/7/2004 0:15,297.651,297.466,0,296.489,296.46,294.631,297.05,98200,297.469,99382.71
6/7/2004 0:20,297.609,297.457,0,296.402,296.373,294.512,297.05,98200,297.446,99382.72
6/7/2004 0:25,297.563,297.449,0,296.318,296.29,294.411,297.05,98200,297.424,99382.729
6/7/2004 0:30,297.525,297.441,0,296.24,296.211,294.315,297.05,98200,297.404,99382.737
6/7/2004 0:35,297.485,297.433,0,296.164,296.135,294.231,297.05,98200,297.386,99382.745
6/7/2004 0:40,297.452,297.426,0,296.091,296.062,294.15,297.05,98200,297.369,99382.752
6/7/2004 0:45,297.416,297.419,0,296.021,295.991,294.078,297.05,98200,297.352,99382.759
6/7/2004 0:50,297.387,297.413,0,295.953,295.922,294.008,297.05,98200,297.337,99382.766
6/7/2004 0:55,297.355,297.407,0,295.886,295.855,293.946,297.05,98200,297.322,99382.772
6/7/2004 1:00,297.328,297.401,0,295.835,295.805,293.905,297.05,98200,297.309,99382.778
6/7/2004 1:05,297.307,297.416,0,295.793,295.765,293.876,297.092,98200,297.307,99382.774
6/7/2004 1:10,297.3,297.433,0,295.761,295.736,293.846,297.133,98200,297.313,99382.767
6/7/2004 1:15,297.296,297.451,0,295.735,295.713,293.827,297.175,98200,297.322,99382.759
6/7/2004 1:20,297.3,297.47,0,295.716,295.697,293.808,297.217,98200,297.335,99382.749
6/7/2004 1:25,297.304,297.49,0,295.701,295.685,293.797,297.258,98200,297.349,99382.738
6/7/2004 1:30,297.313,297.511,0,295.691,295.678,293.787,297.3,98200,297.365,99382.727
6/7/2004 1:35,297.322,297.533,0,295.684,295.675,293.783,297.342,98200,297.382,99382.715
6/7/2004 1:40,297.335,297.555,0,295.68,295.674,293.78,297.383,98200,297.4,99382.703
6/7/2004 1:45,297.347,297.578,0,295.678,295.677,293.782,297.425,98200,297.419,99382.69
6/7/2004 1:50,297.363,297.601,0,295.679,295.681,293.785,297.467,98200,297.44,99382.676
6/7/2004 1:55,297.379,297.625,0,295.681,295.688,293.792,297.508,98200,297.461,99382.662
6/7/2004 2:00,297.397,297.65,0,295.712,295.722,293.859,297.55,98200,297.483,99382.648
6/7/2004 2:05,297.378,297.558,0,295.743,295.755,293.933,297.458,98200,297.441,99382.687
6/7/2004 2:10,297.338,297.466,0,295.77,295.784,293.983,297.367,98200,297.377,99382.735
6/7/2004 2:15,297.287,297.374,0,295.792,295.808,294.039,297.275,98200,297.304,99382.786
6/7/2004 2:20,297.229,297.281,0,295.81,295.828,294.09,297.183,98200,297.226,99382.838
6/7/2004 2:25,297.169,297.189,0,295.827,295.845,294.139,297.092,98200,297.147,99382.892
6/7/2004 2:30,297.106,297.096,0,295.841,295.86,294.19,297,98200,297.066,99382.945
6/7/2004 2:35,297.044,297.003,0,295.854,295.874,294.242,296.908,98200,296.985,99382.999
6/7/2004 2:40,296.981,296.911,0,295.866,295.886,294.296,296.817,98200,296.903,99383.053
6/7/2004 2:45,296.918,296.818,0,295.878,295.898,294.352,296.725,98200,296.822,99383.107
6/7/2004 2:50,296.856,296.725,0,295.889,295.909,294.41,296.633,98200,296.74,99383.162
6/7/2004 2:55,296.793,296.632,0,295.9,295.92,294.471,296.542,98200,296.658,99383.216
6/7/2004 3:00,296.731,296.539,0,295.887,295.905,294.487,296.45,98200,296.577,99383.27
6/7/2004 3:05,296.687,296.509,0,295.871,295.888,294.498,296.408,98208.333,296.529,99383.295
6/7/2004 3:10,296.651,296.478,0,295.855,295.87,294.519,296.367,98216.667,296.493,99383.316
6/7/2004 3:15,296.619,296.447,0,295.838,295.852,294.532,296.325,98225,296.461,99383.336
6/7/2004 3:20,296.59,296.415,0,295.822,295.834,294.546,296.283,98233.333,296.43,99383.355
6/7/2004 3:25,296.559,296.384,0,295.805,295.815,294.559,296.242,98241.667,296.4,99383.374
6/7/2004 3:30,296.529,296.353,0,295.788,295.797,294.571,296.2,98250,296.369,99383.393
6/7/2004 3:35,296.498,296.321,0,295.771,295.778,294.582,296.158,98258.333,296.339,99383.413
6/7/2004 3:40,296.468,296.29,0,295.753,295.759,294.592,296.117,98266.667,296.308,99383.432
6/7/2004 3:45,296.437,296.258,0,295.736,295.74,294.601,296.075,98275,296.278,99383.451
6/7/2004 3:50,296.406,296.227,0,295.718,295.721,294.61,296.033,98283.333,296.247,99383.47
6/7/2004 3:55,296.375,296.195,0,295.7,295.701,294.617,295.992,98291.667,296.217,99383.49
6/7/2004 4:00,296.341,296.153,0,295.652,295.653,294.559,295.95,98300,296.18,99383.514
6/7/2004 4:05,296.317,296.133,0,295.596,295.596,294.484,295.992,98300,296.154,99383.529
6/7/2004 4:10,296.303,296.119,0,295.536,295.536,294.419,296.033,98300,296.135,99383.539
6/7/2004 4:15,296.289,296.107,0,295.474,295.473,294.333,296.075,98300,296.12,99383.547
6/7/2004 4:20,296.206,296.095,0,296.049,295.597,294.52,296.117,98300,296.106,99383.556
6/7/2004 4:25,296.175,296.076,0,296.199,295.625,294.642,296.158,98300,296.09,99383.567
6/7/2004 4:30,296.139,296.059,0,296.547,295.679,294.572,296.2,98300,296.074,99383.578
6/7/2004 4:35,296.188,296.042,0,296.97,295.77,294.652,296.242,98300,296.068,99383.585
6/7/2004 4:40,296.159,296.025,0,297.591,295.873,294.722,296.283,98300,296.053,99383.595
6/7/2004 4:45,296.201,296.009,0,298.146,295.992,294.872,296.325,98300,296.048,99383.602
6/7/2004 4:50,296.164,295.994,0,298.597,296.097,294.97,296.367,98300,296.032,99383.611
