cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,TempProf_cur[2.62],TempProf_cur[6.58],TempProf_cur[10.54],
2006-06-01 13:45:00,299.451,293.317,109.387,9.228,9.192,9.201,317.285,303.962,315.216,296.900,99600.000,300.880,299.691,298.706,300.477,298.994,297.944,
2006-06-01 13:50:00,299.504,293.416,110.417,9.317,9.264,9.317,317.249,304.038,315.076,296.950,99600.000,300.934,299.741,298.759,300.528,299.047,298.003,
2006-06-01 13:55:00,299.612,293.518,111.677,9.418,9.354,9.462,317.189,304.107,314.939,297.000,99600.000,301.043,299.849,298.867,300.637,299.154,298.109,
2006-06-01 14:00:00,299.657,293.621,112.498,9.478,9.409,9.552,316.968,304.086,314.778,297.050,99600.000,301.080,299.891,298.916,300.675,299.201,298.167,
2006-06-01 14:05:00,299.789,293.759,113.746,9.579,9.499,9.702,316.668,304.144,314.620,297.142,99600.000,301.219,300.023,299.045,300.812,299.330,298.294,
2006-06-01 14:10:00,299.728,293.897,113.992,9.585,9.515,9.752,316.338,304.104,314.707,297.233,99600.000,301.114,299.954,299.006,300.719,299.283,298.279,
2006-06-01 14:15:00,299.937,294.036,115.672,9.748,9.645,9.952,315.971,304.030,314.855,297.325,99600.000,301.388,300.171,299.182,300.971,299.470,298.426,
2006-06-01 14:20:00,299.987,294.176,116.481,9.793,9.704,10.073,315.570,303.933,315.007,297.417,99600.000,301.389,300.218,299.257,300.991,299.538,298.516,
2006-06-01 14:25:00,300.271,294.317,118.103,9.993,9.863,10.113,315.138,303.818,315.207,297.508,99600.000,301.752,300.511,299.500,301.327,299.795,298.725,
2006-06-01 14:30:00,300.303,294.459,118.595,10.019,9.908,10.195,314.631,303.720,315.264,297.600,99600.000,301.729,300.542,299.560,301.327,299.848,298.801,
2006-06-01 14:35:00,300.555,294.601,119.952,10.196,10.044,10.326,314.090,303.625,315.327,297.692,99600.000,302.061,300.802,299.771,301.632,300.072,298.979,
2006-06-01 14:40:00,300.552,294.744,120.228,10.196,10.066,10.375,313.526,303.529,315.399,297.783,99600.000,301.998,300.797,299.798,301.593,300.092,299.025,
2006-06-01 14:45:00,300.798,294.888,121.536,10.373,10.202,10.502,312.945,303.434,315.445,297.875,99600.000,302.325,301.051,300.003,301.892,300.310,299.196,
2006-06-01 14:50:00,300.778,295.032,121.716,10.362,10.216,10.543,312.350,303.337,315.498,297.967,99600.000,302.241,301.030,300.016,301.833,300.315,299.229,
2006-06-01 14:55:00,301.008,295.178,122.924,10.527,10.342,10.658,311.744,303.240,315.533,298.058,99600.000,302.549,301.268,300.205,302.114,300.518,299.385,
2006-06-01 15:00:00,300.959,295.324,124.580,10.943,10.344,10.691,311.222,303.215,315.597,298.150,99600.000,302.428,301.215,300.193,302.021,300.495,299.396,
2006-06-01 15:05:00,301.083,295.309,125.543,11.089,10.434,10.769,310.719,303.213,315.649,298.058,99600.000,302.633,301.349,300.275,302.199,300.592,299.440,
2006-06-01 15:10:00,300.919,295.294,125.213,11.020,10.387,10.748,310.221,303.223,315.632,297.967,99600.000,302.410,301.187,300.142,302.002,300.453,299.320,
2006-06-01 15:15:00,300.807,295.280,125.104,11.010,10.357,10.723,309.722,303.241,315.638,297.875,99600.000,302.323,301.074,300.017,301.903,300.331,299.188,
2006-06-01 15:20:00,300.578,295.268,124.477,10.900,10.276,10.671,309.219,303.264,315.633,297.783,99600.000,302.023,300.841,299.825,301.628,300.129,299.018,
2006-06-01 15:25:00,300.812,295.256,125.725,11.077,10.402,10.780,308.708,303.289,315.593,297.692,99600.000,302.352,301.091,300.011,301.928,300.335,299.152,
2006-06-01 15:30:00,300.736,295.245,125.656,11.039,10.386,10.787,308.173,303.298,315.456,297.600,99600.000,302.220,301.016,299.962,301.821,300.280,299.117,
2006-06-01 15:35:00,300.636,295.234,125.514,11.019,10.354,10.763,307.622,303.301,315.223,297.508,99600.000,302.138,300.914,299.853,301.730,300.171,299.007,
2006-06-01 15:40:00,300.395,295.225,124.752,10.887,10.259,10.704,307.055,303.299,314.999,297.417,99600.000,301.811,300.662,299.658,301.429,299.961,298.850,
2006-06-01 15:45:00,300.603,295.217,125.815,11.041,10.365,10.795,306.474,303.292,314.720,297.325,99600.000,302.108,300.879,299.820,301.696,300.138,298.972,
2006-06-01 15:50:00,300.389,295.209,125.142,10.917,10.281,10.747,305.877,303.280,314.417,297.233,99600.000,301.803,300.656,299.652,301.424,299.955,298.844,
2006-06-01 15:55:00,300.268,295.203,124.877,10.882,10.236,10.712,305.265,303.263,314.059,297.142,99600.000,301.698,300.529,299.523,301.306,299.825,298.721,
2006-06-01 16:00:00,300.078,295.198,120.354,10.945,9.579,10.284,304.753,303.360,313.668,297.050,99600.000,301.430,300.330,299.374,301.063,299.662,298.606,
2006-06-01 16:05:00,300.220,295.159,119.894,10.980,9.546,10.015,304.337,303.561,313.240,296.958,99600.000,301.656,300.480,299.473,301.261,299.775,298.670,
2006-06-01 16:10:00,299.889,295.123,118.036,10.753,9.365,10.041,303.963,303.810,312.766,296.867,99600.000,301.213,300.136,299.199,300.855,299.481,298.448,
2006-06-01 16:15:00,299.610,295.088,116.308,10.615,9.222,9.817,303.615,304.088,312.353,296.775,99600.000,300.924,299.845,298.927,300.560,299.201,298.200,
2006-06-01 16:20:00,299.070,295.056,113.288,10.323,8.977,9.451,303.285,304.383,312.020,296.683,99600.000,300.240,299.282,298.462,299.918,298.708,297.806,
2006-06-01 16:25:00,298.698,295.026,111.233,10.155,8.812,9.190,302.966,304.689,311.746,296.592,99600.000,299.821,298.895,298.115,299.505,298.349,297.495,
2006-06-01 16:30:00,298.021,294.999,106.923,9.798,8.560,8.758,302.668,305.012,311.479,296.500,99600.000,298.946,298.187,297.541,298.688,297.736,297.022,
2006-06-01 16:35:00,297.501,294.978,103.078,9.693,8.180,8.430,302.380,305.340,311.252,296.408,99600.000,298.302,297.640,297.087,298.073,297.254,296.642,
2006-06-01 16:40:00,297.214,294.964,100.300,9.388,7.951,8.241,302.099,305.669,311.008,296.317,99600.000,297.909,297.339,296.856,297.712,297.003,296.459,
2006-06-01 16:45:00,297.349,294.965,101.404,9.500,7.999,8.269,301.711,305.921,310.755,296.225,99600.000,298.107,297.484,296.958,297.890,297.118,296.528,
2006-06-01 16:50:00,297.324,294.995,101.017,9.438,7.950,8.235,301.398,306.223,310.459,296.133,99600.000,298.050,297.458,296.950,297.847,297.106,296.528,
2006-06-01 16:55:00,297.403,295.030,101.630,9.478,7.963,8.244,301.104,306.533,310.083,296.042,99600.000,298.151,297.541,297.018,297.940,297.179,296.584,
2006-06-01 17:00:00,297.307,295.065,85.621,6.702,7.247,7.433,300.844,306.921,309.674,295.950,99600.000,297.993,297.438,296.953,297.803,297.103,296.545,
2006-06-01 17:05:00,297.259,294.990,84.780,6.617,7.171,7.317,300.599,307.340,309.191,295.767,99600.000,297.960,297.392,296.898,297.763,297.051,296.485,
2006-06-01 17:10:00,297.020,294.931,82.791,6.417,6.987,7.145,300.363,307.777,308.701,295.583,99600.000,297.653,297.144,296.695,297.479,296.835,296.314,
2006-06-01 17:15:00,296.956,294.892,82.202,6.351,6.913,7.062,300.132,308.226,308.148,295.400,99600.000,297.595,297.078,296.627,297.417,296.767,296.247,
2006-06-01 17:20:00,296.814,294.897,80.970,6.199,6.780,6.945,299.905,308.680,307.606,295.217,99600.000,297.390,296.929,296.517,297.233,296.646,296.167,
2006-06-01 17:25:00,296.860,294.931,81.233,6.188,6.768,6.929,299.679,309.135,306.995,295.033,99600.000,297.447,296.976,296.558,297.286,296.689,296.203,
