cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,TempProf_cur[2.62],TempProf_cur[6.58],TempProf_cur[10.54],PresProf_cur[2.62],PresProf_cur[6.58],PresProf_cur[10.54],
2006-06-18 12:45:00,290.372,287.882,52.289,4.639,4.207,3.802,300.570,299.114,295.608,289.950,99525.000,290.926,290.470,290.081,290.777,290.195,289.787,99588.267,99541.396,99494.460,
2006-06-18 12:50:00,290.489,288.004,52.829,4.678,4.251,3.850,300.632,299.112,295.737,290.083,99516.667,291.037,290.587,290.201,290.891,290.314,289.909,99588.104,99541.251,99494.336,
2006-06-18 12:55:00,290.619,288.126,53.633,4.737,4.309,3.909,300.688,299.105,295.860,290.217,99508.333,291.174,290.717,290.327,291.025,290.442,290.034,99587.937,99541.105,99494.210,
2006-06-18 13:00:00,290.735,288.248,53.349,4.550,4.351,3.954,300.810,299.189,296.019,290.350,99500.000,291.285,290.833,290.446,291.138,290.559,290.153,99587.775,99540.962,99494.086,
2006-06-18 13:05:00,290.808,288.265,53.831,4.572,4.389,3.991,300.953,299.301,296.179,290.442,99508.333,291.367,290.908,290.514,291.218,290.630,290.217,99587.711,99540.911,99494.045,
2006-06-18 13:10:00,290.862,288.284,54.225,4.599,4.419,4.019,301.107,299.428,296.355,290.533,99516.667,291.426,290.963,290.565,291.275,290.681,290.264,99587.665,99540.874,99494.017,
2006-06-18 13:15:00,290.935,288.307,54.724,4.640,4.457,4.051,301.267,299.566,296.540,290.625,99525.000,291.516,291.038,290.629,291.360,290.749,290.321,99587.610,99540.831,99493.984,
2006-06-18 13:20:00,291.006,288.331,55.164,4.673,4.491,4.083,301.431,299.710,296.727,290.717,99533.333,291.594,291.111,290.696,291.437,290.818,290.383,99587.550,99540.782,99493.945,
2006-06-18 13:25:00,291.096,288.359,55.738,4.720,4.534,4.120,301.597,299.857,296.919,290.808,99541.667,291.704,291.203,290.776,291.540,290.901,290.455,99587.480,99540.727,99493.903,
2006-06-18 13:30:00,291.176,288.389,56.230,4.758,4.572,4.156,301.872,299.988,297.265,290.900,99550.000,291.794,291.286,290.851,291.629,290.979,290.524,99587.411,99540.671,99493.859,
2006-06-18 13:35:00,291.289,288.422,56.925,4.810,4.619,4.206,302.272,299.841,297.628,290.992,99558.333,291.927,291.401,290.953,291.755,291.084,290.618,99587.322,99540.602,99493.805,
2006-06-18 13:40:00,291.402,288.458,57.631,4.862,4.670,4.259,302.616,299.878,297.990,291.083,99566.667,292.051,291.517,291.060,291.877,291.193,290.717,99587.229,99540.527,99493.747,
2006-06-18 13:45:00,291.529,288.496,58.146,4.909,4.713,4.301,302.947,299.953,298.382,291.175,99575.000,292.200,291.647,291.175,292.019,291.313,290.822,99587.128,99540.446,99493.685,
2006-06-18 13:50:00,291.652,288.538,58.707,4.954,4.757,4.347,303.382,299.894,298.771,291.267,99583.333,292.337,291.773,291.292,292.153,291.433,290.931,99587.024,99540.363,99493.619,
2006-06-18 13:55:00,291.792,288.582,59.499,5.017,4.815,4.405,303.722,299.952,299.170,291.358,99591.667,292.499,291.916,291.420,292.309,291.565,291.048,99586.911,99540.273,99493.550,
2006-06-18 14:00:00,291.926,288.630,60.287,5.076,4.873,4.464,304.013,300.025,299.531,291.450,99600.000,292.648,292.053,291.545,292.454,291.694,291.164,99586.798,99540.182,99493.478,
2006-06-18 14:05:00,292.062,288.673,61.146,5.142,4.935,4.524,304.273,300.107,299.889,291.500,99600.000,292.807,292.193,291.669,292.606,291.822,291.278,99586.689,99540.095,99493.410,
2006-06-18 14:10:00,292.172,288.718,61.844,5.194,4.986,4.576,304.506,300.195,300.270,291.550,99600.000,292.927,292.305,291.773,292.725,291.929,291.375,99586.591,99540.015,99493.347,
2006-06-18 14:15:00,292.305,288.764,62.715,5.261,5.048,4.636,304.713,300.285,300.651,291.600,99600.000,293.084,292.441,291.894,292.874,292.054,291.485,99586.483,99539.929,99493.280,
2006-06-18 14:20:00,292.430,288.812,63.193,5.302,5.088,4.678,304.968,300.242,301.033,291.650,99600.000,293.220,292.569,292.013,293.008,292.176,291.597,99586.374,99539.841,99493.210,
2006-06-18 14:25:00,292.575,288.862,63.953,5.364,5.151,4.734,305.147,300.295,301.411,291.700,99600.000,293.389,292.717,292.145,293.170,292.312,291.718,99586.256,99539.746,99493.136,
2006-06-18 14:30:00,292.702,288.914,64.676,5.417,5.208,4.789,305.198,300.326,301.659,291.750,99600.000,293.529,292.848,292.267,293.307,292.437,291.832,99586.143,99539.654,99493.063,
2006-06-18 14:35:00,292.828,288.968,65.435,5.478,5.264,4.842,305.191,300.351,301.887,291.800,99600.000,293.677,292.977,292.380,293.449,292.554,291.935,99586.036,99539.567,99492.993,
2006-06-18 14:40:00,292.936,289.024,65.797,5.513,5.297,4.876,305.141,300.372,302.115,291.850,99600.000,293.798,293.088,292.482,293.568,292.659,292.030,99585.934,99539.483,99492.925,
2006-06-18 14:45:00,293.056,289.083,66.340,5.561,5.341,4.919,305.058,300.388,302.309,291.900,99600.000,293.940,293.211,292.590,293.703,292.771,292.130,99585.826,99539.395,99492.854,
2006-06-18 14:50:00,293.165,289.143,66.905,5.606,5.384,4.964,304.944,300.400,302.502,291.950,99600.000,294.062,293.321,292.692,293.821,292.875,292.224,99585.722,99539.308,99492.783,
2006-06-18 14:55:00,293.283,289.205,67.293,5.647,5.418,4.999,304.802,300.409,302.673,292.000,99600.000,294.201,293.442,292.798,293.954,292.985,292.322,99585.613,99539.219,99492.710,
2006-06-18 15:00:00,293.392,289.270,68.406,5.873,5.470,5.038,304.637,300.415,302.833,292.050,99600.000,294.324,293.553,292.900,294.073,293.089,292.416,99585.507,99539.130,99492.637,
2006-06-18 15:05:00,293.510,289.342,69.064,5.936,5.533,5.082,304.446,300.417,302.976,292.000,99600.000,294.463,293.674,293.007,294.206,293.201,292.516,99585.392,99539.034,99492.557,
2006-06-18 15:10:00,293.626,289.411,69.907,5.995,5.604,5.140,304.232,300.416,303.000,291.950,99600.000,294.583,293.792,293.121,294.326,293.315,292.627,99585.272,99538.933,99492.474,
2006-06-18 15:15:00,293.666,289.479,70.245,6.031,5.634,5.168,303.992,300.411,302.975,291.900,99600.000,294.604,293.828,293.171,294.353,293.361,292.686,99585.187,99538.854,99492.404,
2006-06-18 15:20:00,293.687,289.544,70.420,6.057,5.650,5.196,303.728,300.401,302.942,291.850,99600.000,294.624,293.847,293.193,294.371,293.382,292.713,99585.124,99538.794,99492.348,
2006-06-18 15:25:00,293.665,289.607,70.220,6.048,5.643,5.207,303.438,300.387,302.873,291.800,99600.000,294.570,293.820,293.187,294.326,293.370,292.721,99585.081,99538.746,99492.300,
2006-06-18 15:30:00,293.666,289.668,70.313,6.056,5.649,5.223,303.046,300.332,302.565,291.750,99600.000,294.564,293.817,293.193,294.319,293.373,292.736,99585.033,99538.697,99492.253,
2006-06-18 15:35:00,293.617,289.726,69.922,6.024,5.623,5.210,302.620,300.262,302.220,291.700,99600.000,294.484,293.764,293.160,294.249,293.335,292.717,99585.010,99538.667,99492.218,
2006-06-18 15:40:00,293.578,289.782,69.454,5.996,5.592,5.189,302.177,300.182,301.876,291.650,99600.000,294.436,293.720,293.126,294.200,293.297,292.693,99584.992,99538.641,99492.187,
2006-06-18 15:45:00,293.511,289.836,69.026,5.956,5.560,5.171,301.728,300.095,301.480,291.600,99600.000,294.338,293.648,293.076,294.111,293.241,292.657,99584.985,99538.623,99492.162,
2006-06-18 15:50:00,293.453,289.887,68.505,5.920,5.524,5.144,301.278,300.002,301.092,291.550,99600.000,294.266,293.585,293.026,294.041,293.186,292.618,99584.980,99538.608,99492.140,
2006-06-18 15:55:00,293.376,289.935,67.713,5.861,5.471,5.105,300.910,299.982,300.686,291.500,99600.000,294.158,293.502,292.964,293.942,293.119,292.572,99584.984,99538.599,99492.122,
2006-06-18 16:00:00,293.311,289.980,65.830,5.915,5.216,4.861,300.589,299.984,300.253,291.450,99600.000,294.078,293.433,292.908,293.863,293.058,292.527,99584.988,99538.592,99492.106,
2006-06-18 16:05:00,293.213,289.994,64.902,5.851,5.137,4.795,300.292,299.990,299.813,291.358,99600.000,293.954,293.331,292.824,293.747,292.970,292.456,99585.028,99538.616,99492.118,
2006-06-18 16:10:00,293.094,290.007,64.136,5.790,5.073,4.742,300.010,299.990,299.443,291.267,99600.000,293.813,293.207,292.717,293.612,292.857,292.361,99585.088,99538.656,99492.142,
2006-06-18 16:15:00,293.010,290.019,63.667,5.751,5.030,4.706,299.739,299.980,299.085,291.175,99600.000,293.714,293.120,292.639,293.516,292.777,292.291,99585.132,99538.687,99492.160,
2006-06-18 16:20:00,292.929,290.030,63.182,5.702,4.979,4.677,299.445,299.875,298.731,291.083,99600.000,293.610,293.036,292.571,293.419,292.704,292.234,99585.169,99538.710,99492.173,
2006-06-18 16:25:00,292.864,290.039,62.628,5.667,4.929,4.644,299.172,299.794,298.387,290.992,99600.000,293.536,292.968,292.512,293.346,292.642,292.181,99585.201,99538.731,99492.185,
2006-06-18 16:30:00,292.780,290.048,62.032,5.622,4.874,4.612,298.841,299.627,297.960,290.900,99600.000,293.428,292.881,292.440,293.246,292.566,292.119,99585.241,99538.757,99492.200,
2006-06-18 16:35:00,292.694,290.056,61.548,5.585,4.828,4.580,298.493,299.414,297.528,290.808,99600.000,293.330,292.792,292.360,293.150,292.484,292.048,99585.287,99538.789,99492.220,
2006-06-18 16:40:00,292.592,290.062,61.028,5.539,4.786,4.546,298.133,299.162,297.101,290.717,99600.000,293.204,292.687,292.272,293.032,292.391,291.970,99585.340,99538.826,99492.243,
2006-06-18 16:45:00,292.501,290.068,60.315,5.488,4.735,4.501,297.766,298.874,296.662,290.625,99600.000,293.097,292.592,292.188,292.929,292.304,291.895,99585.391,99538.861,99492.266,
2006-06-18 16:50:00,292.397,290.073,59.604,5.430,4.683,4.457,297.394,298.553,296.227,290.533,99600.000,292.969,292.485,292.096,292.808,292.208,291.814,99585.447,99538.900,99492.291,
2006-06-18 16:55:00,292.298,290.077,59.032,5.382,4.638,4.421,297.019,298.198,295.787,290.442,99600.000,292.855,292.383,292.007,292.698,292.115,291.734,99585.502,99538.939,99492.316,
2006-06-18 17:00:00,292.191,290.079,53.890,4.249,4.444,4.304,296.619,297.688,295.357,290.350,99600.000,292.724,292.272,291.912,292.574,292.015,291.650,99585.562,99538.981,99492.343,
2006-06-18 17:05:00,292.040,290.004,52.726,4.156,4.371,4.235,296.244,297.241,294.929,290.217,99600.000,292.555,292.117,291.770,292.408,291.869,291.518,99585.698,99539.093,99492.433,
2006-06-18 17:10:00,291.896,289.931,51.787,4.092,4.306,4.172,295.875,296.782,294.494,290.083,99600.000,292.399,291.971,291.632,292.256,291.729,291.386,99585.838,99539.210,99492.528,
2006-06-18 17:15:00,291.746,289.861,50.657,4.020,4.231,4.098,295.507,296.298,294.061,289.950,99600.000,292.237,291.820,291.489,292.097,291.584,291.250,99585.980,99539.327,99492.622,
2006-06-18 17:20:00,291.600,289.793,49.648,3.952,4.161,4.031,295.124,295.671,293.635,289.817,99600.000,292.080,291.671,291.348,291.943,291.441,291.115,99586.118,99539.441,99492.714,
2006-06-18 17:25:00,291.448,289.720,48.472,3.877,4.083,3.955,294.749,295.087,293.216,289.683,99600.000,291.915,291.517,291.203,291.781,291.293,290.977,99586.262,99539.560,99492.811,
2006-06-18 17:30:00,291.159,289.644,46.482,3.734,3.947,3.831,294.477,294.754,293.271,289.550,99600.000,291.575,291.223,290.941,291.458,291.022,290.735,99586.483,99539.734,99492.944,
2006-06-18 17:35:00,291.345,289.569,47.668,3.869,4.027,3.868,294.244,294.510,293.193,289.417,99600.000,291.925,291.422,291.043,291.751,291.151,290.775,99586.499,99539.783,99493.005,
2006-06-18 17:40:00,291.245,289.495,46.814,3.763,3.978,3.854,294.033,294.321,293.079,289.283,99600.000,291.675,291.322,291.020,291.563,291.109,290.788,99586.561,99539.828,99493.048,
2006-06-18 17:45:00,291.370,289.423,47.749,3.881,4.036,3.871,293.836,294.170,292.964,289.150,99600.000,291.969,291.454,291.057,291.794,291.170,290.778,99586.587,99539.875,99493.099,
2006-06-18 17:50:00,291.172,289.383,46.268,3.737,3.943,3.808,293.672,294.171,292.834,289.017,99600.000,291.625,291.259,290.932,291.513,291.029,290.683,99586.692,99539.948,99493.154,
2006-06-18 17:55:00,291.129,289.311,45.984,3.757,3.915,3.762,293.501,294.117,292.700,288.883,99600.000,291.681,291.204,290.840,291.520,290.943,290.584,99586.795,99540.043,99493.233,
2006-06-18 18:00:00,290.923,289.242,44.398,3.618,3.815,3.685,293.248,293.977,292.445,288.750,99600.000,291.360,290.999,290.693,291.247,290.782,290.464,99586.935,99540.150,99493.317,
2006-06-18 18:05:00,290.853,289.143,43.885,3.613,3.774,3.631,292.965,293.811,292.161,288.608,99600.000,291.361,290.922,290.587,291.212,290.682,290.350,99587.069,99540.272,99493.422,
2006-06-18 18:10:00,290.646,289.051,42.435,3.492,3.679,3.552,292.664,293.634,291.892,288.467,99600.000,291.074,290.718,290.422,290.961,290.508,290.202,99587.239,99540.409,99493.533,
2006-06-18 18:15:00,290.562,288.962,41.793,3.475,3.631,3.492,292.350,293.452,291.582,288.325,99600.000,291.045,290.628,290.309,290.905,290.400,290.082,99587.376,99540.531,99493.637,
2006-06-18 18:20:00,290.395,288.880,40.564,3.377,3.551,3.423,292.027,293.269,291.273,288.183,99600.000,290.823,290.463,290.170,290.707,290.255,289.955,99587.524,99540.653,99493.737,
2006-06-18 18:25:00,290.314,288.804,40.039,3.359,3.511,3.375,291.697,293.089,290.935,288.042,99600.000,290.780,290.379,290.070,290.646,290.158,289.849,99587.645,99540.760,99493.827,
2006-06-18 18:30:00,290.175,288.738,38.991,3.280,3.442,3.312,291.361,292.829,290.575,287.900,99600.000,290.604,290.241,289.949,290.487,290.034,289.737,99587.771,99540.863,99493.912,
2006-06-18 18:35:00,290.090,288.680,38.397,3.253,3.399,3.264,291.020,292.542,290.190,287.758,99600.000,290.545,290.154,289.853,290.415,289.939,289.638,99587.877,99540.955,99493.987,
2006-06-18 18:40:00,289.970,288.635,37.576,3.199,3.343,3.213,290.676,292.239,289.802,287.617,99600.000,290.398,290.034,289.745,290.280,289.828,289.537,99587.980,99541.039,99494.054,
2006-06-18 18:45:00,289.891,288.605,37.120,3.218,3.308,3.176,290.329,291.931,289.388,287.475,99600.000,290.332,289.953,289.660,290.207,289.743,289.453,99588.060,99541.106,99494.107,
2006-06-18 18:50:00,289.796,288.594,36.459,3.206,3.263,3.134,289.980,291.597,288.968,287.333,99600.000,290.217,289.857,289.575,290.100,289.655,289.374,99588.126,99541.156,99494.144,
2006-06-18 18:55:00,289.737,288.608,36.099,3.218,3.236,3.107,289.630,291.207,288.522,287.192,99600.000,290.163,289.795,289.513,290.042,289.593,289.316,99588.162,99541.182,99494.160,
2006-06-18 19:00:00,289.676,288.653,35.776,3.359,3.212,3.088,289.320,290.838,288.155,287.050,99600.000,290.085,289.733,289.462,289.970,289.538,289.273,99588.169,99541.179,99494.150,
2006-06-18 19:05:00,289.597,288.515,35.212,3.370,3.173,3.044,289.024,290.461,287.781,287.000,99600.000,290.013,289.654,289.378,289.896,289.456,289.187,99588.296,99541.293,99494.249,
2006-06-18 19:10:00,289.482,288.390,34.318,3.352,3.113,3.041,288.737,290.065,287.412,286.950,99600.000,289.902,289.541,289.261,289.785,289.341,289.065,99588.459,99541.438,99494.375,
2006-06-18 19:15:00,289.339,288.274,33.175,3.315,3.087,3.011,288.455,289.638,287.066,286.900,99600.000,289.755,289.398,289.120,289.640,289.199,288.925,99588.635,99541.590,99494.504,
2006-06-18 19:20:00,289.179,288.167,31.895,3.357,3.057,2.977,288.021,288.757,286.518,286.850,99600.000,289.591,289.237,288.963,289.476,289.040,288.772,99588.812,99541.742,99494.630,
2006-06-18 19:25:00,288.997,288.065,30.433,3.384,2.997,2.919,287.737,288.288,286.226,286.800,99600.000,289.397,289.052,288.786,289.285,288.861,288.602,99588.998,99541.896,99494.757,
2006-06-18 19:30:00,288.824,287.969,28.959,3.380,2.930,2.893,287.499,287.932,285.943,286.750,99600.000,289.213,288.875,288.620,289.102,288.691,288.445,99589.172,99542.042,99494.876,
2006-06-18 19:35:00,288.663,287.878,27.565,3.367,2.867,2.901,287.286,287.637,285.726,286.700,99600.000,289.039,288.710,288.465,288.930,288.533,288.300,99589.337,99542.180,99494.989,
2006-06-18 19:40:00,288.512,287.791,26.277,3.354,2.807,2.902,287.090,287.382,285.512,286.650,99600.000,288.877,288.556,288.321,288.770,288.386,288.163,99589.492,99542.310,99495.096,
2006-06-18 19:45:00,288.371,287.707,25.083,3.340,2.752,2.900,286.907,287.153,285.341,286.600,99600.000,288.724,288.412,288.186,288.619,288.248,288.036,99589.640,99542.434,99495.198,
2006-06-18 19:50:00,288.237,287.626,23.892,3.324,2.697,2.893,286.732,286.943,285.172,286.550,99600.000,288.579,288.275,288.058,288.477,288.117,287.915,99589.781,99542.552,99495.295,
2006-06-18 19:55:00,288.111,287.548,22.770,3.308,2.662,2.886,286.563,286.747,285.031,286.500,99600.000,288.442,288.146,287.937,288.342,287.994,287.800,99589.915,99542.666,99495.389,
2006-06-18 20:00:00,287.990,287.472,21.720,3.290,2.661,2.878,286.430,286.591,284.917,286.450,99600.000,288.311,288.023,287.822,288.213,287.876,287.691,99590.044,99542.775,99495.479,
2006-06-18 20:05:00,287.913,287.504,21.051,3.290,2.676,2.894,286.314,286.456,284.828,286.450,99600.000,288.221,287.943,287.753,288.125,287.804,287.632,99590.081,99542.798,99495.492,
2006-06-18 20:10:00,287.872,287.540,20.747,3.308,2.709,2.933,286.210,286.338,284.707,286.450,99600.000,288.159,287.897,287.722,288.068,287.769,287.611,99590.080,99542.790,99495.479,
2006-06-18 20:15:00,287.867,287.581,20.774,3.351,2.760,2.987,286.115,286.231,284.586,286.450,99600.000,288.152,287.890,287.719,288.059,287.764,287.613,99590.056,99542.764,99495.454,
2006-06-18 20:20:00,287.871,287.627,20.864,3.392,2.815,3.045,286.026,286.133,284.457,286.450,99600.000,288.144,287.893,287.729,288.056,287.773,287.629,99590.019,99542.728,99495.419,
2006-06-18 20:25:00,287.895,287.680,21.117,3.448,2.877,3.109,285.943,286.042,284.318,286.450,99600.000,288.170,287.915,287.752,288.080,287.795,287.653,99589.969,99542.682,99495.377,
2006-06-18 20:30:00,287.920,287.742,21.429,3.501,2.942,3.177,285.864,285.958,284.177,286.450,99600.000,288.187,287.940,287.781,288.100,287.823,287.685,99589.911,99542.627,99495.327,
2006-06-18 20:35:00,287.958,287.813,21.859,3.563,3.012,3.250,285.788,285.879,284.027,286.450,99600.000,288.226,287.976,287.818,288.138,287.860,287.724,99589.840,99542.563,99495.269,
2006-06-18 20:40:00,287.998,287.896,22.298,3.665,3.082,3.324,285.716,285.803,283.874,286.450,99600.000,288.259,288.016,287.863,288.175,287.903,287.772,99589.758,99542.487,99495.201,
2006-06-18 20:45:00,288.053,287.995,22.845,3.767,3.157,3.403,285.646,285.731,283.711,286.450,99600.000,288.313,288.069,287.918,288.228,287.957,287.830,99589.659,99542.397,99495.120,
2006-06-18 20:50:00,288.115,288.112,23.448,3.865,3.236,3.487,285.578,285.662,283.542,286.450,99600.000,288.368,288.130,287.983,288.285,288.022,287.900,99589.542,99542.290,99495.024,
2006-06-18 20:55:00,288.192,288.255,24.231,3.970,3.324,3.581,285.512,285.595,283.361,286.450,99600.000,288.441,288.206,288.063,288.359,288.100,287.984,99589.402,99542.163,99494.910,
2006-06-18 21:00:00,288.281,288.430,0.000,0.000,0.000,0.000,285.466,285.547,283.206,286.450,99600.000,288.522,288.293,288.156,288.442,288.191,288.082,99589.237,99542.012,99494.775,
2006-06-18 21:05:00,288.238,288.452,0.000,0.000,0.000,0.000,285.429,285.506,283.043,286.500,99600.000,288.459,288.242,288.122,288.377,288.149,288.066,99589.218,99541.984,99494.743,
2006-06-18 21:10:00,288.237,288.475,0.000,0.000,0.000,0.000,285.397,285.471,282.905,286.550,99600.000,288.455,288.239,288.123,288.372,288.148,288.071,99589.191,99541.957,99494.716,
2006-06-18 21:15:00,288.239,288.498,0.000,0.000,0.000,0.000,285.369,285.438,282.789,286.600,99600.000,288.452,288.240,288.127,288.371,288.151,288.078,99589.170,99541.936,99494.696,
2006-06-18 21:20:00,288.241,288.522,0.000,0.000,0.000,0.000,285.344,285.409,282.682,286.650,99600.000,288.453,288.241,288.129,288.372,288.153,288.083,99589.152,99541.918,99494.679,
2006-06-18 21:25:00,288.241,288.546,0.000,0.000,0.000,0.000,285.321,285.380,282.600,286.700,99600.000,288.449,288.241,288.132,288.369,288.155,288.088,99589.135,99541.902,99494.663,
2006-06-18 21:30:00,288.242,288.571,0.000,0.000,0.000,0.000,285.299,285.354,282.522,286.750,99600.000,288.446,288.241,288.135,288.367,288.157,288.093,99589.119,99541.885,99494.647,
2006-06-18 21:35:00,288.243,288.596,0.000,0.000,0.000,0.000,285.278,285.328,282.463,286.800,99600.000,288.442,288.241,288.138,288.364,288.159,288.098,99589.102,99541.868,99494.630,
2006-06-18 21:40:00,288.244,288.622,0.000,0.000,0.000,0.000,285.259,285.303,282.405,286.850,99600.000,288.439,288.241,288.142,288.362,288.162,288.105,99589.084,99541.851,99494.614,
2006-06-18 21:45:00,288.246,288.648,0.000,0.000,0.000,0.000,285.240,285.279,282.363,286.900,99600.000,288.437,288.243,288.147,288.361,288.166,288.111,99589.066,99541.833,99494.597,
2006-06-18 21:50:00,288.249,288.674,0.000,0.000,0.000,0.000,285.222,285.255,282.321,286.950,99600.000,288.435,288.245,288.152,288.361,288.170,288.119,99589.048,99541.815,99494.580,
2006-06-18 21:55:00,288.253,288.701,0.000,0.000,0.000,0.000,285.204,285.231,282.290,287.000,99600.000,288.435,288.248,288.158,288.361,288.175,288.127,99589.029,99541.796,99494.562,
2006-06-18 22:00:00,288.257,288.728,0.000,0.000,0.000,0.000,285.209,285.231,282.271,287.050,99600.000,288.435,288.251,288.164,288.362,288.180,288.135,99589.010,99541.778,99494.545,
2006-06-18 22:05:00,288.242,288.621,0.000,0.000,0.000,0.000,285.223,285.242,282.264,287.050,99600.000,288.420,288.238,288.150,288.349,288.167,288.119,99589.060,99541.826,99494.591,
2006-06-18 22:10:00,288.214,288.523,0.000,0.000,0.000,0.000,285.243,285.259,282.267,287.050,99600.000,288.395,288.211,288.119,288.323,288.138,288.085,99589.127,99541.888,99494.647,
2006-06-18 22:15:00,288.174,288.432,0.000,0.000,0.000,0.000,285.268,285.282,282.294,287.050,99600.000,288.358,288.172,288.078,288.286,288.098,288.041,99589.205,99541.960,99494.713,
2006-06-18 22:20:00,288.126,288.347,0.000,0.000,0.000,0.000,285.297,285.308,282.327,287.050,99600.000,288.313,288.126,288.028,288.241,288.049,287.987,99589.292,99542.039,99494.783,
2006-06-18 22:25:00,288.072,288.268,0.000,0.000,0.000,0.000,285.329,285.337,282.379,287.050,99600.000,288.262,288.074,287.973,288.190,287.995,287.929,99589.382,99542.121,99494.856,
2006-06-18 22:30:00,288.018,288.194,0.000,0.000,0.000,0.000,285.363,285.369,282.429,287.050,99600.000,288.211,288.021,287.918,288.138,287.941,287.871,99589.471,99542.201,99494.926,
2006-06-18 22:35:00,287.965,288.125,0.000,0.000,0.000,0.000,285.399,285.403,282.494,287.050,99600.000,288.159,287.969,287.863,288.087,287.887,287.813,99589.557,99542.278,99494.994,
2006-06-18 22:40:00,287.913,288.060,0.000,0.000,0.000,0.000,285.436,285.439,282.560,287.050,99600.000,288.110,287.918,287.810,288.037,287.835,287.758,99589.638,99542.351,99495.059,
2006-06-18 22:45:00,287.865,287.999,0.000,0.000,0.000,0.000,285.475,285.476,282.638,287.050,99600.000,288.064,287.871,287.761,287.991,287.786,287.707,99589.715,99542.420,99495.120,
2006-06-18 22:50:00,287.819,287.941,0.000,0.000,0.000,0.000,285.515,285.514,282.715,287.050,99600.000,288.020,287.826,287.714,287.947,287.740,287.658,99589.788,99542.485,99495.177,
2006-06-18 22:55:00,287.777,287.887,0.000,0.000,0.000,0.000,285.556,285.554,282.802,287.050,99600.000,287.980,287.785,287.671,287.906,287.698,287.613,99589.855,99542.546,99495.231,
2006-06-18 23:00:00,287.738,287.836,0.000,0.000,0.000,0.000,285.604,285.602,282.920,287.050,99600.000,287.942,287.747,287.632,287.869,287.659,287.572,99589.919,99542.603,99495.281,
2006-06-18 23:05:00,287.725,287.882,0.000,0.000,0.000,0.000,285.656,285.654,283.054,287.092,99600.000,287.927,287.733,287.620,287.854,287.646,287.562,99589.912,99542.595,99495.271,
2006-06-18 23:10:00,287.735,287.928,0.000,0.000,0.000,0.000,285.711,285.709,283.163,287.133,99600.000,287.930,287.741,287.633,287.858,287.658,287.579,99589.881,99542.565,99495.243,
2006-06-18 23:15:00,287.762,287.975,0.000,0.000,0.000,0.000,285.766,285.765,283.270,287.175,99600.000,287.955,287.767,287.661,287.883,287.685,287.609,99589.836,99542.524,99495.207,
2006-06-18 23:20:00,287.797,288.022,0.000,0.000,0.000,0.000,285.824,285.823,283.370,287.217,99600.000,287.987,287.802,287.698,287.916,287.722,287.648,99589.782,99542.476,99495.165,
2006-06-18 23:25:00,287.840,288.070,0.000,0.000,0.000,0.000,285.882,285.882,283.465,287.258,99600.000,288.030,287.845,287.741,287.959,287.765,287.692,99589.723,99542.424,99495.120,
2006-06-18 23:30:00,287.886,288.119,0.000,0.000,0.000,0.000,285.941,285.942,283.560,287.300,99600.000,288.073,287.890,287.787,288.003,287.810,287.739,99589.661,99542.369,99495.073,
2006-06-18 23:35:00,287.934,288.168,0.000,0.000,0.000,0.000,286.000,286.003,283.651,287.342,99600.000,288.122,287.938,287.836,288.052,287.859,287.788,99589.596,99542.312,99495.024,
2006-06-18 23:40:00,287.983,288.219,0.000,0.000,0.000,0.000,286.060,286.064,283.743,287.383,99600.000,288.170,287.988,287.885,288.101,287.908,287.838,99589.530,99542.255,99494.975,
2006-06-18 23:45:00,288.034,288.271,0.000,0.000,0.000,0.000,286.120,286.125,283.834,287.425,99600.000,288.221,288.038,287.936,288.152,287.959,287.890,99589.463,99542.196,99494.924,
2006-06-18 23:50:00,288.086,288.324,0.000,0.000,0.000,0.000,286.181,286.186,283.927,287.467,99600.000,288.272,288.090,287.988,288.203,288.011,287.942,99589.395,99542.136,99494.873,
2006-06-18 23:55:00,288.138,288.378,0.000,0.000,0.000,0.000,286.242,286.248,284.020,287.508,99600.000,288.324,288.142,288.041,288.255,288.063,287.995,99589.326,99542.076,99494.821,
2006-06-19 00:00:00,288.191,288.434,0.000,0.000,0.000,0.000,286.301,286.307,284.096,287.550,99600.000,288.377,288.195,288.094,288.308,288.116,288.048,99589.256,99542.015,99494.769,
2006-06-19 00:05:00,288.255,288.571,0.000,0.000,0.000,0.000,286.360,286.366,284.168,287.742,99600.000,288.438,288.258,288.159,288.370,288.181,288.115,99589.146,99541.915,99494.681,
2006-06-19 00:10:00,288.309,288.713,0.000,0.000,0.000,0.000,286.420,286.424,284.257,287.933,99600.000,288.495,288.313,288.211,288.426,288.234,288.166,99589.080,99541.858,99494.632,
2006-06-19 00:15:00,288.376,288.861,0.000,0.000,0.000,0.000,286.479,286.483,284.353,288.125,99600.000,288.555,288.379,288.282,288.489,288.303,288.242,99588.937,99541.726,99494.511,
2006-06-19 00:20:00,288.432,289.013,0.000,0.000,0.000,0.000,286.539,286.541,284.456,288.317,99600.000,288.610,288.435,288.338,288.544,288.359,288.297,99588.864,99541.662,99494.457,
