cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J_m2],heatConsump[J_m2],ElecTotal[J_m2],GasTotal[J_m2],sensCoolDemand[W_m2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 05:10:00,291.221,0.009,100612.807,0.413,0.000,0.000,1614.585,28.267,0.000,296.228,296.220,291.291,289.167,99416.667,291.641,100736.957,
2004-06-01 05:15:00,291.195,0.009,100613.103,0.413,0.000,0.000,1614.585,28.267,0.000,296.202,296.193,291.421,289.125,99425.000,291.625,100737.270,
2004-06-01 05:20:00,291.125,0.009,100613.441,0.413,0.000,0.000,1614.585,28.267,0.000,296.171,296.162,291.556,289.083,99433.333,291.556,100737.638,
2004-06-01 05:25:00,291.098,0.009,100613.742,0.413,0.000,0.000,1614.585,28.267,0.000,296.146,296.138,291.704,289.042,99441.667,291.539,100737.956,
2004-06-01 05:30:00,291.037,0.009,100614.071,0.413,0.000,0.000,1614.585,28.267,0.000,296.119,296.110,291.852,289.000,99450.000,291.480,100738.311,
2004-06-01 05:35:00,291.010,0.009,100614.368,0.413,0.000,0.000,1614.585,28.267,0.000,296.096,296.088,292.006,288.958,99458.333,291.462,100738.624,
2004-06-01 05:40:00,290.955,0.009,100614.684,0.413,0.000,0.000,1614.585,28.267,0.000,296.071,296.063,292.157,288.917,99466.667,291.410,100738.964,
2004-06-01 05:45:00,290.926,0.009,100614.977,0.413,0.000,0.000,1614.585,28.267,0.000,296.050,296.043,292.312,288.875,99475.000,291.389,100739.274,
2004-06-01 05:50:00,290.874,0.009,100615.287,0.413,0.000,0.000,1614.585,28.267,0.000,296.028,296.020,292.462,288.833,99483.333,291.340,100739.607,
2004-06-01 05:55:00,290.842,0.009,100615.580,190.643,13495.159,0.000,2230.864,24.734,44.984,296.009,296.001,292.613,288.792,99491.667,291.316,100739.917,
2004-06-01 06:00:00,290.976,0.009,100615.242,195.384,13831.411,0.000,2246.219,24.734,46.105,295.988,295.980,292.760,288.750,99500.000,291.403,100739.511,
2004-06-01 06:05:00,291.042,0.009,100615.175,199.180,14100.650,0.000,2258.515,24.734,47.002,295.970,295.963,292.907,288.842,99508.333,291.473,100739.416,
2004-06-01 06:10:00,291.039,0.009,100615.303,201.162,14241.174,0.000,2264.932,24.734,47.471,295.985,295.961,293.423,288.933,99516.667,291.477,100739.546,
2004-06-01 06:15:00,291.048,0.009,100615.456,204.048,14445.870,0.000,2274.280,24.734,48.153,296.025,295.972,294.155,289.025,99525.000,291.494,100739.699,
2004-06-01 06:20:00,291.056,0.009,100615.595,207.365,14681.156,0.000,2285.024,24.734,48.937,296.079,295.988,295.011,289.117,99533.333,291.507,100739.836,
2004-06-01 06:25:00,291.090,0.009,100615.695,211.980,15008.455,0.000,2299.971,24.734,50.028,296.147,296.011,295.957,289.208,99541.667,291.551,100739.924,
2004-06-01 06:30:00,291.121,0.008,100615.789,216.786,15349.271,0.000,2315.535,24.734,51.164,296.224,296.039,296.957,289.300,99550.000,291.588,100740.006,
2004-06-01 06:35:00,291.165,0.008,100615.875,222.307,15740.819,0.000,2333.416,24.734,52.469,296.313,296.073,297.994,289.392,99558.333,291.641,100740.076,
2004-06-01 06:40:00,291.200,0.008,100615.972,227.804,16130.699,0.000,2351.220,24.734,53.769,296.409,296.112,299.045,289.483,99566.667,291.684,100740.159,
2004-06-01 06:45:00,291.243,0.008,100616.073,233.734,16551.276,0.000,2370.427,24.734,55.171,296.514,296.156,300.107,289.575,99575.000,291.736,100740.244,
2004-06-01 06:50:00,291.278,0.008,100616.186,239.601,16967.375,0.000,2389.428,24.734,56.558,296.625,296.204,301.166,289.667,99583.333,291.780,100740.344,
2004-06-01 06:55:00,291.318,0.008,100616.306,326.164,23062.670,0.000,3313.614,67.134,76.876,296.743,296.257,302.224,289.758,99591.667,291.830,100740.449,
2004-06-01 07:00:00,291.428,0.008,100616.163,335.088,23695.626,0.000,3342.519,67.134,78.985,296.866,296.312,303.273,289.850,99600.000,291.926,100740.256,
2004-06-01 07:05:00,291.534,0.008,100615.796,346.209,24484.323,0.000,3378.536,67.134,81.614,296.994,296.371,304.318,290.033,99600.000,292.032,100739.843,
2004-06-01 07:10:00,291.663,0.008,100615.321,358.235,25337.239,0.000,3417.486,67.134,84.457,297.154,296.429,305.519,290.217,99600.000,292.159,100739.312,
2004-06-01 07:15:00,291.816,0.008,100614.778,371.204,26256.997,0.000,3459.489,67.134,87.523,297.338,296.486,306.771,290.400,99600.000,292.309,100738.701,
2004-06-01 07:20:00,291.982,0.008,100614.215,384.701,27214.236,0.000,3503.202,67.134,90.714,297.542,296.546,308.048,290.583,99600.000,292.474,100738.067,
2004-06-01 07:25:00,292.147,0.008,100613.666,398.243,28174.676,0.000,3547.063,67.134,93.916,297.763,296.609,309.329,290.767,99600.000,292.639,100737.446,
2004-06-01 07:30:00,292.309,0.008,100613.137,411.703,29129.308,0.000,3590.657,67.134,97.098,297.999,296.676,310.599,290.950,99600.000,292.802,100736.848,
2004-06-01 07:35:00,292.464,0.008,100612.629,425.034,30074.758,0.000,3633.833,67.134,100.249,298.247,296.747,311.844,291.133,99600.000,292.960,100736.273,
2004-06-01 07:40:00,292.617,0.008,100612.137,438.281,31014.269,0.000,3676.737,67.134,103.381,298.506,296.821,313.064,291.317,99600.000,293.115,100735.716,
2004-06-01 07:45:00,292.765,0.008,100611.658,451.453,31948.457,0.000,3719.399,67.134,106.495,298.774,296.897,314.256,291.500,99600.000,293.266,100735.175,
2004-06-01 07:50:00,292.912,0.008,100611.191,464.578,32879.280,0.000,3761.906,67.134,109.598,299.050,296.977,315.424,291.683,99600.000,293.415,100734.646,
2004-06-01 07:55:00,293.056,0.008,100610.734,941.119,66617.967,0.000,8854.726,123.668,222.060,299.333,297.058,316.569,291.867,99600.000,293.562,100734.128,
2004-06-01 08:00:00,293.641,0.007,100608.715,970.363,68692.012,0.000,8949.441,123.668,228.973,299.622,297.142,317.694,292.050,99600.000,294.007,100731.834,
2004-06-01 08:05:00,294.022,0.007,100607.657,986.180,69813.780,0.000,9000.669,123.668,232.713,299.917,297.228,318.800,292.142,99600.000,294.388,100730.606,
2004-06-01 08:10:00,294.189,0.007,100607.367,994.498,70403.702,0.000,9027.608,123.668,234.679,300.198,297.337,319.820,292.233,99600.000,294.605,100730.255,
2004-06-01 08:15:00,294.263,0.007,100607.343,999.555,70762.399,0.000,9043.989,123.668,235.875,300.462,297.454,320.641,292.325,99600.000,294.715,100730.211,
2004-06-01 08:20:00,294.311,0.008,100607.317,1003.749,71059.829,0.000,9057.572,123.668,236.866,300.702,297.566,321.226,292.417,99600.000,294.780,100730.170,
2004-06-01 08:25:00,294.371,0.008,100607.226,1008.352,71386.306,0.000,9072.481,123.668,237.954,300.922,297.670,321.726,292.508,99600.000,294.850,100730.055,
2004-06-01 08:30:00,294.431,0.008,100607.110,1012.951,71712.476,0.000,9087.376,123.668,239.042,301.124,297.766,322.187,292.600,99600.000,294.917,100729.915,
2004-06-01 08:35:00,294.490,0.008,100606.996,1017.535,72037.590,0.000,9102.223,123.668,240.125,301.315,297.857,322.649,292.692,99600.000,294.985,100729.778,
2004-06-01 08:40:00,294.539,0.008,100606.900,1021.769,72337.880,0.000,9115.936,123.668,241.126,301.495,297.944,323.101,292.783,99600.000,295.043,100729.663,
2004-06-01 08:45:00,294.582,0.008,100606.817,1025.802,72623.846,0.000,9128.995,123.668,242.079,301.669,298.028,323.552,292.875,99600.000,295.095,100729.564,
2004-06-01 08:50:00,294.617,0.008,100606.747,1029.524,72887.824,0.000,9141.050,123.668,242.959,301.836,298.110,323.994,292.967,99600.000,295.137,100729.481,
2004-06-01 08:55:00,294.645,0.008,100606.685,1033.207,73138.063,0.000,9152.478,134.268,243.794,301.998,298.188,324.434,293.058,99600.000,295.173,100729.409,
2004-06-01 09:00:00,294.666,0.008,100606.634,1036.455,73368.404,0.000,9162.996,134.268,244.561,302.155,298.264,324.869,293.150,99600.000,295.200,100729.351,
2004-06-01 09:05:00,294.698,0.009,100606.366,1038.559,73517.661,0.000,9169.813,134.268,245.059,302.308,298.338,325.303,293.242,99600.000,295.233,100729.069,
2004-06-01 09:10:00,294.785,0.009,100605.902,1042.581,73802.931,0.000,9182.840,134.268,246.010,302.447,298.406,325.612,293.333,99600.000,295.311,100728.568,
2004-06-01 09:15:00,294.919,0.008,100605.306,1048.243,74204.426,0.000,9201.175,134.268,247.348,302.575,298.470,325.803,293.425,99600.000,295.434,100727.911,
2004-06-01 09:20:00,295.076,0.008,100604.662,1054.726,74664.268,0.000,9222.174,134.268,248.881,302.696,298.533,325.946,293.517,99600.000,295.586,100727.199,
2004-06-01 09:25:00,295.231,0.008,100604.023,1061.109,75116.933,0.000,9242.846,134.268,250.390,302.815,298.596,326.050,293.608,99600.000,295.739,100726.494,
2004-06-01 09:30:00,295.382,0.008,100603.395,1067.359,75560.204,0.000,9263.089,134.268,251.867,302.932,298.661,326.125,293.700,99600.000,295.889,100725.802,
2004-06-01 09:35:00,295.525,0.008,100602.779,1073.324,75983.250,0.000,9282.408,134.268,253.278,303.048,298.727,326.166,293.792,99600.000,296.030,100725.125,
2004-06-01 09:40:00,295.664,0.007,100602.171,1079.128,76394.882,0.000,9301.206,134.268,254.650,303.161,298.794,326.185,293.883,99600.000,296.167,100724.458,
2004-06-01 09:45:00,295.796,0.007,100601.571,1084.691,76789.421,0.000,9319.223,134.268,255.965,303.272,298.861,326.184,293.975,99600.000,296.297,100723.802,
2004-06-01 09:50:00,295.924,0.007,100600.979,1090.095,77172.671,0.000,9336.725,134.268,257.242,303.381,298.927,326.171,294.067,99600.000,296.423,100723.155,
2004-06-01 09:55:00,296.046,0.007,100600.393,1086.813,76936.292,0.000,9325.930,137.801,256.454,303.488,298.993,326.147,294.158,99600.000,296.542,100722.518,
2004-06-01 10:00:00,296.186,0.006,100599.803,1079.602,76424.845,0.000,9302.574,137.801,254.749,303.537,299.053,326.118,294.250,99600.000,296.684,100721.876,
2004-06-01 10:05:00,296.326,0.006,100599.341,1071.757,75868.452,0.000,9277.165,137.801,252.895,303.523,299.111,326.082,294.342,99600.000,296.834,100721.365,
2004-06-01 10:10:00,296.426,0.006,100598.998,1062.043,75179.502,0.000,9245.703,137.801,250.598,303.459,299.169,326.041,294.433,99600.000,296.949,100720.990,
2004-06-01 10:15:00,296.505,0.006,100598.722,1051.849,74456.548,0.000,9212.688,137.801,248.188,303.355,299.222,326.066,294.525,99600.000,297.044,100720.692,
2004-06-01 10:20:00,296.572,0.006,100598.464,1041.435,73717.991,0.000,9178.961,137.801,245.727,303.215,299.264,326.121,294.617,99600.000,297.123,100720.416,
2004-06-01 10:25:00,296.656,0.005,100598.180,1031.804,73034.904,0.000,9147.767,137.801,243.450,303.046,299.296,326.214,294.708,99600.000,297.218,100720.109,
2004-06-01 10:30:00,296.747,0.005,100597.873,1021.909,72333.160,0.000,9115.720,137.801,241.111,302.854,299.320,326.332,294.800,99600.000,297.321,100719.777,
2004-06-01 10:35:00,296.854,0.005,100597.542,1012.544,71668.947,0.000,9085.388,137.801,238.896,302.641,299.338,326.480,294.892,99600.000,297.444,100719.416,
2004-06-01 10:40:00,296.966,0.005,100597.199,1004.513,71099.349,0.000,9059.376,137.801,236.998,302.410,299.351,326.646,294.983,99600.000,297.574,100719.042,
2004-06-01 10:45:00,297.093,0.005,100596.824,997.258,70584.877,0.000,9035.882,137.801,235.283,302.169,299.365,326.829,295.075,99600.000,297.720,100718.628,
2004-06-01 10:50:00,297.234,0.005,100596.415,990.388,70097.619,0.000,9013.631,137.801,233.659,301.925,299.385,327.019,295.167,99600.000,297.881,100718.177,
2004-06-01 10:55:00,297.378,0.005,100595.995,1001.629,70865.550,0.000,9048.699,166.068,236.219,301.679,299.409,327.221,295.258,99600.000,298.047,100717.712,
2004-06-01 11:00:00,297.482,0.005,100595.568,1019.177,72110.137,0.000,9105.536,166.068,240.367,301.539,299.449,327.432,295.350,99600.000,298.158,100717.241,
2004-06-01 11:05:00,297.588,0.005,100594.784,1035.284,73252.457,0.000,9157.702,166.068,244.175,301.520,299.500,327.647,295.442,99600.000,298.251,100716.406,
2004-06-01 11:10:00,297.703,0.005,100593.857,1051.514,74403.492,0.000,9210.265,166.068,248.012,301.574,299.550,327.616,295.533,99600.000,298.339,100715.418,
2004-06-01 11:15:00,297.794,0.005,100592.973,1066.887,75493.777,0.000,9260.055,166.068,251.646,301.678,299.598,327.443,295.625,99600.000,298.405,100714.483,
2004-06-01 11:20:00,297.917,0.005,100591.998,1082.186,76578.871,0.000,9309.608,166.068,255.263,301.823,299.653,327.251,295.717,99600.000,298.493,100713.442,
2004-06-01 11:25:00,298.105,0.005,100590.895,1098.812,77757.967,0.000,9363.453,166.068,259.193,301.993,299.713,327.036,295.808,99600.000,298.646,100712.247,
2004-06-01 11:30:00,298.280,0.005,100589.817,1114.418,78864.767,0.000,9413.997,166.068,262.883,302.182,299.779,326.821,295.900,99600.000,298.794,100711.082,
2004-06-01 11:35:00,298.440,0.005,100588.771,1128.855,79888.729,0.000,9460.758,166.068,266.296,302.385,299.852,326.568,295.992,99600.000,298.927,100709.956,
2004-06-01 11:40:00,298.608,0.005,100587.684,1143.008,80892.423,0.000,9506.593,166.068,269.641,302.598,299.931,326.234,296.083,99600.000,299.063,100708.784,
2004-06-01 11:45:00,298.782,0.005,100586.591,1155.990,81813.156,0.000,9548.640,166.068,272.711,302.814,300.011,325.811,296.175,99600.000,299.206,100707.604,
2004-06-01 11:50:00,298.899,0.005,100585.644,1165.808,82509.460,0.000,9580.438,166.068,275.032,303.029,300.092,325.327,296.267,99600.000,299.303,100706.595,
2004-06-01 11:55:00,298.999,0.005,100584.723,1082.531,76566.740,0.000,8986.137,201.401,255.222,303.233,300.167,324.791,296.358,99600.000,299.376,100705.617,
2004-06-01 12:00:00,299.044,0.005,100584.046,1080.654,76433.593,0.000,8980.056,201.401,254.779,303.394,300.231,324.202,296.450,99600.000,299.419,100704.914,
2004-06-01 12:05:00,299.057,0.005,100584.067,1083.993,76670.444,0.000,8990.873,201.401,255.568,303.502,300.287,323.599,296.450,99600.000,299.436,100704.928,
2004-06-01 12:10:00,299.053,0.005,100584.254,1086.707,76862.904,0.000,8999.662,201.401,256.210,303.610,300.343,323.357,296.450,99600.000,299.434,100705.116,
2004-06-01 12:15:00,298.955,0.005,100584.669,1086.125,76821.621,0.000,8997.776,201.401,256.072,303.718,300.398,323.053,296.450,99600.000,299.354,100705.577,
2004-06-01 12:20:00,298.824,0.005,100585.199,1084.375,76697.489,0.000,8992.108,201.401,255.658,303.826,300.452,323.020,296.450,99600.000,299.244,100706.165,
2004-06-01 12:25:00,298.703,0.005,100585.705,1082.958,76597.027,0.000,8987.520,201.401,255.323,303.929,300.500,323.172,296.450,99600.000,299.129,100706.724,
2004-06-01 12:30:00,298.648,0.005,100586.073,1083.884,76662.685,0.000,8990.518,201.401,255.542,304.029,300.544,323.555,296.450,99600.000,299.078,100707.114,
2004-06-01 12:35:00,298.628,0.005,100586.350,1086.056,76816.749,0.000,8997.554,201.401,256.056,304.125,300.584,324.085,296.450,99600.000,299.061,100707.399,
2004-06-01 12:40:00,298.584,0.005,100586.711,1087.387,76911.122,0.000,9001.864,201.401,256.370,304.224,300.624,324.746,296.450,99600.000,299.034,100707.779,
2004-06-01 12:45:00,298.538,0.005,100587.035,1088.671,77002.155,0.000,9006.021,201.401,256.674,304.324,300.667,325.450,296.450,99600.000,298.996,100708.123,
2004-06-01 12:50:00,298.507,0.005,100587.326,1090.490,77131.190,0.000,9011.913,201.401,257.104,304.426,300.710,326.145,296.450,99600.000,298.974,100708.428,
2004-06-01 12:55:00,298.450,0.005,100587.667,1178.641,83394.040,0.000,9620.834,190.801,277.980,304.528,300.753,326.817,296.450,99600.000,298.928,100708.795,
2004-06-01 13:00:00,298.400,0.005,100587.914,1179.875,83481.564,0.000,9624.831,190.801,278.272,304.632,300.798,327.458,296.450,99600.000,298.874,100709.062,
2004-06-01 13:05:00,298.355,0.005,100587.844,1180.279,83510.201,0.000,9626.139,190.801,278.367,304.735,300.841,328.047,296.500,99600.000,298.821,100709.009,
2004-06-01 13:10:00,298.422,0.005,100587.435,1184.655,83820.549,0.000,9640.311,190.801,279.402,304.835,300.878,328.522,296.550,99600.000,298.869,100708.568,
2004-06-01 13:15:00,298.573,0.005,100586.786,1191.963,84338.825,0.000,9663.979,190.801,281.129,304.930,300.909,328.722,296.600,99600.000,298.994,100707.850,
2004-06-01 13:20:00,298.766,0.005,100586.066,1200.792,84964.987,0.000,9692.574,190.801,283.217,305.028,300.941,328.828,296.650,99600.000,299.174,100707.046,
2004-06-01 13:25:00,298.936,0.005,100585.412,1208.760,85530.142,0.000,9718.382,190.801,285.100,305.131,300.977,328.894,296.700,99600.000,299.339,100706.321,
2004-06-01 13:30:00,299.085,0.005,100584.824,1216.012,86044.423,0.000,9741.868,190.801,286.815,305.242,301.019,328.974,296.750,99600.000,299.487,100705.671,
2004-06-01 13:35:00,299.212,0.005,100584.279,1222.507,86505.055,0.000,9762.904,190.801,288.350,305.357,301.065,329.043,296.800,99600.000,299.613,100705.073,
