cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J_m2],heatConsump[J_m2],ElecTotal[J_m2],GasTotal[J_m2],sensCoolDemand[W_m2],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-09 08:10:00,293.596,0.012,100599.763,940.911,66603.240,0.000,8854.054,123.668,222.011,298.053,297.725,309.081,294.117,99283.333,293.748,100722.815,
2004-06-09 08:15:00,293.797,0.012,100598.850,949.122,67185.598,0.000,8880.648,123.668,223.952,298.102,297.765,309.391,294.300,99275.000,293.944,100721.816,
2004-06-09 08:20:00,293.994,0.012,100597.959,957.186,67757.460,0.000,8906.763,123.668,225.858,298.155,297.806,309.700,294.483,99266.667,294.139,100720.841,
2004-06-09 08:25:00,294.148,0.012,100597.166,963.782,68225.297,0.000,8928.128,123.668,227.418,298.215,297.852,310.021,294.667,99258.333,294.292,100719.981,
2004-06-09 08:30:00,294.257,0.012,100596.475,968.818,68582.438,0.000,8944.437,123.668,228.608,298.280,297.900,310.344,294.850,99250.000,294.397,100719.243,
2004-06-09 08:35:00,294.323,0.012,100595.880,972.367,68834.172,0.000,8955.933,123.668,229.447,298.346,297.948,310.661,295.033,99241.667,294.458,100718.618,
2004-06-09 08:40:00,294.415,0.012,100595.213,976.817,69149.766,0.000,8970.345,123.668,230.499,298.413,297.995,310.965,295.217,99233.333,294.540,100717.908,
2004-06-09 08:45:00,294.556,0.012,100594.437,983.020,69589.685,0.000,8990.435,123.668,231.966,298.477,298.039,311.254,295.400,99225.000,294.673,100717.071,
2004-06-09 08:50:00,294.723,0.012,100593.610,990.113,70092.708,0.000,9013.406,123.668,233.642,298.541,298.082,311.544,295.583,99216.667,294.834,100716.171,
2004-06-09 08:55:00,294.893,0.012,100592.780,997.473,70603.733,0.000,9036.743,134.268,235.346,298.608,298.127,311.842,295.767,99208.333,295.000,100715.269,
2004-06-09 09:00:00,295.057,0.012,100591.966,1004.506,71102.520,0.000,9059.521,134.268,237.008,298.678,298.174,312.146,295.950,99200.000,295.161,100714.384,
2004-06-09 09:05:00,295.277,0.012,100590.711,1011.274,71582.517,0.000,9081.441,134.268,238.608,298.751,298.223,312.453,296.225,99200.000,295.370,100713.033,
2004-06-09 09:10:00,295.550,0.012,100589.298,1019.872,72192.323,0.000,9109.289,134.268,240.641,298.814,298.275,312.672,296.500,99200.000,295.630,100711.503,
2004-06-09 09:15:00,295.843,0.012,100587.843,1029.227,72855.781,0.000,9139.587,134.268,242.853,298.873,298.330,312.845,296.775,99200.000,295.914,100709.922,
2004-06-09 09:20:00,296.132,0.012,100586.414,1038.389,73505.573,0.000,9169.260,134.268,245.019,298.932,298.391,313.003,297.050,99200.000,296.194,100708.370,
2004-06-09 09:25:00,296.408,0.012,100585.020,1047.126,74125.271,0.000,9197.560,134.268,247.084,298.991,298.457,313.154,297.325,99200.000,296.463,100706.858,
2004-06-09 09:30:00,296.678,0.013,100583.642,1055.660,74730.474,0.000,9225.198,134.268,249.102,299.051,298.526,313.297,297.600,99200.000,296.726,100705.365,
2004-06-09 09:35:00,296.948,0.013,100582.264,1064.202,75336.319,0.000,9252.865,134.268,251.121,299.111,298.599,313.432,297.875,99200.000,296.989,100703.873,
2004-06-09 09:40:00,297.221,0.013,100580.882,1072.831,75948.298,0.000,9280.812,134.268,253.161,299.171,298.673,313.562,298.150,99200.000,297.253,100702.375,
2004-06-09 09:45:00,297.496,0.013,100579.498,1081.523,76564.758,0.000,9308.963,134.268,255.216,299.231,298.749,313.689,298.425,99200.000,297.520,100700.875,
2004-06-09 09:50:00,297.771,0.013,100578.115,1090.221,77181.657,0.000,9337.135,134.268,257.272,299.291,298.827,313.814,298.700,99200.000,297.787,100699.376,
2004-06-09 09:55:00,298.046,0.013,100576.735,1098.909,77794.117,0.000,9365.104,137.801,259.314,299.352,298.907,313.939,298.975,99200.000,298.055,100697.880,
2004-06-09 10:00:00,298.322,0.013,100575.359,1107.666,78415.192,0.000,9393.466,137.801,261.384,299.413,298.988,314.063,299.250,99200.000,298.323,100696.388,
2004-06-09 10:05:00,298.468,0.014,100574.966,1114.512,78900.726,0.000,9415.639,137.801,263.002,299.474,299.071,314.186,299.300,99200.000,298.480,100695.937,
2004-06-09 10:10:00,298.494,0.014,100574.955,1117.128,79086.270,0.000,9424.112,137.801,263.621,299.547,299.159,314.442,299.350,99200.000,298.520,100695.918,
2004-06-09 10:15:00,298.467,0.014,100575.034,1117.951,79144.611,0.000,9426.777,137.801,263.815,299.621,299.246,314.749,299.400,99200.000,298.503,100696.011,
2004-06-09 10:20:00,298.456,0.014,100575.043,1119.320,79241.735,0.000,9431.212,137.801,264.139,299.693,299.328,315.060,299.450,99200.000,298.493,100696.025,
2004-06-09 10:25:00,298.473,0.014,100574.976,1121.653,79407.166,0.000,9438.767,137.801,264.691,299.759,299.402,315.368,299.500,99200.000,298.509,100695.951,
2004-06-09 10:30:00,298.503,0.013,100574.879,1124.435,79604.514,0.000,9447.779,137.801,265.348,299.822,299.472,315.682,299.550,99200.000,298.539,100695.841,
2004-06-09 10:35:00,298.533,0.013,100574.781,1127.232,79802.846,0.000,9456.836,137.801,266.009,299.883,299.540,316.006,299.600,99200.000,298.570,100695.732,
2004-06-09 10:40:00,298.560,0.013,100574.691,1129.919,79993.399,0.000,9465.538,137.801,266.645,299.944,299.607,316.336,299.650,99200.000,298.598,100695.632,
2004-06-09 10:45:00,298.584,0.013,100574.603,1132.549,80179.967,0.000,9474.058,137.801,267.267,300.005,299.673,316.671,299.700,99200.000,298.625,100695.533,
2004-06-09 10:50:00,298.610,0.013,100574.510,1135.198,80367.854,0.000,9482.638,137.801,267.893,300.066,299.739,317.006,299.750,99200.000,298.651,100695.431,
2004-06-09 10:55:00,298.637,0.013,100574.411,1138.359,80562.742,0.000,9491.538,166.068,268.542,300.126,299.804,317.340,299.800,99200.000,298.679,100695.321,
2004-06-09 11:00:00,298.665,0.013,100574.304,1141.194,80763.787,0.000,9500.719,166.068,269.213,300.187,299.868,317.675,299.850,99200.000,298.709,100695.202,
2004-06-09 11:05:00,298.647,0.013,100574.541,1140.371,80705.465,0.000,9498.056,166.068,269.018,300.247,299.933,318.009,299.758,99191.667,298.698,100695.448,
2004-06-09 11:10:00,298.586,0.013,100574.896,1138.082,80543.064,0.000,9490.639,166.068,268.477,300.301,299.989,318.183,299.667,99183.333,298.644,100695.831,
2004-06-09 11:15:00,298.508,0.013,100575.271,1135.238,80341.376,0.000,9481.429,166.068,267.805,300.345,300.036,318.227,299.575,99175.000,298.572,100696.239,
2004-06-09 11:20:00,298.438,0.013,100575.614,1132.651,80157.915,0.000,9473.051,166.068,267.193,300.381,300.074,318.174,299.483,99166.667,298.504,100696.612,
2004-06-09 11:25:00,298.378,0.013,100575.927,1130.415,79999.367,0.000,9465.810,166.068,266.665,300.410,300.105,318.055,299.392,99158.333,298.446,100696.951,
2004-06-09 11:30:00,298.322,0.013,100576.227,1128.348,79852.740,0.000,9459.114,166.068,266.176,300.433,300.129,317.895,299.300,99150.000,298.393,100697.274,
2004-06-09 11:35:00,298.266,0.013,100576.523,1126.293,79706.997,0.000,9452.459,166.068,265.690,300.451,300.149,317.711,299.208,99141.667,298.340,100697.595,
2004-06-09 11:40:00,298.209,0.013,100576.820,1124.215,79559.633,0.000,9445.729,166.068,265.199,300.466,300.164,317.512,299.117,99133.333,298.285,100697.915,
2004-06-09 11:45:00,298.152,0.013,100577.114,1122.126,79411.430,0.000,9438.961,166.068,264.705,300.479,300.177,317.302,299.025,99125.000,298.231,100698.234,
2004-06-09 11:50:00,298.222,0.013,100577.079,1124.482,79578.569,0.000,9446.594,166.068,265.262,300.488,300.187,317.085,298.933,99116.667,298.294,100698.169,
2004-06-09 11:55:00,298.395,0.013,100576.816,1043.425,73793.216,0.000,8859.479,201.401,245.977,300.496,300.194,316.863,298.842,99108.333,298.461,100697.835,
2004-06-09 12:00:00,298.501,0.013,100576.766,1046.870,74037.567,0.000,8870.638,201.401,246.792,300.507,300.204,316.671,298.750,99100.000,298.580,100697.745,
2004-06-09 12:05:00,298.620,0.012,100576.565,1050.663,74306.550,0.000,8882.921,201.401,247.689,300.525,300.222,316.510,298.700,99100.000,298.701,100697.497,
2004-06-09 12:10:00,298.733,0.012,100576.367,1054.200,74557.463,0.000,8894.380,201.401,248.525,300.545,300.243,316.337,298.650,99100.000,298.815,100697.254,
2004-06-09 12:15:00,298.820,0.012,100576.232,1056.859,74746.012,0.000,8902.990,201.401,249.153,300.567,300.266,316.169,298.600,99100.000,298.906,100697.084,
2004-06-09 12:20:00,298.887,0.012,100576.144,1058.815,74884.760,0.000,8909.326,201.401,249.616,300.591,300.291,316.004,298.550,99100.000,298.978,100696.970,
2004-06-09 12:25:00,298.944,0.012,100576.080,1060.399,74997.073,0.000,8914.455,201.401,249.990,300.614,300.316,315.837,298.500,99100.000,299.038,100696.884,
2004-06-09 12:30:00,298.994,0.012,100576.027,1061.769,75094.269,0.000,8918.894,201.401,250.314,300.636,300.341,315.668,298.450,99100.000,299.090,100696.811,
2004-06-09 12:35:00,299.040,0.012,100575.984,1062.969,75179.359,0.000,8922.780,201.401,250.598,300.656,300.364,315.496,298.400,99100.000,299.138,100696.750,
2004-06-09 12:40:00,299.081,0.012,100575.949,1064.016,75253.625,0.000,8926.171,201.401,250.845,300.675,300.386,315.324,298.350,99100.000,299.182,100696.699,
2004-06-09 12:45:00,299.119,0.012,100575.922,1064.933,75318.639,0.000,8929.140,201.401,251.062,300.693,300.406,315.150,298.300,99100.000,299.221,100696.657,
2004-06-09 12:50:00,299.153,0.012,100575.901,1065.737,75375.695,0.000,8931.746,201.401,251.252,300.709,300.425,314.975,298.250,99100.000,299.257,100696.623,
2004-06-09 12:55:00,299.185,0.012,100575.886,1153.716,81626.287,0.000,9540.106,190.801,272.088,300.724,300.443,314.798,298.200,99100.000,299.290,100696.596,
2004-06-09 13:00:00,299.288,0.012,100575.638,1156.962,81856.477,0.000,9550.618,190.801,272.855,300.738,300.460,314.621,298.150,99100.000,299.375,100696.301,
2004-06-09 13:05:00,299.313,0.012,100575.952,1164.236,82372.362,0.000,9574.177,190.801,274.575,300.751,300.476,314.442,298.100,99091.667,299.413,100696.607,
2004-06-09 13:10:00,299.262,0.012,100576.530,1168.866,82700.743,0.000,9589.173,190.801,275.669,300.805,300.500,314.679,298.050,99083.333,299.385,100697.212,
2004-06-09 13:15:00,299.182,0.012,100577.156,1172.534,82960.894,0.000,9601.054,190.801,276.536,300.886,300.527,315.150,298.000,99075.000,299.325,100697.876,
2004-06-09 13:20:00,299.115,0.012,100577.715,1176.624,83250.993,0.000,9614.301,190.801,277.503,300.984,300.554,315.740,297.950,99066.667,299.268,100698.467,
2004-06-09 13:25:00,299.064,0.012,100578.215,1181.309,83583.235,0.000,9629.474,190.801,278.611,301.095,300.579,316.409,297.900,99058.333,299.225,100698.990,
2004-06-09 13:30:00,299.020,0.012,100578.691,1186.232,83932.368,0.000,9645.417,190.801,279.775,301.215,300.605,317.131,297.850,99050.000,299.190,100699.488,
2004-06-09 13:35:00,298.978,0.012,100579.158,1191.237,84287.321,0.000,9661.627,190.801,280.958,301.346,300.632,317.890,297.800,99041.667,299.159,100699.975,
2004-06-09 13:40:00,298.937,0.012,100579.615,1196.291,84645.757,0.000,9677.996,190.801,282.153,301.484,300.661,318.667,297.750,99033.333,299.128,100700.452,
2004-06-09 13:45:00,298.897,0.012,100580.061,1201.411,85008.901,0.000,9694.579,190.801,283.363,301.629,300.691,319.452,297.700,99025.000,299.100,100700.918,
2004-06-09 13:50:00,298.858,0.012,100580.496,1206.572,85374.917,0.000,9711.294,190.801,284.583,301.781,300.723,320.239,297.650,99016.667,299.072,100701.371,
2004-06-09 13:55:00,298.820,0.011,100580.919,1210.744,85744.015,0.000,9728.149,120.134,285.813,301.938,300.756,321.024,297.600,99008.333,299.045,100701.814,
2004-06-09 14:00:00,298.781,0.011,100581.337,1215.920,86111.068,0.000,9744.911,120.134,287.037,302.100,300.791,321.805,297.550,99000.000,299.017,100702.251,
2004-06-09 14:05:00,298.785,0.011,100581.281,1216.606,86159.706,0.000,9747.133,120.134,287.199,302.267,300.827,322.581,297.550,98991.667,299.020,100702.194,
2004-06-09 14:10:00,298.829,0.011,100581.048,1218.706,86308.679,0.000,9753.936,120.134,287.696,302.406,300.857,323.005,297.550,98983.333,299.058,100701.942,
2004-06-09 14:15:00,298.892,0.011,100580.770,1221.478,86505.269,0.000,9762.913,120.134,288.351,302.527,300.883,323.238,297.550,98975.000,299.117,100701.636,
2004-06-09 14:20:00,298.948,0.011,100580.526,1224.010,86684.815,0.000,9771.113,120.134,288.949,302.637,300.909,323.377,297.550,98966.667,299.174,100701.369,
2004-06-09 14:25:00,298.990,0.011,100580.321,1226.036,86828.517,0.000,9777.675,120.134,289.428,302.739,300.934,323.461,297.550,98958.333,299.218,100701.147,
2004-06-09 14:30:00,299.023,0.011,100580.134,1227.748,86949.967,0.000,9783.221,120.134,289.833,302.835,300.958,323.506,297.550,98950.000,299.253,100700.947,
2004-06-09 14:35:00,299.050,0.011,100579.952,1229.266,87057.634,0.000,9788.138,120.134,290.192,302.926,300.981,323.523,297.550,98941.667,299.281,100700.755,
2004-06-09 14:40:00,299.073,0.011,100579.778,1230.606,87152.609,0.000,9792.475,120.134,290.509,303.012,301.003,323.523,297.550,98933.333,299.304,100700.571,
2004-06-09 14:45:00,299.089,0.012,100579.613,1231.722,87231.789,0.000,9796.091,120.134,290.773,303.094,301.022,323.512,297.550,98925.000,299.321,100700.399,
2004-06-09 14:50:00,299.127,0.012,100579.375,1233.627,87366.897,0.000,9802.261,120.134,291.223,303.173,301.040,323.495,297.550,98916.667,299.355,100700.144,
2004-06-09 14:55:00,299.199,0.012,100579.055,1236.616,87582.558,0.000,9812.109,116.601,291.942,303.249,301.056,323.473,297.550,98908.333,299.419,100699.793,
2004-06-09 15:00:00,299.301,0.012,100578.655,1240.713,87873.140,0.000,9825.379,116.601,292.910,303.323,301.072,323.461,297.550,98900.000,299.514,100699.349,
2004-06-09 15:05:00,299.408,0.012,100578.361,1240.030,87824.667,0.000,9823.166,116.601,292.749,303.398,301.089,323.460,297.458,98891.667,299.618,100699.011,
2004-06-09 15:10:00,299.452,0.012,100578.279,1237.161,87621.161,0.000,9813.872,116.601,292.071,303.442,301.106,323.172,297.367,98883.333,299.675,100698.912,
2004-06-09 15:15:00,299.421,0.012,100578.387,1231.650,87230.368,0.000,9796.026,116.601,290.768,303.463,301.122,322.721,297.275,98875.000,299.660,100699.038,
2004-06-09 15:20:00,299.347,0.012,100578.586,1224.624,86732.076,0.000,9773.271,116.601,289.107,303.464,301.134,322.149,297.183,98866.667,299.596,100699.269,
2004-06-09 15:25:00,299.250,0.012,100578.825,1216.805,86177.511,0.000,9747.946,116.601,287.258,303.446,301.139,321.492,297.092,98858.333,299.504,100699.550,
2004-06-09 15:30:00,299.164,0.012,100579.019,1209.361,85649.591,0.000,9723.837,116.601,285.499,303.410,301.135,320.783,297.000,98850.000,299.417,100699.778,
2004-06-09 15:35:00,299.108,0.012,100579.140,1202.917,85192.514,0.000,9702.964,116.601,283.975,303.358,301.123,320.045,296.908,98841.667,299.356,100699.921,
2004-06-09 15:40:00,299.071,0.012,100579.219,1197.157,84783.993,0.000,9684.308,116.601,282.613,303.294,301.105,319.296,296.817,98833.333,299.315,100700.014,
2004-06-09 15:45:00,299.040,0.012,100579.295,1191.562,84387.233,0.000,9666.190,116.601,281.291,303.221,301.083,318.545,296.725,98825.000,299.282,100700.102,
2004-06-09 15:50:00,299.004,0.012,100579.390,1185.797,83978.362,0.000,9647.518,116.601,279.928,303.141,301.058,317.791,296.633,98816.667,299.246,100700.212,
2004-06-09 15:55:00,298.961,0.012,100579.509,1180.338,83550.979,0.000,9628.001,155.468,278.503,303.056,301.032,317.029,296.542,98808.333,299.203,100700.347,
2004-06-09 16:00:00,298.911,0.012,100579.648,1174.055,83105.344,0.000,9607.650,155.468,277.018,302.964,301.003,316.256,296.450,98800.000,299.153,100700.508,
2004-06-09 16:05:00,298.825,0.012,100580.101,1168.474,82709.553,0.000,9589.576,155.468,275.699,302.866,300.971,315.469,296.267,98800.000,299.074,100700.997,
2004-06-09 16:10:00,298.701,0.012,100580.688,1161.579,82220.530,0.000,9567.244,155.468,274.068,302.776,300.936,314.778,296.083,98800.000,298.961,100701.637,
2004-06-09 16:15:00,298.555,0.012,100581.319,1153.903,81676.109,0.000,9542.382,155.468,272.254,302.689,300.898,314.127,295.900,98800.000,298.823,100702.330,
2004-06-09 16:20:00,298.407,0.012,100581.940,1146.137,81125.323,0.000,9517.229,155.468,270.418,302.602,300.854,313.486,295.717,98800.000,298.679,100703.014,
2004-06-09 16:25:00,298.261,0.012,100582.550,1138.430,80578.771,0.000,9492.270,155.468,268.596,302.512,300.804,312.848,295.533,98800.000,298.535,100703.685,
2004-06-09 16:30:00,298.113,0.012,100583.163,1130.651,80027.022,0.000,9467.073,155.468,266.757,302.420,300.751,312.212,295.350,98800.000,298.390,100704.359,
2004-06-09 16:35:00,297.961,0.012,100583.784,1122.719,79464.462,0.000,9441.383,155.468,264.882,302.325,300.693,311.576,295.167,98800.000,298.240,100705.044,
2004-06-09 16:40:00,297.805,0.012,100584.413,1114.653,78892.435,0.000,9415.261,155.468,262.975,302.228,300.633,310.939,294.983,98800.000,298.086,100705.738,
2004-06-09 16:45:00,297.647,0.012,100585.045,1106.490,78313.533,0.000,9388.824,155.468,261.045,302.128,300.569,310.296,294.800,98800.000,297.930,100706.436,
2004-06-09 16:50:00,297.486,0.012,100585.682,1098.220,77727.002,0.000,9362.039,155.468,259.090,302.025,300.502,309.649,294.617,98800.000,297.769,100707.140,
2004-06-09 16:55:00,297.321,0.012,100586.325,957.321,67800.015,0.000,7939.956,91.867,226.000,301.920,300.433,308.997,294.433,98800.000,297.606,100707.851,
2004-06-09 17:00:00,297.048,0.012,100587.301,944.958,66923.155,0.000,7899.912,91.867,223.077,301.812,300.360,308.338,294.250,98800.000,297.356,100708.945,
2004-06-09 17:05:00,296.885,0.012,100587.598,935.255,66235.054,0.000,7868.489,91.867,220.784,301.701,300.285,307.673,294.208,98800.000,297.179,100709.308,
2004-06-09 17:10:00,296.815,0.012,100587.607,928.762,65774.509,0.000,7847.458,91.867,219.248,301.579,300.203,306.935,294.167,98800.000,297.089,100709.341,
2004-06-09 17:15:00,296.764,0.012,100587.586,922.929,65360.834,0.000,7828.566,91.867,217.869,301.452,300.118,306.193,294.125,98800.000,297.026,100709.337,
2004-06-09 17:20:00,296.692,0.012,100587.629,916.371,64895.738,0.000,7807.327,91.867,216.319,301.327,300.037,305.467,294.083,98800.000,296.946,100709.408,
2004-06-09 17:25:00,296.602,0.012,100587.720,909.179,64385.666,0.000,7784.034,91.867,214.619,301.202,299.958,304.743,294.042,98800.000,296.848,100709.533,
2004-06-09 17:30:00,296.505,0.012,100587.830,901.711,63856.032,0.000,7759.847,91.867,212.853,301.077,299.881,304.012,294.000,98800.000,296.741,100709.681,
2004-06-09 17:35:00,296.399,0.012,100587.956,893.964,63306.594,0.000,7734.756,91.867,211.022,300.950,299.802,303.269,293.958,98800.000,296.625,100709.847,
2004-06-09 17:40:00,296.285,0.012,100588.100,885.883,62733.476,0.000,7708.584,91.867,209.112,300.821,299.723,302.514,293.917,98800.000,296.499,100710.036,
2004-06-09 17:45:00,296.160,0.012,100588.261,877.462,62136.235,0.000,7681.310,91.867,207.121,300.690,299.642,301.743,293.875,98800.000,296.363,100710.245,
2004-06-09 17:50:00,296.037,0.013,100588.363,864.087,61187.648,0.000,7637.991,91.867,203.959,300.557,299.559,300.956,293.833,98800.000,296.225,100710.394,
2004-06-09 17:55:00,295.805,0.013,100588.799,682.569,48332.329,0.000,5759.263,74.201,161.108,300.390,299.469,299.828,293.792,98800.000,295.979,100710.921,
2004-06-09 18:00:00,295.553,0.013,100589.333,671.804,47568.823,0.000,5724.397,74.201,158.563,300.248,299.384,298.958,293.750,98800.000,295.720,100711.557,
2004-06-09 18:05:00,295.453,0.013,100589.592,667.521,47265.058,0.000,5710.525,74.201,157.550,300.112,299.294,298.215,293.700,98800.000,295.607,100711.854,
2004-06-09 18:10:00,295.441,0.013,100589.663,666.317,47179.736,0.000,5706.628,74.201,157.266,299.985,299.203,297.598,293.650,98800.000,295.591,100711.929,
2004-06-09 18:15:00,295.441,0.013,100589.705,665.508,47122.348,0.000,5704.008,74.201,157.074,299.870,299.118,297.084,293.600,98800.000,295.590,100711.971,
2004-06-09 18:20:00,295.432,0.013,100589.761,664.405,47044.090,0.000,5700.434,74.201,156.814,299.768,299.042,296.649,293.550,98800.000,295.582,100712.031,
2004-06-09 18:25:00,295.412,0.013,100589.833,662.903,46937.559,0.000,5695.569,74.201,156.459,299.676,298.973,296.270,293.500,98800.000,295.561,100712.111,
2004-06-09 18:30:00,295.391,0.013,100589.897,661.352,46827.577,0.000,5690.546,74.201,156.092,299.593,298.910,295.932,293.450,98800.000,295.537,100712.184,
2004-06-09 18:35:00,295.373,0.013,100589.940,659.929,46726.651,0.000,5685.937,74.201,155.756,299.515,298.850,295.621,293.400,98800.000,295.517,100712.234,
2004-06-09 18:40:00,295.362,0.013,100589.953,658.756,46643.467,0.000,5682.139,74.201,155.478,299.441,298.793,295.331,293.350,98800.000,295.504,100712.250,
2004-06-09 18:45:00,295.358,0.013,100589.934,657.829,46577.746,0.000,5679.137,74.201,155.259,299.372,298.739,295.054,293.300,98800.000,295.497,100712.232,
2004-06-09 18:50:00,295.362,0.014,100589.877,657.173,46531.197,0.000,5677.012,74.201,155.104,299.307,298.688,294.787,293.250,98800.000,295.499,100712.173,
2004-06-09 18:55:00,295.373,0.014,100589.780,656.484,46504.294,0.000,5675.783,53.000,155.014,299.244,298.639,294.521,293.200,98800.000,295.507,100712.070,
2004-06-09 19:00:00,295.394,0.014,100589.635,656.419,46499.648,0.000,5675.571,53.000,154.999,299.186,298.592,294.251,293.150,98800.000,295.525,100711.916,
2004-06-09 19:05:00,295.414,0.014,100589.520,656.731,46521.793,0.000,5676.582,53.000,155.073,299.130,298.548,293.977,293.200,98800.000,295.543,100711.791,
2004-06-09 19:10:00,295.434,0.014,100589.402,657.006,46541.303,0.000,5677.473,53.000,155.138,299.079,298.508,293.737,293.250,98800.000,295.560,100711.664,
2004-06-09 19:15:00,295.451,0.014,100589.285,657.233,46557.366,0.000,5678.207,53.000,155.191,299.032,298.471,293.529,293.300,98800.000,295.576,100711.539,
2004-06-09 19:20:00,295.471,0.014,100589.159,657.508,46576.933,0.000,5679.100,53.000,155.256,298.989,298.438,293.347,293.350,98800.000,295.593,100711.405,
2004-06-09 19:25:00,295.491,0.014,100589.029,657.846,46600.855,0.000,5680.193,53.000,155.336,298.948,298.406,293.190,293.400,98800.000,295.611,100711.266,
2004-06-09 19:30:00,295.514,0.014,100588.892,658.250,46629.492,0.000,5681.500,53.000,155.432,298.910,298.377,293.054,293.450,98800.000,295.631,100711.118,
2004-06-09 19:35:00,295.537,0.014,100588.751,658.693,46660.972,0.000,5682.938,53.000,155.537,298.874,298.350,292.936,293.500,98800.000,295.653,100710.967,
2004-06-09 19:40:00,295.562,0.014,100588.606,659.175,46695.143,0.000,5684.499,53.000,155.650,298.841,298.324,292.835,293.550,98800.000,295.675,100710.811,
2004-06-09 19:45:00,295.587,0.014,100588.459,659.683,46731.133,0.000,5686.142,53.000,155.770,298.809,298.300,292.749,293.600,98800.000,295.698,100710.652,
2004-06-09 19:50:00,295.613,0.014,100588.308,660.222,46769.372,0.000,5687.888,53.000,155.898,298.779,298.277,292.676,293.650,98800.000,295.722,100710.490,
2004-06-09 19:55:00,295.639,0.014,100588.155,523.373,37056.433,0.000,4275.580,60.067,123.521,298.751,298.256,292.614,293.700,98800.000,295.747,100710.325,
2004-06-09 20:00:00,295.570,0.014,100588.280,520.428,36847.610,0.000,4266.044,60.067,122.825,298.724,298.236,292.563,293.750,98800.000,295.690,100710.482,
2004-06-09 20:05:00,295.579,0.014,100588.045,520.196,36831.171,0.000,4265.293,60.067,122.771,298.699,298.217,292.521,293.700,98791.667,295.690,100710.242,
2004-06-09 20:10:00,295.659,0.014,100587.573,522.454,36991.255,0.000,4272.603,60.067,123.304,298.668,298.192,292.417,293.650,98783.333,295.760,100709.734,
2004-06-09 20:15:00,295.783,0.014,100586.925,526.251,37260.582,0.000,4284.903,60.067,124.202,298.636,298.166,292.260,293.600,98775.000,295.876,100709.031,
2004-06-09 20:20:00,295.934,0.014,100586.127,530.981,37596.055,0.000,4300.223,60.067,125.320,298.607,298.143,292.056,293.550,98766.667,296.018,100708.167,
2004-06-09 20:25:00,296.113,0.014,100585.145,536.678,38000.074,0.000,4318.673,60.067,126.667,298.583,298.124,291.810,293.500,98758.333,296.186,100707.108,
2004-06-09 20:30:00,296.330,0.015,100583.932,543.702,38498.235,0.000,4341.422,60.067,128.327,298.563,298.109,291.527,293.450,98750.000,296.389,100705.800,
2004-06-09 20:35:00,296.600,0.015,100582.414,552.550,39125.761,0.000,4370.079,60.067,130.419,298.548,298.099,291.211,293.400,98741.667,296.640,100704.165,
2004-06-09 20:40:00,296.937,0.015,100580.518,563.708,39917.094,0.000,4406.217,60.067,133.057,298.539,298.095,290.866,293.350,98733.333,296.951,100702.122,
2004-06-09 20:45:00,297.355,0.015,100578.149,577.674,40907.605,0.000,4451.450,60.067,136.359,298.537,298.098,290.495,293.300,98725.000,297.335,100699.571,
2004-06-09 20:50:00,297.866,0.016,100575.214,594.887,42128.342,0.000,4507.197,60.067,140.428,298.544,298.110,290.101,293.250,98716.667,297.802,100696.413,
2004-06-09 20:55:00,298.478,0.016,100571.628,615.107,43595.376,0.000,4574.191,28.267,145.318,298.563,298.132,289.686,293.200,98708.333,298.352,100692.560,
2004-06-09 21:00:00,299.210,0.016,100567.712,639.950,45357.240,0.000,4654.650,28.267,151.191,298.594,298.168,289.253,293.150,98700.000,298.845,100688.311,
2004-06-09 21:05:00,299.770,0.016,100565.146,658.809,46694.812,0.000,4715.732,28.267,155.649,298.640,298.218,288.804,293.150,98700.000,299.099,100685.480,
2004-06-09 21:10:00,300.059,0.016,100563.512,668.287,47366.968,0.000,4746.428,28.267,157.890,298.706,298.288,288.399,293.150,98700.000,299.050,100683.721,
2004-06-09 21:15:00,300.170,0.016,100564.111,671.601,47602.030,0.000,4757.162,28.267,158.673,298.780,298.366,288.034,293.150,98700.000,299.069,100684.214,
2004-06-09 21:20:00,300.054,0.016,100566.038,667.021,47277.179,0.000,4742.327,28.267,157.591,298.850,298.440,287.704,293.150,98700.000,299.108,100686.170,
2004-06-09 21:25:00,299.877,0.016,100567.978,660.369,46805.403,0.000,4720.783,28.267,156.018,298.909,298.503,287.404,293.150,98700.000,299.157,100688.170,
2004-06-09 21:30:00,299.725,0.016,100569.426,654.552,46392.862,0.000,4701.943,28.267,154.643,298.950,298.547,287.132,293.150,98700.000,299.197,100689.695,
2004-06-09 21:35:00,299.627,0.016,100570.470,650.621,46114.047,0.000,4689.211,28.267,153.713,298.975,298.576,286.884,293.150,98700.000,299.231,100690.798,
2004-06-09 21:40:00,299.556,0.016,100571.294,647.653,45903.595,0.000,4679.600,28.267,153.012,298.988,298.593,286.657,293.150,98700.000,299.256,100691.670,
2004-06-09 21:45:00,299.491,0.016,100572.032,644.854,45705.081,0.000,4670.535,28.267,152.350,298.995,298.603,286.449,293.150,98700.000,299.270,100692.453,
2004-06-09 21:50:00,299.420,0.016,100572.734,641.881,45494.182,0.000,4660.904,28.267,151.647,298.998,298.609,286.258,293.150,98700.000,299.267,100693.204,
