cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-12 05:15:00,284.747,0.000,289.144,287.398,281.897,283.450,98395.000,285.017,284.457,284.273,284.207,284.164,284.111,98063.113,97933.662,97886.560,97839.454,97792.357,97721.729,
2002-06-12 05:20:00,284.741,0.000,289.215,287.401,282.039,283.550,98396.667,284.994,284.466,284.287,284.223,284.180,284.129,98063.089,97933.637,97886.536,97839.434,97792.339,97721.715,
2002-06-12 05:25:00,284.802,0.000,289.295,287.408,282.199,283.650,98398.333,285.077,284.504,284.316,284.248,284.204,284.150,98063.030,97933.604,97886.508,97839.410,97792.319,97721.701,
2002-06-12 05:30:00,284.795,0.000,289.386,287.419,282.376,283.750,98400.000,285.054,284.512,284.328,284.261,284.218,284.165,98063.010,97933.582,97886.488,97839.392,97792.304,97721.689,
2002-06-12 05:35:00,284.857,0.000,289.486,287.433,282.570,283.850,98401.667,285.141,284.550,284.356,284.286,284.240,284.185,98062.952,97933.550,97886.462,97839.370,97792.286,97721.676,
2002-06-12 05:40:00,284.851,0.000,289.594,287.451,282.780,283.950,98403.333,285.118,284.558,284.368,284.299,284.254,284.199,98062.932,97933.529,97886.442,97839.353,97792.270,97721.665,
2002-06-12 05:45:00,284.917,0.000,289.709,287.472,283.006,284.050,98405.000,285.210,284.600,284.398,284.325,284.278,284.221,98062.869,97933.494,97886.413,97839.328,97792.250,97721.650,
2002-06-12 05:50:00,284.910,0.000,289.831,287.495,283.246,284.150,98406.667,285.186,284.608,284.410,284.339,284.293,284.236,98062.848,97933.473,97886.394,97839.311,97792.235,97721.639,
2002-06-12 05:55:00,285.007,0.000,289.957,287.520,283.501,284.250,98408.333,285.324,284.662,284.443,284.365,284.315,284.254,98062.778,97933.443,97886.371,97839.293,97792.221,97721.629,
2002-06-12 06:00:00,284.858,0.000,290.076,287.541,283.775,284.350,98410.000,285.092,284.603,284.427,284.359,284.313,284.256,98062.843,97933.446,97886.369,97839.289,97792.216,97721.625,
2002-06-12 06:05:00,284.950,0.000,290.210,287.569,284.061,284.517,98410.833,285.230,284.649,284.462,284.393,284.347,284.291,98062.751,97933.392,97886.321,97839.247,97792.180,97721.598,
2002-06-12 06:10:00,284.898,0.000,290.348,287.592,284.376,284.683,98411.667,285.125,284.649,284.483,284.420,284.378,284.326,98062.722,97933.344,97886.275,97839.205,97792.142,97721.568,
2002-06-12 06:15:00,285.044,0.000,290.513,287.624,284.718,284.850,98412.500,285.324,284.743,284.555,284.485,284.439,284.382,98062.572,97933.255,97886.200,97839.141,97792.089,97721.529,
2002-06-12 06:20:00,285.025,0.000,290.689,287.658,285.083,285.017,98413.333,285.260,284.770,284.597,284.530,284.485,284.431,98062.506,97933.185,97886.135,97839.084,97792.040,97721.492,
2002-06-12 06:25:00,285.172,0.000,290.886,287.702,285.472,285.183,98414.167,285.454,284.870,284.677,284.603,284.554,284.495,98062.344,97933.086,97886.051,97839.012,97791.980,97721.448,
2002-06-12 06:30:00,285.159,0.000,291.091,287.750,285.880,285.350,98415.000,285.397,284.899,284.722,284.652,284.605,284.547,98062.270,97933.010,97885.982,97838.951,97791.927,97721.408,
2002-06-12 06:35:00,285.348,0.000,291.311,287.803,286.308,285.517,98415.833,285.645,285.029,284.822,284.740,284.686,284.620,98062.074,97932.895,97885.885,97838.870,97791.860,97721.360,
2002-06-12 06:40:00,285.371,0.000,291.538,287.860,286.751,285.683,98416.667,285.635,285.082,284.884,284.802,284.748,284.681,98061.970,97932.804,97885.804,97838.799,97791.799,97721.315,
2002-06-12 06:45:00,285.579,0.000,291.777,287.924,287.212,285.850,98417.500,285.908,285.226,284.995,284.900,284.837,284.761,98061.755,97932.678,97885.699,97838.711,97791.727,97721.263,
2002-06-12 06:50:00,285.603,0.000,292.022,287.992,287.685,286.017,98418.333,285.897,285.285,285.064,284.968,284.905,284.828,98061.642,97932.581,97885.612,97838.636,97791.663,97721.216,
2002-06-12 06:55:00,285.829,0.000,292.278,288.066,288.172,286.183,98419.167,286.194,285.440,285.184,285.074,285.001,284.912,98061.412,97932.447,97885.501,97838.543,97791.587,97721.162,
2002-06-12 07:00:00,285.858,0.000,292.538,288.144,288.669,286.350,98420.000,286.183,285.506,285.259,285.148,285.074,284.983,98061.291,97932.343,97885.409,97838.463,97791.519,97721.112,
2002-06-12 07:05:00,286.128,0.000,292.807,288.227,289.178,286.583,98420.000,286.529,285.705,285.427,285.302,285.220,285.122,98060.959,97932.127,97885.223,97838.303,97791.384,97721.012,
2002-06-12 07:10:00,286.184,0.000,293.079,288.311,289.692,286.817,98420.000,286.528,285.816,285.557,285.435,285.355,285.257,98060.731,97931.929,97885.045,97838.148,97791.251,97720.912,
2002-06-12 07:15:00,286.473,0.000,293.362,288.399,290.218,287.050,98420.000,286.894,286.033,285.743,285.608,285.519,285.412,98060.371,97931.694,97884.843,97837.975,97791.105,97720.806,
2002-06-12 07:20:00,286.532,0.000,293.650,288.491,290.752,287.283,98420.000,286.890,286.149,285.876,285.743,285.655,285.548,98060.140,97931.494,97884.664,97837.819,97790.971,97720.706,
2002-06-12 07:25:00,286.832,0.000,293.945,288.587,291.297,287.517,98420.000,287.272,286.371,286.065,285.917,285.820,285.702,98059.776,97931.258,97884.462,97837.645,97790.826,97720.600,
2002-06-12 07:30:00,286.888,0.000,294.243,288.686,291.849,287.750,98420.000,287.260,286.489,286.200,286.054,285.958,285.839,98059.543,97931.057,97884.282,97837.488,97790.692,97720.500,
2002-06-12 07:35:00,287.199,0.000,294.547,288.788,292.411,287.983,98420.000,287.661,286.717,286.393,286.232,286.126,285.996,98059.172,97930.818,97884.077,97837.313,97790.545,97720.393,
2002-06-12 07:40:00,287.251,0.000,294.853,288.894,292.980,288.217,98420.000,287.639,286.836,286.531,286.370,286.265,286.135,98058.939,97930.615,97883.896,97837.155,97790.409,97720.292,
2002-06-12 07:45:00,287.574,0.000,295.163,289.002,293.558,288.450,98420.000,288.057,287.071,286.728,286.551,286.435,286.294,98058.560,97930.372,97883.688,97836.978,97790.261,97720.184,
2002-06-12 07:50:00,287.622,0.000,295.475,289.113,294.142,288.683,98420.000,288.024,287.191,286.867,286.692,286.576,286.434,98058.326,97930.168,97883.506,97836.818,97790.125,97720.082,
2002-06-12 07:55:00,287.957,0.000,295.789,289.226,294.735,288.917,98420.000,288.462,287.431,287.068,286.876,286.749,286.595,98057.940,97929.922,97883.295,97836.639,97789.975,97719.973,
2002-06-12 08:00:00,287.997,0.000,296.104,289.342,295.333,289.150,98420.000,288.413,287.550,287.208,287.017,286.891,286.737,98057.708,97929.717,97883.112,97836.479,97789.837,97719.870,
2002-06-12 08:05:00,288.356,0.000,296.421,289.460,295.939,289.408,98416.667,288.882,287.809,287.428,287.220,287.084,286.918,98057.281,97929.440,97882.874,97836.275,97789.665,97719.744,
2002-06-12 08:10:00,288.381,0.000,296.728,289.580,296.540,289.667,98413.333,288.803,287.929,287.577,287.376,287.243,287.081,98057.026,97929.207,97882.662,97836.089,97789.505,97719.623,
2002-06-12 08:15:00,288.736,0.000,297.031,289.702,297.145,289.925,98410.000,289.269,288.182,287.793,287.578,287.437,287.266,98056.601,97928.929,97882.422,97835.882,97789.330,97719.495,
2002-06-12 08:20:00,288.748,0.000,297.328,289.826,297.750,290.183,98406.667,289.169,288.296,287.937,287.730,287.593,287.427,98056.354,97928.698,97882.213,97835.697,97789.171,97719.373,
2002-06-12 08:25:00,289.111,0.000,297.622,289.950,298.362,290.442,98403.333,289.649,288.552,288.154,287.932,287.787,287.612,98055.925,97928.419,97881.971,97835.489,97788.995,97719.244,
2002-06-12 08:30:00,289.112,0.000,297.912,290.076,298.977,290.700,98400.000,289.530,288.660,288.296,288.083,287.944,287.774,98055.682,97928.187,97881.761,97835.303,97788.833,97719.121,
2002-06-12 08:35:00,289.478,0.000,298.198,290.202,299.599,290.958,98396.667,290.016,288.917,288.513,288.287,288.140,287.963,98055.248,97927.905,97881.516,97835.092,97788.654,97718.989,
2002-06-12 08:40:00,289.466,0.000,298.482,290.330,300.224,291.217,98393.333,289.878,289.019,288.653,288.437,288.297,288.127,98055.008,97927.672,97881.303,97834.902,97788.490,97718.863,
2002-06-12 08:45:00,289.838,0.000,298.762,290.458,300.857,291.475,98390.000,290.372,289.279,288.872,288.643,288.496,288.320,98054.568,97927.384,97881.053,97834.687,97788.307,97718.728,
2002-06-12 08:50:00,289.813,0.000,299.041,290.588,301.493,291.733,98386.667,290.214,289.374,289.009,288.794,288.655,288.488,98054.330,97927.147,97880.836,97834.493,97788.138,97718.599,
2002-06-12 08:55:00,290.185,0.000,299.314,290.717,302.137,291.992,98383.333,290.709,289.634,289.230,289.003,288.859,288.686,98053.884,97926.853,97880.580,97834.271,97787.950,97718.459,
2002-06-12 09:00:00,290.145,0.000,299.586,290.849,302.785,292.250,98380.000,290.531,289.722,289.365,289.155,289.020,288.858,98053.647,97926.612,97880.358,97834.072,97787.776,97718.325,
2002-06-12 09:05:00,290.482,0.000,299.853,290.978,303.442,292.433,98377.500,290.990,289.943,289.545,289.324,289.182,289.013,98053.283,97926.385,97880.162,97833.904,97787.634,97718.222,
2002-06-12 09:10:00,290.340,0.000,300.115,291.110,304.092,292.617,98375.000,290.704,289.937,289.596,289.398,289.270,289.116,98053.195,97926.247,97880.029,97833.781,97787.525,97718.135,
2002-06-12 09:15:00,290.540,0.000,300.363,291.235,304.740,292.800,98372.500,290.993,290.057,289.703,289.510,289.387,289.239,98052.939,97926.070,97879.869,97833.639,97787.401,97718.040,
2002-06-12 09:20:00,290.411,0.000,300.603,291.358,305.381,292.983,98370.000,290.727,290.059,289.760,289.589,289.479,289.347,98052.839,97925.925,97879.729,97833.510,97787.286,97717.949,
2002-06-12 09:25:00,290.761,0.000,300.825,291.469,306.019,293.167,98367.500,291.193,290.297,289.952,289.765,289.647,289.507,98052.456,97925.686,97879.524,97833.334,97787.137,97717.840,
2002-06-12 09:30:00,290.751,0.000,301.046,291.582,306.653,293.350,98365.000,291.073,290.391,290.080,289.899,289.785,289.648,98052.251,97925.486,97879.342,97833.174,97786.999,97717.735,
2002-06-12 09:35:00,291.158,0.000,301.261,291.692,307.289,293.533,98362.500,291.615,290.668,290.303,290.103,289.977,289.828,98051.816,97925.218,97879.113,97832.979,97786.835,97717.616,
2002-06-12 09:40:00,291.115,0.000,301.483,291.813,307.920,293.717,98360.000,291.441,290.750,290.429,290.239,290.119,289.976,98051.616,97925.011,97878.924,97832.810,97786.689,97717.504,
2002-06-12 09:45:00,291.529,0.000,301.698,291.932,308.550,293.900,98357.500,291.997,291.027,290.654,290.447,290.317,290.163,98051.171,97924.733,97878.685,97832.606,97786.517,97717.379,
2002-06-12 09:50:00,291.470,0.000,301.918,292.058,309.175,294.083,98355.000,291.794,291.106,290.782,290.588,290.466,290.320,98050.966,97924.515,97878.485,97832.427,97786.361,97717.260,
2002-06-12 09:55:00,291.916,0.000,302.128,292.181,309.799,294.267,98352.500,292.394,291.405,291.025,290.813,290.679,290.523,98050.485,97924.216,97878.228,97832.207,97786.176,97717.123,
2002-06-12 10:00:00,291.853,0.000,302.343,292.312,310.419,294.450,98350.000,292.173,291.492,291.167,290.968,290.843,290.695,98050.261,97923.977,97878.008,97832.011,97786.006,97716.993,
2002-06-12 10:05:00,292.249,0.000,302.548,292.437,311.040,294.567,98347.500,292.744,291.719,291.323,291.100,290.958,290.789,98049.960,97923.834,97877.894,97831.920,97785.934,97716.946,
2002-06-12 10:10:00,292.031,0.000,302.754,292.571,311.651,294.683,98345.000,292.363,291.654,291.313,291.105,290.972,290.813,98050.013,97923.807,97877.862,97831.888,97785.903,97716.921,
2002-06-12 10:15:00,292.377,0.000,302.937,292.694,312.246,294.800,98342.500,292.889,291.829,291.425,291.199,291.056,290.886,98049.764,97923.692,97877.769,97831.811,97785.840,97716.876,
2002-06-12 10:20:00,292.149,0.000,303.112,292.817,312.816,294.917,98340.000,292.481,291.775,291.433,291.223,291.089,290.929,98049.795,97923.640,97877.715,97831.759,97785.793,97716.838,
2002-06-12 10:25:00,292.572,0.000,303.264,292.927,313.368,295.033,98337.500,293.103,292.008,291.591,291.354,291.205,291.028,98049.473,97923.485,97877.589,97831.656,97785.710,97716.780,
2002-06-12 10:30:00,292.389,0.000,303.415,293.041,313.899,295.150,98335.000,292.729,292.006,291.644,291.414,291.269,291.095,98049.446,97923.395,97877.505,97831.581,97785.644,97716.730,
2002-06-12 10:35:00,293.051,0.000,303.548,293.145,314.417,295.267,98332.500,293.669,292.399,291.910,291.627,291.449,291.239,98048.950,97923.162,97877.323,97831.436,97785.530,97716.654,
2002-06-12 10:40:00,292.882,0.000,303.689,293.260,314.918,295.383,98330.000,293.270,292.445,292.012,291.725,291.544,291.330,98048.874,97923.034,97877.209,97831.338,97785.447,97716.593,
2002-06-12 10:45:00,293.645,0.000,303.822,293.374,315.412,295.500,98327.500,294.382,292.875,292.301,291.957,291.742,291.489,98048.321,97922.780,97877.009,97831.179,97785.322,97716.510,
2002-06-12 10:50:00,293.354,0.000,303.966,293.503,315.888,295.617,98325.000,293.772,292.880,292.386,292.048,291.834,291.580,98048.294,97922.657,97876.895,97831.079,97785.237,97716.447,
2002-06-12 10:55:00,294.225,0.000,304.101,293.630,316.358,295.733,98322.500,295.073,293.348,292.695,292.293,292.042,291.747,98047.688,97922.387,97876.685,97830.911,97785.104,97716.358,
2002-06-12 11:00:00,293.809,0.000,304.242,293.766,316.809,295.850,98320.000,294.247,293.309,292.764,292.375,292.130,291.838,98047.711,97922.269,97876.572,97830.811,97785.018,97716.293,
2002-06-12 11:05:00,294.757,0.000,304.373,293.901,317.256,295.892,98316.667,295.713,293.776,293.048,292.591,292.304,291.965,98047.140,97922.057,97876.416,97830.694,97784.931,97716.241,
2002-06-12 11:10:00,294.127,0.000,304.500,294.039,317.672,295.933,98313.333,294.580,293.605,293.014,292.583,292.308,291.979,98047.361,97922.055,97876.401,97830.676,97784.913,97716.225,
2002-06-12 11:15:00,295.111,0.000,304.610,294.173,318.077,295.975,98310.000,296.165,294.036,293.254,292.760,292.449,292.080,98046.816,97921.877,97876.273,97830.579,97784.841,97716.182,
2002-06-12 11:20:00,294.316,0.000,304.712,294.305,318.453,296.017,98306.667,294.773,293.787,293.173,292.720,292.429,292.081,98047.126,97921.902,97876.275,97830.573,97784.830,97716.169,
2002-06-12 11:25:00,295.414,0.000,304.798,294.430,318.822,296.058,98303.333,296.555,294.256,293.431,292.910,292.580,292.190,98046.528,97921.710,97876.137,97830.469,97784.752,97716.122,
2002-06-12 11:30:00,294.462,0.000,304.879,294.555,319.163,296.100,98300.000,294.913,293.934,293.310,292.842,292.541,292.178,98046.919,97921.759,97876.155,97830.472,97784.748,97716.111,
2002-06-12 11:35:00,295.648,0.000,304.945,294.673,319.504,296.142,98296.667,296.861,294.423,293.568,293.033,292.693,292.289,98046.289,97921.565,97876.015,97830.367,97784.669,97716.063,
2002-06-12 11:40:00,294.547,0.000,305.008,294.791,319.819,296.183,98293.333,294.987,294.029,293.405,292.935,292.631,292.263,98046.762,97921.639,97876.050,97830.382,97784.672,97716.056,
2002-06-12 11:45:00,295.942,0.000,305.053,294.901,320.137,296.225,98290.000,297.245,294.633,293.734,293.174,292.820,292.398,98046.007,97921.400,97875.879,97830.254,97784.577,97715.999,
2002-06-12 11:50:00,294.829,0.000,305.098,295.013,320.429,296.267,98286.667,295.283,294.295,293.631,293.122,292.793,292.397,98046.435,97921.433,97875.883,97830.247,97784.564,97715.983,
2002-06-12 11:55:00,296.555,0.000,305.129,295.118,320.731,296.308,98283.333,298.046,295.067,294.066,293.439,293.042,292.572,98045.487,97921.123,97875.662,97830.083,97784.444,97715.912,
2002-06-12 12:00:00,295.284,0.000,305.171,295.238,321.010,296.350,98280.000,295.793,294.688,293.956,293.389,293.022,292.579,98045.964,97921.153,97875.660,97830.070,97784.425,97715.893,
2002-06-12 12:05:00,297.063,0.000,305.203,295.355,321.301,296.467,98274.167,298.660,295.474,294.413,293.738,293.311,292.805,98044.932,97920.774,97875.372,97829.843,97784.248,97715.775,
2002-06-12 12:10:00,295.619,0.000,305.241,295.485,321.555,296.583,98268.333,296.153,294.998,294.256,293.680,293.305,292.851,98045.438,97920.768,97875.321,97829.777,97784.178,97715.710,
2002-06-12 12:15:00,297.193,0.000,305.259,295.601,321.830,296.700,98262.500,298.784,295.611,294.584,293.943,293.533,293.042,98044.562,97920.460,97875.081,97829.582,97784.020,97715.601,
2002-06-12 12:20:00,295.583,0.000,305.283,295.730,322.086,296.817,98256.667,296.095,294.987,294.301,293.782,293.443,293.030,98045.226,97920.542,97875.097,97829.565,97783.985,97715.554,
2002-06-12 12:25:00,297.256,0.000,305.269,295.828,322.373,296.933,98250.833,298.839,295.675,294.668,294.065,293.682,293.226,98044.290,97920.215,97874.846,97829.363,97783.823,97715.442,
2002-06-12 12:30:00,295.747,0.000,305.265,295.940,322.648,297.050,98245.000,296.241,295.166,294.485,293.975,293.646,293.250,98044.846,97920.233,97874.816,97829.313,97783.763,97715.382,
2002-06-12 12:35:00,297.676,0.000,305.225,296.021,322.962,297.167,98239.167,299.344,296.004,294.952,294.334,293.946,293.490,98043.738,97919.834,97874.511,97829.071,97783.572,97715.254,
2002-06-12 12:40:00,296.061,0.000,305.213,296.133,323.266,297.283,98233.333,296.579,295.450,294.754,294.243,293.914,293.521,98044.331,97919.850,97874.475,97829.014,97783.506,97715.188,
2002-06-12 12:45:00,297.859,0.000,305.170,296.221,323.605,297.400,98227.500,299.510,296.194,295.154,294.558,294.185,293.745,98043.310,97919.486,97874.193,97828.786,97783.323,97715.062,
2002-06-12 12:50:00,296.125,0.000,305.153,296.340,323.925,297.517,98221.667,296.622,295.535,294.881,294.412,294.112,293.751,98043.998,97919.545,97874.186,97828.748,97783.269,97715.001,
2002-06-12 12:55:00,297.743,0.000,305.090,296.421,324.271,297.633,98215.833,299.289,296.176,295.215,294.684,294.351,293.959,98043.080,97919.215,97873.925,97828.533,97783.092,97714.876,
2002-06-12 13:00:00,295.887,0.000,305.053,296.534,324.594,297.750,98210.000,296.304,295.390,294.849,294.470,294.227,293.935,98043.878,97919.327,97873.954,97828.519,97783.053,97714.820,
2002-06-12 13:05:00,297.327,0.000,304.956,296.594,324.939,297.808,98207.500,298.653,295.974,295.148,294.709,294.433,294.106,98043.075,97919.053,97873.741,97828.347,97782.915,97714.725,
2002-06-12 13:10:00,295.691,0.000,304.873,296.683,325.225,297.867,98205.000,296.017,295.296,294.840,294.518,294.311,294.062,98043.804,97919.174,97873.792,97828.361,97782.905,97714.697,
2002-06-12 13:15:00,297.586,0.000,304.701,296.700,325.488,297.925,98202.500,298.937,296.211,295.368,294.922,294.643,294.317,98042.669,97918.753,97873.476,97828.115,97782.716,97714.575,
2002-06-12 13:20:00,296.156,0.000,304.573,296.768,325.689,297.983,98200.000,296.500,295.739,295.232,294.861,294.626,294.346,98043.191,97918.757,97873.441,97828.065,97782.661,97714.522,
2002-06-12 13:25:00,298.268,0.000,304.382,296.782,325.887,298.042,98197.500,299.788,296.730,295.798,295.295,294.983,294.618,98041.951,97918.307,97873.103,97827.804,97782.460,97714.393,
2002-06-12 13:30:00,296.645,0.000,304.258,296.869,326.035,298.100,98195.000,297.038,296.171,295.613,295.205,294.946,294.637,98042.566,97918.336,97873.083,97827.763,97782.410,97714.342,
2002-06-12 13:35:00,298.626,0.000,304.075,296.906,326.181,298.158,98192.500,300.172,297.059,296.106,295.585,295.261,294.882,98041.430,97917.933,97872.779,97827.525,97782.224,97714.221,
2002-06-12 13:40:00,296.912,0.000,303.940,297.003,326.276,298.217,98190.000,297.314,296.430,295.868,295.457,295.195,294.882,98042.112,97917.995,97872.781,97827.500,97782.185,97714.174,
2002-06-12 13:45:00,298.723,0.000,303.719,297.038,326.371,298.275,98187.500,300.227,297.204,296.286,295.783,295.470,295.101,98041.092,97917.638,97872.509,97827.284,97782.015,97714.061,
2002-06-12 13:50:00,296.903,0.000,303.538,297.128,326.419,298.333,98185.000,297.267,296.467,295.961,295.591,295.354,295.069,98041.874,97917.754,97872.550,97827.287,97781.995,97714.024,
2002-06-12 13:55:00,298.709,0.000,303.268,297.146,326.467,298.392,98182.500,300.121,297.283,296.417,295.945,295.649,295.303,98040.827,97917.374,97872.260,97827.058,97781.816,97713.905,
2002-06-12 14:00:00,297.168,0.000,303.040,297.217,326.471,298.450,98180.000,297.504,296.763,296.255,295.868,295.622,295.328,98041.396,97917.388,97872.230,97827.010,97781.760,97713.850,
2002-06-12 14:05:00,299.429,0.000,302.727,297.214,326.486,298.517,98176.667,301.034,297.823,296.865,296.333,296.003,295.620,98040.078,97916.907,97871.869,97826.730,97781.544,97713.711,
2002-06-12 14:10:00,297.673,0.000,302.532,297.287,326.471,298.583,98173.333,298.059,297.215,296.660,296.236,295.966,295.644,98040.734,97916.936,97871.843,97826.683,97781.487,97713.653,
2002-06-12 14:15:00,299.499,0.000,302.407,297.308,326.473,298.650,98170.000,301.002,297.990,297.080,296.567,296.247,295.871,98039.706,97916.573,97871.564,97826.460,97781.311,97713.534,
2002-06-12 14:20:00,297.712,0.000,302.438,297.393,326.440,298.717,98166.667,298.062,297.295,296.790,296.402,296.154,295.856,98040.441,97916.660,97871.583,97826.446,97781.277,97713.490,
2002-06-12 14:25:00,299.374,0.000,302.458,297.403,326.420,298.783,98163.333,300.754,297.993,297.162,296.697,296.406,296.063,98039.507,97916.330,97871.328,97826.241,97781.113,97713.377,
2002-06-12 14:30:00,297.639,0.000,302.595,297.474,326.371,298.850,98160.000,297.937,297.284,296.847,296.512,296.296,296.036,98040.244,97916.434,97871.361,97826.236,97781.087,97713.336,
2002-06-12 14:35:00,299.167,0.000,302.686,297.465,326.339,298.917,98156.667,300.373,297.955,297.217,296.806,296.548,296.244,98039.355,97916.105,97871.105,97826.030,97780.922,97713.224,
2002-06-12 14:40:00,297.696,0.000,302.857,297.520,326.280,298.983,98153.333,297.945,297.398,297.003,296.691,296.491,296.251,98039.932,97916.149,97871.095,97825.997,97780.876,97713.172,
2002-06-12 14:45:00,299.395,0.000,302.954,297.492,326.241,299.050,98150.000,300.593,298.195,297.463,297.052,296.795,296.493,98038.918,97915.762,97870.798,97825.761,97780.691,97713.049,
2002-06-12 14:50:00,297.995,0.000,303.147,297.544,326.181,299.117,98146.667,298.244,297.697,297.294,296.973,296.767,296.521,98039.432,97915.773,97870.765,97825.710,97780.632,97712.991,
2002-06-12 14:55:00,299.594,0.000,303.276,297.523,326.140,299.183,98143.333,300.756,298.431,297.715,297.306,297.050,296.750,98038.483,97915.412,97870.485,97825.487,97780.455,97712.872,
2002-06-12 15:00:00,298.221,0.000,303.501,297.585,326.076,299.250,98140.000,298.464,297.931,297.535,297.218,297.016,296.773,98038.995,97915.430,97870.458,97825.440,97780.400,97712.816,
2002-06-12 15:05:00,299.672,0.000,303.657,297.569,326.027,299.258,98139.167,300.766,298.577,297.895,297.501,297.255,296.964,98038.161,97915.126,97870.225,97825.255,97780.254,97712.719,
2002-06-12 15:10:00,298.311,0.000,303.889,297.627,325.924,299.267,98138.333,298.537,298.040,297.668,297.371,297.180,296.951,98038.722,97915.196,97870.242,97825.246,97780.229,97712.685,
2002-06-12 15:15:00,299.506,0.000,304.031,297.597,325.806,299.275,98137.500,300.463,298.547,297.942,297.590,297.369,297.108,98038.041,97914.949,97870.049,97825.090,97780.105,97712.599,
2002-06-12 15:20:00,298.232,0.000,304.247,297.639,325.641,299.283,98136.667,298.416,298.010,297.696,297.443,297.280,297.084,98038.590,97915.032,97870.077,97825.089,97780.086,97712.568,
2002-06-12 15:25:00,299.185,0.000,304.368,297.589,325.467,299.292,98135.833,299.957,298.408,297.908,297.620,297.437,297.220,98038.035,97914.824,97869.911,97824.952,97779.974,97712.489,
2002-06-12 15:30:00,298.153,0.000,304.565,297.613,325.255,299.300,98135.000,298.286,297.990,297.733,297.521,297.384,297.220,98038.453,97914.864,97869.910,97824.932,97779.942,97712.452,
2002-06-12 15:35:00,299.183,0.000,304.665,297.541,325.036,299.308,98134.167,299.878,298.482,298.023,297.754,297.585,297.385,98037.815,97914.608,97869.710,97824.770,97779.813,97712.364,
2002-06-12 15:40:00,298.317,0.000,304.853,297.555,324.789,299.317,98133.333,298.438,298.168,297.919,297.709,297.574,297.412,98038.123,97914.602,97869.676,97824.726,97779.765,97712.318,
2002-06-12 15:45:00,299.268,0.000,304.956,297.487,324.541,299.325,98132.500,299.909,298.622,298.189,297.929,297.765,297.571,98037.526,97914.358,97869.483,97824.569,97779.640,97712.232,
2002-06-12 15:50:00,298.480,0.000,305.147,297.508,324.266,299.333,98131.667,298.595,298.337,298.096,297.891,297.760,297.602,98037.798,97914.345,97869.446,97824.522,97779.589,97712.185,
2002-06-12 15:55:00,299.304,0.000,305.253,297.448,323.987,299.342,98130.833,299.874,298.729,298.332,298.086,297.931,297.748,98037.272,97914.124,97869.269,97824.378,97779.472,97712.104,
2002-06-12 16:00:00,298.622,0.000,305.457,297.470,323.684,299.350,98130.000,298.728,298.491,298.261,298.064,297.937,297.786,98037.491,97914.098,97869.222,97824.324,97779.418,97712.055,
2002-06-12 16:05:00,299.294,0.000,305.594,297.413,323.377,299.317,98129.167,299.792,298.789,298.424,298.191,298.043,297.867,98037.116,97913.969,97869.126,97824.249,97779.360,97712.018,
2002-06-12 16:10:00,298.668,0.000,305.846,297.437,323.075,299.283,98128.333,298.769,298.541,298.316,298.122,297.999,297.850,98037.388,97914.014,97869.146,97824.257,97779.360,97712.011,
2002-06-12 16:15:00,299.221,0.000,306.045,297.390,322.781,299.250,98127.500,299.654,298.780,298.444,298.223,298.083,297.916,98037.079,97913.907,97869.065,97824.193,97779.309,97711.977,
2002-06-12 16:20:00,298.700,0.000,306.339,297.416,322.478,299.217,98126.667,298.793,298.584,298.366,298.178,298.058,297.913,98037.289,97913.929,97869.069,97824.188,97779.299,97711.964,
2002-06-12 16:25:00,299.213,0.000,306.574,297.373,322.176,299.183,98125.833,299.588,298.830,298.512,298.292,298.154,297.989,98036.981,97913.810,97868.977,97824.115,97779.243,97711.927,
2002-06-12 16:30:00,298.856,0.000,306.894,297.400,321.864,299.150,98125.000,298.944,298.743,298.510,298.303,298.172,298.014,98037.080,97913.784,97868.947,97824.086,97779.215,97711.904,
2002-06-12 16:35:00,299.357,0.000,307.159,297.363,321.554,299.117,98124.167,299.703,299.005,298.677,298.434,298.280,298.099,98036.761,97913.651,97868.845,97824.006,97779.153,97711.864,
2002-06-12 16:40:00,299.084,0.000,307.506,297.395,321.235,299.083,98123.333,299.179,298.963,298.701,298.465,298.314,298.135,98036.809,97913.608,97868.802,97823.967,97779.120,97711.838,
2002-06-12 16:45:00,299.452,0.000,307.804,297.370,320.915,299.050,98122.500,299.739,299.155,298.828,298.567,298.402,298.206,98036.566,97913.500,97868.717,97823.900,97779.066,97711.803,
2002-06-12 16:50:00,299.269,0.000,308.147,297.408,320.584,299.017,98121.667,299.364,299.146,298.864,298.607,298.442,298.246,98036.574,97913.449,97868.670,97823.858,97779.031,97711.776,
2002-06-12 16:55:00,299.538,0.000,308.314,297.391,320.250,298.983,98120.833,299.772,299.292,298.967,298.691,298.516,298.306,98036.385,97913.358,97868.597,97823.799,97778.984,97711.744,
2002-06-12 17:00:00,299.414,0.000,308.449,297.429,319.906,298.950,98120.000,299.505,299.296,299.003,298.731,298.556,298.346,98036.373,97913.308,97868.551,97823.759,97778.950,97711.719,
