cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-14 14:20:00,302.642,0.000,316.275,301.435,331.218,304.117,98026.667,302.874,302.225,301.702,301.518,301.370,98030.967,97887.066,97809.473,97754.021,97698.561,
2002-06-14 14:25:00,302.726,0.000,316.608,301.485,331.224,304.158,98023.333,302.954,302.313,301.793,301.610,301.463,98030.810,97886.950,97809.381,97753.945,97698.503,
2002-06-14 14:30:00,302.812,0.000,316.936,301.532,331.217,304.200,98020.000,303.035,302.403,301.885,301.702,301.556,98030.652,97886.834,97809.288,97753.870,97698.444,
2002-06-14 14:35:00,302.900,0.000,317.258,301.578,331.200,304.242,98016.667,303.119,302.494,301.977,301.795,301.649,98030.492,97886.717,97809.194,97753.793,97698.385,
2002-06-14 14:40:00,302.988,0.000,317.576,301.624,331.171,304.283,98013.333,303.202,302.585,302.070,301.889,301.744,98030.332,97886.599,97809.101,97753.717,97698.325,
2002-06-14 14:45:00,303.078,0.000,317.889,301.668,331.132,304.325,98010.000,303.289,302.677,302.163,301.983,301.838,98030.171,97886.481,97809.007,97753.640,97698.266,
2002-06-14 14:50:00,303.167,0.000,318.179,301.711,331.082,304.367,98006.667,303.375,302.769,302.257,302.077,301.933,98030.009,97886.363,97808.912,97753.563,97698.206,
2002-06-14 14:55:00,303.256,0.000,318.389,301.754,331.022,304.408,98003.333,303.463,302.860,302.350,302.171,302.027,98029.848,97886.245,97808.818,97753.486,97698.146,
2002-06-14 15:00:00,303.344,0.000,318.538,301.795,330.953,304.450,98000.000,303.548,302.950,302.443,302.265,302.122,98029.688,97886.127,97808.723,97753.408,97698.086,
2002-06-14 15:05:00,303.410,0.000,318.643,301.835,330.874,304.450,97997.500,303.614,303.014,302.508,302.330,302.186,98029.578,97886.048,97808.662,97753.358,97698.048,
2002-06-14 15:10:00,303.462,0.000,318.704,301.873,330.781,304.450,97995.000,303.666,303.066,302.563,302.385,302.242,98029.483,97885.978,97808.605,97753.312,97698.012,
2002-06-14 15:15:00,303.508,0.000,318.728,301.907,330.669,304.450,97992.500,303.710,303.115,302.616,302.441,302.299,98029.391,97885.908,97808.548,97753.265,97697.975,
2002-06-14 15:20:00,303.557,0.000,318.723,301.937,330.538,304.450,97990.000,303.757,303.168,302.673,302.498,302.357,98029.295,97885.836,97808.490,97753.217,97697.938,
2002-06-14 15:25:00,303.607,0.000,318.694,301.964,330.392,304.450,97987.500,303.805,303.223,302.730,302.556,302.416,98029.198,97885.763,97808.431,97753.169,97697.901,
2002-06-14 15:30:00,303.655,0.000,318.655,301.987,330.234,304.450,97985.000,303.850,303.276,302.787,302.614,302.475,98029.102,97885.690,97808.373,97753.121,97697.863,
2002-06-14 15:35:00,303.699,0.000,318.630,302.006,330.064,304.450,97982.500,303.887,303.327,302.843,302.672,302.534,98029.008,97885.617,97808.314,97753.073,97697.826,
2002-06-14 15:40:00,303.741,0.000,318.610,302.018,329.885,304.450,97980.000,303.925,303.379,302.899,302.729,302.593,98028.915,97885.545,97808.255,97753.025,97697.788,
2002-06-14 15:45:00,303.784,0.000,318.592,302.027,329.695,304.450,97977.500,303.963,303.430,302.955,302.787,302.652,98028.821,97885.472,97808.197,97752.976,97697.751,
2002-06-14 15:50:00,303.827,0.000,318.574,302.031,329.498,304.450,97975.000,304.000,303.481,303.011,302.845,302.711,98028.727,97885.399,97808.138,97752.928,97697.713,
2002-06-14 15:55:00,303.870,0.000,318.554,302.033,329.292,304.450,97972.500,304.038,303.533,303.067,302.902,302.770,98028.633,97885.326,97808.079,97752.879,97697.675,
2002-06-14 16:00:00,303.912,0.000,318.531,302.032,329.079,304.450,97970.000,304.075,303.584,303.123,302.960,302.829,98028.540,97885.253,97808.019,97752.830,97697.637,
2002-06-14 16:05:00,303.953,0.000,318.505,302.028,328.858,304.442,97970.000,304.111,303.633,303.177,303.016,302.886,98028.449,97885.183,97807.963,97752.783,97697.600,
2002-06-14 16:10:00,303.992,0.000,318.467,302.023,328.626,304.433,97970.000,304.144,303.681,303.231,303.071,302.943,98028.360,97885.113,97807.906,97752.737,97697.564,
2002-06-14 16:15:00,304.031,0.000,318.419,302.014,328.381,304.425,97970.000,304.178,303.728,303.284,303.126,303.000,98028.272,97885.044,97807.849,97752.690,97697.527,
2002-06-14 16:20:00,304.069,0.000,318.362,302.003,328.124,304.417,97970.000,304.210,303.776,303.337,303.181,303.056,98028.184,97884.974,97807.793,97752.643,97697.491,
2002-06-14 16:25:00,304.106,0.000,318.297,301.990,327.858,304.408,97970.000,304.241,303.823,303.390,303.236,303.113,98028.096,97884.905,97807.736,97752.597,97697.455,
2002-06-14 16:30:00,304.143,0.000,318.224,301.975,327.581,304.400,97970.000,304.273,303.869,303.442,303.291,303.169,98028.009,97884.836,97807.680,97752.550,97697.418,
2002-06-14 16:35:00,304.179,0.000,318.146,301.958,327.295,304.392,97970.000,304.303,303.915,303.494,303.345,303.225,98027.922,97884.767,97807.624,97752.504,97697.382,
2002-06-14 16:40:00,304.216,0.000,318.061,301.940,327.001,304.383,97970.000,304.334,303.961,303.546,303.400,303.281,98027.836,97884.699,97807.568,97752.458,97697.346,
2002-06-14 16:45:00,304.253,0.000,317.970,301.921,326.698,304.375,97970.000,304.368,304.006,303.598,303.454,303.337,98027.749,97884.631,97807.513,97752.412,97697.310,
2002-06-14 16:50:00,304.291,0.000,317.876,301.903,326.388,304.367,97970.000,304.401,304.052,303.650,303.507,303.392,98027.663,97884.563,97807.458,97752.366,97697.274,
2002-06-14 16:55:00,304.330,0.000,317.752,301.884,326.070,304.358,97970.000,304.436,304.096,303.701,303.561,303.448,98027.577,97884.496,97807.403,97752.321,97697.239,
2002-06-14 17:00:00,304.367,0.000,317.599,301.867,325.745,304.350,97970.000,304.469,304.140,303.751,303.614,303.502,98027.492,97884.429,97807.348,97752.276,97697.203,
2002-06-14 17:05:00,304.366,0.000,317.425,301.850,325.413,304.275,97970.000,304.469,304.138,303.753,303.615,303.502,98027.494,97884.430,97807.350,97752.278,97697.205,
2002-06-14 17:10:00,304.337,0.000,317.226,301.831,325.070,304.200,97970.000,304.440,304.109,303.732,303.597,303.488,98027.527,97884.449,97807.363,97752.287,97697.212,
2002-06-14 17:15:00,304.300,0.000,317.006,301.810,324.716,304.125,97970.000,304.402,304.076,303.710,303.579,303.472,98027.564,97884.470,97807.376,97752.297,97697.219,
2002-06-14 17:20:00,304.269,0.000,316.768,301.785,324.351,304.050,97970.000,304.368,304.051,303.692,303.563,303.459,98027.596,97884.487,97807.389,97752.306,97697.225,
2002-06-14 17:25:00,304.242,0.000,316.514,301.756,323.975,303.975,97970.000,304.338,304.029,303.676,303.549,303.447,98027.624,97884.503,97807.400,97752.315,97697.231,
2002-06-14 17:30:00,304.216,0.000,316.247,301.725,323.591,303.900,97970.000,304.310,304.007,303.660,303.536,303.435,98027.652,97884.519,97807.411,97752.323,97697.237,
2002-06-14 17:35:00,304.188,0.000,315.969,301.690,323.197,303.825,97970.000,304.279,303.984,303.643,303.521,303.422,98027.681,97884.535,97807.422,97752.332,97697.244,
2002-06-14 17:40:00,304.158,0.000,315.681,301.654,322.795,303.750,97970.000,304.246,303.960,303.626,303.506,303.409,98027.712,97884.552,97807.434,97752.341,97697.250,
2002-06-14 17:45:00,304.126,0.000,315.384,301.616,322.385,303.675,97970.000,304.212,303.935,303.608,303.491,303.396,98027.744,97884.570,97807.446,97752.350,97697.257,
2002-06-14 17:50:00,304.095,0.000,315.078,301.576,321.967,303.600,97970.000,304.178,303.909,303.590,303.476,303.383,98027.775,97884.587,97807.458,97752.359,97697.263,
2002-06-14 17:55:00,304.063,0.000,314.765,301.535,321.541,303.525,97970.000,304.143,303.884,303.572,303.461,303.370,98027.807,97884.604,97807.470,97752.368,97697.270,
2002-06-14 18:00:00,304.031,0.000,314.444,301.492,321.109,303.450,97970.000,304.107,303.859,303.555,303.446,303.357,98027.839,97884.621,97807.482,97752.377,97697.276,
2002-06-14 18:05:00,303.968,0.000,314.117,301.447,320.669,303.325,97968.333,304.045,303.794,303.495,303.386,303.297,98027.945,97884.698,97807.542,97752.426,97697.315,
2002-06-14 18:10:00,303.883,0.000,313.796,301.401,320.229,303.200,97966.667,303.961,303.708,303.418,303.312,303.226,98028.074,97884.786,97807.611,97752.481,97697.356,
2002-06-14 18:15:00,303.795,0.000,313.478,301.353,319.789,303.075,97965.000,303.872,303.622,303.342,303.241,303.158,98028.202,97884.872,97807.676,97752.533,97697.395,
2002-06-14 18:20:00,303.716,0.000,313.159,301.302,319.348,302.950,97963.333,303.792,303.547,303.276,303.177,303.097,98028.315,97884.949,97807.735,97752.580,97697.431,
2002-06-14 18:25:00,303.650,0.000,312.839,301.248,318.907,302.825,97961.667,303.724,303.486,303.221,303.125,303.047,98028.409,97885.011,97807.783,97752.618,97697.459,
2002-06-14 18:30:00,303.596,0.000,312.518,301.192,318.465,302.700,97960.000,303.673,303.429,303.176,303.085,303.011,98028.481,97885.057,97807.816,97752.644,97697.478,
2002-06-14 18:35:00,303.556,0.000,312.201,301.133,318.036,302.575,97958.333,303.627,303.398,303.152,303.065,302.994,98028.522,97885.080,97807.832,97752.655,97697.486,
2002-06-14 18:40:00,303.538,0.000,311.878,301.073,317.607,302.450,97956.667,303.606,303.386,303.146,303.061,302.993,98028.532,97885.082,97807.831,97752.654,97697.485,
2002-06-14 18:45:00,303.689,0.000,311.556,301.013,317.176,302.325,97955.000,303.725,303.601,303.390,303.323,303.274,98028.104,97884.730,97807.539,97752.407,97697.288,
2002-06-14 18:50:00,303.765,0.000,310.669,300.934,316.453,302.200,97953.333,303.796,303.684,303.455,303.374,303.308,98028.034,97884.697,97807.524,97752.404,97697.292,
2002-06-14 18:55:00,303.729,0.000,309.997,300.871,315.795,302.075,97951.667,303.764,303.641,303.418,303.336,303.269,98028.098,97884.744,97807.561,97752.434,97697.315,
2002-06-14 19:00:00,303.621,0.000,309.465,300.812,315.186,301.950,97950.000,303.657,303.533,303.339,303.268,303.209,98028.228,97884.821,97807.616,97752.475,97697.345,
2002-06-14 19:05:00,303.385,0.000,309.027,300.753,314.615,301.508,97950.833,303.438,303.266,303.074,302.997,302.930,98028.692,97885.172,97807.899,97752.709,97697.529,
2002-06-14 19:10:00,303.069,0.000,308.655,300.692,314.076,301.067,97951.667,303.136,302.923,302.740,302.666,302.602,98029.253,97885.580,97808.220,97752.970,97697.729,
2002-06-14 19:15:00,302.737,0.000,308.326,300.625,313.561,300.625,97952.500,302.810,302.584,302.414,302.346,302.288,98029.804,97885.973,97808.528,97753.218,97697.919,
2002-06-14 19:20:00,302.434,0.000,308.023,300.548,313.063,300.183,97953.333,302.509,302.278,302.113,302.048,301.992,98030.320,97886.343,97808.821,97753.456,97698.102,
2002-06-14 19:25:00,302.161,0.000,307.741,300.463,312.580,299.742,97954.167,302.239,302.001,301.836,301.772,301.717,98030.795,97886.687,97809.093,97753.677,97698.273,
2002-06-14 19:30:00,301.853,0.000,307.475,300.374,312.113,299.300,97955.000,301.943,301.670,301.498,301.429,301.369,98031.380,97887.123,97809.443,97753.964,97698.496,
2002-06-14 19:35:00,301.447,0.000,307.223,300.281,311.658,298.858,97955.833,301.558,301.224,301.042,300.968,300.901,98032.166,97887.711,97809.914,97754.351,97698.797,
2002-06-14 19:40:00,300.981,0.000,306.981,300.184,311.214,298.417,97956.667,301.107,300.731,300.551,300.477,300.411,98033.011,97888.329,97810.403,97754.749,97699.104,
2002-06-14 19:45:00,300.510,0.000,306.741,300.080,310.774,297.975,97957.500,300.643,300.246,300.067,299.994,299.930,98033.848,97888.937,97810.886,97755.141,97699.407,
2002-06-14 19:50:00,300.056,0.000,306.502,299.966,310.337,297.533,97958.333,300.197,299.778,299.595,299.522,299.457,98034.669,97889.537,97811.362,97755.530,97699.707,
2002-06-14 19:55:00,299.616,0.000,306.263,299.844,309.902,297.092,97959.167,299.766,299.321,299.134,299.058,298.993,98035.475,97890.127,97811.832,97755.913,97700.003,
2002-06-14 20:00:00,299.183,0.000,306.024,299.716,309.469,296.650,97960.000,299.344,298.869,298.676,298.599,298.531,98036.276,97890.715,97812.300,97756.295,97700.299,
2002-06-14 20:05:00,298.773,0.000,305.788,299.583,309.038,296.517,97964.167,298.945,298.442,298.246,298.168,298.101,98037.029,97891.266,97812.738,97756.651,97700.574,
2002-06-14 20:10:00,298.428,0.000,305.556,299.449,308.613,296.383,97968.333,298.605,298.089,297.892,297.815,297.750,98037.649,97891.715,97813.093,97756.940,97700.796,
2002-06-14 20:15:00,298.150,0.000,305.327,299.314,308.194,296.250,97972.500,298.332,297.804,297.603,297.526,297.461,98038.157,97892.085,97813.387,97757.179,97700.981,
2002-06-14 20:20:00,297.918,0.000,305.105,299.182,307.781,296.117,97976.667,298.105,297.564,297.357,297.280,297.214,98038.590,97892.403,97813.641,97757.386,97701.140,
2002-06-14 20:25:00,297.711,0.000,304.892,299.055,307.374,295.983,97980.833,297.903,297.350,297.139,297.060,296.993,98038.977,97892.687,97813.867,97757.570,97701.283,
2002-06-14 20:30:00,297.518,0.000,304.687,298.933,306.975,295.850,97985.000,297.712,297.152,296.938,296.858,296.791,98039.334,97892.949,97814.075,97757.740,97701.414,
2002-06-14 20:35:00,297.332,0.000,304.491,298.816,306.583,295.717,97989.167,297.528,296.964,296.749,296.669,296.601,98039.672,97893.194,97814.270,97757.899,97701.537,
2002-06-14 20:40:00,297.152,0.000,304.303,298.704,306.197,295.583,97993.333,297.349,296.784,296.569,296.489,296.421,98039.994,97893.427,97814.455,97758.050,97701.654,
2002-06-14 20:45:00,296.978,0.000,304.121,298.596,305.818,295.450,97997.500,297.175,296.611,296.397,296.316,296.249,98040.304,97893.651,97814.633,97758.194,97701.765,
2002-06-14 20:50:00,296.808,0.000,303.945,298.491,305.444,295.317,98001.667,297.004,296.443,296.230,296.150,296.082,98040.605,97893.868,97814.804,97758.334,97701.873,
2002-06-14 20:55:00,296.641,0.000,303.774,298.388,305.077,295.183,98005.833,296.836,296.278,296.067,295.987,295.921,98040.899,97894.078,97814.971,97758.470,97701.978,
2002-06-14 21:00:00,296.477,0.000,303.608,298.288,304.714,295.050,98010.000,296.671,296.117,295.908,295.829,295.762,98041.187,97894.285,97815.135,97758.603,97702.081,
2002-06-14 21:05:00,296.381,0.000,303.445,298.190,304.358,295.025,98010.833,296.566,296.042,295.843,295.769,295.709,98041.302,97894.354,97815.185,97758.641,97702.109,
2002-06-14 21:10:00,296.326,0.000,303.286,298.093,304.006,295.000,98011.667,296.502,296.003,295.809,295.737,295.678,98041.370,97894.395,97815.217,97758.667,97702.128,
2002-06-14 21:15:00,296.286,0.000,303.135,298.001,303.665,294.975,98012.500,296.457,295.970,295.779,295.708,295.649,98041.428,97894.434,97815.247,97758.691,97702.147,
2002-06-14 21:20:00,296.241,0.000,302.993,297.915,303.336,294.950,98013.333,296.408,295.932,295.746,295.676,295.618,98041.491,97894.475,97815.279,97758.717,97702.166,
2002-06-14 21:25:00,296.192,0.000,302.859,297.835,303.018,294.925,98014.167,296.356,295.890,295.710,295.643,295.586,98041.558,97894.518,97815.311,97758.743,97702.186,
2002-06-14 21:30:00,296.142,0.000,302.731,297.759,302.709,294.900,98015.000,296.302,295.847,295.674,295.608,295.554,98041.625,97894.561,97815.344,97758.769,97702.206,
2002-06-14 21:35:00,296.095,0.000,302.608,297.686,302.410,294.875,98015.833,296.251,295.806,295.638,295.575,295.522,98041.691,97894.604,97815.377,97758.795,97702.226,
2002-06-14 21:40:00,296.049,0.000,302.490,297.617,302.119,294.850,98016.667,296.202,295.767,295.604,295.542,295.490,98041.755,97894.646,97815.409,97758.821,97702.245,
2002-06-14 21:45:00,296.005,0.000,302.375,297.549,301.836,294.825,98017.500,296.155,295.728,295.569,295.509,295.459,98041.819,97894.687,97815.441,97758.846,97702.264,
2002-06-14 21:50:00,295.961,0.000,302.264,297.484,301.561,294.800,98018.333,296.109,295.689,295.535,295.477,295.428,98041.881,97894.729,97815.473,97758.871,97702.283,
2002-06-14 21:55:00,295.918,0.000,302.157,297.421,301.292,294.775,98019.167,296.063,295.651,295.502,295.445,295.397,98041.943,97894.770,97815.504,97758.897,97702.302,
2002-06-14 22:00:00,295.876,0.000,302.052,297.359,301.030,294.750,98020.000,296.017,295.613,295.468,295.413,295.366,98042.005,97894.810,97815.535,97758.922,97702.321,
2002-06-14 22:05:00,295.818,0.000,301.950,297.299,300.774,294.692,98019.167,295.959,295.556,295.414,295.358,295.311,98042.106,97894.883,97815.593,97758.969,97702.358,
2002-06-14 22:10:00,295.750,0.000,301.851,297.241,300.524,294.633,98018.333,295.890,295.490,295.351,295.297,295.251,98042.219,97894.962,97815.655,97759.019,97702.397,
2002-06-14 22:15:00,295.682,0.000,301.753,297.182,300.278,294.575,98017.500,295.821,295.423,295.288,295.235,295.190,98042.333,97895.042,97815.717,97759.069,97702.435,
2002-06-14 22:20:00,295.615,0.000,301.657,297.124,300.037,294.517,98016.667,295.753,295.358,295.226,295.174,295.130,98042.446,97895.121,97815.779,97759.119,97702.474,
2002-06-14 22:25:00,295.550,0.000,301.561,297.066,299.801,294.458,98015.833,295.688,295.294,295.165,295.114,295.071,98042.557,97895.200,97815.841,97759.169,97702.512,
2002-06-14 22:30:00,295.485,0.000,301.467,297.008,299.569,294.400,98015.000,295.623,295.231,295.104,295.054,295.011,98042.667,97895.278,97815.902,97759.219,97702.550,
2002-06-14 22:35:00,295.421,0.000,301.374,296.951,299.341,294.342,98014.167,295.559,295.167,295.043,294.994,294.952,98042.777,97895.356,97815.964,97759.269,97702.588,
2002-06-14 22:40:00,295.357,0.000,301.283,296.894,299.117,294.283,98013.333,295.494,295.104,294.982,294.934,294.893,98042.887,97895.434,97816.025,97759.318,97702.627,
2002-06-14 22:45:00,295.293,0.000,301.192,296.837,298.896,294.225,98012.500,295.429,295.041,294.921,294.874,294.833,98042.998,97895.512,97816.087,97759.368,97702.665,
2002-06-14 22:50:00,295.229,0.000,301.103,296.781,298.680,294.167,98011.667,295.365,294.978,294.860,294.814,294.774,98043.108,97895.590,97816.148,97759.418,97702.703,
2002-06-14 22:55:00,295.165,0.000,301.015,296.725,298.466,294.108,98010.833,295.301,294.915,294.800,294.754,294.715,98043.218,97895.668,97816.209,97759.468,97702.741,
2002-06-14 23:00:00,295.101,0.000,300.929,296.670,298.256,294.050,98010.000,295.236,294.853,294.739,294.694,294.656,98043.327,97895.746,97816.270,97759.517,97702.780,
2002-06-14 23:05:00,295.041,0.000,300.843,296.615,298.049,293.983,98008.333,295.175,294.794,294.683,294.639,294.601,98043.430,97895.818,97816.327,97759.563,97702.814,
2002-06-14 23:10:00,294.981,0.000,300.758,296.560,297.846,293.917,98006.667,295.114,294.736,294.628,294.585,294.548,98043.530,97895.888,97816.382,97759.607,97702.849,
2002-06-14 23:15:00,294.928,0.000,300.675,296.506,297.646,293.850,98005.000,295.062,294.680,294.574,294.532,294.496,98043.625,97895.957,97816.436,97759.651,97702.882,
2002-06-14 23:20:00,294.877,0.000,300.594,296.453,297.451,293.783,98003.333,295.012,294.628,294.523,294.481,294.446,98043.717,97896.023,97816.488,97759.693,97702.915,
2002-06-14 23:25:00,294.830,0.000,300.515,296.400,297.260,293.717,98001.667,294.967,294.577,294.473,294.432,294.397,98043.806,97896.087,97816.539,97759.734,97702.946,
2002-06-14 23:30:00,294.784,0.000,300.438,296.349,297.073,293.650,98000.000,294.923,294.528,294.425,294.385,294.350,98043.891,97896.149,97816.588,97759.774,97702.977,
2002-06-14 23:35:00,294.740,0.000,300.362,296.299,296.889,293.583,97998.333,294.881,294.481,294.379,294.339,294.305,98043.974,97896.209,97816.635,97759.813,97703.007,
2002-06-14 23:40:00,294.697,0.000,300.288,296.249,296.709,293.517,97996.667,294.839,294.436,294.334,294.294,294.261,98044.054,97896.267,97816.681,97759.850,97703.035,
2002-06-14 23:45:00,294.656,0.000,300.215,296.200,296.532,293.450,97995.000,294.800,294.392,294.292,294.252,294.219,98044.129,97896.322,97816.724,97759.885,97703.062,
2002-06-14 23:50:00,294.617,0.000,300.144,296.152,296.357,293.383,97993.333,294.763,294.351,294.251,294.212,294.179,98044.201,97896.375,97816.765,97759.918,97703.088,
2002-06-14 23:55:00,294.582,0.000,300.074,296.105,296.186,293.317,97991.667,294.729,294.312,294.213,294.175,294.142,98044.268,97896.423,97816.804,97759.949,97703.112,
2002-06-15 00:00:00,294.548,0.000,300.005,296.059,296.017,293.250,97990.000,294.696,294.276,294.178,294.140,294.108,98044.330,97896.468,97816.839,97759.978,97703.133,
2002-06-15 00:05:00,294.499,0.000,299.937,296.013,295.850,293.183,97989.167,294.651,294.219,294.120,294.080,294.047,98044.438,97896.550,97816.905,97760.032,97703.176,
2002-06-15 00:10:00,294.440,0.000,299.872,295.969,295.687,293.117,97988.333,294.596,294.152,294.052,294.013,293.979,98044.558,97896.639,97816.976,97760.090,97703.221,
2002-06-15 00:15:00,294.373,0.000,299.806,295.925,295.526,293.050,97987.500,294.531,294.082,293.983,293.943,293.910,98044.683,97896.731,97817.048,97760.149,97703.267,
2002-06-15 00:20:00,294.306,0.000,299.740,295.881,295.368,292.983,97986.667,294.465,294.012,293.913,293.874,293.841,98044.808,97896.822,97817.121,97760.208,97703.312,
2002-06-15 00:25:00,294.238,0.000,299.673,295.836,295.211,292.917,97985.833,294.398,293.943,293.844,293.805,293.772,98044.934,97896.913,97817.193,97760.266,97703.357,
2002-06-15 00:30:00,294.170,0.000,299.607,295.791,295.055,292.850,97985.000,294.332,293.873,293.775,293.737,293.703,98045.058,97897.003,97817.264,97760.325,97703.402,
2002-06-15 00:35:00,294.103,0.000,299.539,295.745,294.902,292.783,97984.167,294.266,293.804,293.707,293.668,293.635,98045.183,97897.094,97817.336,97760.383,97703.447,
2002-06-15 00:40:00,294.035,0.000,299.472,295.699,294.750,292.717,97983.333,294.200,293.735,293.638,293.600,293.567,98045.308,97897.184,97817.408,97760.442,97703.492,
2002-06-15 00:45:00,293.968,0.000,299.405,295.653,294.600,292.650,97982.500,294.133,293.666,293.570,293.531,293.498,98045.433,97897.275,97817.479,97760.500,97703.537,
2002-06-15 00:50:00,293.900,0.000,299.338,295.607,294.452,292.583,97981.667,294.067,293.597,293.501,293.463,293.430,98045.558,97897.365,97817.551,97760.558,97703.582,
2002-06-15 00:55:00,293.833,0.000,299.271,295.561,294.306,292.517,97980.833,294.000,293.528,293.433,293.395,293.362,98045.682,97897.455,97817.623,97760.617,97703.627,
2002-06-15 01:00:00,293.766,0.000,299.204,295.515,294.161,292.450,97980.000,293.934,293.459,293.364,293.326,293.294,98045.807,97897.546,97817.694,97760.675,97703.672,
2002-06-15 01:05:00,293.707,0.000,299.138,295.469,294.018,292.400,97978.333,293.875,293.401,293.307,293.271,293.239,98045.909,97897.618,97817.751,97760.721,97703.707,
2002-06-15 01:10:00,293.653,0.000,299.072,295.423,293.877,292.350,97976.667,293.822,293.348,293.255,293.219,293.187,98046.005,97897.687,97817.805,97760.765,97703.741,
2002-06-15 01:15:00,293.602,0.000,299.006,295.377,293.738,292.300,97975.000,293.771,293.297,293.204,293.168,293.137,98046.098,97897.754,97817.859,97760.808,97703.775,
2002-06-15 01:20:00,293.551,0.000,298.942,295.332,293.601,292.250,97973.333,293.720,293.245,293.153,293.117,293.086,98046.192,97897.822,97817.912,97760.852,97703.808,
2002-06-15 01:25:00,293.500,0.000,298.878,295.288,293.466,292.200,97971.667,293.669,293.193,293.102,293.066,293.035,98046.286,97897.889,97817.966,97760.895,97703.842,
2002-06-15 01:30:00,293.448,0.000,298.816,295.245,293.333,292.150,97970.000,293.618,293.141,293.050,293.014,292.984,98046.380,97897.957,97818.020,97760.939,97703.876,
2002-06-15 01:35:00,293.396,0.000,298.753,295.202,293.202,292.100,97968.333,293.566,293.089,292.999,292.963,292.933,98046.474,97898.025,97818.073,97760.983,97703.909,
2002-06-15 01:40:00,293.345,0.000,298.692,295.160,293.072,292.050,97966.667,293.516,293.037,292.948,292.912,292.882,98046.568,97898.093,97818.127,97761.026,97703.943,
2002-06-15 01:45:00,293.294,0.000,298.631,295.117,292.945,292.000,97965.000,293.465,292.985,292.897,292.861,292.831,98046.662,97898.160,97818.180,97761.070,97703.976,
2002-06-15 01:50:00,293.243,0.000,298.570,295.075,292.819,291.950,97963.333,293.415,292.934,292.846,292.811,292.781,98046.755,97898.228,97818.234,97761.113,97704.010,
2002-06-15 01:55:00,293.193,0.000,298.510,295.034,292.694,291.900,97961.667,293.364,292.883,292.795,292.760,292.730,98046.848,97898.295,97818.287,97761.157,97704.044,
2002-06-15 02:00:00,293.142,0.000,298.450,294.992,292.571,291.850,97960.000,293.315,292.832,292.744,292.709,292.679,98046.941,97898.363,97818.341,97761.200,97704.077,
2002-06-15 02:05:00,293.086,0.000,298.391,294.951,292.450,291.792,97959.167,293.260,292.773,292.685,292.650,292.620,98047.050,97898.442,97818.404,97761.252,97704.117,
2002-06-15 02:10:00,293.026,0.000,298.332,294.910,292.329,291.733,97958.333,293.201,292.712,292.624,292.588,292.558,98047.162,97898.524,97818.469,97761.305,97704.159,
2002-06-15 02:15:00,292.965,0.000,298.272,294.869,292.209,291.675,97957.500,293.140,292.649,292.561,292.526,292.496,98047.277,97898.607,97818.535,97761.359,97704.200,
2002-06-15 02:20:00,292.903,0.000,298.212,294.827,292.090,291.617,97956.667,293.078,292.587,292.499,292.464,292.434,98047.391,97898.690,97818.601,97761.412,97704.241,
2002-06-15 02:25:00,292.841,0.000,298.152,294.784,291.972,291.558,97955.833,293.017,292.525,292.437,292.402,292.372,98047.506,97898.772,97818.666,97761.465,97704.282,
2002-06-15 02:30:00,292.779,0.000,298.092,294.741,291.854,291.500,97955.000,292.956,292.462,292.375,292.340,292.310,98047.620,97898.855,97818.732,97761.519,97704.323,
2002-06-15 02:35:00,292.717,0.000,298.031,294.698,291.738,291.442,97954.167,292.894,292.400,292.313,292.278,292.248,98047.734,97898.937,97818.797,97761.572,97704.364,
2002-06-15 02:40:00,292.656,0.000,297.970,294.655,291.622,291.383,97953.333,292.833,292.338,292.252,292.217,292.187,98047.847,97899.020,97818.862,97761.625,97704.406,
2002-06-15 02:45:00,292.594,0.000,297.909,294.612,291.507,291.325,97952.500,292.772,292.276,292.190,292.155,292.125,98047.961,97899.102,97818.927,97761.678,97704.447,
2002-06-15 02:50:00,292.533,0.000,297.848,294.568,291.393,291.267,97951.667,292.711,292.215,292.128,292.094,292.064,98048.075,97899.184,97818.993,97761.731,97704.488,
2002-06-15 02:55:00,292.471,0.000,297.788,294.524,291.280,291.208,97950.833,292.650,292.153,292.067,292.032,292.002,98048.189,97899.266,97819.058,97761.784,97704.529,
2002-06-15 03:00:00,292.410,0.000,297.727,294.481,291.168,291.150,97950.000,292.589,292.091,292.005,291.971,291.941,98048.302,97899.348,97819.123,97761.837,97704.569,
2002-06-15 03:05:00,292.368,0.000,297.666,294.437,291.057,291.133,97950.000,292.545,292.055,291.971,291.939,291.911,98048.363,97899.388,97819.152,97761.860,97704.586,
2002-06-15 03:10:00,292.340,0.000,297.606,294.394,290.948,291.117,97950.000,292.514,292.030,291.948,291.916,291.889,98048.407,97899.417,97819.176,97761.879,97704.601,
2002-06-15 03:15:00,292.621,0.000,297.547,294.352,290.840,291.100,97950.000,292.871,292.120,291.981,291.934,291.895,98048.260,97899.401,97819.174,97761.882,97704.606,
2002-06-15 03:20:00,292.868,0.000,297.490,294.311,290.735,291.083,97950.000,293.233,292.191,292.007,291.946,291.897,98048.141,97899.391,97819.175,97761.887,97704.613,
