cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre
6/7/2004 15:55,299.524,151.403,308.522,307.879,311.797,298.75,98200
6/7/2004 16:00,299.504,147.17,308.314,307.891,311.82,298.75,98200
6/7/2004 16:05,299.554,146.68,308.156,307.968,311.831,298.842,98208.333
6/7/2004 16:10,299.675,147.384,308.041,308.102,311.829,298.933,98216.667
6/7/2004 16:15,299.791,148.66,307.97,308.339,311.805,299.025,98225
6/7/2004 16:20,299.886,149.727,307.889,308.564,311.762,299.117,98233.333
6/7/2004 16:25,299.958,150.706,307.801,308.795,311.69,299.208,98241.667
6/7/2004 16:30,300.035,151.56,307.66,308.967,311.5,299.3,98250
6/7/2004 16:35,300.156,152.573,307.512,309.131,311.289,299.392,98258.333
6/7/2004 16:40,300.362,153.913,307.379,309.314,311.094,299.483,98266.667
6/7/2004 16:45,300.598,155.357,307.255,309.508,310.848,299.575,98275
6/7/2004 16:50,300.814,156.746,307.126,309.697,310.581,299.667,98283.333
6/7/2004 16:55,301.01,157.711,306.985,309.876,310.274,299.758,98291.667
6/7/2004 17:00,301.193,142.995,306.807,310.016,309.946,299.85,98300
6/7/2004 17:05,301.171,142.172,306.549,310.07,309.528,299.708,98308.333
6/7/2004 17:10,300.978,141.279,306.203,310.031,309.116,299.567,98316.667
6/7/2004 17:15,300.76,139.945,305.804,309.936,308.655,299.425,98325
6/7/2004 17:20,300.531,138.874,305.367,309.798,308.217,299.283,98333.333
6/7/2004 17:25,300.307,137.564,304.905,309.631,307.751,299.142,98341.667
6/7/2004 17:30,300.055,136.273,304.466,309.378,307.261,299,98350
6/7/2004 17:35,299.796,135.096,304.028,309.071,306.751,298.858,98358.333
6/7/2004 17:40,299.527,133.493,303.586,308.716,306.245,298.717,98366.667
6/7/2004 17:45,299.369,132.724,303.179,308.357,305.744,298.575,98375
6/7/2004 17:50,299.388,132.834,302.836,308.029,305.275,298.433,98383.333
6/7/2004 17:55,299.333,132.596,302.498,307.671,304.788,298.292,98391.667
6/7/2004 18:00,299.252,131.966,302.182,307.315,304.286,298.15,98400
6/7/2004 18:05,299.162,132.157,301.874,306.939,303.822,298.058,98400
6/7/2004 18:10,299.14,132.493,301.59,306.558,303.318,297.967,98400
6/7/2004 18:15,299.13,132.767,301.319,306.161,302.814,297.875,98400
6/7/2004 18:20,299.117,132.865,301.026,305.474,302.304,297.783,98400
6/7/2004 18:25,299.09,132.979,300.75,304.909,301.782,297.692,98400
6/7/2004 18:30,299.06,133.156,300.497,304.515,301.315,297.6,98400
6/7/2004 18:35,299.032,133.34,300.254,304.185,300.849,297.508,98400
6/7/2004 18:40,299.006,133.528,300.015,303.897,300.382,297.417,98400
6/7/2004 18:45,298.978,133.671,299.777,303.596,299.929,297.325,98400
6/7/2004 18:50,298.946,133.341,299.539,303.23,299.474,297.233,98400
6/7/2004 18:55,298.909,133.169,299.297,302.83,299.025,297.142,98400
6/7/2004 19:00,298.868,132.22,299.05,302.38,298.575,297.05,98400
6/7/2004 19:05,298.819,132.132,298.8,301.892,298.118,297,98408.333
6/7/2004 19:10,298.774,131.972,298.55,301.365,297.644,296.95,98416.667
6/7/2004 19:15,298.732,131.799,298.12,300.06,296.889,296.9,98425
6/7/2004 19:20,299.244,133.681,298.001,299.544,296.503,296.85,98433.333
6/7/2004 19:25,299.816,135.694,298.019,299.284,296.058,296.8,98441.667
6/7/2004 19:30,300.098,136.726,298.045,299.106,295.639,296.75,98450
6/7/2004 19:35,300.12,136.99,298.028,298.934,295.298,296.7,98458.333
6/7/2004 19:40,300.037,136.933,297.976,298.761,294.955,296.65,98466.667
6/7/2004 19:45,299.943,136.807,297.907,298.597,294.661,296.6,98475
6/7/2004 19:50,299.868,136.855,297.835,298.448,294.362,296.55,98483.333
6/7/2004 19:55,299.813,136.945,297.764,298.315,294.097,296.5,98491.667
6/7/2004 20:00,299.77,137.013,297.691,298.192,293.824,296.45,98500
6/7/2004 20:05,299.736,137.028,297.62,298.08,293.574,296.45,98500
6/7/2004 20:10,299.712,137.003,297.551,297.978,293.323,296.45,98500
6/7/2004 20:15,299.693,136.948,297.487,297.885,293.087,296.45,98500
6/7/2004 20:20,299.679,136.877,297.425,297.799,292.85,296.45,98500
6/7/2004 20:25,299.665,136.792,297.365,297.718,292.624,296.45,98500
6/7/2004 20:30,299.653,136.704,297.308,297.643,292.398,296.45,98500
6/7/2004 20:35,299.641,136.615,297.252,297.572,292.181,296.45,98500
6/7/2004 20:40,299.631,136.533,297.198,297.504,291.964,296.45,98500
6/7/2004 20:45,299.622,136.455,297.145,297.44,291.754,296.45,98500
6/7/2004 20:50,299.615,136.385,297.094,297.378,291.543,296.45,98500
6/7/2004 20:55,299.608,136.321,297.044,297.319,291.339,296.45,98500
6/7/2004 21:00,299.602,0,297,297.267,291.145,296.45,98500
6/7/2004 21:05,298.795,0,296.738,296.99,290.935,296.45,98500
6/7/2004 21:10,298.272,0,296.466,296.705,290.793,296.45,98500
6/7/2004 21:15,297.924,0,296.216,296.445,290.676,296.45,98500
6/7/2004 21:20,297.681,0,295.995,296.215,290.553,296.45,98500
6/7/2004 21:25,297.492,0,295.798,296.01,290.492,296.45,98500
6/7/2004 21:30,297.33,0,295.619,295.824,290.455,296.45,98500
6/7/2004 21:35,297.186,0,295.454,295.654,290.477,296.45,98500
6/7/2004 21:40,297.056,0,295.302,295.496,290.508,296.45,98500
6/7/2004 21:45,296.94,0,295.162,295.351,290.591,296.45,98500
6/7/2004 21:50,296.838,0,295.032,295.217,290.672,296.45,98500
6/7/2004 21:55,296.749,0,294.912,295.094,290.784,296.45,98500
6/7/2004 22:00,296.674,0,294.82,294.996,290.905,296.45,98500
6/7/2004 22:05,296.616,0,294.747,294.915,291.045,296.45,98500
6/7/2004 22:10,296.582,0,294.692,294.852,291.13,296.45,98500
6/7/2004 22:15,296.562,0,294.652,294.804,291.194,296.45,98500
6/7/2004 22:20,296.548,0,294.624,294.767,291.243,296.45,98500
6/7/2004 22:25,296.538,0,294.605,294.739,291.26,296.45,98500
6/7/2004 22:30,296.529,0,294.593,294.717,291.274,296.45,98500
6/7/2004 22:35,296.521,0,294.586,294.7,291.268,296.45,98500
6/7/2004 22:40,296.513,0,294.583,294.687,291.261,296.45,98500
6/7/2004 22:45,296.506,0,294.584,294.677,291.239,296.45,98500
6/7/2004 22:50,296.498,0,294.587,294.67,291.215,296.45,98500
6/7/2004 22:55,296.492,0,294.592,294.664,291.181,296.45,98500
6/7/2004 23:00,296.485,0,294.593,294.66,291.166,296.45,98500
6/7/2004 23:05,296.463,0,294.589,294.652,291.147,296.358,98508.333
6/7/2004 23:10,296.427,0,294.578,294.638,291.127,296.267,98516.667
6/7/2004 23:15,296.382,0,294.562,294.62,291.11,296.175,98525
6/7/2004 23:20,296.331,0,294.541,294.598,291.092,296.083,98533.333
6/7/2004 23:25,296.276,0,294.517,294.573,291.074,295.992,98541.667
6/7/2004 23:30,296.219,0,294.491,294.545,291.055,295.9,98550
6/7/2004 23:35,296.161,0,294.462,294.516,291.036,295.808,98558.333
6/7/2004 23:40,296.103,0,294.432,294.486,291.017,295.717,98566.667
6/7/2004 23:45,296.045,0,294.402,294.456,290.999,295.625,98575
6/7/2004 23:50,295.988,0,294.372,294.425,290.981,295.533,98583.333
6/7/2004 23:55,295.931,0,294.341,294.394,290.964,295.442,98591.667
6/8/2004 0:00,295.875,0,294.29,294.343,290.897,295.35,98600
6/8/2004 0:05,295.82,0,294.23,294.284,290.815,295.308,98600
6/8/2004 0:10,295.768,0,294.167,294.22,290.733,295.267,98600
6/8/2004 0:15,295.717,0,294.1,294.154,290.627,295.225,98600
6/8/2004 0:20,295.668,0,294.032,294.086,290.518,295.183,98600
6/8/2004 0:25,295.619,0,293.961,294.016,290.391,295.142,98600
6/8/2004 0:30,295.57,0,293.89,293.946,290.263,295.1,98600
6/8/2004 0:35,295.522,0,293.818,293.874,290.12,295.058,98600
6/8/2004 0:40,295.474,0,293.745,293.802,289.975,295.017,98600
6/8/2004 0:45,295.427,0,293.671,293.73,289.817,294.975,98600
6/8/2004 0:50,295.379,0,293.596,293.657,289.657,294.933,98600
6/8/2004 0:55,295.332,0,293.522,293.583,289.485,294.892,98600
6/8/2004 1:00,295.285,0,293.473,293.535,289.378,294.85,98600
6/8/2004 1:05,295.245,0,293.436,293.5,289.284,294.892,98608.333
6/8/2004 1:10,295.208,0,293.408,293.473,289.225,294.933,98616.667
6/8/2004 1:15,295.173,0,293.386,293.452,289.217,294.975,98625
6/8/2004 1:20,295.143,0,293.37,293.437,289.222,295.017,98633.333
6/8/2004 1:25,295.117,0,293.359,293.427,289.283,295.058,98641.667
6/8/2004 1:30,295.097,0,293.353,293.421,289.353,295.1,98650
6/8/2004 1:35,295.083,0,293.352,293.421,289.469,295.142,98658.333
6/8/2004 1:40,295.075,0,293.356,293.426,289.587,295.183,98666.667
6/8/2004 1:45,295.074,0,293.365,293.435,289.74,295.225,98675
6/8/2004 1:50,295.079,0,293.378,293.45,289.893,295.267,98683.333
6/8/2004 1:55,295.089,0,293.397,293.469,290.071,295.308,98691.667
6/8/2004 2:00,295.105,0,293.429,293.499,290.246,295.35,98700
6/8/2004 2:05,295.112,0,293.465,293.533,290.432,295.308,98708.333
6/8/2004 2:10,295.115,0,293.503,293.567,290.583,295.267,98716.667
6/8/2004 2:15,295.114,0,293.542,293.602,290.717,295.225,98725
6/8/2004 2:20,295.108,0,293.581,293.636,290.836,295.183,98733.333
6/8/2004 2:25,295.099,0,293.618,293.669,290.927,295.142,98741.667
6/8/2004 2:30,295.087,0,293.654,293.7,291.014,295.1,98750
6/8/2004 2:35,295.073,0,293.688,293.729,291.081,295.058,98758.333
6/8/2004 2:40,295.058,0,293.721,293.758,291.148,295.017,98766.667
6/8/2004 2:45,295.042,0,293.753,293.785,291.202,294.975,98775
6/8/2004 2:50,295.026,0,293.784,293.811,291.255,294.933,98783.333
6/8/2004 2:55,295.01,0,293.814,293.837,291.298,294.892,98791.667
6/8/2004 3:00,294.995,0,293.82,293.841,291.307,294.85,98800
6/8/2004 3:05,294.977,0,293.816,293.837,291.298,294.8,98800
6/8/2004 3:10,294.958,0,293.806,293.826,291.282,294.75,98800
6/8/2004 3:15,294.941,0,293.791,293.812,291.24,294.7,98800
6/8/2004 3:20,294.925,0,293.774,293.796,291.193,294.65,98800
6/8/2004 3:25,294.911,0,293.755,293.779,291.123,294.6,98800
6/8/2004 3:30,294.9,0,293.736,293.761,291.051,294.55,98800
6/8/2004 3:35,294.893,0,293.717,293.743,290.958,294.5,98800
6/8/2004 3:40,294.891,0,293.699,293.727,290.864,294.45,98800
6/8/2004 3:45,294.896,0,293.683,293.714,290.753,294.4,98800
6/8/2004 3:50,294.909,0,293.671,293.704,290.64,294.35,98800
6/8/2004 3:55,294.93,0,293.662,293.697,290.513,294.3,98800
6/8/2004 4:00,294.938,0,293.641,293.679,290.365,294.25,98800
6/8/2004 4:05,294.953,0,293.618,293.659,290.206,294.392,98808.333
6/8/2004 4:10,294.911,0,293.576,293.621,290.06,294.533,98816.667
6/8/2004 4:15,294.83,0,293.515,293.563,289.931,294.675,98825
6/8/2004 4:20,294.805,0,293.654,294.431,290,294.817,98833.333
6/8/2004 4:25,294.851,0,293.721,294.85,290.012,294.958,98841.667
6/8/2004 4:30,294.888,0,293.815,295.665,290.097,295.1,98850
6/8/2004 4:35,294.955,0,293.95,296.909,290.289,295.242,98858.333
6/8/2004 4:40,295.015,0,294.092,298.107,290.497,295.383,98866.667
6/8/2004 4:45,295.089,0,294.249,299.324,290.823,295.525,98875
6/8/2004 4:50,295.155,0,294.417,300.45,291.153,295.667,98883.333
6/8/2004 4:55,295.232,0,294.599,301.465,291.587,295.808,98891.667
6/8/2004 5:00,295.305,440.758,294.807,302.382,292.053,295.95,98900
6/8/2004 5:05,296.69,310.428,295.358,303.615,292.78,296.133,98900
6/8/2004 5:10,296.755,312.077,295.732,304.547,293.291,296.317,98900
6/8/2004 5:15,296.488,154.077,295.985,305.264,293.947,296.5,98900
6/8/2004 5:20,296.265,152.966,296.278,306.04,294.612,296.683,98900
6/8/2004 5:25,296.492,154.119,296.613,306.757,295.374,296.867,98900
6/8/2004 5:30,296.838,156.732,296.963,307.313,296.088,297.05,98900
6/8/2004 5:35,297.11,142.094,297.306,307.766,296.827,297.233,98900
6/8/2004 5:40,297.323,122.298,297.635,308.13,297.539,297.417,98900
6/8/2004 5:45,297.488,121.971,297.946,308.416,298.232,297.6,98900
6/8/2004 5:50,297.735,99.003,298.27,308.665,298.937,297.783,98900
6/8/2004 5:55,297.9,97.922,298.576,308.855,299.609,297.967,98900
6/8/2004 6:00,298.123,254.811,298.905,309.044,300.318,298.15,98900
6/8/2004 6:05,298.965,131.038,299.414,309.41,301.195,298.383,98908.333
6/8/2004 6:10,298.907,131.26,299.752,309.533,301.843,298.617,98916.667
6/8/2004 6:15,299.014,132.269,300.083,309.622,302.563,298.85,98925
6/8/2004 6:20,299.259,133.902,300.44,309.714,303.33,299.083,98933.333
6/8/2004 6:25,299.543,136.038,300.816,309.798,304.129,299.317,98941.667
6/8/2004 6:30,299.726,134.848,301.199,309.81,304.86,299.55,98950
6/8/2004 6:35,299.749,132.103,301.54,309.734,305.559,299.783,98958.333
6/8/2004 6:40,299.868,131.09,301.89,309.644,306.312,300.017,98966.667
6/8/2004 6:45,300.102,131.467,302.274,309.568,307.1,300.25,98975
6/8/2004 6:50,300.357,132.044,302.674,309.492,307.873,300.483,98983.333
6/8/2004 6:55,300.581,132.369,303.074,309.399,308.65,300.717,98991.667
6/8/2004 7:00,300.799,275.46,303.49,309.317,309.44,300.95,99000
6/8/2004 7:05,301.443,148.322,304.04,309.367,310.362,301.042,99000
6/8/2004 7:10,301.266,150.856,304.398,309.196,311.029,301.133,99000
6/8/2004 7:15,301.277,154.562,304.75,309.01,311.713,301.225,99000
6/8/2004 7:20,301.481,157.955,305.145,308.86,312.44,301.317,99000
6/8/2004 7:25,301.671,160.925,305.547,308.706,313.144,301.408,99000
6/8/2004 7:30,301.837,163.576,305.889,308.478,313.712,301.5,99000
6/8/2004 7:35,301.951,165.894,306.193,308.205,314.235,301.592,99000
6/8/2004 7:40,302.081,168.189,306.569,307.998,314.762,301.683,99000
6/8/2004 7:45,302.205,170.367,307.137,307.977,315.237,301.775,99000
6/8/2004 7:50,302.342,172.508,307.785,308.031,315.713,301.867,99000
6/8/2004 7:55,302.471,174.536,308.476,308.128,316.154,301.958,99000
6/8/2004 8:00,302.606,171.745,309.159,308.225,316.559,302.05,99000
6/8/2004 8:05,302.675,172.664,309.824,308.311,316.917,302.092,99000
6/8/2004 8:10,302.786,173.884,310.493,308.411,317.252,302.133,99000
6/8/2004 8:15,302.913,175.2,311.162,308.521,317.542,302.175,99000
6/8/2004 8:20,303.051,176.459,311.829,308.64,317.82,302.217,99000
6/8/2004 8:25,303.166,177.554,312.483,308.757,318.052,302.258,99000
6/8/2004 8:30,303.276,178.71,313.181,308.911,318.367,302.3,99000
6/8/2004 8:35,303.379,179.84,313.888,309.077,318.661,302.342,99000
6/8/2004 8:40,303.486,180.968,314.599,309.251,318.955,302.383,99000
6/8/2004 8:45,303.583,182.032,315.306,309.427,319.249,302.425,99000
6/8/2004 8:50,303.68,183.112,316.009,309.605,319.539,302.467,99000
6/8/2004 8:55,303.768,184.318,316.703,309.782,319.825,302.508,99000
6/8/2004 9:00,303.857,184.342,317.378,309.957,320.118,302.55,99000
6/8/2004 9:05,304.008,185.763,318.06,310.152,320.432,302.65,99008.333
6/8/2004 9:10,304.145,187.2,318.733,310.348,320.816,302.75,99016.667
6/8/2004 9:15,304.314,188.815,319.406,310.556,321.252,302.85,99025
6/8/2004 9:20,304.476,190.41,320.069,310.767,321.692,302.95,99033.333
6/8/2004 9:25,304.661,192.125,320.731,310.986,322.172,303.05,99041.667
6/8/2004 9:30,304.835,193.471,321.214,311.227,322.32,303.15,99050
6/8/2004 9:35,304.993,194.667,321.608,311.465,322.436,303.25,99058.333
6/8/2004 9:40,305.128,195.727,321.925,311.692,322.536,303.35,99066.667
6/8/2004 9:45,305.269,196.465,322.183,311.913,322.548,303.45,99075
6/8/2004 9:50,305.394,197.237,322.382,312.12,322.553,303.55,99083.333
6/8/2004 9:55,305.523,198.127,322.505,312.407,322.496,303.65,99091.667
6/8/2004 10:00,305.641,200.254,322.668,312.662,322.46,303.75,99100
6/8/2004 10:05,305.667,200.486,322.782,312.877,322.348,303.792,99091.667
6/8/2004 10:10,305.621,199.956,322.836,313.048,322.255,303.833,99083.333
6/8/2004 10:15,305.587,199.328,322.852,313.199,322.129,303.875,99075
6/8/2004 10:20,305.561,198.665,322.836,313.338,322.011,303.917,99066.667
6/8/2004 10:25,305.555,197.94,322.615,313.646,321.879,303.958,99058.333
6/8/2004 10:30,305.535,197.604,322.808,313.869,322.217,304,99050
6/8/2004 10:35,305.558,197.646,323.307,313.9,322.613,304.042,99041.667
6/8/2004 10:40,305.588,197.625,323.755,314.044,323.015,304.083,99033.333
6/8/2004 10:45,305.623,197.627,324.222,314.214,323.546,304.125,99025
6/8/2004 10:50,305.658,197.593,324.703,314.395,324.07,304.167,99016.667
6/8/2004 10:55,305.693,197.548,325.192,314.583,324.67,304.208,99008.333
6/8/2004 11:00,305.724,190.927,325.707,314.765,325.219,304.25,99000
6/8/2004 11:05,305.885,192.155,326.276,314.991,325.856,304.433,99000
6/8/2004 11:10,306.273,195.001,326.946,315.31,326.37,304.617,99000
6/8/2004 11:15,306.645,197.974,327.645,315.662,326.861,304.8,99000
6/8/2004 11:20,306.992,200.937,328.354,316.026,327.285,304.983,99000
6/8/2004 11:25,307.251,203.906,329.038,316.374,327.627,305.167,99000
6/8/2004 11:30,307.552,206.598,329.338,316.639,327.469,305.35,99000
6/8/2004 11:35,307.817,208.934,329.495,316.865,327.22,305.533,99000
6/8/2004 11:40,308.087,211.23,329.571,317.073,326.962,305.717,99000
6/8/2004 11:45,308.31,213.483,329.442,317.532,326.54,305.9,99000
6/8/2004 11:50,308.518,215.561,329.353,317.798,326.128,306.083,99000
6/8/2004 11:55,308.693,217.401,329.232,318.005,325.631,306.267,99000
6/8/2004 12:00,308.863,226.907,328.972,318.153,325.191,306.45,99000
6/8/2004 12:05,308.645,225.256,328.522,318.143,324.563,306.125,99000
6/8/2004 12:10,308.132,220.939,327.888,317.969,323.951,305.8,99000
6/8/2004 12:15,307.611,216.202,327.167,317.715,323.301,305.475,99000
6/8/2004 12:20,307.216,212.422,326.307,317.777,322.731,305.15,99000
6/8/2004 12:25,306.929,208.978,325.549,317.643,322.162,304.825,99000
6/8/2004 12:30,306.592,205.303,325.433,317.144,322.252,304.5,99000
6/8/2004 12:35,306.263,201.886,325.386,316.825,322.394,304.175,99000
6/8/2004 12:40,305.913,198.765,325.386,316.519,322.535,303.85,99000
6/8/2004 12:45,305.564,195.41,325.571,316.008,322.834,303.525,99000
6/8/2004 12:50,305.237,192.169,325.671,315.652,323.133,303.2,99000
6/8/2004 12:55,304.99,189.822,325.775,315.355,323.534,302.875,99000
6/8/2004 13:00,304.779,185.333,325.916,315.063,323.809,302.55,99000
6/8/2004 13:05,304.661,185.469,326.056,314.666,324.131,302.133,99000
6/8/2004 13:10,304.504,186.957,326.218,314.363,324.328,301.717,99000
6/8/2004 13:15,304.236,188.758,326.32,314.039,324.669,301.3,99000
6/8/2004 13:20,304.006,190.756,326.396,313.719,325.085,300.883,99000
6/8/2004 13:25,303.776,192.709,326.431,313.392,325.552,300.467,99000
6/8/2004 13:30,303.628,193.493,325.535,312.916,324.668,300.05,99000
6/8/2004 13:35,303.386,193.376,324.322,312.353,323.64,299.633,99000
6/8/2004 13:40,303.123,193.03,323.182,311.625,322.564,299.217,99000
6/8/2004 13:45,302.793,191.856,321.735,310.923,321.13,298.8,99000
6/8/2004 13:50,302.411,190.477,320.161,310.189,319.699,298.383,99000
6/8/2004 13:55,301.976,188.55,318.503,309.418,318.06,297.967,99000
6/8/2004 14:00,301.488,186.256,316.773,308.72,316.505,297.55,99000
6/8/2004 14:05,300.999,183.16,315.084,307.983,314.852,297.458,99008.333
6/8/2004 14:10,300.573,179.867,313.43,307.256,313.223,297.367,99016.667
6/8/2004 14:15,300.183,176.31,311.529,306.573,311.654,297.275,99025
6/8/2004 14:20,299.879,173.356,309.855,306.067,310.097,297.183,99033.333
6/8/2004 14:25,299.518,170.187,308.141,305.485,308.48,297.092,99041.667
6/8/2004 14:30,299.075,167.54,307.072,304.994,307.765,297,99050
6/8/2004 14:35,298.572,164.845,306.203,304.516,307.139,296.908,99058.333
6/8/2004 14:40,298.045,221.935,305.449,304.043,306.502,296.817,99066.667
6/8/2004 14:45,297.693,217.285,304.833,303.635,306.172,296.725,99075
6/8/2004 14:50,297.352,212.825,304.296,303.257,305.817,296.633,99083.333
6/8/2004 14:55,297.146,209.672,303.857,302.942,305.642,296.542,99091.667
6/8/2004 15:00,297.06,210.527,303.541,302.706,305.407,296.45,99100
6/8/2004 15:05,297.097,210.481,303.324,302.547,305.279,296.542,99100
6/8/2004 15:10,297.24,211.45,303.196,302.459,305.015,296.633,99100
6/8/2004 15:15,297.314,211.874,303.093,302.388,304.787,296.725,99100
6/8/2004 15:20,297.362,212.085,303.006,302.325,304.531,296.817,99100
6/8/2004 15:25,297.382,212.061,302.926,302.264,304.265,296.908,99100
6/8/2004 15:30,297.646,214.591,303.01,302.468,304.228,297,99100
6/8/2004 15:35,297.993,218.044,303.233,302.759,304.228,297.092,99100
6/8/2004 15:40,298.095,219.264,303.452,303.039,304.13,297.183,99100
6/8/2004 15:45,298.31,222.615,303.725,303.367,304.136,297.275,99100
6/8/2004 15:50,298.723,164.85,304.087,303.777,304.21,297.367,99100
6/8/2004 15:55,298.771,165.341,304.388,304.126,304.189,297.458,99100
6/8/2004 16:00,298.764,161.681,304.596,304.382,304.173,297.55,99100
6/8/2004 16:05,298.851,160.788,304.793,304.625,304.21,297.508,99100
6/8/2004 16:10,298.895,160.169,304.964,304.841,304.264,297.467,99100
6/8/2004 16:15,298.832,159.105,305.086,305.007,304.352,297.425,99100
6/8/2004 16:20,298.755,158.008,305.179,305.145,304.487,297.383,99100
6/8/2004 16:25,298.728,194.268,305.267,305.281,304.703,297.342,99100
6/8/2004 16:30,298.834,194.289,305.166,305.204,304.662,297.3,99100
6/8/2004 16:35,298.805,192.944,304.952,305.002,304.582,297.258,99100
6/8/2004 16:40,298.72,190.943,304.661,304.715,304.484,297.217,99100
6/8/2004 16:45,298.634,188.868,304.326,304.375,304.316,297.175,99100
6/8/2004 16:50,298.536,206.389,303.958,303.996,304.147,297.133,99100
6/8/2004 16:55,298.479,204.249,303.583,303.605,303.942,297.092,99100
6/8/2004 17:00,298.355,171.086,303.206,303.228,303.695,297.05,99100
6/8/2004 17:05,297.93,165.218,302.722,302.745,303.333,296.725,99108.333
6/8/2004 17:10,297.638,161.36,302.236,302.26,302.938,296.4,99116.667
6/8/2004 17:15,297.407,158.062,301.755,301.776,302.456,296.075,99125
6/8/2004 17:20,297.172,153.89,301.265,301.281,301.945,295.75,99133.333
6/8/2004 17:25,296.907,149.982,300.755,300.765,301.362,295.425,99141.667
6/8/2004 17:30,296.644,146.618,300.339,300.352,300.92,295.1,99150
6/8/2004 17:35,296.375,143.381,299.951,299.972,300.454,294.775,99158.333
6/8/2004 17:40,296.107,139.428,299.581,299.611,299.991,294.45,99166.667
6/8/2004 17:45,295.314,132.104,299.059,299.101,299.675,294.125,99175
6/8/2004 17:50,294.891,127.782,298.597,298.651,299.28,293.8,99183.333
6/8/2004 17:55,294.598,123.521,298.185,298.251,299.01,293.475,99191.667
6/8/2004 18:00,294.394,120.48,297.778,297.846,298.59,293.15,99200
6/8/2004 18:05,294.201,117.676,297.382,297.448,298.199,293.008,99200
6/8/2004 18:10,294.079,115.455,297.014,297.077,297.816,292.867,99200
6/8/2004 18:15,293.924,112.203,296.65,296.709,297.428,292.725,99200
6/8/2004 18:20,293.781,109.643,296.296,296.349,297.036,292.583,99200
6/8/2004 18:25,293.618,107.212,295.942,295.989,296.642,292.442,99200
6/8/2004 18:30,293.472,104.966,295.629,295.669,296.292,292.3,99200
6/8/2004 18:35,293.319,102.738,295.331,295.365,295.95,292.158,99200
6/8/2004 18:40,293.176,100.6,295.047,295.074,295.608,292.017,99200
6/8/2004 18:45,293.026,98.412,294.771,294.791,295.28,291.875,99200
6/8/2004 18:50,292.882,96.267,294.502,294.515,294.952,291.733,99200
6/8/2004 18:55,292.733,94.088,294.238,294.244,294.634,291.592,99200
6/8/2004 19:00,292.589,90.548,293.994,293.994,294.343,291.45,99200
6/8/2004 19:05,292.505,88.932,293.779,293.774,294.079,291.408,99208.333
6/8/2004 19:10,292.454,88.249,293.589,293.579,293.833,291.367,99216.667
6/8/2004 19:15,292.418,87.942,293.33,293.308,293.496,291.325,99225
6/8/2004 19:20,292.38,87.061,293.156,293.131,293.306,291.283,99233.333
6/8/2004 19:25,292.344,86.592,293.013,292.986,293.113,291.242,99241.667
6/8/2004 19:30,292.31,86.338,292.888,292.861,292.918,291.2,99250
6/8/2004 19:35,292.28,85.561,292.778,292.751,292.755,291.158,99258.333
6/8/2004 19:40,292.253,85.174,292.679,292.653,292.591,291.117,99266.667
6/8/2004 19:45,292.227,84.992,292.588,292.563,292.447,291.075,99275
6/8/2004 19:50,292.205,84.324,292.504,292.481,292.301,291.033,99283.333
6/8/2004 19:55,292.184,84.012,292.426,292.405,292.169,290.992,99291.667
6/8/2004 20:00,292.167,83.924,292.362,292.343,292.053,290.95,99300
6/8/2004 20:05,292.05,82.506,292.273,292.256,291.933,290.767,99300
6/8/2004 20:10,291.872,80.882,292.158,292.142,291.805,290.583,99300
6/8/2004 20:15,291.674,79.24,292.025,292.01,291.676,290.4,99300
6/8/2004 20:20,291.489,77.73,291.888,291.873,291.549,290.217,99300
6/8/2004 20:25,291.311,75.7,291.748,291.735,291.423,290.033,99300
6/8/2004 20:30,291.134,73.973,291.607,291.596,291.296,289.85,99300
6/8/2004 20:35,290.954,72.355,291.463,291.454,291.169,289.667,99300
6/8/2004 20:40,290.773,70.216,291.319,291.312,291.042,289.483,99300
6/8/2004 20:45,290.59,68.35,291.173,291.168,290.914,289.3,99300
6/8/2004 20:50,290.409,66.1,291.027,291.025,290.787,289.117,99300
6/8/2004 20:55,290.226,64.162,290.88,290.881,290.659,288.933,99300
6/8/2004 21:00,290.044,0,290.72,290.723,290.508,288.75,99300
6/8/2004 21:05,289.825,0,290.544,290.548,290.344,288.75,99300
6/8/2004 21:10,289.774,0,290.41,290.415,290.212,288.75,99300
6/8/2004 21:15,289.766,0,290.304,290.309,290.085,288.75,99300
6/8/2004 21:20,289.755,0,290.211,290.217,289.957,288.75,99300
6/8/2004 21:25,289.732,0,290.125,290.131,289.836,288.75,99300
6/8/2004 21:30,289.706,0,290.043,290.049,289.715,288.75,99300
6/8/2004 21:35,289.683,0,289.965,289.971,289.599,288.75,99300
6/8/2004 21:40,289.663,0,289.892,289.898,289.484,288.75,99300
6/8/2004 21:45,289.645,0,289.823,289.829,289.372,288.75,99300
6/8/2004 21:50,289.628,0,289.757,289.763,289.261,288.75,99300
6/8/2004 21:55,289.61,0,289.693,289.7,289.153,288.75,99300
6/8/2004 22:00,289.593,0,289.644,289.651,289.073,288.75,99300
6/8/2004 22:05,289.617,0,289.614,289.621,289.012,288.792,99300
6/8/2004 22:10,289.657,0,289.598,289.606,288.947,288.833,99300
6/8/2004 22:15,289.711,0,289.596,289.604,288.898,288.875,99300
6/8/2004 22:20,289.767,0,289.603,289.611,288.847,288.917,99300
6/8/2004 22:25,289.829,0,289.617,289.626,288.805,288.958,99300
