cur_datetime,canTemp,ForcTemp_K,sensWaste,EP_floor_energy[0],EP_floor_energy[1],EP_floor_energy[2],EP_floor_energy[3],EP_floor_energy[4],EP_floor_energy[5],EP_floor_energy[6],EP_floor_energy[7],EP_floor_energy[8],EP_floor_energy[9],EP_floor_energy[10],EP_floor_energy[11],EP_floor_energy[12],EP_floor_energy[13],EP_floor_energy[14],EP_floor_energy[15],EP_floor_energy[16],EP_floor_energy[17],EP_floor_energy[18],EP_floor_energy[19],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,Floor[1]_OAT_K,Floor[2]_OAT_K,Floor[3]_OAT_K,Floor[4]_OAT_K,Floor[5]_OAT_K,Floor[6]_OAT_K,Floor[7]_OAT_K,Floor[8]_OAT_K,Floor[9]_OAT_K,Floor[10]_OAT_K,Floor[11]_OAT_K,Floor[12]_OAT_K,Floor[13]_OAT_K,Floor[14]_OAT_K,Floor[15]_OAT_K,Floor[16]_OAT_K,Floor[17]_OAT_K,Floor[18]_OAT_K,Floor[19]_OAT_K,Floor[20]_OAT_K,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],TempProf_cur[64.008],TempProf_cur[67.056],TempProf_cur[70.104],TempProf_cur[73.152],TempProf_cur[76.2],TempProf_cur[79.248],TempProf_cur[82.296],TempProf_cur[85.344],TempProf_cur[88.392],TempProf_cur[91.44],TempProf_cur[94.488],TempProf_cur[97.536],TempProf_cur[100.584],TempProf_cur[103.632],TempProf_cur[106.68],TempProf_cur[109.728],TempProf_cur[112.776],TempProf_cur[115.824],TempProf_cur[118.872],TempProf_cur[121.92],TempProf_cur[124.968],TempProf_cur[128.016],TempProf_cur[131.064],TempProf_cur[134.112],TempProf_cur[137.16],TempProf_cur[140.208],TempProf_cur[143.256],TempProf_cur[146.304],TempProf_cur[149.352],
2004-06-01 05:00:00,290.304,289.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.308,292.447,290.088,289.250,99400.000,290.827,290.786,290.738,290.685,290.631,290.574,290.516,290.457,290.397,290.337,290.277,290.217,290.157,290.098,290.040,289.982,289.925,289.869,289.812,289.749,290.801,290.755,290.703,290.649,290.593,290.535,290.477,290.417,290.357,290.297,290.237,290.177,290.118,290.059,290.001,289.944,289.887,289.831,289.771,289.684,289.618,289.580,289.548,289.519,289.493,289.470,289.450,289.431,289.413,289.397,289.381,289.366,289.350,289.335,289.321,289.306,289.292,289.278,289.265,289.251,289.238,289.220,289.207,289.195,289.182,289.170,289.157,289.145,289.133,
2004-06-01 05:05:00,290.284,289.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.286,292.414,290.229,289.208,99408.333,290.859,290.813,290.759,290.700,290.639,290.577,290.513,290.448,290.383,290.318,290.252,290.187,290.123,290.059,289.996,289.934,289.873,289.813,289.751,289.685,290.830,290.778,290.720,290.660,290.598,290.534,290.470,290.405,290.339,290.274,290.209,290.144,290.080,290.017,289.954,289.893,289.833,289.772,289.708,289.616,289.546,289.506,289.472,289.442,289.415,289.391,289.369,289.350,289.332,289.315,289.299,289.283,289.268,289.252,289.238,289.223,289.209,289.195,289.182,289.168,289.155,289.138,289.125,289.113,289.101,289.089,289.077,289.066,289.054,
2004-06-01 05:10:00,290.222,288.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.262,292.379,290.359,289.167,99416.667,290.803,290.757,290.703,290.644,290.583,290.520,290.455,290.389,290.322,290.255,290.189,290.122,290.057,289.992,289.929,289.866,289.805,289.745,289.685,289.619,290.774,290.722,290.664,290.604,290.541,290.477,290.411,290.345,290.278,290.211,290.144,290.078,290.013,289.950,289.887,289.825,289.765,289.706,289.642,289.551,289.480,289.440,289.406,289.375,289.348,289.323,289.301,289.281,289.263,289.245,289.229,289.212,289.196,289.181,289.166,289.151,289.136,289.122,289.108,289.094,289.081,289.063,289.050,289.037,289.025,289.012,289.000,288.988,288.976,
2004-06-01 05:15:00,290.195,288.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.226,292.329,290.455,289.125,99425.000,290.811,290.761,290.703,290.639,290.574,290.506,290.438,290.368,290.298,290.227,290.157,290.088,290.019,289.952,289.886,289.821,289.757,289.695,289.633,289.565,290.779,290.723,290.661,290.596,290.529,290.461,290.391,290.321,290.251,290.180,290.111,290.042,289.974,289.908,289.842,289.778,289.716,289.654,289.589,289.495,289.422,289.381,289.346,289.314,289.286,289.261,289.238,289.217,289.198,289.180,289.163,289.146,289.130,289.113,289.098,289.082,289.067,289.052,289.037,289.023,289.009,288.990,288.976,288.963,288.950,288.937,288.924,288.911,288.899,
2004-06-01 05:20:00,290.133,288.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.189,292.278,290.551,289.083,99433.333,290.748,290.700,290.642,290.579,290.514,290.446,290.377,290.307,290.236,290.165,290.095,290.025,289.956,289.888,289.822,289.757,289.693,289.632,289.569,289.502,290.718,290.662,290.601,290.536,290.469,290.401,290.331,290.260,290.189,290.118,290.048,289.978,289.910,289.843,289.778,289.714,289.652,289.591,289.526,289.432,289.359,289.317,289.282,289.250,289.220,289.195,289.171,289.150,289.131,289.113,289.095,289.077,289.060,289.044,289.027,289.011,288.996,288.980,288.965,288.950,288.936,288.916,288.902,288.888,288.875,288.861,288.848,288.835,288.822,
2004-06-01 05:25:00,290.098,288.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.144,292.216,290.616,289.042,99441.667,290.745,290.693,290.631,290.565,290.496,290.424,290.352,290.278,290.204,290.130,290.057,289.984,289.912,289.842,289.773,289.706,289.640,289.576,289.512,289.443,290.712,290.653,290.587,290.519,290.448,290.376,290.303,290.229,290.155,290.081,290.008,289.936,289.865,289.796,289.728,289.662,289.598,289.534,289.467,289.371,289.296,289.254,289.217,289.185,289.155,289.128,289.105,289.083,289.063,289.045,289.026,289.009,288.991,288.974,288.957,288.941,288.925,288.909,288.893,288.878,288.863,288.843,288.829,288.814,288.800,288.787,288.773,288.759,288.746,
2004-06-01 05:30:00,290.034,288.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.110,292.167,290.717,289.000,99450.000,290.680,290.629,290.568,290.502,290.433,290.362,290.289,290.216,290.141,290.067,289.992,289.919,289.847,289.776,289.707,289.640,289.575,289.511,289.447,289.378,290.648,290.589,290.524,290.457,290.386,290.314,290.240,290.166,290.091,290.017,289.943,289.871,289.800,289.730,289.662,289.596,289.532,289.469,289.402,289.307,289.231,289.188,289.151,289.117,289.087,289.060,289.036,289.014,288.994,288.975,288.957,288.938,288.921,288.903,288.886,288.869,288.853,288.837,288.821,288.805,288.790,288.770,288.755,288.740,288.726,288.712,288.698,288.684,288.671,
2004-06-01 05:35:00,289.996,288.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.072,292.112,290.800,288.958,99458.333,290.669,290.615,290.550,290.481,290.409,290.335,290.259,290.182,290.105,290.028,289.951,289.875,289.801,289.728,289.657,289.588,289.521,289.455,289.389,289.319,290.634,290.573,290.504,290.433,290.360,290.284,290.208,290.131,290.053,289.976,289.900,289.826,289.752,289.681,289.611,289.543,289.477,289.412,289.343,289.246,289.168,289.124,289.086,289.052,289.021,288.994,288.969,288.947,288.926,288.907,288.888,288.870,288.851,288.834,288.816,288.799,288.782,288.766,288.749,288.733,288.718,288.697,288.682,288.667,288.652,288.638,288.624,288.610,288.596,
2004-06-01 05:40:00,289.937,288.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,293.034,292.055,290.887,288.917,99466.667,290.611,290.557,290.493,290.424,290.352,290.278,290.202,290.125,290.047,289.969,289.892,289.816,289.741,289.668,289.596,289.527,289.459,289.393,289.328,289.257,290.577,290.516,290.448,290.377,290.303,290.228,290.151,290.073,289.995,289.918,289.841,289.766,289.692,289.620,289.549,289.481,289.415,289.350,289.282,289.184,289.105,289.060,289.022,288.987,288.956,288.928,288.903,288.880,288.859,288.839,288.820,288.801,288.782,288.764,288.746,288.729,288.712,288.695,288.678,288.662,288.646,288.625,288.609,288.594,288.579,288.564,288.550,288.536,288.521,
2004-06-01 05:45:00,289.897,288.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,292.994,291.995,290.964,288.875,99475.000,290.595,290.539,290.472,290.400,290.325,290.248,290.169,290.089,290.009,289.929,289.849,289.771,289.694,289.618,289.545,289.473,289.404,289.337,289.270,289.198,290.560,290.495,290.424,290.350,290.274,290.196,290.116,290.036,289.955,289.876,289.797,289.719,289.643,289.569,289.497,289.427,289.359,289.293,289.223,289.123,289.043,288.997,288.958,288.923,288.891,288.862,288.837,288.813,288.792,288.772,288.752,288.733,288.714,288.695,288.677,288.659,288.642,288.625,288.608,288.591,288.575,288.553,288.537,288.522,288.507,288.491,288.477,288.462,288.447,
2004-06-01 05:50:00,289.838,288.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,292.952,291.933,291.046,288.833,99483.333,290.538,290.482,290.415,290.344,290.269,290.192,290.113,290.032,289.952,289.871,289.791,289.712,289.634,289.558,289.484,289.413,289.343,289.276,289.209,289.136,290.502,290.439,290.368,290.294,290.218,290.139,290.059,289.979,289.898,289.817,289.738,289.660,289.583,289.509,289.436,289.366,289.298,289.232,289.162,289.062,288.980,288.934,288.894,288.858,288.826,288.797,288.771,288.747,288.725,288.705,288.685,288.665,288.646,288.627,288.608,288.590,288.572,288.555,288.537,288.520,288.504,288.482,288.466,288.450,288.434,288.419,288.404,288.389,288.374,
2004-06-01 05:55:00,289.795,288.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,292.909,291.866,291.116,288.792,99491.667,290.516,290.458,290.388,290.314,290.236,290.157,290.075,289.993,289.910,289.827,289.745,289.664,289.584,289.507,289.431,289.358,289.287,289.218,289.150,289.077,290.479,290.412,290.339,290.263,290.184,290.103,290.020,289.937,289.854,289.772,289.690,289.610,289.532,289.456,289.382,289.310,289.241,289.173,289.102,289.001,288.918,288.871,288.830,288.794,288.761,288.732,288.705,288.681,288.659,288.638,288.617,288.597,288.578,288.559,288.540,288.521,288.503,288.485,288.468,288.450,288.433,288.411,288.395,288.378,288.362,288.347,288.331,288.316,288.301,
2004-06-01 06:00:00,289.736,288.228,863.218,0.000,4.430,11.815,13.305,13.398,13.222,13.027,12.839,12.656,12.510,12.365,12.224,12.088,11.955,11.827,11.701,11.564,11.392,10.547,3.300,292.906,291.851,291.233,288.750,99500.000,290.458,290.400,290.331,290.257,290.180,290.100,290.018,289.935,289.852,289.768,289.686,289.604,289.524,289.446,289.370,289.297,289.226,289.157,289.089,289.015,290.421,290.355,290.282,290.206,290.127,290.046,289.963,289.880,289.796,289.713,289.631,289.550,289.472,289.395,289.321,289.249,289.180,289.112,289.041,288.939,288.855,288.807,288.766,288.730,288.696,288.666,288.639,288.615,288.592,288.571,288.550,288.530,288.510,288.491,288.471,288.453,288.434,288.416,288.398,288.380,288.363,288.340,288.324,288.307,288.291,288.275,288.259,288.244,288.228,
2004-06-01 06:05:00,290.198,288.181,150.668,0.000,3.803,8.811,9.540,9.513,9.386,9.257,9.138,9.028,8.925,8.830,8.740,8.653,8.570,8.491,8.413,8.331,8.229,7.861,3.038,292.909,291.841,291.347,288.842,99508.333,291.038,290.987,290.929,290.860,290.781,290.693,290.597,290.496,290.391,290.282,290.172,290.064,289.955,289.847,289.739,289.634,289.530,289.428,289.325,289.214,291.005,290.950,290.884,290.808,290.723,290.630,290.530,290.426,290.318,290.208,290.100,289.991,289.882,289.775,289.668,289.564,289.462,289.360,289.253,289.100,288.979,288.912,288.855,288.804,288.759,288.719,288.683,288.651,288.622,288.595,288.568,288.543,288.518,288.494,288.470,288.447,288.424,288.402,288.380,288.359,288.339,288.312,288.292,288.273,288.254,288.235,288.217,288.199,288.181,
2004-06-01 06:10:00,290.198,288.132,145.702,0.000,3.946,8.518,9.198,9.169,9.048,8.926,8.813,8.709,8.612,8.521,8.435,8.353,8.275,8.199,8.125,8.046,7.950,7.602,2.980,292.911,291.831,291.483,288.933,99516.667,291.052,291.006,290.949,290.879,290.798,290.707,290.609,290.504,290.395,290.283,290.169,290.056,289.944,289.833,289.723,289.616,289.512,289.410,289.309,289.200,291.023,290.969,290.903,290.826,290.738,290.642,290.539,290.432,290.320,290.206,290.094,289.981,289.869,289.759,289.651,289.546,289.444,289.344,289.238,289.089,288.970,288.902,288.845,288.793,288.747,288.706,288.669,288.635,288.605,288.576,288.548,288.521,288.495,288.469,288.444,288.419,288.395,288.371,288.348,288.325,288.303,288.273,288.252,288.231,288.211,288.190,288.171,288.151,288.132,
2004-06-01 06:15:00,290.166,288.081,143.470,0.000,4.104,8.380,9.041,9.013,8.895,8.776,8.666,8.564,8.470,8.381,8.297,8.217,8.140,8.066,7.994,7.918,7.824,7.481,2.937,292.925,291.831,291.625,289.025,99525.000,291.030,290.982,290.922,290.848,290.764,290.672,290.573,290.468,290.360,290.248,290.136,290.024,289.913,289.802,289.694,289.587,289.482,289.380,289.277,289.166,291.000,290.944,290.874,290.793,290.704,290.606,290.503,290.396,290.285,290.173,290.061,289.950,289.839,289.729,289.622,289.516,289.413,289.312,289.205,289.053,288.933,288.865,288.807,288.755,288.708,288.666,288.629,288.595,288.564,288.535,288.507,288.479,288.452,288.426,288.400,288.375,288.350,288.326,288.302,288.279,288.256,288.226,288.204,288.183,288.162,288.141,288.120,288.100,288.081,
2004-06-01 06:20:00,290.143,288.027,141.665,0.000,4.117,8.275,8.923,8.895,8.780,8.663,8.555,8.455,8.363,8.276,8.193,8.114,8.039,7.965,7.895,7.821,7.729,7.389,2.896,292.938,291.832,291.785,289.117,99533.333,291.015,290.967,290.905,290.831,290.747,290.655,290.555,290.450,290.340,290.228,290.114,290.001,289.888,289.776,289.666,289.557,289.450,289.346,289.242,289.130,290.984,290.927,290.857,290.776,290.686,290.589,290.485,290.377,290.266,290.152,290.039,289.926,289.813,289.702,289.593,289.485,289.381,289.278,289.169,289.014,288.891,288.821,288.761,288.708,288.660,288.618,288.580,288.546,288.514,288.485,288.456,288.428,288.401,288.374,288.348,288.323,288.298,288.274,288.250,288.226,288.203,288.173,288.151,288.130,288.108,288.088,288.067,288.047,288.027,
2004-06-01 06:25:00,290.135,287.972,140.365,0.000,4.136,8.194,8.832,8.804,8.690,8.575,8.469,8.371,8.279,8.194,8.112,8.034,7.959,7.886,7.817,7.744,7.655,7.316,2.968,292.957,291.837,291.949,289.208,99541.667,291.032,290.982,290.918,290.842,290.755,290.660,290.557,290.449,290.337,290.222,290.105,289.989,289.873,289.757,289.644,289.532,289.422,289.316,289.208,289.093,291.001,290.941,290.869,290.785,290.692,290.592,290.486,290.375,290.260,290.143,290.027,289.911,289.795,289.681,289.569,289.458,289.351,289.245,289.133,288.975,288.848,288.776,288.715,288.661,288.612,288.569,288.530,288.495,288.463,288.433,288.404,288.376,288.349,288.322,288.295,288.270,288.244,288.220,288.196,288.172,288.149,288.119,288.096,288.075,288.053,288.033,288.012,287.992,287.972,
2004-06-01 06:30:00,290.108,287.914,141.691,0.000,4.309,8.262,8.894,8.866,8.753,8.638,8.532,8.435,8.343,8.258,8.176,8.098,8.023,7.950,7.879,7.808,7.720,7.387,3.133,293.034,291.936,292.383,289.300,99550.000,291.013,290.963,290.899,290.822,290.735,290.639,290.535,290.426,290.313,290.197,290.079,289.962,289.844,289.728,289.613,289.500,289.389,289.281,289.172,289.055,290.982,290.922,290.849,290.765,290.671,290.570,290.463,290.351,290.236,290.118,290.001,289.883,289.766,289.651,289.537,289.425,289.316,289.209,289.096,288.935,288.806,288.733,288.670,288.615,288.565,288.521,288.482,288.446,288.413,288.383,288.353,288.325,288.296,288.269,288.242,288.216,288.191,288.166,288.141,288.117,288.094,288.063,288.041,288.019,287.997,287.976,287.955,287.934,287.914,
2004-06-01 06:35:00,290.114,287.855,144.775,0.000,4.589,8.439,9.070,9.040,8.926,8.811,8.705,8.606,8.514,8.427,8.346,8.267,8.192,8.118,8.046,7.973,7.884,7.553,3.185,293.132,292.085,292.879,289.392,99558.333,291.042,290.991,290.924,290.845,290.755,290.657,290.551,290.440,290.324,290.205,290.085,289.965,289.844,289.725,289.607,289.490,289.376,289.265,289.153,289.032,291.010,290.948,290.873,290.786,290.691,290.587,290.478,290.363,290.245,290.124,290.005,289.884,289.764,289.646,289.529,289.414,289.301,289.191,289.074,288.908,288.773,288.697,288.633,288.576,288.524,288.478,288.438,288.401,288.367,288.336,288.305,288.275,288.247,288.218,288.191,288.164,288.138,288.112,288.087,288.062,288.038,288.007,287.984,287.961,287.939,287.918,287.896,287.875,287.855,
2004-06-01 06:40:00,290.134,287.793,147.506,0.000,4.818,8.594,9.224,9.193,9.079,8.964,8.858,8.759,8.666,8.579,8.496,8.418,8.343,8.269,8.197,8.123,8.032,7.696,3.236,293.222,292.187,293.387,289.483,99566.667,291.083,291.031,290.964,290.884,290.793,290.693,290.585,290.471,290.352,290.230,290.107,289.983,289.859,289.736,289.614,289.494,289.376,289.261,289.145,289.020,291.050,290.988,290.912,290.824,290.727,290.621,290.509,290.392,290.271,290.148,290.024,289.901,289.777,289.655,289.534,289.415,289.299,289.185,289.063,288.891,288.749,288.670,288.602,288.542,288.488,288.440,288.398,288.359,288.324,288.291,288.260,288.229,288.199,288.170,288.141,288.113,288.086,288.059,288.033,288.008,287.983,287.951,287.927,287.904,287.881,287.858,287.836,287.815,287.793,
2004-06-01 06:45:00,290.167,287.730,150.644,0.000,5.028,8.763,9.391,9.360,9.246,9.131,9.024,8.925,8.832,8.744,8.661,8.581,8.507,8.432,8.360,8.286,8.195,7.854,3.496,293.332,292.312,294.001,289.575,99575.000,291.148,291.095,291.026,290.943,290.849,290.746,290.635,290.517,290.395,290.268,290.140,290.012,289.884,289.756,289.629,289.504,289.381,289.261,289.140,289.009,291.115,291.051,290.972,290.882,290.781,290.673,290.557,290.436,290.311,290.183,290.055,289.926,289.798,289.671,289.545,289.421,289.300,289.181,289.054,288.875,288.726,288.642,288.572,288.509,288.452,288.402,288.358,288.318,288.281,288.247,288.214,288.182,288.151,288.120,288.091,288.062,288.033,288.006,287.979,287.952,287.927,287.893,287.868,287.844,287.821,287.797,287.774,287.752,287.730,
2004-06-01 06:50:00,290.197,287.665,153.981,0.000,5.231,8.944,9.571,9.539,9.425,9.310,9.203,9.104,9.011,8.923,8.840,8.760,8.684,8.610,8.538,8.463,8.372,8.021,3.748,293.441,292.428,294.620,289.667,99583.333,291.202,291.149,291.079,290.995,290.899,290.794,290.680,290.560,290.434,290.304,290.172,290.040,289.908,289.775,289.644,289.515,289.388,289.263,289.137,289.002,291.169,291.105,291.025,290.932,290.830,290.719,290.600,290.476,290.347,290.216,290.084,289.952,289.819,289.687,289.557,289.429,289.304,289.180,289.049,288.863,288.706,288.618,288.543,288.477,288.418,288.366,288.319,288.277,288.239,288.203,288.169,288.135,288.103,288.071,288.040,288.010,287.980,287.952,287.924,287.896,287.869,287.834,287.809,287.784,287.759,287.735,287.711,287.688,287.665,
2004-06-01 06:55:00,290.235,287.599,157.484,0.000,5.435,9.135,9.762,9.730,9.616,9.502,9.395,9.296,9.203,9.115,9.031,8.951,8.876,8.800,8.728,8.654,8.562,8.206,3.954,293.561,292.542,295.313,289.758,99591.667,291.272,291.218,291.146,291.060,290.961,290.853,290.735,290.611,290.481,290.347,290.211,290.075,289.937,289.800,289.664,289.529,289.397,289.267,289.136,288.995,291.238,291.172,291.090,290.995,290.890,290.775,290.653,290.525,290.392,290.256,290.120,289.983,289.845,289.709,289.573,289.440,289.310,289.181,289.044,288.850,288.685,288.592,288.514,288.445,288.383,288.328,288.279,288.235,288.195,288.158,288.122,288.087,288.053,288.020,287.988,287.957,287.926,287.896,287.867,287.839,287.811,287.774,287.748,287.722,287.696,287.671,287.647,287.622,287.599,
2004-06-01 07:00:00,290.269,287.531,470.689,0.000,9.773,13.371,13.981,13.947,13.836,13.724,13.620,13.524,13.433,13.348,13.267,13.190,13.117,13.044,12.974,12.902,12.813,12.462,8.774,293.739,292.751,296.012,289.850,99600.000,291.331,291.277,291.205,291.117,291.016,290.905,290.786,290.658,290.525,290.387,290.247,290.106,289.965,289.823,289.682,289.542,289.405,289.271,289.135,288.988,291.297,291.231,291.147,291.051,290.943,290.826,290.701,290.570,290.434,290.293,290.153,290.012,289.870,289.728,289.588,289.451,289.315,289.181,289.039,288.838,288.664,288.567,288.484,288.412,288.347,288.290,288.239,288.193,288.151,288.112,288.075,288.038,288.003,287.968,287.935,287.902,287.871,287.840,287.809,287.780,287.751,287.713,287.686,287.659,287.632,287.606,287.581,287.556,287.531,
2004-06-01 07:05:00,290.525,287.599,482.765,0.000,10.074,13.687,14.296,14.261,14.150,14.037,13.932,13.835,13.744,13.658,13.578,13.499,13.425,13.351,13.280,13.207,13.116,12.758,9.084,293.918,292.926,296.766,290.033,99600.000,291.648,291.597,291.525,291.435,291.331,291.215,291.089,290.954,290.811,290.663,290.512,290.360,290.207,290.052,289.898,289.745,289.593,289.444,289.293,289.130,291.616,291.551,291.467,291.367,291.255,291.132,290.999,290.859,290.713,290.562,290.411,290.258,290.103,289.949,289.795,289.643,289.493,289.345,289.186,288.961,288.766,288.659,288.568,288.489,288.419,288.357,288.303,288.254,288.210,288.170,288.131,288.093,288.057,288.022,287.988,287.955,287.924,287.893,287.863,287.834,287.806,287.770,287.743,287.718,287.693,287.668,287.645,287.622,287.599,
2004-06-01 07:10:00,290.733,287.663,247.527,0.000,10.407,14.032,14.640,14.605,14.493,14.381,14.276,14.179,14.088,14.001,13.918,13.839,13.766,13.691,13.619,13.545,13.453,13.085,9.451,294.098,293.093,297.510,290.217,99600.000,291.884,291.836,291.766,291.677,291.572,291.454,291.324,291.185,291.038,290.884,290.727,290.568,290.408,290.246,290.084,289.923,289.764,289.607,289.448,289.276,291.854,291.792,291.708,291.608,291.494,291.368,291.232,291.087,290.936,290.779,290.621,290.461,290.299,290.137,289.976,289.816,289.658,289.502,289.335,289.098,288.891,288.776,288.681,288.597,288.522,288.457,288.400,288.349,288.302,288.260,288.219,288.180,288.142,288.105,288.070,288.036,288.003,287.971,287.939,287.909,287.880,287.842,287.815,287.788,287.762,287.736,287.711,287.687,287.663,
2004-06-01 07:15:00,290.927,287.724,253.445,0.000,10.717,14.345,14.951,14.917,14.805,14.690,14.585,14.489,14.397,14.310,14.229,14.150,14.074,13.999,13.928,13.854,13.761,13.388,9.804,294.295,293.263,298.290,290.400,99600.000,292.099,292.052,291.982,291.893,291.787,291.667,291.536,291.394,291.244,291.087,290.925,290.762,290.597,290.430,290.263,290.096,289.931,289.768,289.604,289.425,292.070,292.008,291.924,291.824,291.708,291.581,291.442,291.294,291.139,290.978,290.817,290.652,290.485,290.318,290.151,289.986,289.822,289.660,289.487,289.240,289.022,288.902,288.801,288.712,288.634,288.565,288.505,288.451,288.402,288.357,288.314,288.272,288.232,288.194,288.156,288.120,288.085,288.051,288.018,287.986,287.955,287.914,287.885,287.857,287.829,287.802,287.775,287.749,287.724,
2004-06-01 07:20:00,291.114,287.781,259.671,0.000,11.045,14.673,15.277,15.242,15.130,15.018,14.913,14.814,14.723,14.637,14.554,14.475,14.401,14.326,14.252,14.179,14.086,13.708,10.171,294.492,293.426,299.058,290.583,99600.000,292.308,292.262,292.193,292.103,291.996,291.875,291.741,291.597,291.443,291.282,291.117,290.949,290.779,290.607,290.434,290.262,290.092,289.923,289.753,289.568,292.280,292.219,292.135,292.034,291.917,291.787,291.646,291.495,291.337,291.171,291.005,290.836,290.664,290.491,290.319,290.148,289.979,289.811,289.632,289.377,289.149,289.022,288.916,288.823,288.741,288.669,288.605,288.548,288.497,288.450,288.404,288.361,288.318,288.278,288.238,288.200,288.163,288.127,288.092,288.058,288.026,287.983,287.952,287.922,287.892,287.864,287.836,287.808,287.781,
2004-06-01 07:25:00,291.292,287.836,266.080,0.000,11.381,15.011,15.613,15.578,15.467,15.354,15.249,15.152,15.060,14.973,14.892,14.812,14.737,14.661,14.590,14.514,14.422,14.039,10.548,294.701,293.584,299.842,290.767,99600.000,292.511,292.467,292.397,292.306,292.198,292.074,291.938,291.790,291.633,291.468,291.298,291.125,290.950,290.772,290.595,290.417,290.241,290.068,289.892,289.702,292.484,292.423,292.339,292.236,292.117,291.985,291.840,291.686,291.523,291.354,291.183,291.008,290.831,290.653,290.476,290.299,290.125,289.952,289.768,289.505,289.267,289.135,289.024,288.927,288.841,288.766,288.700,288.640,288.586,288.537,288.490,288.444,288.400,288.357,288.316,288.276,288.237,288.199,288.163,288.127,288.092,288.048,288.015,287.984,287.953,287.923,287.893,287.864,287.836,
2004-06-01 07:30:00,291.463,287.888,271.379,0.000,11.658,15.287,15.887,15.853,15.742,15.629,15.525,15.427,15.336,15.249,15.166,15.087,15.012,14.937,14.864,14.790,14.697,14.311,10.861,294.821,293.656,300.528,290.950,99600.000,292.707,292.663,292.594,292.502,292.392,292.266,292.127,291.976,291.815,291.645,291.471,291.294,291.113,290.931,290.748,290.565,290.385,290.206,290.026,289.830,292.681,292.620,292.535,292.431,292.310,292.175,292.027,291.869,291.702,291.528,291.353,291.173,290.991,290.808,290.626,290.444,290.265,290.087,289.898,289.628,289.380,289.243,289.128,289.027,288.937,288.859,288.790,288.728,288.672,288.620,288.571,288.523,288.477,288.432,288.389,288.347,288.307,288.268,288.229,288.192,288.156,288.110,288.076,288.043,288.010,287.979,287.948,287.918,287.888,
