cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],PresProf_cur[3.048],PresProf_cur[6.096],PresProf_cur[9.144],PresProf_cur[12.192],PresProf_cur[15.24],PresProf_cur[18.288],PresProf_cur[21.336],PresProf_cur[24.384],PresProf_cur[27.432],PresProf_cur[30.48],PresProf_cur[33.528],PresProf_cur[36.576],PresProf_cur[39.624],PresProf_cur[42.672],PresProf_cur[45.72],PresProf_cur[48.768],PresProf_cur[51.816],PresProf_cur[54.864],PresProf_cur[57.912],PresProf_cur[60.96],
2006-06-01 08:20:00,298.912,288.184,729.595,297.510,294.500,305.970,292.417,99600.000,298.271,298.308,298.335,298.358,298.383,298.417,298.465,298.534,298.625,298.740,298.900,299.060,299.213,299.354,299.482,299.596,299.697,299.786,299.863,299.983,100877.355,100842.678,100808.013,100773.359,100738.716,100704.085,100669.468,100634.866,100600.281,100565.717,100531.177,100496.664,100462.178,100427.717,100393.280,100358.865,100324.471,100290.096,100255.739,100221.400,
2006-06-01 08:25:00,299.345,288.191,737.866,297.905,294.574,306.777,292.508,99600.000,298.631,298.673,298.707,298.735,298.766,298.807,298.863,298.941,299.044,299.172,299.345,299.518,299.681,299.831,299.967,300.090,300.198,300.293,300.376,300.504,100876.344,100841.709,100807.087,100772.477,100737.879,100703.293,100668.721,100634.166,100599.629,100565.114,100530.626,100496.165,100461.732,100427.326,100392.944,100358.586,100324.249,100289.932,100255.633,100221.353,
2006-06-01 08:30:00,299.764,288.198,744.932,298.279,294.675,307.336,292.600,99600.000,298.977,299.022,299.060,299.093,299.130,299.178,299.242,299.331,299.446,299.587,299.776,299.961,300.136,300.297,300.443,300.573,300.689,300.791,300.879,301.016,100875.364,100840.769,100806.188,100771.620,100737.064,100702.521,100667.993,100633.482,100598.991,100564.524,100530.084,100495.674,100461.293,100426.939,100392.612,100358.308,100324.027,100289.767,100255.526,100221.303,
2006-06-01 08:35:00,300.154,288.207,751.671,298.671,294.780,307.950,292.692,99600.000,299.310,299.357,299.400,299.437,299.479,299.532,299.604,299.702,299.829,299.982,300.182,300.377,300.559,300.725,300.876,301.009,301.127,301.231,301.320,301.459,100874.451,100839.896,100805.354,100770.825,100736.310,100701.808,100667.321,100632.853,100598.406,100563.983,100529.590,100495.227,100460.894,100426.590,100392.311,100358.058,100323.827,100289.616,100255.425,100221.253,
2006-06-01 08:40:00,300.536,288.217,758.335,299.061,294.885,308.517,292.783,99600.000,299.636,299.686,299.733,299.774,299.820,299.878,299.957,300.063,300.201,300.365,300.577,300.781,300.970,301.143,301.299,301.437,301.560,301.667,301.759,301.903,100873.558,100839.040,100804.537,100770.047,100735.571,100701.108,100666.662,100632.235,100597.831,100563.452,100529.103,100494.786,100460.500,100426.243,100392.013,100357.807,100323.625,100289.464,100255.323,100221.201,
2006-06-01 08:45:00,300.908,288.228,764.897,299.460,294.996,309.058,292.875,99600.000,299.956,300.008,300.059,300.103,300.153,300.216,300.302,300.416,300.564,300.740,300.962,301.174,301.371,301.549,301.709,301.852,301.978,302.088,302.183,302.331,100872.687,100838.207,100803.741,100769.289,100734.851,100700.428,100666.021,100631.634,100597.271,100562.934,100528.629,100494.357,100460.116,100425.905,100391.721,100357.563,100323.428,100289.315,100255.222,100221.148,
2006-06-01 08:50:00,301.274,288.241,771.762,299.880,295.170,309.606,292.967,99600.000,300.275,300.329,300.382,300.430,300.483,300.551,300.642,300.765,300.923,301.108,301.341,301.561,301.763,301.946,302.111,302.258,302.387,302.500,302.597,302.749,100871.830,100837.387,100802.958,100768.544,100734.144,100699.759,100665.391,100631.044,100596.721,100562.426,100528.164,100493.935,100459.739,100425.572,100391.434,100357.322,100323.233,100289.166,100255.120,100221.093,
2006-06-01 08:55:00,301.647,288.255,778.313,300.285,295.296,310.118,293.058,99600.000,300.601,300.657,300.714,300.765,300.821,300.893,300.989,301.120,301.288,301.484,301.726,301.954,302.162,302.351,302.520,302.671,302.803,302.919,303.020,303.176,100870.956,100836.551,100802.161,100767.785,100733.423,100699.077,100664.749,100630.442,100596.161,100561.909,100527.689,100493.505,100459.354,100425.233,100391.141,100357.075,100323.033,100289.014,100255.014,100221.035,
2006-06-01 09:00:00,302.016,288.271,785.634,300.704,295.426,310.650,293.150,99600.000,300.927,300.985,301.045,301.098,301.157,301.233,301.334,301.472,301.650,301.855,302.107,302.341,302.555,302.747,302.920,303.074,303.209,303.328,303.430,303.589,100870.094,100835.727,100801.374,100767.037,100732.714,100698.407,100664.118,100629.851,100595.610,100561.400,100527.224,100493.083,100458.976,100424.900,100390.853,100356.832,100322.836,100288.862,100254.909,100220.976,
2006-06-01 09:05:00,302.385,288.366,793.021,301.130,295.554,311.152,293.242,99600.000,301.253,301.313,301.376,301.431,301.493,301.572,301.678,301.824,302.011,302.227,302.488,302.729,302.947,303.145,303.322,303.479,303.618,303.739,303.844,304.007,100869.227,100834.897,100800.583,100766.283,100731.998,100697.730,100663.480,100629.253,100595.053,100560.885,100526.751,100492.654,100458.591,100424.560,100390.558,100356.583,100322.632,100288.704,100254.797,100220.911,
2006-06-01 09:10:00,302.749,288.463,800.474,301.555,295.682,311.637,293.333,99600.000,301.573,301.636,301.702,301.761,301.825,301.907,302.018,302.171,302.369,302.594,302.864,303.111,303.335,303.537,303.718,303.879,304.021,304.144,304.252,304.419,100868.369,100834.076,100799.798,100765.536,100731.290,100697.059,100662.848,100628.660,100594.501,100560.373,100526.282,100492.228,100458.208,100424.221,100390.263,100356.332,100322.427,100288.544,100254.683,100220.842,
2006-06-01 09:15:00,303.112,288.560,807.976,301.991,295.811,312.130,293.425,99600.000,301.906,301.970,302.039,302.101,302.169,302.255,302.370,302.525,302.724,302.953,303.228,303.482,303.712,303.918,304.103,304.268,304.412,304.538,304.647,304.816,100867.515,100833.259,100799.020,100764.797,100730.589,100696.398,100662.227,100628.079,100593.960,100559.873,100525.822,100491.810,100457.832,100423.887,100389.972,100356.085,100322.223,100288.384,100254.567,100220.770,
2006-06-01 09:20:00,303.474,288.660,815.540,302.426,295.940,312.589,293.517,99600.000,302.234,302.299,302.372,302.437,302.508,302.596,302.715,302.875,303.081,303.318,303.600,303.859,304.093,304.303,304.491,304.658,304.805,304.933,305.044,305.216,100866.657,100832.440,100798.239,100764.054,100729.884,100695.732,100661.600,100627.491,100593.412,100559.366,100525.357,100491.386,100457.451,100423.549,100389.678,100355.834,100322.016,100288.221,100254.447,100220.695,
2006-06-01 09:25:00,303.837,288.760,823.142,302.870,296.071,313.068,293.608,99600.000,302.572,302.638,302.714,302.783,302.857,302.949,303.071,303.233,303.440,303.677,303.964,304.227,304.465,304.679,304.870,305.039,305.188,305.317,305.429,305.602,100865.803,100831.624,100797.461,100763.315,100729.185,100695.073,100660.981,100626.913,100592.874,100558.868,100524.900,100490.970,100457.077,100423.217,100389.387,100355.586,100321.810,100288.058,100254.327,100220.617,
2006-06-01 09:30:00,304.201,288.862,830.010,303.275,296.186,313.417,293.700,99600.000,302.907,302.976,303.055,303.127,303.204,303.299,303.423,303.589,303.800,304.043,304.335,304.602,304.844,305.060,305.254,305.425,305.575,305.706,305.819,305.995,100864.941,100830.800,100796.677,100762.569,100728.479,100694.406,100660.353,100626.325,100592.326,100558.362,100524.435,100490.547,100456.696,100422.878,100389.091,100355.332,100321.599,100287.890,100254.202,100220.535,
2006-06-01 09:35:00,304.549,288.965,836.632,303.678,296.300,313.810,293.792,99600.000,303.242,303.313,303.395,303.470,303.550,303.648,303.775,303.942,304.152,304.395,304.686,304.955,305.197,305.414,305.607,305.777,305.926,306.056,306.168,306.340,100864.117,100830.014,100795.929,100761.860,100727.808,100693.775,100659.762,100625.773,100591.814,100557.889,100524.001,100490.153,100456.341,100422.563,100388.815,100355.095,100321.401,100287.731,100254.081,100220.453,
2006-06-01 09:40:00,304.891,289.069,843.172,304.080,296.414,314.146,293.883,99600.000,303.568,303.641,303.727,303.805,303.888,303.988,304.117,304.285,304.497,304.740,305.033,305.302,305.545,305.763,305.956,306.126,306.275,306.405,306.517,306.690,100863.304,100829.239,100795.190,100761.160,100727.146,100693.150,100659.176,100625.226,100591.305,100557.418,100523.569,100489.760,100455.987,100422.247,100388.538,100354.857,100321.201,100287.569,100253.958,100220.368,
2006-06-01 09:45:00,305.224,289.175,849.624,304.474,296.526,314.491,293.975,99600.000,303.893,303.968,304.057,304.138,304.224,304.327,304.457,304.625,304.835,305.077,305.368,305.637,305.879,306.096,306.288,306.458,306.606,306.735,306.846,307.017,100862.513,100828.484,100794.473,100760.479,100726.503,100692.545,100658.609,100624.697,100590.814,100556.965,100523.154,100489.381,100455.645,100421.942,100388.270,100354.626,100321.007,100287.411,100253.836,100220.282,
2006-06-01 09:50:00,305.550,289.282,856.033,304.866,296.637,314.809,294.067,99600.000,304.211,304.288,304.380,304.464,304.552,304.657,304.788,304.957,305.167,305.407,305.697,305.965,306.207,306.423,306.615,306.784,306.931,307.059,307.170,307.340,100861.734,100827.741,100793.766,100759.809,100725.869,100691.949,100658.049,100624.175,100590.329,100556.517,100522.742,100489.006,100455.306,100421.640,100388.003,100354.395,100320.812,100287.252,100253.713,100220.194,
2006-06-01 09:55:00,305.870,289.390,862.375,305.253,296.747,315.122,294.158,99600.000,304.526,304.605,304.701,304.788,304.878,304.985,305.117,305.285,305.493,305.731,306.018,306.285,306.526,306.741,306.931,307.099,307.245,307.372,307.481,307.650,100860.970,100827.012,100793.073,100759.152,100725.249,100691.365,100657.502,100623.664,100589.855,100556.079,100522.340,100488.639,100454.975,100421.343,100387.742,100354.168,100320.620,100287.094,100253.589,100220.104,
2006-06-01 10:00:00,306.212,289.499,864.653,305.566,296.814,315.401,294.250,99600.000,304.967,305.027,305.089,305.154,305.231,305.328,305.454,305.617,305.820,306.053,306.337,306.602,306.841,307.054,307.243,307.409,307.554,307.680,307.788,307.955,100860.172,100826.263,100792.369,100758.491,100724.628,100690.782,100656.957,100623.157,100589.384,100555.644,100521.941,100488.275,100454.646,100421.049,100387.482,100353.942,100320.427,100286.935,100253.464,100220.013,
2006-06-01 10:05:00,306.554,289.564,866.369,305.860,296.873,315.677,294.342,99600.000,305.457,305.490,305.511,305.546,305.601,305.682,305.795,305.947,306.140,306.365,306.642,306.902,307.137,307.348,307.535,307.699,307.842,307.966,308.072,308.237,100859.383,100825.527,100791.683,100757.849,100724.028,100690.224,100656.437,100622.674,100588.937,100555.232,100521.563,100487.931,100454.334,100420.770,100387.235,100353.727,100320.244,100286.783,100253.343,100219.922,
2006-06-01 10:10:00,306.886,289.631,867.559,306.150,296.932,315.972,294.433,99600.000,305.913,305.928,305.921,305.934,305.971,306.036,306.135,306.274,306.456,306.671,306.940,307.194,307.425,307.632,307.815,307.977,308.118,308.239,308.344,308.506,100858.614,100824.808,100791.011,100757.221,100723.443,100689.678,100655.930,100622.204,100588.503,100554.832,100521.196,100487.596,100454.031,100420.498,100386.994,100353.517,100320.064,100286.633,100253.222,100219.831,
2006-06-01 10:15:00,307.196,289.699,868.244,306.410,296.979,316.219,294.525,99600.000,306.282,306.290,306.274,306.277,306.303,306.357,306.447,306.580,306.758,306.969,307.235,307.484,307.711,307.915,308.096,308.256,308.395,308.517,308.621,308.782,100857.883,100824.119,100790.361,100756.610,100722.869,100689.141,100655.428,100621.736,100588.068,100554.431,100520.827,100487.260,100453.726,100420.224,100386.751,100353.304,100319.882,100286.481,100253.100,100219.740,
2006-06-01 10:20:00,307.481,289.769,868.468,306.667,297.027,316.513,294.617,99600.000,306.603,306.609,306.592,306.591,306.613,306.662,306.746,306.873,307.043,307.247,307.508,307.753,307.977,308.178,308.357,308.515,308.653,308.773,308.876,309.035,100857.202,100823.473,100789.750,100756.035,100722.328,100688.634,100654.955,100621.295,100587.660,100554.053,100520.480,100486.942,100453.438,100419.965,100386.520,100353.102,100319.707,100286.334,100252.982,100219.648,
2006-06-01 10:25:00,307.752,289.841,868.259,306.901,297.067,316.742,294.708,99600.000,306.896,306.899,306.879,306.875,306.892,306.937,307.018,307.142,307.311,307.514,307.774,308.018,308.240,308.440,308.618,308.775,308.913,309.033,309.137,309.297,100856.548,100822.851,100789.160,100755.476,100721.801,100688.137,100654.488,100620.858,100587.252,100553.675,100520.131,100486.623,100453.147,100419.703,100386.286,100352.896,100319.530,100286.186,100252.861,100219.556,
2006-06-01 10:30:00,308.005,289.914,867.930,307.135,297.126,317.008,294.800,99600.000,307.165,307.167,307.145,307.139,307.155,307.198,307.277,307.398,307.564,307.765,308.022,308.264,308.484,308.682,308.859,309.015,309.152,309.271,309.373,309.532,100855.935,100822.267,100788.606,100754.951,100721.305,100687.670,100654.050,100620.448,100586.870,100553.321,100519.804,100486.323,100452.874,100419.456,100386.066,100352.702,100319.361,100286.043,100252.744,100219.464,
2006-06-01 10:35:00,308.258,289.989,867.389,307.351,297.182,317.216,294.892,99600.000,307.469,307.450,307.416,307.401,307.409,307.447,307.522,307.642,307.808,308.008,308.265,308.506,308.725,308.922,309.099,309.255,309.392,309.511,309.614,309.773,100855.325,100821.690,100788.059,100754.434,100720.816,100687.209,100653.616,100620.041,100586.490,100552.967,100519.477,100486.022,100452.600,100419.208,100385.844,100352.506,100319.191,100285.899,100252.626,100219.372,
2006-06-01 10:40:00,308.509,290.065,866.566,307.561,297.239,317.463,294.983,99600.000,307.812,307.759,307.702,307.672,307.669,307.698,307.766,307.881,308.044,308.241,308.496,308.735,308.952,309.148,309.323,309.478,309.614,309.732,309.834,309.992,100854.727,100821.128,100787.530,100753.935,100720.346,100686.767,100653.201,100619.653,100586.128,100552.631,100519.166,100485.736,100452.339,100418.971,100385.632,100352.318,100319.028,100285.759,100252.510,100219.280,
2006-06-01 10:45:00,308.782,290.143,865.524,307.754,297.297,317.656,295.075,99600.000,308.267,308.163,308.052,307.984,307.954,307.963,308.017,308.122,308.278,308.472,308.725,308.962,309.178,309.373,309.548,309.702,309.838,309.956,310.059,310.218,100854.096,100820.544,100786.988,100753.429,100719.873,100686.324,100652.786,100619.265,100585.766,100552.294,100518.855,100485.449,100452.076,100418.734,100385.418,100352.129,100318.863,100285.618,100252.393,100219.187,
2006-06-01 10:50:00,309.064,290.223,864.268,307.943,297.355,317.883,295.167,99600.000,308.774,308.618,308.448,308.334,308.268,308.249,308.281,308.369,308.515,308.700,308.948,309.181,309.394,309.587,309.760,309.913,310.048,310.165,310.267,310.425,100853.454,100819.955,100786.445,100752.927,100719.407,100685.891,100652.383,100618.890,100585.417,100551.971,100518.556,100485.174,100451.825,100418.505,100385.213,100351.946,100318.703,100285.481,100252.278,100219.095,
2006-06-01 10:55:00,309.349,290.304,862.819,308.115,297.414,318.065,295.258,99600.000,309.280,309.077,308.857,308.700,308.597,308.547,308.554,308.622,308.752,308.927,309.169,309.398,309.609,309.800,309.972,310.125,310.259,310.377,310.480,310.638,100852.804,100819.357,100785.894,100752.418,100718.936,100685.454,100651.977,100618.513,100585.067,100551.646,100518.255,100484.898,100451.572,100418.275,100385.006,100351.762,100318.542,100285.342,100252.162,100219.002,
2006-06-01 11:00:00,309.603,290.388,863.504,308.352,297.507,318.292,295.350,99600.000,309.643,309.431,309.201,309.027,308.905,308.834,308.820,308.869,308.984,309.148,309.383,309.607,309.814,310.003,310.173,310.324,310.458,310.575,310.677,310.834,100852.202,100818.794,100785.369,100751.930,100718.483,100685.033,100651.587,100618.150,100584.730,100551.334,100517.967,100484.632,100451.328,100418.054,100384.807,100351.584,100318.385,100285.207,100252.048,100218.909,
2006-06-01 11:05:00,309.831,290.605,864.296,308.585,297.606,318.476,295.442,99600.000,309.858,309.658,309.450,309.287,309.167,309.092,309.069,309.108,309.214,309.371,309.601,309.822,310.028,310.215,310.385,310.537,310.671,310.788,310.890,311.049,100851.634,100818.250,100784.850,100751.439,100718.020,100684.599,100651.180,100617.770,100584.376,100551.004,100517.660,100484.349,100451.069,100417.818,100384.593,100351.393,100318.217,100285.062,100251.926,100218.809,
2006-06-01 11:10:00,310.023,290.825,865.168,308.816,297.705,318.678,295.533,99600.000,309.974,309.795,309.618,309.476,309.370,309.303,309.283,309.321,309.424,309.578,309.807,310.027,310.231,310.418,310.587,310.738,310.872,310.989,311.091,311.249,100851.129,100817.758,100784.375,100750.983,100717.586,100684.187,100650.791,100617.405,100584.033,100550.684,100517.363,100484.074,100450.816,100417.586,100384.383,100351.206,100318.051,100284.917,100251.803,100218.708,
2006-06-01 11:15:00,310.198,291.046,866.152,309.052,297.814,318.919,295.625,99600.000,310.046,309.891,309.746,309.631,309.545,309.494,309.485,309.527,309.628,309.777,310.003,310.222,310.427,310.614,310.784,310.935,311.069,311.186,311.287,311.445,100850.653,100817.291,100783.921,100750.544,100717.165,100683.786,100650.411,100617.047,100583.697,100550.370,100517.070,100483.802,100450.565,100417.357,100384.175,100351.018,100317.884,100284.772,100251.679,100218.604,
2006-06-01 11:20:00,310.368,291.268,867.273,309.285,297.923,319.154,295.717,99600.000,310.125,309.993,309.868,309.769,309.699,309.660,309.660,309.710,309.813,309.965,310.193,310.415,310.622,310.812,310.984,311.137,311.272,311.391,311.493,311.652,100850.186,100816.834,100783.476,100750.114,100716.750,100683.389,100650.033,100616.688,100583.359,100550.051,100516.772,100483.525,100450.309,100417.121,100383.961,100350.826,100317.714,100284.623,100251.552,100218.499,
2006-06-01 11:25:00,310.532,291.491,868.571,309.516,298.038,319.475,295.808,99600.000,310.193,310.086,309.983,309.903,309.848,309.822,309.833,309.888,309.994,310.145,310.375,310.600,310.812,311.006,311.181,311.338,311.475,311.596,311.700,311.860,100849.729,100816.386,100783.040,100749.691,100716.343,100682.998,100649.660,100616.334,100583.025,100549.737,100516.477,100483.250,100450.053,100416.886,100383.747,100350.633,100317.543,100284.474,100251.424,100218.394,
2006-06-01 11:30:00,310.695,291.715,868.507,309.633,298.122,319.521,295.900,99600.000,310.245,310.165,310.085,310.023,309.983,309.969,309.989,310.051,310.161,310.316,310.552,310.786,311.006,311.208,311.391,311.555,311.699,311.824,311.933,312.100,100849.273,100815.937,100782.600,100749.264,100715.929,100682.600,100649.279,100615.970,100582.678,100549.408,100516.168,100482.960,100449.784,100416.638,100383.521,100350.430,100317.363,100284.318,100251.293,100218.288,
2006-06-01 11:35:00,310.813,291.938,868.154,309.724,298.205,319.759,295.992,99600.000,310.268,310.216,310.159,310.116,310.091,310.090,310.118,310.183,310.293,310.446,310.683,310.921,311.145,311.352,311.539,311.705,311.851,311.977,312.086,312.252,100848.918,100815.586,100782.256,100748.929,100715.605,100682.288,100648.981,100615.686,100582.408,100549.153,100515.926,100482.732,100449.571,100416.441,100383.339,100350.264,100317.213,100284.184,100251.176,100218.187,
2006-06-01 11:40:00,310.912,292.161,868.129,309.896,298.257,319.852,296.083,99600.000,310.263,310.238,310.204,310.179,310.167,310.176,310.211,310.280,310.390,310.544,310.786,311.031,311.266,311.483,311.680,311.857,312.012,312.147,312.263,312.438,100848.601,100815.270,100781.944,100748.622,100715.306,100681.998,100648.700,100615.416,100582.149,100548.904,100515.688,100482.506,100449.357,100416.240,100383.153,100350.094,100317.059,100284.048,100251.058,100218.088,
2006-06-01 11:45:00,310.989,292.383,867.959,309.960,298.329,319.684,296.175,99600.000,310.257,310.255,310.242,310.233,310.234,310.252,310.294,310.365,310.474,310.624,310.864,311.113,311.354,311.579,311.783,311.967,312.129,312.271,312.394,312.582,100848.336,100815.006,100781.683,100748.367,100715.058,100681.758,100648.468,100615.193,100581.935,100548.699,100515.491,100482.318,100449.178,100416.071,100382.995,100349.947,100316.925,100283.926,100250.949,100217.994,
2006-06-01 11:50:00,311.019,292.605,868.163,310.022,298.402,319.481,296.267,99600.000,310.168,310.196,310.220,310.238,310.258,310.290,310.341,310.418,310.527,310.675,310.913,311.164,311.409,311.637,311.845,312.032,312.197,312.342,312.468,312.661,100848.168,100814.830,100781.503,100748.186,100714.878,100681.581,100648.297,100615.027,100581.775,100548.544,100515.342,100482.174,100449.040,100415.939,100382.869,100349.828,100316.813,100283.822,100250.853,100217.905,
2006-06-01 11:55:00,311.017,292.826,868.553,310.049,298.474,319.104,296.358,99600.000,310.047,310.103,310.163,310.209,310.251,310.300,310.362,310.446,310.558,310.704,310.938,311.187,311.433,311.662,311.871,312.057,312.222,312.366,312.492,312.685,100848.074,100814.724,100781.389,100748.067,100714.757,100681.461,100648.178,100614.911,100581.662,100548.434,100515.235,100482.070,100448.938,100415.840,100382.773,100349.734,100316.722,100283.733,100250.767,100217.822,
2006-06-01 12:00:00,310.984,293.045,809.084,309.959,298.497,318.836,296.450,99600.000,309.933,310.008,310.097,310.166,310.227,310.290,310.365,310.457,310.574,310.721,310.950,311.192,311.428,311.647,311.845,312.020,312.174,312.307,312.423,312.599,100848.055,100814.694,100781.350,100748.022,100714.709,100681.411,100648.128,100614.861,100581.613,100548.388,100515.190,100482.026,100448.894,100415.795,100382.726,100349.684,100316.667,100283.673,100250.700,100217.747,
2006-06-01 12:05:00,310.871,292.969,806.692,309.826,298.513,318.365,296.450,99600.000,309.797,309.879,309.977,310.055,310.126,310.199,310.281,310.380,310.501,310.650,310.873,311.105,311.329,311.535,311.720,311.882,312.024,312.147,312.253,312.414,100848.220,100814.844,100781.487,100748.147,100714.822,100681.514,100648.221,100614.946,100581.690,100548.457,100515.251,100482.078,100448.937,100415.826,100382.744,100349.688,100316.656,100283.645,100250.655,100217.684,
2006-06-01 12:10:00,310.752,292.895,804.927,309.694,298.531,318.347,296.450,99600.000,309.708,309.790,309.889,309.969,310.044,310.121,310.207,310.309,310.432,310.579,310.791,311.005,311.209,311.394,311.558,311.700,311.823,311.929,312.019,312.154,100848.410,100815.025,100781.658,100748.309,100714.975,100681.658,100648.357,100615.074,100581.811,100548.570,100515.356,100482.173,100449.020,100415.895,100382.797,100349.723,100316.671,100283.638,100250.623,100217.626,
2006-06-01 12:15:00,310.657,292.821,803.515,309.512,298.538,317.923,296.450,99600.000,309.599,309.686,309.791,309.875,309.952,310.030,310.118,310.222,310.347,310.496,310.710,310.921,311.119,311.298,311.457,311.597,311.719,311.825,311.917,312.057,100848.544,100815.147,100781.769,100748.409,100715.066,100681.739,100648.428,100615.136,100581.864,100548.614,100515.391,100482.199,100449.037,100415.903,100382.794,100349.709,100316.645,100283.602,100250.576,100217.569,
2006-06-01 12:20:00,310.540,292.749,802.321,309.333,298.547,317.969,296.450,99600.000,309.511,309.598,309.701,309.785,309.861,309.939,310.026,310.127,310.248,310.391,310.595,310.797,310.986,311.158,311.311,311.446,311.563,311.664,311.751,311.883,100848.735,100815.329,100781.942,100748.572,100715.219,100681.882,100648.561,100615.259,100581.976,100548.715,100515.481,100482.276,100449.100,100415.951,100382.827,100349.726,100316.646,100283.586,100250.543,100217.518,
2006-06-01 12:25:00,310.439,292.678,801.352,309.123,298.551,317.671,296.450,99600.000,309.400,309.490,309.597,309.681,309.756,309.831,309.915,310.013,310.131,310.272,310.479,310.685,310.880,311.057,311.218,311.360,311.485,311.595,311.689,311.834,100848.888,100815.470,100782.071,100748.690,100715.325,100681.977,100648.645,100615.330,100582.035,100548.761,100515.515,100482.298,100449.110,100415.950,100382.816,100349.705,100316.617,100283.548,100250.499,100217.467,
2006-06-01 12:30:00,310.320,292.608,802.801,309.087,298.593,318.134,296.450,99600.000,309.299,309.388,309.493,309.574,309.647,309.720,309.800,309.894,310.007,310.142,310.346,310.552,310.747,310.927,311.089,311.233,311.360,311.470,311.565,311.708,100849.089,100815.660,100782.250,100748.858,100715.481,100682.121,100648.777,100615.449,100582.141,100548.854,100515.593,100482.362,100449.160,100415.986,100382.838,100349.714,100316.612,100283.530,100250.467,100217.423,
2006-06-01 12:35:00,310.273,292.540,805.180,309.058,298.640,318.199,296.450,99600.000,309.212,309.303,309.409,309.491,309.561,309.631,309.709,309.800,309.913,310.051,310.268,310.490,310.703,310.902,311.085,311.250,311.397,311.526,311.638,311.809,100849.128,100815.690,100782.270,100748.869,100715.484,100682.114,100648.760,100615.423,100582.105,100548.808,100515.538,100482.299,100449.091,100415.914,100382.764,100349.641,100316.542,100283.465,100250.409,100217.373,
2006-06-01 12:40:00,310.244,292.473,808.006,309.027,298.688,318.354,296.450,99600.000,309.160,309.251,309.356,309.436,309.505,309.574,309.650,309.741,309.854,309.994,310.219,310.452,310.679,310.892,311.086,311.263,311.420,311.558,311.678,311.861,100849.136,100815.692,100782.267,100748.860,100715.469,100682.093,100648.733,100615.389,100582.065,100548.761,100515.486,100482.242,100449.032,100415.852,100382.702,100349.579,100316.482,100283.409,100250.356,100217.325,
2006-06-01 12:45:00,310.241,292.408,811.863,309.026,298.744,318.235,296.450,99600.000,309.119,309.212,309.319,309.398,309.466,309.533,309.608,309.698,309.813,309.958,310.199,310.450,310.692,310.919,311.127,311.316,311.485,311.634,311.766,311.969,100849.084,100815.636,100782.207,100748.796,100715.401,100682.021,100648.656,100615.308,100581.979,100548.672,100515.393,100482.149,100448.938,100415.761,100382.615,100349.497,100316.406,100283.340,100250.297,100217.275,
2006-06-01 12:50:00,310.241,292.346,815.550,309.022,298.802,318.470,296.450,99600.000,309.102,309.197,309.304,309.383,309.450,309.516,309.590,309.681,309.798,309.948,310.200,310.460,310.709,310.940,311.150,311.338,311.506,311.653,311.782,311.981,100849.035,100815.585,100782.155,100748.742,100715.346,100681.964,100648.597,100615.247,100581.917,100548.608,100515.329,100482.085,100448.876,100415.701,100382.557,100349.442,100316.354,100283.289,100250.248,100217.228,
2006-06-01 12:55:00,310.274,292.286,819.592,309.028,298.865,318.376,296.450,99600.000,309.096,309.194,309.303,309.383,309.450,309.516,309.591,309.684,309.806,309.966,310.237,310.511,310.770,311.006,311.220,311.412,311.584,311.736,311.869,312.075,100848.912,100815.462,100782.031,100748.619,100715.222,100681.840,100648.474,100615.124,100581.794,100548.487,100515.211,100481.972,100448.769,100415.601,100382.464,100349.357,100316.276,100283.221,100250.188,100217.178,
2006-06-01 13:00:00,310.303,292.228,882.180,309.112,298.944,318.591,296.450,99600.000,309.107,309.207,309.319,309.400,309.468,309.535,309.613,309.711,309.842,310.014,310.296,310.573,310.827,311.056,311.262,311.444,311.606,311.748,311.871,312.061,100848.804,100815.355,100781.926,100748.515,100715.120,100681.741,100648.377,100615.030,100581.703,100548.401,100515.130,100481.898,100448.702,100415.539,100382.407,100349.304,100316.226,100283.172,100250.141,100217.130,
2006-06-01 13:05:00,310.432,292.309,888.477,309.212,299.030,318.556,296.500,99600.000,309.202,309.305,309.422,309.504,309.573,309.642,309.723,309.827,309.968,310.152,310.451,310.732,310.984,311.210,311.413,311.593,311.752,311.893,312.015,312.205,100848.477,100815.039,100781.621,100748.222,100714.839,100681.471,100648.118,100614.784,100581.470,100548.182,100514.928,100481.712,100448.533,100415.387,100382.271,100349.184,100316.122,100283.084,100250.067,100217.072,
2006-06-01 13:10:00,310.538,292.391,895.179,309.309,299.118,318.792,296.550,99600.000,309.278,309.390,309.516,309.605,309.677,309.749,309.834,309.946,310.098,310.294,310.597,310.871,311.113,311.329,311.521,311.691,311.841,311.972,312.086,312.262,100848.198,100814.769,100781.361,100747.972,100714.600,100681.244,100647.903,100614.581,100581.281,100548.008,100514.769,100481.569,100448.404,100415.271,100382.168,100349.091,100316.039,100283.010,100250.002,100217.014,
