,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,sensWaste_CAPITOUL_WithShading_WithCooling_7_OnlyVCWG_Bueno.csv,MeteoData.Tatm,7_TempProf_cur[20.0],7_PresProf_cur[20.0],7_sensor_idx_20.0
2004-07-20 02:25:00,18.14,17.422,99188.0,99670.333,3.39,17.758000000000038,291.61,100469.292,19.126634978531285
2004-07-20 02:30:00,18.114,17.418,99192.0,99671.0,3.126,17.75,291.599,100469.305,19.11506127424758
2004-07-20 02:35:00,18.098,17.44,99190.0,99671.667,2.891,17.74200000000002,291.588,100469.317,19.103486784181314
2004-07-20 02:40:00,18.078,17.419999999999998,99196.0,99672.333,2.633,17.733000000000004,291.577,100469.329,19.091913178897812
2004-07-20 02:45:00,18.114,17.375999999999998,99196.0,99673.0,2.404,17.725000000000023,291.566,100469.341,19.08033878123871
2004-07-20 02:50:00,18.038,17.374000000000002,99200.0,99673.667,2.157,17.71700000000004,291.555,100469.353,19.068764429801774
2004-07-20 02:55:00,18.009999999999998,17.37,99202.0,99674.333,1.572,17.708000000000027,291.545,100469.365,19.058193237783712
2004-07-20 03:00:00,18.08,17.389999999999997,99198.0,99675.0,1.312,17.700000000000045,291.533,100469.378,19.04561753577127
2004-07-20 03:05:00,18.126,17.386000000000003,99198.0,99673.5,1.235,17.71700000000004,291.541,100469.361,19.054879231226835
2004-07-20 03:10:00,18.212,17.438,99200.0,99672.0,1.305,17.733000000000004,291.559,100469.338,19.07415884204204
2004-07-20 03:15:00,18.278,17.47,99204.0,99670.5,1.493,17.75,291.578,100469.317,19.094442579435565
2004-07-20 03:20:00,18.376,17.516,99200.0,99669.0,1.527,17.766999999999996,291.595,100469.296,19.112721922886806
2004-07-20 03:25:00,18.182,17.538,99198.0,99667.5,1.498,17.783000000000015,291.612,100469.274,19.131000603154973
2004-07-20 03:30:00,18.466,17.524,99190.0,99666.0,1.428,17.80000000000001,291.627,100469.254,19.147276519495733
2004-07-20 03:35:00,18.318,17.491999999999997,99190.0,99664.5,1.361,17.817000000000007,291.642,100469.234,19.163552587758375
2004-07-20 03:40:00,18.182,17.498,99194.0,99663.0,1.281,17.833000000000027,291.656,100469.214,19.17882650102922
2004-07-20 03:45:00,18.214,17.479999999999997,99186.0,99661.5,1.215,17.850000000000023,291.67,100469.195,19.194101389915602
2004-07-20 03:50:00,18.294,17.468,99194.0,99660.0,1.137,17.86700000000002,291.684,100469.176,19.209376422309617
2004-07-20 03:55:00,18.256,17.444,99186.0,99658.5,5.512,17.883000000000038,291.698,100469.156,19.2246507659288
2004-07-20 04:00:00,18.228,17.401999999999997,99180.0,99657.0,5.613,17.900000000000034,291.726,100469.131,19.25395362648038
2004-07-20 04:05:00,18.114,17.369999999999997,99180.0,99656.583,5.576,17.875,291.71,100469.162,19.23829215434307
2004-07-20 04:10:00,18.126,17.322,99176.0,99656.167,5.174,17.850000000000023,291.67,100469.209,19.19858728294878
2004-07-20 04:15:00,18.156,17.342000000000002,99166.0,99655.75,4.726,17.825000000000045,291.624,100469.261,19.15287333899596
2004-07-20 04:20:00,18.156,17.342000000000002,99166.0,99655.333,4.337,17.80000000000001,291.579,100469.312,19.108160770306995
2004-07-20 04:25:00,18.212,17.32,99160.0,99654.917,4.106,17.775000000000034,291.537,100469.363,19.066454235687956
2004-07-20 04:30:00,18.194,17.296,99166.0,99654.5,3.891,17.75,291.496,100469.414,19.025750760740095
2004-07-20 04:35:00,18.214,17.258,99170.0,99654.083,3.708,17.725000000000023,291.455,100469.466,18.98504800906693
2004-07-20 04:40:00,18.252,17.235999999999997,99166.0,99653.667,3.486,17.700000000000045,291.413,100469.519,18.943342807391446
2004-07-20 04:45:00,18.31,17.188,99174.0,99653.25,3.273,17.67500000000001,291.371,100469.574,18.90163999535423
2004-07-20 04:50:00,18.272,17.148,99182.0,99652.833,3.036,17.650000000000034,291.327,100469.629,18.857932396649062
2004-07-20 04:55:00,18.36,17.128,99178.0,99652.417,13.315,17.625,291.284,100469.685,18.815227012431478
2004-07-20 05:00:00,18.434,17.102,99180.0,99652.0,13.488,17.600000000000023,291.271,100469.728,18.802581749183787
2004-07-20 05:05:00,18.42,17.098000000000003,99176.0,99653.5,13.737,17.625,291.195,100469.839,18.725239622327706
2004-07-20 05:10:00,18.472,17.1,99176.0,99655.0,13.672,17.650000000000034,291.109,100469.947,18.637872314536764
2004-07-20 05:15:00,18.536,17.096,99180.0,99656.5,14.17,17.67500000000001,291.042,100470.041,18.56953832584668
2004-07-20 05:20:00,18.594,17.304000000000002,99172.0,99658.0,13.376,17.700000000000045,290.983,100470.125,18.509215191986243
2004-07-20 05:25:00,18.732,17.432,99180.0,99659.5,14.108,17.725000000000023,290.931,100470.203,18.45590382087346
2004-07-20 05:30:00,18.876,17.658,99178.0,99661.0,13.754,17.75,290.877,100470.279,18.400586607748153
2004-07-20 05:35:00,19.026,17.878,99178.0,99662.5,14.602,17.775000000000034,290.831,100470.351,18.353285034598855
2004-07-20 05:40:00,18.874,17.990000000000002,99188.0,99664.0,14.501,17.80000000000001,290.783,100470.422,18.3039784185857
2004-07-20 05:45:00,18.872,18.37,99186.0,99665.5,15.143,17.825000000000045,290.74,100470.489,18.259680419820427
2004-07-20 05:50:00,19.0,18.86,99188.0,99667.0,15.049,17.850000000000023,290.696,100470.556,18.21438050017656
2004-07-20 05:55:00,19.188,18.564,99196.0,99668.5,25.119,17.875,290.655,100470.621,18.172086193931477
2004-07-20 06:00:00,19.204,18.372,99200.0,99670.0,25.405,17.900000000000034,290.635,100470.676,18.15083206852512
2004-07-20 06:05:00,19.332,18.42,99216.0,99672.75,26.97,18.067000000000007,290.691,100470.603,18.204600749232327
2004-07-20 06:10:00,19.332,18.478,99218.0,99675.5,28.478,18.233000000000004,290.78,100470.507,18.291424587908978
2004-07-20 06:15:00,19.46,18.64,99220.0,99678.25,30.639,18.400000000000034,290.88,100470.405,18.389267004728595
2004-07-20 06:20:00,19.59,18.856,99218.0,99681.0,32.303,18.567000000000007,290.974,100470.306,18.481096805515847
2004-07-20 06:25:00,19.82,19.002,99220.0,99683.75,34.273,18.733000000000004,291.067,100470.207,18.571922899299636
2004-07-20 06:30:00,19.67,19.072,99228.0,99686.5,35.604,18.900000000000034,291.158,100470.109,18.66074389951251
2004-07-20 06:35:00,19.672,19.276,99230.0,99689.25,37.182,19.067000000000007,291.253,100470.008,18.75356993458564
2004-07-20 06:40:00,19.66,19.484,99228.0,99692.0,38.445,19.233000000000004,291.347,100469.906,18.845391438816932
2004-07-20 06:45:00,19.886000000000003,20.23,99228.0,99694.75,39.964,19.400000000000034,291.445,100469.802,18.941218691089034
2004-07-20 06:50:00,21.096,20.648000000000003,99226.0,99697.5,41.238,19.567000000000007,291.542,100469.697,19.036041377726747
2004-07-20 06:55:00,21.228,20.824,99228.0,99700.25,43.479,19.733000000000004,291.643,100469.588,19.134868030918142
2004-07-20 07:00:00,21.004,20.992,99230.0,99703.0,44.761,19.900000000000034,291.746,100469.478,19.23569666041749
2004-07-20 07:05:00,21.06,20.722,99238.0,99705.167,46.48,20.11700000000002,291.915,100469.272,19.403077141960864
2004-07-20 07:10:00,21.182,21.124,99238.0,99707.333,48.349,20.333000000000027,292.112,100469.048,19.59850222379208
2004-07-20 07:15:00,21.366,21.772,99250.0,99709.5,50.368,20.55000000000001,292.309,100468.823,19.793922979272168
2004-07-20 07:20:00,21.45,21.546,99246.0,99711.667,52.051,20.766999999999996,292.496,100468.604,19.979324434870705
2004-07-20 07:25:00,21.636000000000003,21.586,99258.0,99713.833,53.785,20.983000000000004,292.68,100468.386,20.161718581144328
2004-07-20 07:30:00,21.178,21.914,99262.0,99716.0,55.371,21.200000000000045,292.863,100468.169,20.34310810244017
2004-07-20 07:35:00,21.194,22.542,99260.0,99718.167,57.13,21.41700000000003,293.049,100467.95,20.527499932513706
2004-07-20 07:40:00,21.532,22.084,99268.0,99720.333,58.751,21.633000000000038,293.235,100467.731,20.71189010898928
2004-07-20 07:45:00,21.936,21.574,99264.0,99722.5,60.522,21.850000000000023,293.423,100467.51,20.89827953472019
2004-07-20 07:50:00,22.026,21.788,99268.0,99724.667,62.134,22.067000000000007,293.61,100467.29,21.083665148176237
2004-07-20 07:55:00,22.276,22.062,99270.0,99726.833,50.157,22.283000000000015,293.799,100467.069,21.271052491528792
2004-07-20 08:00:00,22.228,22.16,99272.0,99729.0,51.055,22.5,293.957,100466.862,21.427382769016447
2004-07-20 08:05:00,22.114,21.972,99280.0,99727.833,51.417,22.55000000000001,293.999,100466.843,21.470441480128386
2004-07-20 08:10:00,22.048,21.786,99278.0,99726.667,50.974,22.600000000000023,293.987,100466.861,21.459416348065417
2004-07-20 08:15:00,22.5,21.746,99280.0,99725.5,50.513,22.650000000000034,293.972,100466.879,21.445385632444925
2004-07-20 08:20:00,22.688,21.504,99274.0,99724.333,51.2,22.700000000000045,293.971,100466.889,21.44537785611658
2004-07-20 08:25:00,22.494,21.782,99280.0,99723.167,53.099,22.75,293.979,100466.893,21.45438335702761
2004-07-20 08:30:00,22.772,21.802,99278.0,99722.0,54.854,22.80000000000001,293.989,100466.896,21.46539319417724
2004-07-20 08:35:00,22.708,21.732,99264.0,99720.833,56.764,22.850000000000023,293.998,100466.899,21.475400979404128
2004-07-20 08:40:00,23.01,22.16,99260.0,99719.667,58.926,22.900000000000034,294.026,100466.892,21.504440217470233
2004-07-20 08:45:00,23.056,22.606,99258.0,99718.5,61.882,22.950000000000045,294.08,100466.873,21.559526092733336
2004-07-20 08:50:00,23.408,22.43,99252.0,99717.333,64.504,23.0,294.138,100466.851,21.618618397622015
2004-07-20 08:55:00,22.98,22.184,99252.0,99716.167,63.282,23.05000000000001,294.198,100466.827,21.679712869334878
2004-07-20 09:00:00,23.304,22.880000000000003,99254.0,99715.0,65.798,23.100000000000023,294.251,100466.806,21.733796060176417
2004-07-20 09:05:00,22.908,23.144,99254.0,99714.0,68.056,23.11700000000002,294.405,100466.656,21.888847484577923
2004-07-20 09:10:00,23.224,23.372,99256.0,99713.0,68.97,23.133000000000038,294.526,100466.511,22.010832744737115
2004-07-20 09:15:00,23.328,23.17,99256.0,99712.0,69.568,23.150000000000034,294.618,100466.38,22.10376779848889
2004-07-20 09:20:00,23.004,23.584,99256.0,99711.0,69.607,23.16700000000003,294.7,100466.254,22.186685921874812
2004-07-20 09:25:00,23.714,22.96,99252.0,99710.0,69.913,23.18300000000005,294.785,100466.124,22.272607592901693
2004-07-20 09:30:00,23.672,22.476,99252.0,99709.0,69.692,23.200000000000045,294.867,100465.995,22.35552404458963
2004-07-20 09:35:00,23.888,22.496,99254.0,99708.0,69.665,23.21700000000004,294.949,100465.863,22.4384383931706
2004-07-20 09:40:00,23.508,22.572,99254.0,99707.0,69.218,23.233000000000004,295.03,100465.731,22.520350991158693
2004-07-20 09:45:00,23.772,22.672,99256.0,99706.0,69.009,23.25,295.113,100465.595,22.604264982195673
2004-07-20 09:50:00,23.478,23.046,99252.0,99705.0,68.363,23.266999999999996,295.194,100465.459,22.68617504532608
2004-07-20 09:55:00,23.452,23.724,99256.0,99704.0,68.198,23.283000000000015,295.277,100465.32,22.770087350086214
2004-07-20 10:00:00,23.376,24.348000000000003,99246.0,99703.0,67.395,23.30000000000001,295.359,100465.18,22.85299705334603
2004-07-20 10:05:00,22.946,23.628,99242.0,99701.417,68.33,23.442000000000007,295.395,100465.106,22.890357470994445
2004-07-20 10:10:00,23.356,23.024,99238.0,99699.833,70.046,23.583000000000027,295.473,100465.015,22.969796687512485
2004-07-20 10:15:00,23.55,23.512,99234.0,99698.25,72.562,23.725000000000023,295.587,100464.905,23.085298687299257
2004-07-20 10:20:00,23.346,23.59,99234.0,99696.667,75.032,23.86700000000002,295.71,100464.788,23.209815551510417
2004-07-20 10:25:00,23.118,23.364,99232.0,99695.083,77.788,24.008000000000038,295.838,100464.667,23.33934196255524
2004-07-20 10:30:00,23.248,23.244,99230.0,99693.5,80.448,24.150000000000034,295.968,100464.543,23.470870505190476
2004-07-20 10:35:00,23.276,23.748,99218.0,99691.917,83.389,24.29200000000003,296.103,100464.417,23.607409526441472
2004-07-20 10:40:00,23.166,23.904000000000003,99222.0,99690.333,86.225,24.43300000000005,296.24,100464.288,23.745952450666266
2004-07-20 10:45:00,23.24,24.962,99226.0,99688.75,89.344,24.575000000000045,296.383,100464.155,23.890505624469995
2004-07-20 10:50:00,23.466,24.274,99214.0,99687.167,92.379,24.71700000000004,296.528,100464.02,24.037062771073124
2004-07-20 10:55:00,24.244,23.96,99216.0,99685.583,95.096,24.858000000000004,296.675,100463.883,24.18562476606604
2004-07-20 11:00:00,24.388,24.082,99212.0,99684.0,98.236,25.0,296.824,100463.744,24.336189926231043
2004-07-20 11:05:00,24.672,24.058,99212.0,99681.333,100.77,25.025000000000034,296.908,100463.7,24.422617037718396
2004-07-20 11:10:00,24.128,24.204,99214.0,99678.667,102.917,25.05000000000001,296.962,100463.677,24.47899505327922
2004-07-20 11:15:00,24.35,24.362,99214.0,99676.0,105.203,25.075000000000045,297.018,100463.652,24.5373776343082
2004-07-20 11:20:00,23.976,24.364,99226.0,99673.333,107.463,25.100000000000023,297.08,100463.622,24.60177047375771
2004-07-20 11:25:00,24.182,24.138,99220.0,99670.667,109.828,25.125,297.145,100463.59,24.669168587919557
2004-07-20 11:30:00,24.446,24.416000000000004,99216.0,99668.0,112.116,25.150000000000034,297.209,100463.557,24.735565495282685
2004-07-20 11:35:00,24.458,25.262,99210.0,99665.333,114.463,25.17500000000001,297.274,100463.524,24.802965734398583
2004-07-20 11:40:00,24.944,24.882,99202.0,99662.667,116.491,25.200000000000045,297.338,100463.489,24.86936219292693
2004-07-20 11:45:00,24.836,24.678,99206.0,99660.0,118.577,25.225000000000023,297.403,100463.453,24.936762004112495
2004-07-20 11:50:00,24.9,24.818,99204.0,99657.333,120.633,25.25,297.468,100463.417,25.004162877245108
2004-07-20 11:55:00,25.112,25.406,99202.0,99654.667,121.907,25.275000000000034,297.533,100463.379,25.07156225855232
2004-07-20 12:00:00,25.28,25.288,99198.0,99652.0,123.998,25.30000000000001,297.597,100463.341,25.137961235000887
2004-07-20 12:05:00,25.202,25.114,99194.0,99648.0,126.458,25.375,297.69,100463.263,25.23453639537638
2004-07-20 12:10:00,25.688,25.142000000000003,99192.0,99644.0,128.927,25.450000000000045,297.786,100463.177,25.33411406525107
2004-07-20 12:15:00,25.294,25.808,99188.0,99640.0,131.408,25.525000000000034,297.881,100463.092,25.43269256708811
2004-07-20 12:20:00,25.528,26.366,99168.0,99636.0,133.876,25.600000000000023,297.974,100463.008,25.529269501236115
2004-07-20 12:25:00,25.768,25.57,99180.0,99632.0,136.38,25.67500000000001,298.068,100462.923,25.62685023442515
2004-07-20 12:30:00,25.796,25.48,99170.0,99628.0,138.922,25.75,298.164,100462.836,25.726436338367023
2004-07-20 12:35:00,26.138,25.944,99166.0,99624.0,141.487,25.825000000000045,298.261,100462.747,25.82702547844417
2004-07-20 12:40:00,25.958,25.928000000000004,99168.0,99620.0,144.094,25.900000000000034,298.36,100462.657,25.929620950237847
2004-07-20 12:45:00,26.018,25.856,99162.0,99616.0,146.719,25.975000000000023,298.46,100462.565,26.03321954568787
2004-07-20 12:50:00,26.488,25.96,99154.0,99612.0,149.382,26.05000000000001,298.561,100462.472,26.13782214898265
2004-07-20 12:55:00,26.422000000000004,25.428,99154.0,99608.0,150.639,26.125,298.663,100462.377,26.24342794083725
2004-07-20 13:00:00,26.024,25.860000000000003,99142.0,99604.0,153.297,26.200000000000045,298.762,100462.283,26.34602968363191
2004-07-20 13:05:00,26.626,25.762,99144.0,99601.167,154.53,26.25,298.894,100462.144,26.480672827134185
2004-07-20 13:10:00,26.522,25.838,99146.0,99598.333,154.683,26.30000000000001,298.957,100462.033,26.5461722587562
2004-07-20 13:15:00,27.218,25.856,99144.0,99595.5,154.384,26.350000000000023,298.992,100461.936,26.583614401777652
2004-07-20 13:20:00,27.852,26.178,99140.0,99592.667,153.907,26.400000000000034,299.021,100461.845,26.615047374853248
2004-07-20 13:25:00,27.816000000000003,26.398000000000003,99134.0,99589.833,153.345,26.450000000000045,299.047,100461.755,26.643475119685263
2004-07-20 13:30:00,28.114,26.756,99128.0,99587.0,152.642,26.5,299.068,100461.667,26.666891689043666
2004-07-20 13:35:00,28.15,26.442,99120.0,99584.167,151.855,26.55000000000001,299.087,100461.58,26.688304508006524
2004-07-20 13:40:00,27.366000000000003,26.31,99124.0,99581.333,150.939,26.600000000000023,299.102,100461.495,26.70571020436381
2004-07-20 13:45:00,27.012,26.618,99112.0,99578.5,149.994,26.650000000000034,299.116,100461.41,26.722112837243913
2004-07-20 13:50:00,27.328,26.886000000000003,99114.0,99575.667,148.91,26.700000000000045,299.127,100461.327,26.735509880028815
2004-07-20 13:55:00,27.984,26.78,99116.0,99572.833,147.082,26.75,299.136,100461.244,26.74690295920459
2004-07-20 14:00:00,28.3,26.652,99114.0,99570.0,145.857,26.80000000000001,299.142,100461.164,26.75529031432734
2004-07-20 14:05:00,27.116,26.626,99114.0,99566.917,145.402,26.875,299.153,100461.078,26.768900901829568
2004-07-20 14:10:00,27.518,26.818,99110.0,99563.833,145.72,26.950000000000045,299.213,100460.971,26.831620585516703
2004-07-20 14:15:00,27.42,27.062,99106.0,99560.75,146.257,27.025000000000034,299.296,100460.852,26.917389569302543
2004-07-20 14:20:00,27.516,27.79,99104.0,99557.667,146.758,27.100000000000023,299.38,100460.731,27.00416095145698
2004-07-20 14:25:00,27.328000000000003,27.856,99100.0,99554.583,147.325,27.17500000000001,299.467,100460.609,27.09394166230669
2004-07-20 14:30:00,28.04,27.052,99094.0,99551.5,147.997,27.25,299.559,100460.485,27.188734404032914
2004-07-20 14:35:00,28.336,26.824,99090.0,99548.417,148.71,27.325000000000045,299.653,100460.36,27.285533186182136
2004-07-20 14:40:00,28.17,26.888,99084.0,99545.333,149.444,27.400000000000034,299.748,100460.234,27.38333630263645
2004-07-20 14:45:00,28.418,27.188,99092.0,99542.25,150.209,27.475000000000023,299.845,100460.108,27.483145536015
2004-07-20 14:50:00,28.874,27.326,99082.0,99539.167,151.212,27.55000000000001,299.955,100459.975,27.59598481467873
2004-07-20 14:55:00,28.442,27.868,99082.0,99536.083,156.923,27.625,300.075,100459.838,27.718849961200647
2004-07-20 15:00:00,28.87,27.976,99074.0,99533.0,158.28,27.700000000000045,300.204,100459.696,27.850735986732104
2004-07-20 15:05:00,29.66,27.77,99066.0,99530.417,158.942,27.74200000000002,300.303,100459.586,27.95213925141121
2004-07-20 15:10:00,29.292,27.302,99066.0,99527.833,159.343,27.783000000000015,300.382,100459.486,28.033500075708503
2004-07-20 15:15:00,28.756,27.392000000000003,99058.0,99525.25,159.72,27.825000000000045,300.462,100459.387,28.115864771944814
2004-07-20 15:20:00,27.706,27.618,99058.0,99522.667,160.166,27.86700000000002,300.546,100459.285,28.202238843651003
2004-07-20 15:25:00,27.888,27.554,99060.0,99520.083,160.64,27.908000000000015,300.633,100459.183,28.291623125593162
2004-07-20 15:30:00,27.296,27.514,99062.0,99517.5,161.117,27.950000000000045,300.719,100459.08,28.380004303948624
2004-07-20 15:35:00,27.598000000000003,27.610000000000003,99056.0,99514.917,161.561,27.99200000000002,300.804,100458.979,28.46738579863478
2004-07-20 15:40:00,28.642000000000003,27.394,99050.0,99512.333,162.004,28.033000000000015,300.889,100458.878,28.554769450186996
2004-07-20 15:45:00,29.164,27.508,99052.0,99509.75,162.43,28.075000000000045,300.973,100458.777,28.641150806384246
2004-07-20 15:50:00,29.128,27.512,99040.0,99507.167,162.861,28.11700000000002,301.057,100458.676,28.727533438164983
2004-07-20 15:55:00,28.242,27.372000000000003,99032.0,99504.583,177.01,28.158000000000015,301.142,100458.575,28.814920946178972
2004-07-20 16:00:00,28.9,27.864,99032.0,99502.0,177.837,28.200000000000045,301.254,100458.463,28.929373391769275
2004-07-20 16:05:00,28.656,27.264,99034.0,99499.833,177.597,28.208000000000027,301.346,100458.354,29.023413827168213
2004-07-20 16:10:00,28.704,26.734,99034.0,99497.667,177.074,28.21700000000004,301.423,100458.252,29.102419285786596
2004-07-20 16:15:00,29.078,27.18,99034.0,99495.5,176.494,28.225000000000023,301.498,100458.153,29.179423648476757
2004-07-20 16:20:00,28.880000000000003,27.1,99030.0,99493.333,175.902,28.233000000000004,301.573,100458.053,29.256428096393222
2004-07-20 16:25:00,28.908,27.5,99028.0,99491.167,175.298,28.24200000000002,301.649,100457.954,29.334436251271768
2004-07-20 16:30:00,28.578,27.72,99024.0,99489.0,174.67,28.25,301.723,100457.856,29.41044154393512
2004-07-20 16:35:00,29.054,27.648000000000003,99030.0,99486.833,173.995,28.258000000000038,301.796,100457.759,29.48544585148835
2004-07-20 16:40:00,28.454,27.518,99030.0,99484.667,173.292,28.266999999999996,301.867,100457.663,29.558445499000527
2004-07-20 16:45:00,28.226,27.904000000000003,99024.0,99482.5,172.572,28.275000000000034,301.938,100457.568,29.63144777843121
2004-07-20 16:50:00,28.098000000000003,28.062,99022.0,99480.333,171.811,28.283000000000015,302.007,100457.474,29.7024462215918
2004-07-20 16:55:00,27.666,28.074,99012.0,99478.167,165.989,28.29200000000003,302.27,100457.127,29.967770587066866
2004-07-20 17:00:00,27.894,27.95,99002.0,99476.0,164.329,28.30000000000001,302.191,100457.116,29.890427523353253
2004-07-20 17:05:00,27.76,27.902,99008.0,99475.667,162.381,28.258000000000038,302.096,100457.171,29.79549796402705
2004-07-20 17:10:00,28.078,27.722,99012.0,99475.333,161.233,28.21700000000004,302.043,100457.21,29.742673418802895
2004-07-20 17:15:00,27.764,27.9,99004.0,99475.0,160.323,28.17500000000001,302.023,100457.23,29.72292437436238
2004-07-20 17:20:00,27.778,27.622000000000003,99000.0,99474.667,159.742,28.133000000000038,302.011,100457.248,29.711196087007863
2004-07-20 17:25:00,28.578,27.304,98996.0,99474.333,158.983,28.09200000000004,301.993,100457.267,29.693452612785848
2004-07-20 17:30:00,28.398000000000003,27.28,98998.0,99474.0,158.27,28.05000000000001,301.968,100457.291,29.66869282312723
2004-07-20 17:35:00,28.262,27.4,99000.0,99473.667,157.466,28.008000000000038,301.94,100457.316,29.64092539078854
2004-07-20 17:40:00,27.968,27.634000000000004,98996.0,99473.333,161.382,27.96700000000004,302.342,100457.166,30.04421998248438
2004-07-20 17:45:00,27.542,27.204,98996.0,99473.0,165.353,27.92500000000001,302.845,100456.99,30.54877639708451
2004-07-20 17:50:00,27.386000000000003,27.038,98998.0,99472.667,165.854,27.883000000000038,303.064,100456.882,30.768591331320636
2004-07-20 17:55:00,27.508,26.894,99000.0,99472.333,177.587,27.84200000000004,302.966,100456.9,30.670622317256516
2004-07-20 18:00:00,27.264,26.812,98998.0,99472.0,176.058,27.80000000000001,302.843,100456.966,30.54762318777199
2004-07-20 18:05:00,27.422000000000004,26.802,99008.0,99473.25,174.907,27.708000000000027,302.675,100457.102,30.378175747091632
2004-07-20 18:10:00,27.326,26.676,99016.0,99474.5,173.176,27.61700000000002,302.512,100457.242,30.21374693611466
2004-07-20 18:15:00,27.328,26.553999999999995,99020.0,99475.75,171.734,27.525000000000034,302.354,100457.377,30.05432893217096
2004-07-20 18:20:00,27.166000000000004,26.494,99018.0,99477.0,170.161,27.43300000000005,302.213,100457.502,29.91195108928406
2004-07-20 18:25:00,27.138,26.364,99022.0,99478.25,168.846,27.34200000000004,302.085,100457.622,29.782606342867837
2004-07-20 18:30:00,27.15,26.268,99024.0,99479.5,167.487,27.25,301.966,100457.738,29.662284223034078
2004-07-20 18:35:00,27.15,26.126,99030.0,99480.75,166.265,27.158000000000015,301.851,100457.851,29.54597151080287
2004-07-20 18:40:00,27.15,25.954,99030.0,99482.0,165.009,27.067000000000007,301.739,100457.964,29.432667958083698
2004-07-20 18:45:00,27.15,25.8,99030.0,99483.25,163.834,26.975000000000023,301.628,100458.076,29.320367088731018
2004-07-20 18:50:00,27.15,25.56,99042.0,99484.5,162.623,26.883000000000038,301.519,100458.187,29.210071683284582
2004-07-20 18:55:00,27.15,25.386,99042.0,99485.75,164.294,26.79200000000003,301.41,100458.299,29.099777871614265
2004-07-20 19:00:00,27.15,25.188,99046.0,99487.0,163.266,26.700000000000045,301.316,100458.404,29.004520514263277
2004-07-20 19:05:00,27.15,24.868,99050.0,99487.0,162.145,26.55800000000005,301.195,100458.543,28.88330331041226
2004-07-20 19:10:00,27.15,24.654,99048.0,99487.0,161.08,26.41700000000003,301.072,100458.687,28.760084740703576
2004-07-20 19:15:00,27.15,24.582,99050.0,99487.0,159.988,26.275000000000034,300.952,100458.83,28.639873562800346
2004-07-20 19:20:00,27.15,24.368,99054.0,99487.0,159.041,26.133000000000038,300.84,100458.969,28.527681127250787
2004-07-20 19:25:00,27.15,24.088,99050.0,99487.0,158.126,25.99200000000002,300.736,100459.103,28.423506588867383
2004-07-20 19:30:00,27.15,24.008,99048.0,99487.0,157.332,25.850000000000023,300.64,100459.231,28.327349103013603
2004-07-20 19:35:00,27.15,23.93,99070.0,99487.0,156.548,25.708000000000027,300.548,100459.355,28.235199257166983
2004-07-20 19:40:00,27.15,23.924,99070.0,99487.0,155.863,25.567000000000007,300.462,100459.472,28.14906005725112
2004-07-20 19:45:00,27.15,23.788,99074.0,99487.0,155.207,25.42500000000001,300.382,100459.583,28.068932371994265
2004-07-20 19:50:00,27.15,23.636000000000003,99076.0,99487.0,154.654,25.283000000000015,300.311,100459.684,27.997821141436305
2004-07-20 19:55:00,27.15,23.596,99082.0,99487.0,152.814,25.141999999999996,300.25,100459.772,27.936726594735887
2004-07-20 20:00:00,27.15,23.544,99088.0,99487.0,152.392,25.0,300.197,100459.844,27.883640601235527
2004-07-20 20:05:00,27.15,23.406,99090.0,99498.167,152.034,24.84200000000004,300.164,100459.899,27.840933646280234
2004-07-20 20:10:00,27.15,23.274,99094.0,99509.333,151.756,24.68300000000005,300.144,100459.937,27.81125189382294
2004-07-20 20:15:00,27.15,23.05,99092.0,99520.5,151.571,24.525000000000034,300.14,100459.954,27.797597011605603
2004-07-20 20:20:00,27.15,22.872,99100.0,99531.667,151.471,24.36700000000002,300.155,100459.943,27.802970302679512
2004-07-20 20:25:00,27.044,22.704,99102.0,99542.833,151.518,24.208000000000027,300.197,100459.896,27.83538494952262
2004-07-20 20:30:00,23.99,22.69,99114.0,99554.0,151.761,24.05000000000001,300.276,100459.805,27.904855677789556
2004-07-20 20:35:00,23.99,22.508,99116.0,99565.167,152.284,23.891999999999996,300.401,100459.654,28.02038906028156
2004-07-20 20:40:00,23.99,22.660000000000004,99110.0,99576.333,153.134,23.733000000000004,300.587,100459.43,28.19700818056947
2004-07-20 20:45:00,23.99,22.822,99108.0,99587.5,154.422,23.575000000000045,300.85,100459.11,28.450725376188473
2004-07-20 20:50:00,23.99,22.796,99116.0,99598.667,156.234,23.41700000000003,301.21,100458.668,28.801560558287406
2004-07-20 20:55:00,23.99,22.698,99118.0,99609.833,147.144,23.258000000000038,301.694,100458.07,29.276540798109465
2004-07-20 21:00:00,23.99,22.18,99116.0,99621.0,148.866,23.100000000000023,302.038,100457.765,29.61140619314756
2004-07-20 21:05:00,23.99,21.81,99120.0,99621.0,149.885,22.99200000000002,302.197,100457.752,29.770775800130423
2004-07-20 21:10:00,23.99,22.318,99120.0,99621.0,149.858,22.883000000000038,302.13,100457.891,29.703735179791067
2004-07-20 21:15:00,23.99,22.61,99122.0,99621.0,148.835,22.775000000000034,301.934,100458.079,29.50742766388015
2004-07-20 21:20:00,23.99,22.8,99122.0,99621.0,147.596,22.66700000000003,301.739,100458.256,29.312112861905007
2004-07-20 21:25:00,23.99,22.880000000000003,99130.0,99621.0,146.516,22.55800000000005,301.589,100458.412,29.16188765328144
