cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],canTemp_C
4/18/2004 5:35,281.903,281.397,0,283.054,283.468,280.214,280.778,97705.153,281.323,99990.02,8.753
4/18/2004 5:40,281.9,281.413,0,283.041,283.453,280.207,280.82,97702.056,281.331,99990.004,8.75
4/18/2004 5:45,281.898,281.429,0,283.029,283.439,280.2,280.862,97698.958,281.339,99989.988,8.748
4/18/2004 5:50,281.896,281.446,0,283.016,283.424,280.192,280.903,97695.861,281.348,99989.971,8.746
4/18/2004 5:55,281.894,281.462,0,283.003,283.41,280.185,280.945,97692.764,281.356,99989.955,8.744
4/18/2004 6:00,281.895,281.479,0,282.992,283.397,280.179,280.986,97689.667,281.365,99989.938,8.745
4/18/2004 6:05,281.897,281.515,0,282.982,283.385,280.174,281.078,97686.569,281.379,99989.908,8.747
4/18/2004 6:10,281.908,281.549,0,282.973,283.375,280.165,281.17,97683.472,281.399,99989.874,8.758
4/18/2004 6:15,281.925,281.58,0,282.986,283.385,280.188,281.261,97680.375,281.421,99989.84,8.775
4/18/2004 6:20,281.949,281.608,0,282.982,283.38,280.19,281.353,97677.278,281.447,99989.806,8.799
4/18/2004 6:25,281.977,281.633,0,282.984,283.38,280.186,281.444,97674.181,281.471,99989.773,8.827
4/18/2004 6:30,282.002,281.658,0,282.988,283.382,280.183,281.536,97671.083,281.494,99989.742,8.852
4/18/2004 6:35,282.033,281.682,0,282.995,283.387,280.18,281.628,97667.986,281.516,99989.712,8.883
4/18/2004 6:40,282.065,281.705,0,283.002,283.393,280.18,281.719,97664.889,281.539,99989.683,8.915
4/18/2004 6:45,282.088,281.719,0,283.01,283.399,280.261,281.811,97661.792,281.528,99989.674,8.938
4/18/2004 6:50,282.054,281.733,0,283.006,283.393,280.313,281.903,97658.694,281.549,99989.655,8.904
4/18/2004 6:55,282.119,281.748,0,283.405,283.017,280.379,281.994,97655.597,281.568,99989.634,8.969
4/18/2004 7:00,282.096,281.763,0,283.406,283.02,280.44,282.086,97652.5,281.598,99989.605,8.946
4/18/2004 7:05,282.184,281.803,0,283.434,283.048,280.522,282.203,97652.625,281.632,99989.559,9.034
4/18/2004 7:10,282.189,281.846,0,283.443,283.059,280.595,282.32,97652.75,281.676,99989.504,9.039
4/18/2004 7:15,282.163,281.892,0,283.451,283.067,280.663,282.436,97652.875,281.805,99989.394,9.013
4/18/2004 7:20,282.083,281.939,0,283.447,283.065,280.706,282.553,97653,281.912,99989.289,8.933
4/18/2004 7:25,282.179,281.989,0,283.478,283.097,280.695,282.67,97653.125,281.984,99989.211,9.029
4/18/2004 7:30,282.262,282.04,0,283.169,283.507,280.712,282.787,97653.25,282.037,99989.144,9.112
4/18/2004 7:35,282.341,282.093,0,283.252,283.542,280.768,282.904,97653.375,282.09,99989.077,9.191
4/18/2004 7:40,282.4,282.147,0,283.293,283.573,280.857,283.021,97653.5,282.139,99989.01,9.25
4/18/2004 7:45,282.446,282.202,0,283.339,283.605,280.963,283.138,97653.625,282.192,99988.941,9.296
4/18/2004 7:50,282.492,282.259,0,283.476,283.638,281.081,283.255,97653.75,282.246,99988.869,9.342
4/18/2004 7:55,282.544,282.316,0,283.656,283.674,281.205,283.371,97653.875,282.305,99988.793,9.394
4/18/2004 8:00,282.606,282.375,0,283.721,283.707,281.336,283.488,97654,282.367,99988.716,9.456
4/18/2004 8:05,282.653,282.417,0,283.793,283.74,281.469,283.577,97652.528,282.418,99988.656,9.503
4/18/2004 8:10,282.698,282.46,0,283.946,283.773,281.607,283.665,97651.056,282.464,99988.598,9.548
4/18/2004 8:15,282.745,282.503,0,284.021,283.807,281.751,283.753,97649.583,282.513,99988.54,9.595
4/18/2004 8:20,282.794,282.547,0,284.191,283.841,281.899,283.841,97648.111,282.561,99988.48,9.644
4/18/2004 8:25,282.844,282.593,0,284.371,283.877,282.052,283.929,97646.639,282.612,99988.419,9.694
4/18/2004 8:30,282.898,282.639,0,284.454,283.913,282.203,284.017,97645.167,282.664,99988.357,9.748
4/18/2004 8:35,282.946,282.686,0,284.597,283.949,282.353,284.106,97643.694,282.715,99988.294,9.796
4/18/2004 8:40,283,282.733,0,284.747,283.986,282.506,284.194,97642.222,282.769,99988.229,9.85
4/18/2004 8:45,283.053,282.782,0,284.92,284.024,282.66,284.282,97640.75,282.823,99988.164,9.903
4/18/2004 8:50,283.11,282.831,0,284.999,284.063,282.817,284.37,97639.278,282.879,99988.097,9.96
4/18/2004 8:55,283.163,282.882,0,285.073,284.103,282.973,284.458,97637.806,282.935,99988.029,10.013
4/18/2004 9:00,283.216,282.933,0,285.143,284.142,283.131,284.547,97636.333,282.991,99987.96,10.066
4/18/2004 9:05,283.268,282.981,0,285.227,284.172,283.29,284.625,97629.75,283.045,99987.895,10.118
4/18/2004 9:10,283.32,283.03,0,285.274,284.212,283.449,284.703,97623.167,283.1,99987.829,10.17
4/18/2004 9:15,283.37,283.08,0,285.311,284.251,283.607,284.781,97616.583,283.155,99987.762,10.22
4/18/2004 9:20,283.421,283.131,0,285.345,284.291,283.766,284.86,97610,283.212,99987.694,10.271
4/18/2004 9:25,283.483,283.183,0,285.367,284.335,283.926,284.938,97603.417,283.271,99987.623,10.333
4/18/2004 9:30,283.552,283.236,0,285.385,284.379,284.085,285.016,97596.833,283.335,99987.55,10.402
4/18/2004 9:35,283.621,283.289,0,285.39,284.425,284.24,285.095,97590.25,283.4,99987.475,10.471
4/18/2004 9:40,283.691,283.344,0,285.394,284.471,284.393,285.173,97583.667,283.467,99987.399,10.541
4/18/2004 9:45,283.76,283.399,0,285.385,284.519,284.544,285.251,97577.083,283.535,99987.321,10.61
4/18/2004 9:50,283.83,283.456,0,285.375,284.567,284.693,285.329,97570.5,283.604,99987.242,10.68
4/18/2004 9:55,283.901,283.513,0,285.353,284.616,284.84,285.408,97563.917,283.675,99987.161,10.751
4/18/2004 10:00,283.97,283.572,0,285.328,284.666,284.985,285.486,97557.333,283.747,99987.079,10.82
4/18/2004 10:05,284.043,283.636,0,285.294,284.717,285.131,285.573,97552.403,283.823,99986.99,10.893
4/18/2004 10:10,284.104,283.702,0,285.255,284.766,285.279,285.661,97547.472,283.894,99986.903,10.954
4/18/2004 10:15,284.166,283.767,0,285.206,284.816,285.432,285.749,97542.542,283.964,99986.817,11.016
4/18/2004 10:20,284.224,283.834,0,285.154,284.866,285.59,285.836,97537.611,284.034,99986.73,11.074
4/18/2004 10:25,284.288,283.901,0,284.969,285.145,285.754,285.924,97532.681,284.106,99986.642,11.138
4/18/2004 10:30,284.356,283.969,0,285.094,285.156,285.91,286.012,97527.75,284.18,99986.553,11.206
4/18/2004 10:35,284.429,284.037,0,285.236,285.175,286.066,286.099,97522.819,284.254,99986.462,11.279
4/18/2004 10:40,284.499,284.106,0,285.378,285.195,286.222,286.187,97517.889,284.328,99986.372,11.349
4/18/2004 10:45,284.571,284.176,0,285.535,285.222,286.379,286.275,97512.958,284.401,99986.281,11.421
4/18/2004 10:50,284.645,284.247,0,285.693,285.249,286.539,286.362,97508.028,284.476,99986.19,11.495
4/18/2004 10:55,284.722,284.318,0,285.863,285.283,286.701,286.45,97503.097,284.552,99986.096,11.572
4/18/2004 11:00,284.799,284.39,0,286.037,285.319,286.862,286.538,97498.167,284.629,99986.003,11.649
4/18/2004 11:05,284.848,284.409,0,286.216,285.352,287.014,286.488,97501.764,284.669,99985.963,11.698
4/18/2004 11:10,284.889,284.429,0,286.393,285.383,287.162,286.438,97505.361,284.7,99985.932,11.739
4/18/2004 11:15,284.932,284.45,0,286.58,285.416,287.308,286.388,97508.958,284.732,99985.9,11.782
4/18/2004 11:20,284.976,284.471,0,286.768,285.45,287.452,286.338,97512.556,284.766,99985.867,11.826
4/18/2004 11:25,285.02,284.494,0,286.963,285.485,287.593,286.288,97516.153,284.799,99985.832,11.87
4/18/2004 11:30,285.064,284.517,0,287.092,285.5,287.644,286.238,97519.75,284.833,99985.798,11.914
4/18/2004 11:35,285.092,284.541,0,287.21,285.51,287.663,286.188,97523.347,284.856,99985.767,11.942
4/18/2004 11:40,285.11,284.567,0,287.319,285.517,287.661,286.138,97526.944,284.873,99985.74,11.96
4/18/2004 11:45,285.121,284.593,0,287.409,285.519,287.643,286.088,97530.542,284.887,99985.714,11.971
4/18/2004 11:50,285.129,284.619,0,287.493,285.519,287.613,286.038,97534.139,284.899,99985.688,11.979
4/18/2004 11:55,285.133,284.647,0,287.558,285.515,287.573,285.988,97537.736,284.91,99985.662,11.983
4/18/2004 12:00,285.133,284.676,0,287.615,285.51,287.523,285.938,97541.333,284.919,99985.636,11.983
4/18/2004 12:05,285.045,284.544,0,287.636,285.482,287.443,285.733,97554.139,284.815,99985.78,11.895
4/18/2004 12:10,284.985,284.41,0,287.656,285.46,287.319,285.528,97566.944,284.717,99985.932,11.835
4/18/2004 12:15,284.959,284.273,0,287.662,285.438,287.161,285.323,97579.75,284.642,99986.074,11.809
4/18/2004 12:20,284.937,284.133,0,287.663,285.417,286.965,285.118,97592.556,284.573,99986.212,11.787
4/18/2004 12:25,284.885,283.989,0,287.64,285.387,286.741,284.912,97605.361,284.49,99986.357,11.735
4/18/2004 12:30,284.812,283.843,0,287.663,285.363,286.545,284.707,97618.167,284.387,99986.515,11.662
4/18/2004 12:35,284.723,283.694,0,287.672,285.333,286.349,284.502,97630.972,284.274,99986.682,11.573
4/18/2004 12:40,284.628,283.542,0,287.678,285.302,286.156,284.297,97643.778,284.151,99986.857,11.478
4/18/2004 12:45,284.512,283.387,0,287.674,285.263,285.959,284.092,97656.583,284.016,99987.04,11.362
4/18/2004 12:50,284.389,283.229,0,287.667,285.224,285.762,283.887,97669.389,283.871,99987.232,11.239
4/18/2004 12:55,284.25,283.068,0,287.648,285.177,285.562,283.681,97682.194,283.719,99987.432,11.1
4/18/2004 13:00,284.112,282.905,0,287.592,285.117,285.365,283.476,97695,283.561,99987.637,10.962
4/18/2004 13:05,284.019,282.876,0,287.49,285.059,285.193,283.452,97696.347,283.483,99987.71,10.869
4/18/2004 13:10,283.924,282.848,0,287.353,285,285.055,283.428,97697.694,283.407,99987.772,10.774
4/18/2004 13:15,283.85,282.82,0,287.198,284.941,284.941,283.404,97699.042,283.345,99987.828,10.7
4/18/2004 13:20,283.79,282.792,0,287.087,284.885,284.845,283.379,97700.389,283.297,99987.877,10.64
4/18/2004 13:25,283.743,282.765,0,286.992,284.83,284.761,283.355,97701.736,283.256,99987.92,10.593
4/18/2004 13:30,283.695,282.738,0,286.939,284.782,284.707,283.331,97703.083,283.216,99987.962,10.545
4/18/2004 13:35,283.66,282.711,0,286.894,284.738,284.667,283.307,97704.431,283.182,99988.001,10.51
4/18/2004 13:40,283.625,282.685,0,286.849,284.693,284.633,283.283,97705.778,283.151,99988.037,10.475
4/18/2004 13:45,283.598,282.659,0,286.759,284.653,284.608,283.258,97707.125,283.123,99988.072,10.448
4/18/2004 13:50,283.565,282.633,0,286.675,284.611,284.584,283.234,97708.472,283.095,99988.106,10.415
4/18/2004 13:55,283.538,282.608,0,286.63,284.571,284.564,283.21,97709.819,283.068,99988.14,10.388
4/18/2004 14:00,283.508,282.583,0,286.607,284.544,284.546,283.186,97711.167,283.042,99988.173,10.358
4/18/2004 14:05,283.499,282.587,0,286.599,284.525,284.536,283.162,97718.097,283.035,99988.176,10.349
4/18/2004 14:10,283.495,282.589,0,286.591,284.508,284.529,283.139,97725.028,283.036,99988.174,10.345
4/18/2004 14:15,283.495,282.592,0,286.594,284.495,284.524,283.115,97731.958,283.037,99988.172,10.345
4/18/2004 14:20,283.49,282.593,0,286.563,284.481,284.518,283.091,97738.889,283.037,99988.171,10.34
4/18/2004 14:25,283.486,282.594,0,286.513,284.47,284.512,283.068,97745.819,283.036,99988.171,10.336
4/18/2004 14:30,283.477,282.594,0,286.433,284.453,284.481,283.044,97752.75,283.034,99988.172,10.327
4/18/2004 14:35,283.463,282.594,0,286.344,284.434,284.442,283.021,97759.681,283.026,99988.176,10.313
4/18/2004 14:40,283.443,282.593,0,286.256,284.414,284.398,282.997,97766.611,283.016,99988.183,10.293
4/18/2004 14:45,283.423,282.591,0,286.161,284.394,284.352,282.973,97773.542,283.004,99988.191,10.273
4/18/2004 14:50,283.4,282.589,0,286.109,284.373,284.303,282.95,97780.472,282.99,99988.2,10.25
4/18/2004 14:55,283.381,282.585,0,286.056,284.352,284.255,282.926,97787.403,282.977,99988.21,10.231
4/18/2004 15:00,283.359,282.581,0,285.997,284.328,284.203,282.903,97794.333,282.963,99988.221,10.209
4/18/2004 15:05,283.29,282.476,0,285.928,284.29,284.129,282.785,97801.694,282.883,99988.335,10.14
4/18/2004 15:10,283.204,282.37,0,285.854,284.247,284.047,282.667,97809.056,282.784,99988.467,10.054
4/18/2004 15:15,283.118,282.263,0,285.777,284.199,283.961,282.549,97816.417,282.683,99988.601,9.968
4/18/2004 15:20,283.03,282.156,0,285.699,284.151,283.872,282.431,97823.778,282.583,99988.735,9.88
4/18/2004 15:25,282.943,282.049,0,285.618,284.1,283.78,282.313,97831.139,282.481,99988.871,9.793
4/18/2004 15:30,282.865,281.985,0,285.527,284.052,283.695,282.196,97838.5,282.403,99988.964,9.715
4/18/2004 15:35,282.772,281.867,0,285.419,283.998,283.605,282.078,97845.861,282.297,99989.106,9.622
4/18/2004 15:40,282.675,281.75,0,285.312,283.942,283.512,281.96,97853.222,282.187,99989.254,9.525
4/18/2004 15:45,282.578,281.632,0,285.215,283.884,283.417,281.842,97860.583,282.075,99989.403,9.428
4/18/2004 15:50,282.479,281.515,0,285.126,283.825,283.32,281.724,97867.944,281.964,99989.551,9.329
4/18/2004 15:55,282.38,281.397,0,285.037,283.764,283.223,281.606,97875.306,281.851,99989.701,9.23
4/18/2004 16:00,282.278,281.28,0,284.951,283.705,283.125,281.488,97882.667,281.738,99989.851,9.128
4/18/2004 16:05,282.243,281.297,0,284.882,283.665,283.053,281.5,97883.778,281.71,99989.863,9.093
4/18/2004 16:10,282.217,281.315,0,284.817,283.627,282.991,281.512,97884.889,281.704,99989.854,9.067
4/18/2004 16:15,282.197,281.333,0,284.757,283.595,282.936,281.524,97886,281.701,99989.843,9.047
4/18/2004 16:20,282.176,281.351,0,284.697,283.563,282.885,281.536,97887.111,281.699,99989.832,9.026
4/18/2004 16:25,282.161,281.368,0,284.642,283.534,282.839,281.548,97888.222,281.698,99989.82,9.011
4/18/2004 16:30,282.144,281.386,0,284.591,283.509,282.806,281.56,97889.333,281.698,99989.807,8.994
4/18/2004 16:35,282.133,281.404,0,284.538,283.487,282.78,281.572,97890.444,281.701,99989.793,8.983
4/18/2004 16:40,282.122,281.422,0,284.485,283.466,282.757,281.584,97891.556,281.705,99989.778,8.972
4/18/2004 16:45,282.113,281.44,0,284.43,283.452,282.736,281.596,97892.667,281.71,99989.762,8.963
4/18/2004 16:50,282.103,281.459,0,284.38,283.433,282.717,281.607,97893.778,281.715,99989.746,8.953
4/18/2004 16:55,282.095,281.477,0,284.332,283.417,282.7,281.619,97894.889,281.721,99989.73,8.945
4/18/2004 17:00,282.085,281.495,0,284.281,283.399,282.677,281.631,97896,281.727,99989.713,8.935
4/18/2004 17:05,282.019,281.405,0,284.217,283.366,282.634,281.532,97897.806,281.658,99989.812,8.869
4/18/2004 17:10,281.944,281.315,0.043,284.161,283.331,282.582,281.432,97899.611,281.574,99989.925,8.794
4/18/2004 17:15,281.876,281.226,0,284.109,283.294,282.527,281.333,97901.417,281.492,99990.038,8.726
4/18/2004 17:20,281.804,281.136,0,284.055,283.257,282.469,281.233,97903.222,281.409,99990.151,8.654
4/18/2004 17:25,281.73,281.047,0,284.002,283.218,282.406,281.134,97905.028,281.325,99990.264,8.58
4/18/2004 17:30,281.655,280.957,0,283.943,283.175,282.332,281.035,97906.833,281.239,99990.378,8.505
4/18/2004 17:35,281.577,280.868,0,283.883,283.13,282.253,280.935,97908.639,281.153,99990.492,8.427
4/18/2004 17:40,281.497,280.779,0,283.823,283.085,282.172,280.836,97910.444,281.065,99990.608,8.347
4/18/2004 17:45,281.416,280.691,0,283.762,283.037,282.09,280.736,97912.25,280.977,99990.723,8.266
4/18/2004 17:50,281.334,280.603,0,283.701,282.99,282.006,280.637,97914.056,280.888,99990.838,8.184
4/18/2004 17:55,281.252,280.515,0.065,283.634,282.941,281.921,280.537,97915.861,280.8,99990.953,8.102
4/18/2004 18:00,281.168,280.427,0,283.566,282.892,281.838,280.438,97917.667,280.711,99991.069,8.018
4/18/2004 18:05,281.129,280.424,0,283.508,282.854,281.769,280.424,97920.778,280.681,99991.093,7.979
4/18/2004 18:10,280.925,280.42,0,283.417,282.774,281.713,280.409,97923.889,280.593,99991.145,7.775
4/18/2004 18:15,280.895,280.415,0,283.367,282.735,281.682,280.395,97927,280.562,99991.168,7.745
4/18/2004 18:20,280.894,280.411,0,283.324,282.704,281.669,280.38,97930.111,280.561,99991.173,7.744
4/18/2004 18:25,280.997,280.407,0,283.312,282.704,281.656,280.366,97933.222,280.577,99991.168,7.847
4/18/2004 18:30,280.966,280.404,0,283.269,282.671,281.626,280.352,97936.333,280.581,99991.168,7.816
4/18/2004 18:35,281.009,280.4,0.1,283.251,282.663,281.602,280.337,97939.444,280.582,99991.17,7.859
4/18/2004 18:40,280.955,280.397,0,283.209,282.63,281.564,280.323,97942.556,280.573,99991.176,7.805
4/18/2004 18:45,280.979,280.395,0,283.189,282.619,281.537,280.308,97945.667,280.568,99991.181,7.829
4/18/2004 18:50,280.938,280.392,0,283.153,282.592,281.502,280.294,97948.778,280.56,99991.187,7.788
4/18/2004 18:55,280.962,280.391,0,283.135,282.582,281.476,280.28,97951.889,280.558,99991.19,7.812
4/18/2004 19:00,280.933,280.389,0,283.103,282.559,281.441,280.265,97955,280.553,99991.194,7.783
4/18/2004 19:05,280.949,280.38,0,283.085,282.548,281.41,280.244,97956.569,280.546,99991.205,7.799
4/18/2004 19:10,280.918,280.37,0,283.056,282.527,281.372,280.223,97958.139,280.534,99991.218,7.768
4/18/2004 19:15,280.927,280.362,0.122,283.038,282.515,281.339,280.201,97959.708,280.525,99991.23,7.777
4/18/2004 19:20,280.9,280.353,0,283.011,282.495,281.3,280.18,97961.278,280.514,99991.242,7.75
4/18/2004 19:25,280.904,280.345,0,282.484,282.992,281.267,280.159,97962.847,280.505,99991.254,7.754
4/18/2004 19:30,280.881,280.337,0,282.466,282.968,281.23,280.138,97964.417,280.495,99991.265,7.731
4/18/2004 19:35,280.884,280.33,0,282.456,282.951,281.197,280.116,97965.986,280.486,99991.275,7.734
4/18/2004 19:40,280.864,280.323,0,282.44,282.929,281.161,280.095,97967.556,280.477,99991.286,7.714
4/18/2004 19:45,280.866,280.317,0,282.43,282.913,281.128,280.074,97969.125,280.47,99991.295,7.716
4/18/2004 19:50,280.849,280.311,0,282.415,282.892,281.092,280.053,97970.694,280.461,99991.304,7.699
4/18/2004 19:55,280.85,280.305,0,282.405,282.877,281.059,280.031,97972.264,280.455,99991.312,7.7
4/18/2004 20:00,280.835,280.3,0,282.391,282.857,281.023,280.01,97973.833,280.447,99991.32,7.685
4/18/2004 20:05,280.809,280.239,0,282.374,282.835,280.984,279.946,97969.306,280.405,99991.386,7.659
4/18/2004 20:10,280.755,280.177,0,282.351,282.807,280.939,279.882,97964.778,280.347,99991.465,7.605
4/18/2004 20:15,280.707,280.116,0,282.327,282.779,280.892,279.818,97960.25,280.286,99991.545,7.557
4/18/2004 20:20,280.647,280.054,0,282.302,282.748,280.841,279.753,97955.722,280.226,99991.625,7.497
4/18/2004 20:25,280.6,279.993,0,282.277,282.719,280.791,279.689,97951.194,280.167,99991.704,7.45
4/18/2004 20:30,280.542,279.932,0,282.25,282.687,280.738,279.625,97946.667,280.107,99991.783,7.392
4/18/2004 20:35,280.494,279.871,0,282.224,282.657,280.686,279.561,97942.139,280.048,99991.862,7.344
4/18/2004 20:40,280.435,279.809,0,282.196,282.625,280.631,279.497,97937.611,279.988,99991.942,7.285
4/18/2004 20:45,280.387,279.748,0,282.169,282.594,280.577,279.433,97933.083,279.929,99992.021,7.237
4/18/2004 20:50,280.327,279.687,0,282.14,282.56,280.521,279.368,97928.556,279.869,99992.101,7.177
4/18/2004 20:55,280.277,279.626,0,282.113,282.529,280.465,279.304,97924.028,279.81,99992.18,7.127
4/18/2004 21:00,280.218,279.564,0.094,282.081,282.493,280.412,279.24,97919.5,279.749,99992.26,7.068
4/18/2004 21:05,280.187,279.541,0,282.054,282.462,280.365,279.208,97918.847,279.716,99992.299,7.037
4/18/2004 21:10,280.156,279.519,0,282.027,282.431,280.321,279.175,97918.194,279.691,99992.33,7.006
4/18/2004 21:15,280.139,279.496,0,282.003,282.404,280.281,279.143,97917.542,279.668,99992.359,6.989
4/18/2004 21:20,280.114,279.474,0,281.977,282.375,280.241,279.111,97916.889,279.646,99992.388,6.964
4/18/2004 21:25,280.099,279.453,0,281.954,282.349,280.203,279.078,97916.236,279.624,99992.417,6.949
4/18/2004 21:30,280.075,279.432,0,281.93,282.322,280.166,279.046,97915.583,279.602,99992.445,6.925
4/18/2004 21:35,280.06,279.411,0.22,281.907,282.296,280.13,279.014,97914.931,279.581,99992.472,6.91
4/18/2004 21:40,280.039,279.391,0,281.883,282.27,280.094,278.981,97914.278,279.561,99992.499,6.889
4/18/2004 21:45,280.024,279.372,0,281.862,282.245,280.06,278.949,97913.625,279.541,99992.525,6.874
4/18/2004 21:50,280.004,279.353,0,281.838,282.219,280.025,278.917,97912.972,279.521,99992.55,6.854
4/18/2004 21:55,279.991,279.335,0,281.817,282.195,279.992,278.884,97912.319,279.503,99992.574,6.841
4/18/2004 22:00,279.973,279.318,0,281.799,282.174,279.958,278.852,97911.667,279.484,99992.597,6.823
4/18/2004 22:05,279.962,279.304,0,281.783,282.155,279.926,278.848,97911.528,279.469,99992.617,6.812
4/18/2004 22:10,279.949,279.29,0.286,281.767,282.136,279.894,278.843,97911.389,279.455,99992.636,6.799
4/18/2004 22:15,279.934,279.277,0,281.752,282.117,279.862,278.839,97911.25,279.443,99992.652,6.784
4/18/2004 22:20,279.911,279.265,0,281.735,282.097,279.829,278.835,97911.111,279.429,99992.669,6.761
4/18/2004 22:25,279.888,279.254,0,281.719,282.078,279.796,278.83,97910.972,279.415,99992.684,6.738
4/18/2004 22:30,279.862,279.244,0,281.702,282.057,279.763,278.826,97910.833,279.402,99992.7,6.712
4/18/2004 22:35,279.838,279.234,0,281.686,282.038,279.73,278.822,97910.694,279.389,99992.714,6.688
4/18/2004 22:40,279.813,279.225,0,281.669,282.019,279.697,278.817,97910.556,279.376,99992.729,6.663
4/18/2004 22:45,279.791,279.216,0.357,281.654,282,279.665,278.813,97910.417,279.363,99992.742,6.641
4/18/2004 22:50,279.769,279.207,0.066,281.638,281.982,279.633,278.809,97910.278,279.352,99992.755,6.619
4/18/2004 22:55,279.748,279.199,0,281.623,281.964,279.602,278.804,97910.139,279.34,99992.768,6.598
4/18/2004 23:00,279.726,279.191,0,281.595,281.934,279.567,278.8,97910,279.328,99992.78,6.576
4/18/2004 23:05,279.688,279.151,0,281.562,281.9,279.527,278.758,97909.847,279.294,99992.828,6.538
4/18/2004 23:10,279.639,279.11,0,281.526,281.863,279.484,278.715,97909.694,279.252,99992.882,6.489
4/18/2004 23:15,279.599,279.069,0,281.489,281.825,279.44,278.673,97909.542,279.21,99992.937,6.449
4/18/2004 23:20,279.556,279.029,0.435,281.451,281.787,279.394,278.63,97909.389,279.169,99992.991,6.406
4/18/2004 23:25,279.522,278.988,0.103,281.412,281.749,279.35,278.588,97909.236,279.13,99993.044,6.372
4/18/2004 23:30,279.481,278.948,0.057,281.372,281.709,279.303,278.545,97909.083,279.089,99993.097,6.331
4/18/2004 23:35,279.445,278.908,0.046,281.331,281.669,279.257,278.503,97908.931,279.049,99993.15,6.295
4/18/2004 23:40,279.403,278.867,0.044,281.289,281.627,279.21,278.46,97908.778,279.008,99993.204,6.253
4/18/2004 23:45,279.367,278.827,0.045,281.247,281.586,279.163,278.418,97908.625,278.968,99993.257,6.217
4/18/2004 23:50,279.325,278.787,0,281.203,281.543,279.115,278.375,97908.472,278.927,99993.311,6.175
4/18/2004 23:55,279.287,278.746,0.531,281.159,281.501,279.067,278.333,97908.319,278.887,99993.364,6.137
4/19/2004 0:00,279.247,278.706,0.149,281.124,281.466,279.023,278.29,97908.167,278.847,99993.417,6.097
4/19/2004 0:05,279.233,278.708,0.103,281.096,281.437,278.986,278.297,97906.375,278.836,99993.424,6.083
4/19/2004 0:10,279.224,278.71,0.09,281.069,281.409,278.953,278.304,97904.583,278.834,99993.424,6.074
4/19/2004 0:15,279.219,278.712,0.085,281.046,281.385,278.922,278.311,97902.792,278.833,99993.422,6.069
4/19/2004 0:20,279.21,278.714,0.084,281.022,281.36,278.893,278.318,97901,278.833,99993.421,6.06
4/19/2004 0:25,279.202,278.717,0,281,281.337,278.865,278.325,97899.208,278.832,99993.419,6.052
4/19/2004 0:30,279.193,278.72,0.602,280.977,281.313,278.838,278.332,97897.417,278.83,99993.418,6.043
4/19/2004 0:35,279.187,278.722,0.181,280.957,281.292,278.813,278.339,97895.625,278.831,99993.415,6.037
4/19/2004 0:40,279.179,278.725,0.129,280.937,281.27,278.787,278.346,97893.833,278.83,99993.414,6.029
4/19/2004 0:45,279.173,278.728,0.114,280.918,281.25,278.764,278.352,97892.042,278.83,99993.411,6.023
4/19/2004 0:50,279.166,278.732,0.109,280.899,281.229,278.741,278.359,97890.25,278.83,99993.409,6.016
4/19/2004 0:55,279.446,278.735,0.107,280.952,281.278,278.781,278.366,97888.458,278.878,99993.382,6.296
4/19/2004 1:00,279.647,278.739,0,280.983,281.306,278.845,278.373,97886.667,278.912,99993.363,6.497
4/19/2004 1:05,279.696,278.701,0.554,280.991,281.313,278.899,278.341,97887.083,278.921,99993.373,6.546
4/19/2004 1:10,279.63,278.664,0.148,280.97,281.291,278.927,278.309,97887.5,278.914,99993.396,6.48
4/19/2004 1:15,279.602,278.627,0.095,280.954,281.275,278.949,278.276,97887.917,278.873,99993.446,6.452
4/19/2004 1:20,279.171,278.591,0.079,280.835,281.16,278.821,278.244,97888.333,278.746,99993.552,6.021
4/19/2004 1:25,278.855,278.554,0.104,280.728,281.058,278.679,278.211,97888.75,278.635,99993.65,5.705
4/19/2004 1:30,278.828,278.518,0.133,280.696,281.027,278.601,278.179,97889.167,278.594,99993.703,5.678
4/19/2004 1:35,278.911,278.482,0,280.686,281.015,278.569,278.147,97889.583,278.577,99993.74,5.761
4/19/2004 1:40,278.867,278.446,0.732,280.642,280.973,278.529,278.114,97890,278.554,99993.78,5.717
4/19/2004 1:45,278.878,278.411,0.245,280.619,280.949,278.508,278.082,97890.417,278.525,99993.823,5.728
4/19/2004 1:50,278.771,278.375,0.193,280.564,280.896,278.46,278.049,97890.833,278.479,99993.875,5.621
4/19/2004 1:55,278.762,278.34,0.186,280.535,280.867,278.431,278.017,97891.25,278.441,99993.924,5.612
4/19/2004 2:00,278.678,278.305,0.183,280.48,280.816,278.382,277.984,97891.667,278.4,99993.974,5.528
4/19/2004 2:05,278.705,278.302,0.189,280.455,280.791,278.359,277.973,97893.097,278.393,99993.981,5.555
4/19/2004 2:10,278.649,278.3,0,280.407,280.746,278.317,277.961,97894.528,278.384,99993.988,5.499
4/19/2004 2:15,278.972,278.299,0.827,280.466,280.799,278.371,277.949,97895.958,278.434,99993.963,5.822
4/19/2004 2:20,279.113,278.299,0.273,280.476,280.807,278.428,277.937,97897.389,278.475,99993.943,5.963
4/19/2004 2:25,279.238,278.299,0.201,280.499,280.827,278.497,277.925,97898.819,278.487,99993.928,6.088
