cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],canTemp_C
6/23/2004 2:30,293.171,292.746,0,293.961,294.656,290.468,291.413,99110.5,292.561,100084.297,20.021
6/23/2004 2:35,293.134,292.787,0,293.945,294.637,290.506,291.367,99110.583,292.553,100084.286,19.984
6/23/2004 2:40,293.122,292.839,0,293.934,294.623,290.537,291.321,99110.667,292.558,100084.261,19.972
6/23/2004 2:45,293.115,292.906,0,293.926,294.612,290.558,291.275,99110.75,292.576,100084.223,19.965
6/23/2004 2:50,293.125,292.989,0,293.921,294.604,290.573,291.229,99110.833,292.601,100084.18,19.975
6/23/2004 2:55,293.134,293.093,0,293.918,294.598,290.58,291.183,99110.917,292.625,100084.146,19.984
6/23/2004 3:00,293.155,293.217,0,293.916,294.593,290.569,291.137,99111,292.658,100084.087,20.005
6/23/2004 3:05,293.171,293.248,0,293.914,294.59,290.547,291.128,99111.847,292.685,100084.056,20.021
6/23/2004 3:10,293.186,293.274,0,293.912,294.587,290.524,291.12,99112.694,292.704,100084.03,20.036
6/23/2004 3:15,293.194,293.299,0,293.91,294.583,290.498,291.111,99113.542,292.721,100084.006,20.044
6/23/2004 3:20,293.203,293.322,0,293.908,294.579,290.474,291.103,99114.389,292.735,100083.983,20.053
6/23/2004 3:25,293.206,293.344,0,293.906,294.575,290.451,291.094,99115.236,292.749,100083.962,20.056
6/23/2004 3:30,293.209,293.364,0,293.903,294.571,290.43,291.086,99116.083,292.759,100083.944,20.059
6/23/2004 3:35,293.208,293.384,0,293.9,294.567,290.409,291.077,99116.931,292.768,100083.927,20.058
6/23/2004 3:40,293.208,293.402,0,293.897,294.563,290.389,291.069,99117.778,292.776,100083.913,20.058
6/23/2004 3:45,293.204,293.42,0,293.893,294.558,290.369,291.06,99118.625,292.782,100083.9,20.054
6/23/2004 3:50,293.203,293.436,0,293.89,294.554,290.351,291.052,99119.472,292.788,100083.888,20.053
6/23/2004 3:55,293.197,293.451,0,293.886,294.549,290.333,291.043,99120.319,292.792,100083.878,20.047
6/23/2004 4:00,293.194,293.466,0,293.876,294.538,290.302,291.035,99121.167,292.795,100083.868,20.044
6/23/2004 4:05,293.184,293.43,0,293.865,294.525,290.264,291.078,99122.889,292.794,100083.874,20.034
6/23/2004 4:10,293.176,293.398,0,293.854,294.512,290.223,291.121,99124.611,292.788,100083.886,20.026
6/23/2004 4:15,293.165,293.365,0,293.841,294.496,290.179,291.164,99126.333,292.78,100083.899,20.015
6/23/2004 4:20,293.154,293.335,0,293.828,294.481,290.133,291.207,99128.056,292.771,100083.913,20.004
6/23/2004 4:25,293.139,293.303,0,293.813,294.464,290.084,291.25,99129.778,292.757,100083.932,19.989
6/23/2004 4:30,293.125,293.273,0,293.799,294.447,290.033,291.292,99131.5,292.74,100083.955,19.975
6/23/2004 4:35,293.107,293.243,0,293.782,294.428,289.978,291.335,99133.222,292.721,100083.978,19.957
6/23/2004 4:40,293.089,293.214,0,293.766,294.409,289.922,291.378,99134.944,292.7,100084.003,19.939
6/23/2004 4:45,293.068,293.184,0,293.748,294.389,289.864,291.421,99136.667,292.678,100084.03,19.918
6/23/2004 4:50,293.049,293.156,0,293.73,294.369,289.804,291.464,99138.389,292.654,100084.057,19.899
6/23/2004 4:55,293.026,293.128,0,293.711,294.347,289.742,291.507,99140.111,292.629,100084.085,19.876
6/23/2004 5:00,293.004,293.1,239.357,293.695,294.328,289.692,291.55,99141.833,292.603,100084.115,19.854
6/23/2004 5:05,294.406,293.061,199.103,293.957,294.6,289.815,291.665,99144.069,294.381,100083.308,21.256
6/23/2004 5:10,294.986,293.03,205.863,294.058,294.707,289.714,291.779,99146.306,295.122,100082.723,21.836
6/23/2004 5:15,295.076,293.003,103.503,294.113,294.764,289.67,291.893,99148.542,295.075,100082.758,21.926
6/23/2004 5:20,294.489,292.982,100.031,294.061,294.702,289.739,292.008,99150.778,294.171,100083.257,21.339
6/23/2004 5:25,294.179,292.965,98.178,294.019,294.654,289.766,292.122,99153.014,293.781,100083.508,21.029
6/23/2004 5:30,294.064,292.954,97.471,294.017,294.649,289.747,292.236,99155.25,293.69,100083.581,20.914
6/23/2004 5:35,294.067,292.948,97.369,294.025,294.655,289.696,292.351,99157.486,293.717,100083.579,20.917
6/23/2004 5:40,294.087,292.95,97.306,294.036,294.663,289.652,292.465,99159.722,293.762,100083.555,20.937
6/23/2004 5:45,294.12,292.957,97.384,294.052,294.677,289.626,292.579,99161.958,293.795,100083.531,20.97
6/23/2004 5:50,294.136,292.972,97.384,294.064,294.687,289.615,292.694,99164.194,293.815,100083.509,20.986
6/23/2004 5:55,294.163,292.994,97.395,294.697,294.075,289.606,292.808,99166.431,293.834,100083.486,21.013
6/23/2004 6:00,294.181,293.024,194.914,294.712,294.092,289.626,292.922,99168.667,293.858,100083.454,21.031
6/23/2004 6:05,294.7,292.972,100.404,294.832,294.208,289.702,293.007,99173.028,294.452,100083.238,21.55
6/23/2004 6:10,294.374,292.922,98.37,294.776,294.158,289.839,293.092,99177.389,294.027,100083.408,21.224
6/23/2004 6:15,294.145,292.88,96.609,294.746,294.132,290.029,293.177,99181.75,293.714,100083.59,20.995
6/23/2004 6:20,293.992,292.844,95.486,294.733,294.122,290.223,293.262,99186.111,293.54,100083.713,20.842
6/23/2004 6:25,293.932,292.81,94.651,294.727,294.119,290.362,293.347,99190.472,293.479,100083.774,20.782
6/23/2004 6:30,293.918,292.781,94.416,294.739,294.133,290.523,293.432,99194.833,293.445,100083.811,20.768
6/23/2004 6:35,293.905,292.753,93.93,294.753,294.149,290.69,293.517,99199.194,293.428,100083.837,20.755
6/23/2004 6:40,293.927,292.727,93.999,294.774,294.172,290.864,293.602,99203.556,293.412,100083.862,20.777
6/23/2004 6:45,293.935,292.704,93.733,294.796,294.196,291.033,293.687,99207.917,293.409,100083.881,20.785
6/23/2004 6:50,293.59,292.682,89.666,294.747,294.152,291.147,293.772,99212.278,293.127,100084.032,20.44
6/23/2004 6:55,293.184,292.662,84.02,294.681,294.092,291.233,293.857,99216.639,292.907,100084.164,20.034
6/23/2004 7:00,293.183,292.643,165.133,294.194,294.697,291.256,293.942,99221,292.88,100084.197,20.033
6/23/2004 7:05,293.518,292.634,178.639,294.413,294.775,291.342,294.022,99225.333,293.118,100084.095,20.368
6/23/2004 7:10,293.741,292.626,92.015,294.488,294.83,291.465,294.102,99229.667,293.266,100084.026,20.591
6/23/2004 7:15,293.5,292.62,90.781,294.509,294.814,291.608,294.182,99234,293.036,100084.134,20.35
6/23/2004 7:20,293.425,292.616,90.334,294.562,294.831,291.802,294.262,99238.333,292.96,100084.178,20.275
6/23/2004 7:25,293.451,292.613,90.532,294.676,294.861,292.014,294.342,99242.667,292.965,100084.18,20.301
6/23/2004 7:30,293.506,292.612,90.94,294.971,294.896,292.239,294.423,99247,292.989,100084.169,20.356
6/23/2004 7:35,293.56,292.612,91.369,295.324,294.937,292.479,294.503,99251.333,293.008,100084.159,20.41
6/23/2004 7:40,293.601,292.614,91.701,295.547,294.975,292.727,294.583,99255.667,293.021,100084.151,20.451
6/23/2004 7:45,293.636,292.617,92.202,295.697,295.017,292.979,294.663,99260,293.03,100084.144,20.486
6/23/2004 7:50,293.737,292.621,94.132,295.858,295.072,293.244,294.743,99264.333,293.073,100084.121,20.587
6/23/2004 7:55,293.891,292.626,96.788,296.241,295.141,293.523,294.823,99268.667,293.143,100084.084,20.741
6/23/2004 8:00,293.906,292.632,91.48,296.419,295.182,293.794,294.903,99273,293.15,100084.074,20.756
6/23/2004 8:05,293.849,292.695,89.347,296.559,295.213,294.047,295.008,99275.375,293.147,100084.031,20.699
6/23/2004 8:10,293.894,292.758,89.039,296.812,295.263,294.316,295.112,99277.75,293.197,100083.963,20.744
6/23/2004 8:15,294.062,292.822,90.205,297.358,295.337,294.614,295.217,99280.125,293.301,100083.868,20.912
6/23/2004 8:20,294.256,292.887,91.705,297.795,295.403,294.929,295.321,99282.5,293.422,100083.763,21.106
6/23/2004 8:25,294.461,292.952,93.361,298.038,295.492,295.252,295.426,99284.875,293.549,100083.654,21.311
6/23/2004 8:30,294.641,293.019,94.875,298.505,295.571,295.553,295.53,99287.25,293.671,100083.547,21.491
6/23/2004 8:35,294.842,293.086,96.683,298.737,295.662,295.853,295.635,99289.625,293.801,100083.436,21.692
6/23/2004 8:40,295.01,293.154,98.259,299.024,295.747,296.145,295.739,99292,293.928,100083.325,21.86
6/23/2004 8:45,295.189,293.223,99.97,299.712,295.84,296.436,295.844,99294.375,294.057,100083.212,22.039
6/23/2004 8:50,295.38,293.293,102.077,299.928,295.936,296.728,295.948,99296.75,294.193,100083.096,22.23
6/23/2004 8:55,295.558,293.363,103.602,300.137,296.034,297.016,296.053,99299.125,294.329,100082.978,22.408
6/23/2004 9:00,295.707,293.435,103.651,300.335,296.125,297.291,296.157,99301.5,294.458,100082.863,22.557
6/23/2004 9:05,295.843,293.466,104.761,300.484,296.217,297.557,296.257,99305.042,294.556,100082.789,22.693
6/23/2004 9:10,295.932,293.499,105.442,300.618,296.3,297.813,296.357,99308.583,294.63,100082.729,22.782
6/23/2004 9:15,296.035,293.533,106.173,300.72,296.385,298.07,296.456,99312.125,294.698,100082.671,22.885
6/23/2004 9:20,296.114,293.568,106.523,300.812,296.466,298.324,296.556,99315.667,294.766,100082.613,22.964
6/23/2004 9:25,296.221,293.604,107.14,300.88,296.552,298.585,296.656,99319.208,294.838,100082.553,23.071
6/23/2004 9:30,296.298,293.642,107.437,300.962,296.638,298.864,296.755,99322.75,294.909,100082.492,23.148
6/23/2004 9:35,296.405,293.681,108.05,301.025,296.731,299.158,296.855,99326.292,294.984,100082.428,23.255
6/23/2004 9:40,296.487,293.721,107.894,301.077,296.819,299.453,296.955,99329.833,295.06,100082.363,23.337
6/23/2004 9:45,296.593,293.763,108.02,301.113,296.914,299.756,297.054,99333.375,295.137,100082.297,23.443
6/23/2004 9:50,296.671,293.806,108.013,301.139,297.003,300.059,297.154,99336.917,295.214,100082.23,23.521
6/23/2004 9:55,296.777,293.85,216.628,301.15,297.1,300.37,297.254,99340.458,295.293,100082.161,23.627
6/23/2004 10:00,297.257,293.896,225.138,301.252,297.284,300.789,297.353,99344,295.749,100081.919,24.107
6/23/2004 10:05,297.429,294.02,114.028,301.278,297.409,301.171,297.358,99346,295.931,100081.739,24.279
6/23/2004 10:10,297.094,294.145,111.945,301.188,297.419,301.396,297.364,99348,295.652,100081.774,23.944
6/23/2004 10:15,297.193,294.272,113.263,301.163,297.517,301.674,297.369,99350,295.758,100081.649,24.043
6/23/2004 10:20,297.349,294.399,115.27,301.143,297.628,301.992,297.374,99352,295.971,100081.46,24.199
6/23/2004 10:25,297.486,294.529,116.939,301.104,297.739,302.316,297.379,99354,296.15,100081.278,24.336
6/23/2004 10:30,297.58,294.661,117.87,300.943,297.79,302.406,297.384,99356,296.303,100081.11,24.43
6/23/2004 10:35,297.647,294.794,118.25,300.76,297.831,302.43,297.389,99358,296.421,100080.959,24.497
6/23/2004 10:40,297.679,294.929,118.505,300.58,297.863,302.406,297.394,99360,296.524,100080.815,24.529
6/23/2004 10:45,297.721,295.065,118.605,300.377,297.885,302.355,297.399,99362,296.626,100080.671,24.571
6/23/2004 10:50,297.741,295.203,118.773,300.18,297.902,302.274,297.404,99364,296.724,100080.528,24.591
6/23/2004 10:55,297.767,295.343,118.743,299.97,297.91,302.174,297.41,99366,296.819,100080.385,24.617
6/23/2004 11:00,297.778,295.485,112.885,299.763,297.915,302.055,297.415,99368,296.909,100080.243,24.628
6/23/2004 11:05,297.723,295.491,112.314,299.537,297.897,301.902,297.441,99368.875,296.897,100080.233,24.573
6/23/2004 11:10,297.681,295.5,111.841,297.914,299.358,301.724,297.467,99369.75,296.88,100080.238,24.531
6/23/2004 11:15,297.654,295.51,111.399,297.979,299.237,301.528,297.493,99370.625,296.871,100080.237,24.504
6/23/2004 11:20,297.63,295.521,111.044,298.035,299.116,301.315,297.519,99371.5,296.866,100080.231,24.48
6/23/2004 11:25,297.604,295.533,110.653,298.097,299.02,301.087,297.545,99372.375,296.857,100080.226,24.454
6/23/2004 11:30,297.574,295.546,110.55,298.208,298.952,301.029,297.571,99373.25,296.845,100080.221,24.424
6/23/2004 11:35,297.584,295.56,110.725,298.339,298.906,301.021,297.597,99374.125,296.862,100080.203,24.434
6/23/2004 11:40,297.61,295.575,111.032,298.475,298.864,301.041,297.623,99375,296.894,100080.176,24.46
6/23/2004 11:45,297.641,295.591,111.405,298.63,298.838,301.079,297.649,99375.875,296.929,100080.147,24.491
6/23/2004 11:50,297.676,295.608,111.799,298.787,298.813,301.127,297.675,99376.75,296.965,100080.116,24.526
6/23/2004 11:55,297.717,295.626,112.258,298.96,298.801,301.185,297.701,99377.625,297.004,100080.084,24.567
6/23/2004 12:00,297.761,295.645,118.183,299.134,298.788,301.248,297.727,99378.5,297.045,100080.049,24.611
6/23/2004 12:05,297.83,295.673,119.164,299.325,298.79,301.324,297.814,99377.25,297.111,100079.998,24.68
6/23/2004 12:10,297.883,295.704,119.609,299.513,298.788,301.408,297.901,99376,297.159,100079.952,24.733
6/23/2004 12:15,297.937,295.736,119.941,299.713,298.795,301.499,297.987,99374.75,297.204,100079.907,24.787
6/23/2004 12:20,297.997,295.772,120.246,299.914,298.804,301.599,298.074,99373.5,297.254,100079.858,24.847
6/23/2004 12:25,298.064,295.809,120.2,300.127,298.821,301.707,298.161,99372.25,297.309,100079.805,24.914
6/23/2004 12:30,298.133,295.849,120.215,300.388,298.854,301.887,298.248,99371,297.366,100079.75,24.983
6/23/2004 12:35,298.223,295.891,120.579,300.672,298.899,302.092,298.335,99369.75,297.437,100079.687,25.073
6/23/2004 12:40,298.325,295.936,121.182,300.962,298.948,302.316,298.422,99368.5,297.518,100079.617,25.175
6/23/2004 12:45,298.433,295.983,121.936,301.277,299.008,302.552,298.509,99367.25,297.602,100079.544,25.283
6/23/2004 12:50,298.545,296.032,122.771,301.595,299.07,302.797,298.596,99366,297.69,100079.467,25.395
6/23/2004 12:55,298.661,296.083,123.237,301.934,299.141,303.049,298.683,99364.75,297.781,100079.388,25.511
6/23/2004 13:00,298.78,296.137,121.387,302.28,299.212,303.302,298.77,99363.5,297.873,100079.307,25.63
6/23/2004 13:05,298.907,296.234,122.448,302.646,299.292,303.561,298.713,99362.917,297.981,100079.191,25.757
6/23/2004 13:10,299.043,296.329,124.271,303.017,299.375,303.824,298.656,99362.333,298.11,100079.063,25.893
6/23/2004 13:15,299.183,296.425,126.67,303.407,299.466,304.093,298.6,99361.75,298.243,100078.933,26.033
6/23/2004 13:20,299.328,296.52,125.741,303.8,299.558,304.365,298.543,99361.167,298.378,100078.802,26.178
6/23/2004 13:25,299.466,296.616,121.026,304.208,299.655,304.637,298.486,99360.583,298.501,100078.677,26.316
6/23/2004 13:30,299.591,296.712,122.567,304.327,299.681,304.62,298.43,99360,298.612,100078.559,26.441
6/23/2004 13:35,299.658,296.807,123.377,304.401,299.688,304.515,298.373,99359.417,298.688,100078.456,26.508
6/23/2004 13:40,299.69,296.903,123.928,304.458,299.687,304.352,298.316,99358.833,298.741,100078.365,26.54
6/23/2004 13:45,299.706,296.998,124.368,304.446,299.668,304.152,298.259,99358.25,298.783,100078.28,26.556
6/23/2004 13:50,299.707,297.094,124.717,304.421,299.645,303.922,298.203,99357.667,298.818,100078.199,26.557
6/23/2004 13:55,299.698,297.19,124.754,304.34,299.609,303.669,298.146,99357.083,298.847,100078.12,26.548
6/23/2004 14:00,299.679,297.285,124.718,304.246,299.57,303.399,298.089,99356.5,298.868,100078.045,26.529
6/23/2004 14:05,299.591,297.221,124.335,304.087,299.504,303.091,297.969,99359.236,298.791,100078.115,26.441
6/23/2004 14:10,299.493,297.157,123.945,303.918,299.436,302.738,297.848,99361.972,298.699,100078.206,26.343
6/23/2004 14:15,299.39,297.09,131.808,303.701,299.355,302.358,297.728,99364.708,298.606,100078.296,26.24
6/23/2004 14:20,299.294,297.023,136.401,303.478,299.275,301.962,297.607,99367.444,298.529,100078.377,26.144
6/23/2004 14:25,299.17,296.954,135.221,303.205,299.179,301.548,297.487,99370.181,298.428,100078.469,26.02
6/23/2004 14:30,299.007,296.883,134.081,303.088,299.104,301.243,297.366,99372.917,298.292,100078.58,25.857
6/23/2004 14:35,298.877,296.811,133.252,302.961,299.03,300.973,297.246,99375.653,298.177,100078.684,25.727
6/23/2004 14:40,298.757,296.737,132.586,302.834,298.958,300.724,297.126,99378.389,298.072,100078.784,25.607
6/23/2004 14:45,298.641,296.661,131.94,302.725,298.881,300.487,297.005,99381.125,297.967,100078.885,25.491
6/23/2004 14:50,298.523,296.584,130.725,302.599,298.809,300.256,296.885,99383.861,297.859,100078.989,25.373
6/23/2004 14:55,298.403,296.505,129.529,302.472,298.734,300.03,296.764,99386.597,297.747,100079.096,25.253
6/23/2004 15:00,298.281,296.425,130.653,302.331,298.657,299.809,296.644,99389.333,297.634,100079.205,25.131
6/23/2004 15:05,298.182,296.375,130.103,302.189,298.584,299.601,296.591,99391.639,297.549,100079.282,25.032
6/23/2004 15:10,298.062,296.326,128.596,302.041,298.505,299.409,296.538,99393.944,297.448,100079.364,24.912
6/23/2004 15:15,297.951,296.277,127.252,301.845,298.427,299.231,296.485,99396.25,297.351,100079.446,24.801
6/23/2004 15:20,297.853,296.229,125.694,301.635,298.351,299.065,296.433,99398.556,297.268,100079.522,24.703
6/23/2004 15:25,297.759,296.18,124.498,301.414,298.276,298.905,296.38,99400.861,297.19,100079.594,24.609
6/23/2004 15:30,297.664,296.132,122.989,301.253,298.21,298.789,296.327,99403.167,297.111,100079.666,24.514
6/23/2004 15:35,297.58,296.085,121.901,301.09,298.147,298.687,296.274,99405.472,297.04,100079.735,24.43
6/23/2004 15:40,297.504,296.037,120.562,300.973,298.086,298.597,296.221,99407.778,296.974,100079.8,24.354
6/23/2004 15:45,297.432,295.99,119.583,300.872,298.027,298.514,296.169,99410.083,296.911,100079.865,24.282
6/23/2004 15:50,297.365,295.943,118.841,300.771,297.97,298.438,296.116,99412.389,296.85,100079.927,24.215
6/23/2004 15:55,297.301,295.896,117.725,300.682,297.915,298.366,296.063,99414.694,296.791,100079.989,24.151
6/23/2004 16:00,297.237,295.85,113.277,300.61,297.866,298.299,296.01,99417,296.731,100080.05,24.087
6/23/2004 16:05,297.18,295.836,111.533,300.547,297.82,298.237,295.982,99418.528,296.684,100080.086,24.03
6/23/2004 16:10,297.142,295.823,110.615,300.49,297.78,298.182,295.954,99420.056,296.654,100080.111,23.992
6/23/2004 16:15,297.106,295.809,110.002,300.426,297.744,298.131,295.925,99421.583,296.627,100080.134,23.956
6/23/2004 16:20,297.07,295.795,109.523,300.334,297.707,298.082,295.897,99423.111,296.598,100080.158,23.92
6/23/2004 16:25,297.031,295.782,109.137,300.243,297.672,298.034,295.869,99424.639,296.569,100080.182,23.881
6/23/2004 16:30,296.993,295.768,108.272,300.168,297.636,297.98,295.841,99426.167,296.54,100080.207,23.843
6/23/2004 16:35,296.953,295.754,107.572,300.107,297.601,297.925,295.812,99427.694,296.508,100080.232,23.803
6/23/2004 16:40,296.912,295.741,107.068,300.045,297.566,297.869,295.784,99429.222,296.476,100080.258,23.762
6/23/2004 16:45,296.87,295.727,106.686,299.987,297.531,297.814,295.756,99430.75,296.443,100080.284,23.72
6/23/2004 16:50,296.829,295.713,106.35,299.929,297.497,297.759,295.728,99432.278,296.41,100080.311,23.679
6/23/2004 16:55,296.786,295.699,106.04,299.874,297.463,297.703,295.699,99433.806,296.376,100080.338,23.636
6/23/2004 17:00,296.74,295.683,89.601,299.813,297.427,297.643,295.671,99435.333,296.339,100080.368,23.59
6/23/2004 17:05,296.401,295.657,86.551,299.678,297.308,297.577,295.621,99437.694,296.083,100080.512,23.251
6/23/2004 17:10,296.254,295.707,85.338,299.592,297.244,297.53,295.57,99440.056,296.001,100080.529,23.104
6/23/2004 17:15,296.255,295.663,84.639,299.528,297.209,297.544,295.52,99442.417,295.983,100080.569,23.105
6/23/2004 17:20,296.326,295.623,84.839,299.461,297.193,297.54,295.47,99444.778,295.999,100080.59,23.176
6/23/2004 17:25,296.327,295.583,84.72,299.382,297.167,297.511,295.419,99447.139,295.992,100080.621,23.177
6/23/2004 17:30,296.308,295.544,84.136,299.273,297.13,297.435,295.369,99449.5,295.96,100080.662,23.158
6/23/2004 17:35,296.247,295.505,83.512,299.152,297.082,297.342,295.318,99451.861,295.91,100080.713,23.097
6/23/2004 17:40,296.202,295.467,82.819,299.038,297.04,297.242,295.268,99454.222,295.864,100080.762,23.052
6/23/2004 17:45,296.15,295.429,82.318,298.899,297.005,297.139,295.218,99456.583,295.82,100080.81,23
6/23/2004 17:50,296.115,295.392,82.084,298.788,296.963,297.033,295.167,99458.944,295.78,100080.855,22.965
6/23/2004 17:55,296.071,295.355,81.479,298.672,296.92,296.925,295.117,99461.306,295.741,100080.899,22.921
6/23/2004 18:00,296.035,295.319,81.124,298.564,296.88,296.814,295.067,99463.667,295.703,100080.943,22.885
6/23/2004 18:05,295.986,295.275,80.81,298.461,296.837,296.699,295.013,99466.25,295.657,100080.995,22.836
6/23/2004 18:10,295.944,295.232,80.61,298.366,296.796,296.583,294.959,99468.833,295.611,100081.048,22.794
6/23/2004 18:15,295.893,295.188,80.38,298.272,296.752,296.464,294.905,99471.417,295.564,100081.101,22.743
6/23/2004 18:20,295.85,295.145,80.226,298.18,296.71,296.346,294.851,99474,295.518,100081.153,22.7
6/23/2004 18:25,295.801,295.102,80.047,298.089,296.666,296.226,294.797,99476.583,295.472,100081.206,22.651
6/23/2004 18:30,295.757,295.06,79.554,298.004,296.626,296.112,294.743,99479.167,295.427,100081.257,22.607
6/23/2004 18:35,295.708,295.018,79.166,297.92,296.584,295.999,294.689,99481.75,295.381,100081.309,22.558
6/23/2004 18:40,295.664,294.976,78.928,297.838,296.544,295.889,294.635,99484.333,295.336,100081.359,22.514
6/23/2004 18:45,295.616,294.935,78.729,297.758,296.503,295.779,294.581,99486.917,295.292,100081.41,22.466
6/23/2004 18:50,295.574,294.894,78.584,297.68,296.464,295.671,294.527,99489.5,295.249,100081.459,22.424
6/23/2004 18:55,295.528,294.853,78.432,297.603,296.425,295.564,294.473,99492.083,295.206,100081.508,22.378
6/23/2004 19:00,295.487,294.813,78.303,297.526,296.385,295.458,294.418,99494.667,295.164,100081.557,22.337
6/23/2004 19:05,295.444,294.777,78.176,297.452,296.345,295.355,294.366,99499.042,295.124,100081.602,22.294
6/23/2004 19:10,295.406,294.741,77.743,297.38,296.307,295.253,294.314,99503.417,295.087,100081.644,22.256
6/23/2004 19:15,295.367,294.707,77.425,297.309,296.269,295.153,294.262,99507.792,295.049,100081.687,22.217
6/23/2004 19:20,295.331,294.673,77.245,297.239,296.232,295.055,294.21,99512.167,295.014,100081.727,22.181
6/23/2004 19:25,295.295,294.641,77.118,297.17,296.195,294.958,294.158,99516.542,294.979,100081.767,22.145
6/23/2004 19:30,295.263,294.61,77.047,297.114,296.163,294.875,294.106,99520.917,294.947,100081.805,22.113
6/23/2004 19:35,295.61,294.58,78.916,297.15,296.222,294.846,294.054,99525.292,295.166,100081.732,22.46
6/23/2004 19:40,295.941,294.551,80.774,297.183,296.278,294.83,294.002,99529.667,295.41,100081.655,22.791
6/23/2004 19:45,296.058,294.524,81.568,297.189,296.305,294.815,293.95,99534.042,295.522,100081.606,22.908
6/23/2004 19:50,296.071,294.499,81.724,297.171,296.306,294.807,293.898,99538.417,295.51,100081.606,22.921
6/23/2004 19:55,296.023,294.476,81.629,297.141,296.293,294.791,293.846,99542.792,295.452,100081.642,22.873
6/23/2004 20:00,295.981,294.455,81.428,297.111,296.28,294.759,293.794,99547.167,295.396,100081.685,22.831
6/23/2004 20:05,295.936,294.458,81.199,297.077,296.262,294.719,293.785,99549.444,295.36,100081.705,22.786
6/23/2004 20:10,295.909,294.461,81.03,297.046,296.248,294.677,293.777,99551.722,295.342,100081.713,22.759
6/23/2004 20:15,295.884,294.464,80.8,297.015,296.232,294.632,293.768,99554,295.333,100081.714,22.734
6/23/2004 20:20,295.869,294.467,80.621,296.986,296.218,294.587,293.76,99556.278,295.328,100081.714,22.719
6/23/2004 20:25,295.849,294.47,80.381,296.957,296.202,294.542,293.751,99558.556,295.322,100081.714,22.699
6/23/2004 20:30,295.835,294.473,80.179,296.931,296.188,294.498,293.743,99560.833,295.316,100081.715,22.685
6/23/2004 20:35,295.818,294.476,79.886,296.904,296.173,294.453,293.734,99563.111,295.309,100081.716,22.668
6/23/2004 20:40,295.804,294.48,79.643,296.879,296.159,294.409,293.726,99565.389,295.303,100081.716,22.654
6/23/2004 20:45,295.787,294.483,79.393,296.144,296.854,294.364,293.717,99567.667,295.297,100081.717,22.637
6/23/2004 20:50,295.775,294.486,79.151,296.13,296.83,294.32,293.709,99569.944,295.292,100081.717,22.625
6/23/2004 20:55,295.76,294.49,78.866,296.115,296.806,294.275,293.7,99572.222,295.286,100081.717,22.61
6/23/2004 21:00,295.747,294.493,0,296.1,296.781,294.23,293.692,99574.5,295.281,100081.717,22.597
6/23/2004 21:05,295.33,294.452,0,295.998,296.669,294.116,293.648,99575.319,294.805,100081.94,22.18
6/23/2004 21:10,295.148,294.41,0,295.946,296.607,294.036,293.603,99576.139,294.622,100082.075,21.998
6/23/2004 21:15,295.039,294.369,0,295.895,296.547,293.958,293.559,99576.958,294.527,100082.16,21.889
6/23/2004 21:20,294.97,294.327,0,295.853,296.495,293.882,293.515,99577.778,294.463,100082.223,21.82
6/23/2004 21:25,294.913,294.285,0,295.813,296.447,293.813,293.471,99578.597,294.408,100082.279,21.763
6/23/2004 21:30,294.861,294.243,0,295.774,296.4,293.75,293.426,99579.417,294.358,100082.333,21.711
6/23/2004 21:35,294.809,294.201,0,295.737,296.354,293.688,293.382,99580.236,294.309,100082.386,21.659
6/23/2004 21:40,294.761,294.16,0,295.7,296.309,293.628,293.338,99581.056,294.261,100082.439,21.611
6/23/2004 21:45,294.712,294.118,0,295.663,296.266,293.57,293.293,99581.875,294.214,100082.492,21.562
6/23/2004 21:50,294.666,294.076,0,295.628,296.223,293.512,293.249,99582.694,294.168,100082.544,21.516
6/23/2004 21:55,294.618,294.034,0,295.592,296.18,293.455,293.205,99583.514,294.121,100082.596,21.468
6/23/2004 22:00,294.573,293.992,0,295.556,296.137,293.397,293.161,99584.333,294.076,100082.648,21.423
6/23/2004 22:05,294.529,293.97,0,295.52,296.094,293.34,293.12,99583.611,294.036,100082.687,21.379
6/23/2004 22:10,294.495,293.95,0,295.486,296.053,293.276,293.08,99582.889,294.005,100082.718,21.345
6/23/2004 22:15,294.469,293.93,0,295.454,296.015,293.203,293.039,99582.167,293.979,100082.745,21.319
6/23/2004 22:20,294.455,293.911,0,295.425,295.979,293.116,292.999,99581.444,293.959,100082.769,21.305
6/23/2004 22:25,294.453,293.893,0,295.399,295.948,293.015,292.959,99580.722,293.944,100082.789,21.303
6/23/2004 22:30,294.464,293.877,0,295.377,295.919,292.895,292.918,99580,293.936,100082.806,21.314
6/23/2004 22:35,294.488,293.861,0,295.359,295.896,292.753,292.878,99579.278,293.937,100082.817,21.338
6/23/2004 22:40,294.528,293.847,0,295.345,295.877,292.589,292.837,99578.556,293.948,100082.823,21.378
6/23/2004 22:45,294.579,293.835,0,295.337,295.863,292.415,292.797,99577.833,293.967,100082.825,21.429
6/23/2004 22:50,294.632,293.823,0,295.329,295.85,292.254,292.756,99577.111,293.984,100082.827,21.482
6/23/2004 22:55,294.668,293.813,0,295.321,295.837,292.121,292.716,99576.389,293.992,100082.83,21.518
