Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
18:00:00,4.284300E+03,3.164000E+04,1.448787E-01,2.768260E+00,7.650940E+03,2.550697E+04,2.587256E-01,2.231651E+00,2.144213E+04,3.061306E+04,7.250912E-01,2.678388E+00,7.970397E+03,5.950502E+03,2.695137E-01,5.206458E-01,5.311003E+03,3.625403E+03,1.795876E-01,3.172096E-01,7.970396E+03,6.337214E+03,2.695136E-01,5.544868E-01,5.300512E+03,9.266702E+03,1.792329E-01,8.107892E-01,8.770853E+03,7.792916E+03,2.965807E-01,6.818470E-01,5.786877E+03,4.845081E+03,1.956790E-01,4.239250E-01,8.770853E+03,8.150218E+03,2.965807E-01,7.131138E-01,5.820447E+03,1.049907E+04,1.968142E-01,9.186128E-01,1.195864E+04,8.894476E+03,4.043743E-01,7.782278E-01,7.787260E+03,5.550273E+03,2.633209E-01,4.856257E-01,1.195626E+04,9.268629E+03,4.042937E-01,8.109684E-01,7.845175E+03,1.121060E+04,2.652793E-01,9.808671E-01
18:05:00,4.464088E+03,3.014208E+04,1.509584E-01,2.637202E+00,7.648586E+03,2.552263E+04,2.586460E-01,2.233022E+00,2.143492E+04,3.064470E+04,7.248472E-01,2.681155E+00,8.265972E+03,5.894671E+03,2.795087E-01,5.157607E-01,5.508056E+03,3.594262E+03,1.862511E-01,3.144848E-01,8.265971E+03,6.346501E+03,2.795087E-01,5.552992E-01,5.497566E+03,9.104551E+03,1.858963E-01,7.966016E-01,9.066297E+03,7.733823E+03,3.065713E-01,6.766765E-01,5.983854E+03,4.810748E+03,2.023399E-01,4.209210E-01,9.066296E+03,8.158165E+03,3.065713E-01,7.138089E-01,6.017423E+03,1.033363E+04,2.034751E-01,9.041380E-01,1.225335E+04,8.838220E+03,4.143403E-01,7.733056E-01,7.983784E+03,5.517488E+03,2.699666E-01,4.827572E-01,1.225097E+04,9.279665E+03,4.142597E-01,8.119338E-01,8.041700E+03,1.104613E+04,2.719250E-01,9.664764E-01
18:10:00,4.656298E+03,2.854188E+04,1.574583E-01,2.497183E+00,7.647543E+03,2.553498E+04,2.586108E-01,2.234103E+00,2.144519E+04,3.067094E+04,7.251945E-01,2.683451E+00,8.562038E+03,5.835423E+03,2.895200E-01,5.105768E-01,5.705427E+03,3.561519E+03,1.929250E-01,3.116200E-01,8.562037E+03,6.345121E+03,2.895200E-01,5.551781E-01,5.694937E+03,8.927586E+03,1.925703E-01,7.811179E-01,9.362156E+03,7.671983E+03,3.165756E-01,6.712658E-01,6.181104E+03,4.775239E+03,2.090098E-01,4.178141E-01,9.362155E+03,8.156293E+03,3.165756E-01,7.136448E-01,6.214674E+03,1.015446E+04,2.101449E-01,8.884606E-01,1.255199E+04,8.778706E+03,4.244385E-01,7.680984E-01,8.182804E+03,5.483212E+03,2.766962E-01,4.797582E-01,1.254961E+04,9.280343E+03,4.243579E-01,8.119928E-01,8.240722E+03,1.086759E+04,2.786547E-01,9.508552E-01
18:15:00,4.857040E+03,2.689662E+04,1.642466E-01,2.353223E+00,7.650577E+03,2.554308E+04,2.587133E-01,2.234811E+00,2.150434E+04,3.069079E+04,7.271947E-01,2.685188E+00,8.859213E+03,5.772182E+03,2.995682E-01,5.050433E-01,5.903499E+03,3.526859E+03,1.996222E-01,3.085873E-01,8.859212E+03,6.331305E+03,2.995681E-01,5.539689E-01,5.893008E+03,8.734782E+03,1.992674E-01,7.642483E-01,9.659023E+03,7.607238E+03,3.266132E-01,6.656008E-01,6.378998E+03,4.738484E+03,2.157008E-01,4.145982E-01,9.659022E+03,8.142564E+03,3.266132E-01,7.124433E-01,6.412568E+03,9.961046E+03,2.168360E-01,8.715382E-01,1.286130E+04,8.715764E+03,4.348959E-01,7.625911E-01,8.388575E+03,5.447371E+03,2.836531E-01,4.766222E-01,1.285891E+04,9.268587E+03,4.348154E-01,8.109638E-01,8.446498E+03,1.067452E+04,2.856117E-01,9.339624E-01
18:20:00,5.066204E+03,2.521428E+04,1.713197E-01,2.206022E+00,7.658886E+03,2.554578E+04,2.589943E-01,2.235048E+00,2.162265E+04,3.070309E+04,7.311957E-01,2.686264E+00,9.156951E+03,5.704699E+03,3.096352E-01,4.991387E-01,6.101891E+03,3.490147E+03,2.063301E-01,3.053751E-01,9.156950E+03,6.303056E+03,3.096352E-01,5.514967E-01,6.091400E+03,8.523838E+03,2.059753E-01,7.457916E-01,9.956325E+03,7.539420E+03,3.366654E-01,6.596670E-01,6.577137E+03,4.700400E+03,2.224001E-01,4.112660E-01,9.956324E+03,8.115170E+03,3.366653E-01,7.100460E-01,6.610707E+03,9.751110E+03,2.235352E-01,8.531697E-01,1.318271E+04,8.649215E+03,4.457627E-01,7.567683E-01,8.601992E+03,5.409875E+03,2.908684E-01,4.733415E-01,1.318033E+04,9.242547E+03,4.456822E-01,8.086850E-01,8.659917E+03,1.046459E+04,2.928271E-01,9.155943E-01
18:25:00,5.282825E+03,2.350036E+04,1.786450E-01,2.056058E+00,7.672227E+03,2.554205E+04,2.594455E-01,2.234721E+00,2.179542E+04,3.070672E+04,7.370381E-01,2.686581E+00,9.456179E+03,5.632882E+03,3.197500E-01,4.928548E-01,6.301223E+03,3.451321E+03,2.130679E-01,3.019779E-01,9.456177E+03,6.256736E+03,3.197500E-01,5.474432E-01,6.290733E+03,8.292178E+03,2.127132E-01,7.255222E-01,1.025499E+04,7.468353E+03,3.467607E-01,6.534489E-01,6.776144E+03,4.660877E+03,2.291267E-01,4.078079E-01,1.025499E+04,8.069893E+03,3.467607E-01,7.060839E-01,6.809712E+03,9.521902E+03,2.302617E-01,8.331150E-01,1.351636E+04,8.578875E+03,4.570390E-01,7.506138E-01,8.823162E+03,5.370608E+03,2.983432E-01,4.699057E-01,1.351398E+04,9.197927E+03,4.569585E-01,8.047805E-01,8.881089E+03,1.023502E+04,3.003019E-01,8.955080E-01
18:30:00,5.505721E+03,2.175858E+04,1.861825E-01,1.903659E+00,7.689864E+03,2.553118E+04,2.600419E-01,2.233770E+00,2.201469E+04,3.070096E+04,7.444530E-01,2.686077E+00,9.756614E+03,5.556770E+03,3.299048E-01,4.861952E-01,6.501320E+03,3.410373E+03,2.198311E-01,2.983950E-01,9.756613E+03,6.191054E+03,3.299048E-01,5.416956E-01,6.490830E+03,8.038761E+03,2.194764E-01,7.033492E-01,1.055475E+04,7.393945E+03,3.568922E-01,6.469384E-01,6.975847E+03,4.619831E+03,2.358762E-01,4.042165E-01,1.055475E+04,8.005129E+03,3.568921E-01,7.004167E-01,7.009413E+03,9.272172E+03,2.370111E-01,8.112646E-01,1.386048E+04,8.504640E+03,4.686683E-01,7.441185E-01,9.050983E+03,5.329480E+03,3.060420E-01,4.663072E-01,1.385810E+04,9.133102E+03,4.685877E-01,7.991080E-01,9.108913E+03,9.984528E+03,3.080007E-01,8.735912E-01
18:35:00,5.553953E+03,2.153389E+04,1.878135E-01,1.883993E+00,7.711205E+03,2.551279E+04,2.607636E-01,2.232161E+00,2.227399E+04,3.068541E+04,7.532216E-01,2.684716E+00,9.762284E+03,5.475964E+03,3.300914E-01,4.791248E-01,6.504876E+03,3.366945E+03,2.199476E-01,2.945952E-01,9.762282E+03,6.101032E+03,3.300914E-01,5.338182E-01,6.494386E+03,7.754465E+03,2.195930E-01,6.784742E-01,1.055946E+04,7.315516E+03,3.570457E-01,6.400762E-01,6.978828E+03,4.576722E+03,2.359729E-01,4.004446E-01,1.055946E+04,7.915582E+03,3.570457E-01,6.925811E-01,7.012392E+03,8.992400E+03,2.371078E-01,7.867857E-01,1.391747E+04,8.425826E+03,4.705869E-01,7.372225E-01,9.087104E+03,5.285938E+03,3.072575E-01,4.624974E-01,1.391509E+04,9.042661E+03,4.705063E-01,7.911941E-01,9.145036E+03,9.703581E+03,3.092162E-01,8.490095E-01
18:40:00,5.594194E+03,2.138288E+04,1.891743E-01,1.870788E+00,7.734124E+03,2.548660E+04,2.615386E-01,2.229869E+00,2.255008E+04,3.065976E+04,7.625579E-01,2.682472E+00,9.768315E+03,5.392323E+03,3.302900E-01,4.718063E-01,6.508653E+03,3.322089E+03,2.200716E-01,2.906703E-01,9.768314E+03,5.990616E+03,3.302900E-01,5.241562E-01,6.498164E+03,7.442919E+03,2.197169E-01,6.512150E-01,1.056450E+04,7.234260E+03,3.572103E-01,6.329665E-01,6.982012E+03,4.532219E+03,2.360765E-01,3.965507E-01,1.056450E+04,7.804615E+03,3.572103E-01,6.828711E-01,7.015575E+03,8.685215E+03,2.372113E-01,7.599082E-01,1.397834E+04,8.343629E+03,4.726365E-01,7.300306E-01,9.125689E+03,5.240658E+03,3.085563E-01,4.585356E-01,1.397596E+04,8.930003E+03,4.725558E-01,7.813362E-01,9.183623E+03,9.394685E+03,3.105151E-01,8.219823E-01
18:45:00,5.629596E+03,2.124977E+04,1.903715E-01,1.859149E+00,7.755342E+03,2.545266E+04,2.622561E-01,2.226899E+00,2.280718E+04,3.062404E+04,7.712520E-01,2.679346E+00,9.773953E+03,5.306901E+03,3.304756E-01,4.643321E-01,6.512184E+03,3.276285E+03,2.201875E-01,2.866625E-01,9.773952E+03,5.861323E+03,3.304756E-01,5.128427E-01,6.501695E+03,7.106111E+03,2.198328E-01,6.217454E-01,1.056916E+04,7.150710E+03,3.573624E-01,6.256562E-01,6.984954E+03,4.486493E+03,2.361722E-01,3.925498E-01,1.056916E+04,7.673343E+03,3.573623E-01,6.713844E-01,7.018515E+03,8.351893E+03,2.373069E-01,7.307438E-01,1.403539E+04,8.258597E+03,4.745577E-01,7.225906E-01,9.161879E+03,5.193815E+03,3.097748E-01,4.544370E-01,1.403300E+04,8.796221E+03,4.744770E-01,7.696301E-01,9.219814E+03,9.059091E+03,3.117335E-01,7.926192E-01
18:50:00,5.659738E+03,2.112761E+04,1.913908E-01,1.848467E+00,7.773302E+03,2.541125E+04,2.628634E-01,2.223275E+00,2.303209E+04,3.057852E+04,7.788576E-01,2.675363E+00,9.779643E+03,5.220365E+03,3.306628E-01,4.567604E-01,6.515783E+03,3.229744E+03,2.203055E-01,2.825902E-01,9.779642E+03,5.713199E+03,3.306627E-01,4.998814E-01,6.505294E+03,6.745404E+03,2.199509E-01,5.901847E-01,1.057392E+04,7.065332E+03,3.575177E-01,6.181858E-01,6.987994E+03,4.439626E+03,2.362710E-01,3.884491E-01,1.057392E+04,7.521755E+03,3.575177E-01,6.581203E-01,7.021553E+03,7.993493E+03,2.374056E-01,6.993850E-01,1.408651E+04,8.171198E+03,4.762784E-01,7.149434E-01,9.194362E+03,5.145491E+03,3.108677E-01,4.502088E-01,1.408412E+04,8.641279E+03,4.761975E-01,7.560725E-01,9.252298E+03,8.697828E+03,3.128265E-01,7.610101E-01
18:55:00,5.685175E+03,2.101172E+04,1.922510E-01,1.838332E+00,7.787985E+03,2.536266E+04,2.633600E-01,2.219024E+00,2.322723E+04,3.052347E+04,7.854565E-01,2.670546E+00,9.784374E+03,5.133491E+03,3.308199E-01,4.491591E-01,6.518778E+03,3.182742E+03,2.204047E-01,2.784777E-01,9.784373E+03,5.549609E+03,3.308198E-01,4.855669E-01,6.508290E+03,6.366242E+03,2.200501E-01,5.570092E-01,1.057780E+04,6.978897E+03,3.576454E-01,6.106230E-01,6.990468E+03,4.391888E+03,2.363524E-01,3.842722E-01,1.057779E+04,7.353692E+03,3.576454E-01,6.434146E-01,7.024026E+03,7.615418E+03,2.374870E-01,6.663049E-01,1.413107E+04,8.082213E+03,4.777807E-01,7.071575E-01,9.222696E+03,5.095958E+03,3.118228E-01,4.458748E-01,1.412868E+04,8.469014E+03,4.776997E-01,7.409993E-01,9.280635E+03,8.316271E+03,3.137816E-01,7.276254E-01
19:00:00,5.706761E+03,2.089910E+04,1.929809E-01,1.828483E+00,7.799928E+03,2.530705E+04,2.637638E-01,2.214158E+00,2.339865E+04,3.045900E+04,7.912531E-01,2.664905E+00,9.788364E+03,5.047426E+03,3.309524E-01,4.416286E-01,6.521305E+03,3.135818E+03,2.204886E-01,2.743719E-01,9.788363E+03,5.376260E+03,3.309524E-01,4.703987E-01,6.510816E+03,5.981162E+03,2.201339E-01,5.233161E-01,1.058099E+04,6.892646E+03,3.577510E-01,6.030764E-01,6.992513E+03,4.343870E+03,2.364199E-01,3.800708E-01,1.058099E+04,7.175116E+03,3.577510E-01,6.277892E-01,7.026071E+03,7.229977E+03,2.375544E-01,6.325803E-01,1.417038E+04,7.992900E+03,4.791066E-01,6.993430E-01,9.247709E+03,5.045818E+03,3.126663E-01,4.414878E-01,1.416798E+04,8.285398E+03,4.790254E-01,7.249330E-01,9.305650E+03,7.926683E+03,3.146252E-01,6.935380E-01
19:05:00,5.725310E+03,2.054332E+04,1.936082E-01,1.797358E+00,7.809747E+03,2.524483E+04,2.640959E-01,2.208715E+00,2.355165E+04,3.038551E+04,7.964271E-01,2.658475E+00,9.791760E+03,4.965504E+03,3.310653E-01,4.344607E-01,6.523457E+03,3.090991E+03,2.205600E-01,2.704497E-01,9.791759E+03,5.207664E+03,3.310652E-01,4.556464E-01,6.512968E+03,5.616499E+03,2.202054E-01,4.914094E-01,1.058367E+04,6.810189E+03,3.578395E-01,5.958617E-01,6.994228E+03,4.297780E+03,2.364764E-01,3.760381E-01,1.058367E+04,7.001051E+03,3.578394E-01,6.125586E-01,7.027785E+03,6.863856E+03,2.376110E-01,6.005462E-01,1.420559E+04,7.906934E+03,4.802945E-01,6.918214E-01,9.270121E+03,4.997330E+03,3.134224E-01,4.372453E-01,1.420319E+04,8.105755E+03,4.802131E-01,7.092144E-01,9.328064E+03,7.555857E+03,3.153813E-01,6.610924E-01
19:10:00,5.741490E+03,2.017345E+04,1.941553E-01,1.764999E+00,7.817975E+03,2.517717E+04,2.643741E-01,2.202794E+00,2.369021E+04,3.030416E+04,8.011125E-01,2.651357E+00,9.794680E+03,4.888157E+03,3.311624E-01,4.276931E-01,6.525307E+03,3.048431E+03,2.206214E-01,2.667259E-01,9.794679E+03,5.049713E+03,3.311623E-01,4.418257E-01,6.514818E+03,5.283178E+03,2.202668E-01,4.622452E-01,1.058595E+04,6.732197E+03,3.579147E-01,5.890378E-01,6.995686E+03,4.253925E+03,2.365246E-01,3.722010E-01,1.058595E+04,6.837925E+03,3.579147E-01,5.982853E-01,7.029243E+03,6.528546E+03,2.376591E-01,5.712083E-01,1.423755E+04,7.825034E+03,4.813729E-01,6.846556E-01,9.290469E+03,4.950826E+03,3.141090E-01,4.331764E-01,1.423513E+04,7.936641E+03,4.812912E-01,6.944173E-01,9.348413E+03,7.215541E+03,3.160680E-01,6.313165E-01
19:15:00,5.755848E+03,1.979937E+04,1.946408E-01,1.732269E+00,7.825041E+03,2.510593E+04,2.646131E-01,2.196561E+00,2.381748E+04,3.021690E+04,8.054164E-01,2.643723E+00,9.797224E+03,4.816065E+03,3.312470E-01,4.213854E-01,6.526920E+03,3.008533E+03,2.206750E-01,2.632350E-01,9.797223E+03,4.907530E+03,3.312470E-01,4.293849E-01,6.516431E+03,4.989741E+03,2.203204E-01,4.365711E-01,1.058792E+04,6.659515E+03,3.579800E-01,5.826785E-01,6.996951E+03,4.212799E+03,2.365664E-01,3.686027E-01,1.058792E+04,6.691222E+03,3.579800E-01,5.854493E-01,7.030507E+03,6.232944E+03,2.377009E-01,5.453448E-01,1.426693E+04,7.748064E+03,4.823646E-01,6.779211E-01,9.309177E+03,4.906813E+03,3.147405E-01,4.293255E-01,1.426450E+04,7.783721E+03,4.822825E-01,6.810374E-01,9.367122E+03,6.914762E+03,3.166996E-01,6.050003E-01
19:20:00,5.768753E+03,1.942389E+04,1.950772E-01,1.699418E+00,7.831242E+03,2.503344E+04,2.648228E-01,2.190219E+00,2.393531E+04,3.012629E+04,8.094009E-01,2.635794E+00,9.799465E+03,4.749782E+03,3.313216E-01,4.155860E-01,6.528340E+03,2.971658E+03,2.207223E-01,2.600086E-01,9.799464E+03,4.785669E+03,3.313216E-01,4.187225E-01,6.517851E+03,4.743373E+03,2.203677E-01,4.150155E-01,1.058966E+04,6.592804E+03,3.580376E-01,5.768418E-01,6.998066E+03,4.174832E+03,2.366033E-01,3.652809E-01,1.058966E+04,6.565639E+03,3.580376E-01,5.744614E-01,7.031622E+03,5.984611E+03,2.377378E-01,5.236176E-01,1.429413E+04,7.676731E+03,4.832831E-01,6.716800E-01,9.326505E+03,4.865756E+03,3.153256E-01,4.257332E-01,1.429169E+04,7.651833E+03,4.832008E-01,6.694979E-01,9.384450E+03,6.661256E+03,3.172846E-01,5.828204E-01
19:25:00,5.780484E+03,1.904946E+04,1.954739E-01,1.666659E+00,7.836792E+03,2.496201E+04,2.650104E-01,2.183969E+00,2.404502E+04,3.003470E+04,8.131109E-01,2.627780E+00,9.801459E+03,4.689444E+03,3.313881E-01,4.103069E-01,6.529603E+03,2.937944E+03,2.207644E-01,2.570589E-01,9.801458E+03,4.686511E+03,3.313880E-01,4.100467E-01,6.519115E+03,4.545676E+03,2.204098E-01,3.977187E-01,1.059122E+04,6.532256E+03,3.580893E-01,5.715443E-01,6.999064E+03,4.140197E+03,2.366364E-01,3.622505E-01,1.059122E+04,6.463750E+03,3.580893E-01,5.655469E-01,7.032619E+03,5.785358E+03,2.377709E-01,5.061848E-01,1.431946E+04,7.611241E+03,4.841386E-01,6.659501E-01,9.342641E+03,4.827833E+03,3.158705E-01,4.224153E-01,1.431701E+04,7.543677E+03,4.840559E-01,6.600352E-01,9.400585E+03,6.456962E+03,3.178296E-01,5.649466E-01
19:30:00,5.791256E+03,1.867819E+04,1.958382E-01,1.634175E+00,7.841851E+03,2.489371E+04,2.651815E-01,2.177993E+00,2.414765E+04,2.994431E+04,8.165816E-01,2.619873E+00,9.803251E+03,4.634688E+03,3.314478E-01,4.055161E-01,6.530738E+03,2.907223E+03,2.208022E-01,2.543710E-01,9.803249E+03,4.608352E+03,3.314478E-01,4.032085E-01,6.520249E+03,4.390224E+03,2.204476E-01,3.841183E-01,1.059263E+04,6.477511E+03,3.581363E-01,5.667546E-01,6.999970E+03,4.108723E+03,2.366665E-01,3.594968E-01,1.059263E+04,6.383951E+03,3.581363E-01,5.585654E-01,7.033525E+03,5.629164E+03,2.378010E-01,4.925196E-01,1.434315E+04,7.551240E+03,4.849388E-01,6.607006E-01,9.357730E+03,4.792880E+03,3.163802E-01,4.193572E-01,1.434069E+04,7.457692E+03,4.848557E-01,6.525125E-01,9.415674E+03,6.295987E+03,3.183393E-01,5.508633E-01
19:35:00,5.801232E+03,1.855622E+04,1.961756E-01,1.623503E+00,7.846533E+03,2.483005E+04,2.653398E-01,2.172423E+00,2.424403E+04,2.985677E+04,8.198407E-01,2.612213E+00,9.804873E+03,4.584164E+03,3.315020E-01,4.010957E-01,6.531766E+03,2.878683E+03,2.208365E-01,2.518740E-01,9.804872E+03,4.545122E+03,3.315020E-01,3.976767E-01,6.521277E+03,4.265143E+03,2.204819E-01,3.731754E-01,1.059393E+04,6.427119E+03,3.581796E-01,5.623458E-01,7.000803E+03,4.079530E+03,2.366943E-01,3.569427E-01,1.059393E+04,6.319949E+03,3.581796E-01,5.529662E-01,7.034357E+03,5.504056E+03,2.378287E-01,4.815745E-01,1.436538E+04,7.495259E+03,4.856898E-01,6.558027E-01,9.371889E+03,4.760000E+03,3.168586E-01,4.164805E-01,1.436291E+04,7.387464E+03,4.856063E-01,6.463686E-01,9.429833E+03,6.166333E+03,3.188176E-01,5.395205E-01
19:40:00,5.810541E+03,1.845473E+04,1.964903E-01,1.614626E+00,7.850923E+03,2.477172E+04,2.654883E-01,2.167320E+00,2.433481E+04,2.977284E+04,8.229104E-01,2.604870E+00,9.806355E+03,4.536892E+03,3.315516E-01,3.969598E-01,6.532704E+03,2.851757E+03,2.208679E-01,2.495183E-01,9.806354E+03,4.490334E+03,3.315515E-01,3.928836E-01,6.522215E+03,4.158663E+03,2.205133E-01,3.638600E-01,1.059514E+04,6.379932E+03,3.582200E-01,5.582174E-01,7.001577E+03,4.051942E+03,2.367201E-01,3.545291E-01,1.059514E+04,6.264783E+03,3.582199E-01,5.481402E-01,7.035131E+03,5.397913E+03,2.378545E-01,4.722886E-01,1.438630E+04,7.442130E+03,4.863967E-01,6.511544E-01,9.385214E+03,4.728505E+03,3.173089E-01,4.137250E-01,1.438381E+04,7.325915E+03,4.863127E-01,6.409842E-01,9.443157E+03,6.055748E+03,3.192679E-01,5.298460E-01
