Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),THERMAL ZONE 1 INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/14  05:10:00,20.7489466884429,19.370951826366785,18.092357611897203,18.093113124502576,18.0,16.916971206448743,23.633414732408315,19.128105543706056,18.79310038292556,18.474926099061577,18.487626516262367 
 06/14  05:15:00,21.116015030736136,19.636618009104705,18.33475614714143,18.339887035336222,18.0,17.193035295241483,23.638954429681924,19.244891710841216,18.890878291823356,18.575447893445357,18.58864085601283 
 06/14  05:20:00,21.475949318793923,19.897765912742152,18.5824347387025,18.591851871496743,18.0,17.48606000659118,23.645926664291306,19.36226096996552,18.988709257567052,18.67657723634977,18.690153831452676 
 06/14  05:25:00,21.831482556974745,20.155692922076334,18.834529835960943,18.848046736682306,18.0,17.780185847190968,23.653266938066608,19.48006386748375,19.086353043702616,18.778061523017755,18.791912605774314 
 06/14  05:30:00,22.184453409556617,20.411264216754006,19.09039840476056,19.107746115409093,18.0,18.086201558720536,23.660962542888736,19.59836801248241,19.1838103637092,18.87990781290921,18.893926768047663 
 06/14  05:35:00,23.310447414181482,20.958329900335375,19.358118723221306,19.37904439124836,18.0,18.414417685750742,23.66908819310607,20.10714919640344,19.43421825108726,18.990137950897235,19.0035371994486 
 06/14  05:40:00,24.183848727252872,21.389554422357268,19.6168659855342,19.640903520004006,18.0,18.76978316010744,23.68929326114775,20.339148894304287,19.57367271852928,19.095390827858864,19.107958731589747 
 06/14  05:45:00,25.03767834033743,21.797613620250228,19.875103730652445,19.901792768992053,18.0,19.13379742996564,23.702876834485437,20.580103057732572,19.707865766867712,19.198783176620168,19.210454439216903 
 06/14  05:50:00,25.92384949677411,22.198737616314496,20.130706485241536,20.159551750421446,18.0,19.52788508821494,23.717169032505748,20.842985362185516,19.84177079790527,19.300875862355724,19.311590104299057 
 06/14  05:55:00,26.795249018602853,22.58169918464735,20.390752874112884,20.421292723452105,18.0,19.931038371580353,23.732603225506992,21.08835705581572,19.967283995749426,19.40558026496501,19.415352700234166 
 06/14  06:00:00,27.669602527952193,22.95114181047327,20.653675122033665,20.685435873750702,18.0,20.364395796031264,23.7484137607518,21.335378688139883,20.088214611946626,19.5107107830529,19.51952833406972 
 06/14  06:05:00,29.13277226060974,23.534851262318057,20.99149930528729,21.02945679569587,18.0,20.814012540617668,23.764976828501855,21.927942450264823,20.37650187203576,19.7070950999439,19.719902021341966 
 06/14  06:10:00,30.204946334916183,23.979435691698047,21.31361523887379,21.35995488113941,18.0,21.288214234464643,23.797448354944926,22.22848363479295,20.562175228016486,19.8914568641502,19.908203227996978 
 06/14  06:15:00,31.181105288556385,24.381472773149635,21.635860974574275,21.692304660145275,18.0,21.763716603645697,23.825920725613354,22.5263842094613,20.740876217732307,20.074082889384897,20.094866469736587 
 06/14  06:20:00,32.1022442574856,24.754194669318238,21.958857753951378,22.026892918059662,18.0,22.259333632414787,23.85295306043115,22.82069620699656,20.913395069214175,20.256310632162922,20.28119669263765 
 06/14  06:25:00,32.983307469247535,25.102234597178224,22.28217973778711,22.363144773666132,18.0,22.75579112281186,23.882220305481322,23.11214498778895,21.080645379858993,20.43882202211762,20.467871882905 
 06/14  06:30:00,33.83218014444279,25.428113431440394,22.605398307273393,22.70052780909908,18.0,23.266117478655513,23.912736225428954,23.400352374610236,21.242603874262386,20.621386667415265,20.654646646321453 
 06/14  06:35:00,34.65106084651541,25.74643404185062,22.94443588688587,23.055189868074294,18.0,23.790460563352312,23.944206571977098,23.639089189261085,21.381346944729444,20.77583208009338,20.8125644533568 
 06/14  06:40:00,35.442183006718565,26.049768974843015,23.288196614821963,23.41593518170232,18.0,24.325833229608264,23.90946574931936,23.87105720287815,21.50132267573059,20.9365015906115,20.97685626109501 
 06/14  06:45:00,36.20708141062537,26.337038980183564,23.63383684525365,23.779859209076804,18.0,24.860052493115816,23.852590449944238,24.106565716652767,21.61985035590078,21.096198756496506,21.139584414274793 
 06/14  06:50:00,36.94681429963471,26.608013034175695,23.97985589805325,24.145404746511506,18.0,25.40301817792298,23.79986114582613,24.34601776556417,21.741631145242877,21.259206379441025,21.305699277240024 
 06/14  06:55:00,37.66212830408722,26.862749087644374,24.325298999207142,24.51156241054338,18.0,25.944617609676655,23.754953074171276,24.587385934084864,21.866185379524552,21.426485184716512,21.476123468230526 
 06/14  07:00:00,38.353562270817896,27.10145504604636,24.669526471769263,24.877639744890136,18.0,26.490343164384576,23.71888719257698,24.839441085143108,21.993504662118653,21.597724421891485,21.65054398191637 
 06/14  07:05:00,39.16230626841777,27.34359453905442,25.033426271093912,25.25086769736219,18.0,27.118458314955898,23.690678912673917,25.140272805294558,22.133370215954812,21.783108838172154,21.835541302135766 
 06/14  07:10:00,40.680929758169235,27.671099242535934,25.430440496041285,25.65280576468765,18.0,27.777787969064505,23.74124115576682,25.75111783334762,22.309941571143668,21.972615673482096,22.024290318606063 
 06/14  07:15:00,41.756251740904794,27.91638997509473,25.81609307167702,26.039584379650204,18.0,28.44915428777652,23.761564400664124,26.039777356100217,22.429324053805942,22.14326244656968,22.19292262302065 
 06/14  07:20:00,42.74590801252874,28.132069338946287,26.203118970670623,26.31946398551901,18.0,29.168261440344995,23.776403510145343,26.328250832481444,22.54801303980821,22.312658347057607,22.31590330285826 
 06/14  07:25:00,44.04994348376471,28.325816357762804,26.593098866071717,26.672360583108112,18.0,29.899953099940774,23.79189945688084,26.780807478516635,22.668990954831486,22.482617941189744,22.483470757840223 
 06/14  07:30:00,45.053968754295525,28.500493588551663,26.986502110333817,27.044118227849737,18.0,30.676270610485695,23.80838195269402,27.045354850349668,22.79361970056317,22.653264427067597,22.65400759954673 
 06/14  07:35:00,45.896972609779915,28.670453512665567,27.39843764076516,27.441802869050342,18.0,31.446007974329696,23.82538512557204,27.27597302704328,22.930575892484057,22.83154449184417,22.832487456765648 
 06/14  07:40:00,46.665656853582625,28.830570132057375,27.818795867073177,27.852343366759712,18.0,32.2528891435133,23.843153238649897,27.50368443661813,23.073205487717132,23.01004334633859,23.011151761495796 
 06/14  07:45:00,47.383906412693854,28.99977405012286,28.269414487015386,28.27181599901119,18.0,33.06986081597253,23.86172748569183,27.728001902120468,23.21982346645757,23.189195843548532,23.190087780237093 
 06/14  07:50:00,48.06416637104561,29.289192228803756,28.84635295007815,28.698092865703746,18.0,33.919921641044944,23.880906003893507,27.948924486066517,23.3949741749841,23.39679526169425,23.369342912835577 
 06/14  07:55:00,48.71378089335511,29.621860404832905,29.48299278266825,29.129830294623765,18.0,34.78004554292534,23.902321173801603,28.166738932980252,23.57065399462101,23.6167695185934,23.54928280345871 
 06/14  08:00:00,49.3372474948618,29.980471971989058,30.159321862240386,29.566123745989106,18.0,35.67449261620393,23.924875246000596,28.3811012748738,23.74653083169386,23.845819225600508,23.729567552909998 
 06/14  08:05:00,49.763802460452965,30.29664587033647,30.77059834172384,29.919907654584446,18.0,36.307179080524804,23.948623765626017,28.60510261542379,24.001202974307546,24.145567099083905,23.976473149668436 
 06/14  08:10:00,50.11198136727908,30.600789327878335,31.361894793542863,30.241041215438138,18.0,36.90061911143515,24.222716389589625,28.800221088701676,24.223388930946726,24.41747024990667,24.190082059978522 
 06/14  08:15:00,50.40545607910407,30.897263333552996,31.93968315905195,30.540330061681463,18.0,37.485182693068374,24.353636565314925,28.955532211196555,24.407463352001855,24.655748262128895,24.365884332585154 
 06/14  08:20:00,50.65615835714221,31.18759927873164,32.50619913294691,30.82311993439486,18.0,37.985032160509675,24.473831894400977,29.10177358412068,24.58576400588538,24.89153216677539,24.535673560826694 
 06/14  08:25:00,50.871390049149035,31.472580180184416,33.06253878556446,31.092755412978406,18.0,38.47858721621068,24.582525363680244,29.23927159998334,24.758370135129212,25.12434747202485,24.699714819624205 
 06/14  08:30:00,51.05588102488634,31.752659174361707,33.60929050443794,31.351484866534523,18.0,38.914712104982065,24.683133955095535,29.369689077473936,24.926766470127177,25.355085567759943,24.859518656208593 
 06/14  08:35:00,50.660898099663534,31.905692352771716,33.95627989617558,31.480934570956432,18.0,38.9730073606749,24.777290403932327,29.236601805113537,25.032376173366117,25.502430013631738,24.959140168731665 
 06/14  08:40:00,50.09235010137744,32.01207560885614,34.219619630873986,31.56206559282489,18.0,38.92189930214623,24.85586892448386,29.106582045247933,25.132751325564982,25.63999393740994,25.05382661449437 
 06/14  08:45:00,49.430052675130256,32.090067936923774,34.42460184715757,31.613899858425906,18.0,38.86881039654745,24.927987232437385,28.98103840276417,25.231047438108988,25.770772832742864,25.146913053993387 
 06/14  08:50:00,48.713431261795435,32.14882354656021,34.58400025809889,31.646156932899174,18.0,38.677253629204635,24.994883115916465,28.860643437289013,25.3278112307122,25.895155907248068,25.238964819646583 
 06/14  08:55:00,47.96624917114208,32.19400617962893,34.705975118616685,31.664919722019622,18.0,38.48682114989824,25.056532781817406,28.74474345244107,25.422496619441915,26.01253413776641,25.32948704375758 
 06/14  09:00:00,46.66241649086854,32.3338391722811,34.73645966526848,31.775427888665238,18.0,38.21700799507562,25.11330541580982,28.378588741636804,25.561190802495048,26.093627939336443,25.46165144092049 
 06/14  09:05:00,45.85312961891832,32.46793932670775,34.87875202111552,31.901561684454883,18.0,38.16458750361826,25.154156696111194,28.340276230795155,25.69688506422284,26.248554552698522,25.598701454946593 
 06/14  09:10:00,45.152245162244895,32.604664959410876,35.03684551200871,32.03695906397266,18.0,38.096798621263424,25.171125134245177,28.313379994384718,25.841102658746763,26.40847761035809,25.744391360842542 
 06/14  09:15:00,44.50887601547728,32.742611385610246,35.19409362584588,32.17723258980265,18.0,38.02282474595952,25.205140495083306,28.29351524796448,25.987927196282953,26.566223042368847,25.892696980103267 
 06/14  09:20:00,43.90408568315611,32.88052271257325,35.343643278612475,32.31977412136284,18.0,37.97155777466348,25.237151233289932,28.276753516221675,26.133553354524906,26.718000641584695,26.03992617345284 
 06/14  09:25:00,43.32819333082169,33.01760109830172,35.48184938290869,32.46301072107255,18.0,37.914303972212934,25.26729546007755,28.26316532205169,26.278140711262836,26.863963456519343,26.186182213692177 
 06/14  09:30:00,42.77597925105005,33.15335437957196,35.60669524537827,32.605974907207056,18.0,37.86075963859669,25.29586321916523,28.252871808814348,26.42185858797319,27.004356320859074,26.331615285075543 
 06/14  09:35:00,42.39566611185997,33.31898686077137,35.79803575786709,32.778698780951835,18.0,37.935220929973234,25.32280015663666,28.3192107752551,26.579748679404133,27.176305152675923,26.49037534001502 
 06/14  09:40:00,42.0772458210938,33.49423172660059,36.0053809658879,32.96108901084686,18.0,38.032384002650915,25.35132451905671,28.387440174224594,26.737979483846402,27.34661868622345,26.649590169503767 
 06/14  09:45:00,41.79732766712863,33.674638025422986,36.218322788920005,33.14869819834661,18.0,38.127001395339626,25.37893971132804,28.45649503830873,26.895660439545736,27.51422216036815,26.80832127730571 
 06/14  09:50:00,41.54455879475457,33.858057836787125,36.43204800600888,33.339385891969236,18.0,38.25621390613941,25.405784847880646,28.526340042776724,27.052885752739712,27.679222068550246,26.966643954798883 
 06/14  09:55:00,41.312246282636714,34.04321164421138,36.64379822270745,33.53188294602435,18.0,38.38313812027334,25.431809064308826,28.596926635543298,27.209646197653,27.841672299046934,27.12454596440938 
 06/14  10:00:00,41.096244221999896,34.22929614956798,36.85191737191614,33.725395855816565,18.0,38.5272382735592,25.457127977704566,28.66831332136178,27.366004054672544,28.0017027158151,27.28208290485651 
 06/14  10:05:00,40.837238656166726,34.35901335099308,36.99892446841648,33.862866984639815,18.0,38.57651286957815,25.481697563045195,28.64197606664652,27.42230987382993,28.06344301562774,27.34272090452771 
 06/14  10:10:00,40.272170807495314,34.61432312288853,36.97314807417551,34.12299681487507,18.0,38.6161064200471,25.49841523257087,28.472498180466346,27.541482793402338,28.050246160113943,27.46219784531661 
 06/14  10:15:00,39.92736746492765,34.76804718919878,37.02551225411047,34.28338418425631,18.0,38.65371160773234,25.517584696042285,28.45256071819307,27.594706190233012,28.09933995586789,27.519241189889442 
 06/14  10:20:00,39.63435181663902,34.894632115692204,37.08457139716851,34.41748548345663,18.0,38.66597059757879,25.53836150028326,28.43462800201212,27.64763296390089,28.147147157870904,27.575510473672466 
 06/14  10:25:00,39.370594392812436,35.00630214809791,37.14215086423428,34.53732758107713,18.0,38.67635035778277,25.558287935620108,28.41821712236623,27.699921960747588,28.192873112404982,27.631071150769912 
 06/14  10:30:00,39.12793788335707,35.108155103154736,37.19593169729589,34.64786589553038,18.0,38.66988557834381,25.577798379145392,28.40357248469627,27.75182616473205,28.236673789986753,27.68617767144167 
 06/14  10:35:00,39.25174194525377,35.31236093123461,37.581866612748215,34.85886522640359,18.0,39.16246769468076,25.596815052810765,28.566689939200558,27.85558855188833,28.443063494243802,27.790879999143442 
 06/14  10:40:00,39.63718410551998,35.37072859212057,38.25071376117178,34.926772028795284,18.0,39.74546061052399,25.62441314330885,28.79144333317811,27.872742175648,28.73801330938136,27.81182596327517 
 06/14  10:45:00,39.93486744711197,35.5580820637336,38.88149278226554,35.12157702880814,18.0,40.3326948785379,25.652531209248654,28.914121614715214,27.979393259409164,28.94942134915641,27.920139437678586 
 06/14  10:50:00,40.21297937583939,35.781377894377115,39.53755321148284,35.351457723905256,18.0,41.07436877422618,25.68112193945981,29.019702052804746,28.082721747640107,29.167331471724424,28.02481775224578 
 06/14  10:55:00,40.46722613601546,36.0245904612659,40.217078208694076,35.60068931427481,18.0,41.81943383166196,25.710170173651402,29.10781435348116,28.185739564739947,29.387465969093796,28.12911896824022 
 06/14  11:00:00,40.69091641776594,36.28080071306551,40.915339813844334,35.86256894426088,18.0,42.66034018471975,25.739480228992694,29.17842546643078,28.288710406719076,29.609070199922712,28.233361086657965 
 06/14  11:05:00,40.765587636438646,36.19509608925617,41.65080242236076,35.77347641926111,18.0,43.354371427036554,25.768984496004062,29.159044342096763,28.20354090532544,29.81980129990734,28.151151868786314 
 06/14  11:10:00,40.78332591829267,36.28740935524937,42.290493155589196,35.85511745131019,18.0,44.074448717519246,25.797078316854467,29.124640836137303,28.251338069770895,29.974158940010284,28.19534216831653 
 06/14  11:15:00,40.742881934010065,36.414390371851184,42.900899757152196,35.96763180478384,18.0,44.78808742538288,25.825420892851497,29.078045372789916,28.299816404468288,30.126963705855474,28.240735987330595 
 06/14  11:20:00,40.646879706102354,36.557352485227106,43.49291435991238,36.093424761758754,18.0,45.48506521175284,25.853697203244796,29.019841867938567,28.348573827257667,30.27804989457661,28.286374178407755 
 06/14  11:25:00,40.4970022734572,36.70983862697149,44.070648703928896,36.22669898454136,18.0,46.17563650028721,25.881847021947095,28.95309664206627,28.397504538113594,30.427256787622696,28.33214306831394 
 06/14  11:30:00,40.29426823345367,36.86844951106157,44.635952621347435,36.364492929777505,18.0,46.851260652647404,25.90992788652402,28.881853984216946,28.44663974620812,30.574367183026197,28.378077168733114 
 06/14  11:35:00,39.791753733012754,36.8569004272611,44.65993462379368,36.33528316717148,18.0,46.77047222575248,25.937921225405297,28.711305437741316,28.41397816469356,30.467055592363636,28.346513130873007 
 06/14  11:40:00,39.20099380633298,36.78906128754614,44.50575149811259,36.251694920152566,18.0,46.546580386889566,25.952999917711704,28.559930257251267,28.378194581204298,30.353324678277545,28.31179159473777 
 06/14  11:45:00,38.57226798563441,36.68925549288936,44.24769522008148,36.13782976285707,18.0,46.32465790153942,25.966424742433734,28.432149228539856,28.342992965871815,30.238273082574665,28.27791301979545 
 06/14  11:50:00,37.93147176867621,36.56920072895707,43.92148459992034,36.00523407193519,18.0,45.88012850069598,25.978417578711383,28.32809226494794,28.30840967143996,30.12246159692836,28.244957028195756 
 06/14  11:55:00,37.47737693096404,36.43593869920606,43.54848022801844,36.038477479156505,18.0,45.44060752105886,25.98905125607526,28.276863262538654,28.274529475146096,30.00625336888004,28.25238568635507 
 06/14  12:00:00,37.13985081251829,36.293972132443216,43.1423588656737,36.16125993121792,18.0,44.87838641568212,26.000263930594336,28.24377206213819,28.24174121589226,29.890236227874254,28.290375401710776 
 06/14  12:05:00,36.90695684198267,36.19784327444976,42.791236964676614,36.36763561936885,18.0,44.45214199038126,26.011429638814455,28.26201354317476,28.259968901361674,29.838909292675112,28.394940467072843 
 06/14  12:10:00,36.72330221685322,36.1150642072686,42.44545836311854,36.593993583489315,18.0,43.97501953124146,26.00740993004906,28.291595246889756,28.289480969424176,29.794894324317283,28.511166261209667 
 06/14  12:15:00,36.87688290363685,36.3460468895681,41.990093882102535,36.995797813394155,18.0,43.49773933046112,26.015492811664597,28.479539793342155,28.477280428870756,29.70564798370333,28.70860974099014 
 06/14  12:20:00,36.84609227985117,36.37622921751367,41.60460699646797,37.238005869697865,18.0,43.01201391660683,26.031520502194823,28.510034698386335,28.507656523022092,29.663695751376792,28.813143846922003 
 06/14  12:25:00,36.78504601095274,36.364195521984655,41.22999987866969,37.42528849859962,18.0,42.526261622990305,26.040807112191626,28.542742395262678,28.540321494021896,29.620465581630015,28.90818071289891 
 06/14  12:30:00,36.712602881352666,36.332056203902546,40.85857605856389,37.57005201175345,18.0,42.03217994794486,26.049534000544067,28.57663730971376,28.574194761981005,29.577164501768834,28.994520334870856 
 06/14  12:35:00,36.8040827038422,36.4574650602878,41.063425871283904,38.072501917918714,18.0,42.36260597293864,26.05775652980217,28.70145980228375,28.698822615580752,29.815495983420874,29.247290084167616 
 06/14  12:40:00,36.666064737285815,36.34835208283079,41.5537663304524,38.68420543748853,18.0,42.831446932688834,26.078992765208312,28.6896556578468,28.686869561012713,30.098075052561512,29.503259594009933 
 06/14  12:45:00,36.7512882219979,36.45861561879561,42.06712513945744,39.452751183551214,18.0,43.294876137590514,26.096073353472143,28.807848439249142,28.80489601493946,30.32754600117869,29.806970611780002 
 06/14  12:50:00,36.899874359945464,36.629300199805336,42.62018680441523,40.32265619590984,18.0,43.98317253758183,26.120216890998474,28.928633863771267,28.9254676809353,30.553437844789357,30.130592907736855 
 06/14  12:55:00,37.08358410507583,36.83268124273528,43.196225807956296,41.27633447692672,18.0,44.66412192273858,26.14599041406176,29.04965249298118,29.046304285032363,30.76772475027184,30.47144616475191 
 06/14  13:00:00,37.28989797812695,37.05664452844671,43.78219673869311,42.30349324067466,18.0,45.46461766791537,26.17309308717575,29.170635186580398,29.16714590394838,30.981921733069953,30.827809142267824 
 06/14  13:05:00,37.49493988166595,37.278123721905814,44.31233927338479,43.34400525144509,18.0,46.13007466312249,26.201510373568546,29.305098676442242,29.30153487638529,31.19060114642741,31.19736074214154 
 06/14  13:10:00,37.51007768787968,37.30824341382699,44.936339509755044,44.56709299400176,18.0,46.82899079246957,26.251688043212685,29.34606595901289,29.34254885085477,31.446738446096674,31.63581437775224 
 06/14  13:15:00,37.66215981419558,37.47402970829892,45.44815344262975,45.74779837946564,18.0,47.51268313322088,26.283690598871942,29.47411301958533,29.470685385419642,31.62503244794965,32.02264390501517 
 06/14  13:20:00,37.84622400082629,37.670721807256335,45.916567337693465,46.94963870638502,18.0,48.17979988649816,26.317755256762496,29.603509090675004,29.600198605745277,31.80066793066544,32.41512500080944 
 06/14  13:25:00,38.04610528254848,37.882249091031646,46.35014878166131,48.1781637289767,18.0,48.8318788366366,26.352067563957274,29.73272285271429,29.729603020568675,31.96840464653127,32.81131548940931 
 06/14  13:30:00,38.25519803941109,38.102098349115145,46.751416604432464,49.43353541227236,18.0,49.46053262658574,26.38674296969485,29.86157001663446,29.85871132777038,32.12754942173899,33.21014107972621 
 06/14  13:35:00,38.34154185220523,38.19835395046164,46.771658892671304,50.24372624632629,18.0,49.53681726321809,26.421764292857663,29.931068418909263,29.928562907194475,32.122248940507575,33.38647395806072 
 06/14  13:40:00,38.38873258722545,38.25467590421639,46.6677402398617,50.91268916607019,18.0,49.50831674571466,26.44609005470054,29.99704934447186,29.99492490444692,32.11010960589226,33.558488049082484 
 06/14  13:45:00,38.41379705027101,38.28818166314245,46.492256614111945,51.49719842646131,18.0,49.48044283356418,26.468920319495286,30.06289477825112,30.061159073784722,32.09647554177559,33.72384188351998 
 06/14  13:50:00,38.424599302405,38.30680781102123,46.270155327143286,52.023116801514085,18.0,49.300698383947704,26.49052626690677,30.128644998922596,30.12729654494808,32.0817256717919,33.88273883276241 
 06/14  13:55:00,38.42571134097926,38.31518741904236,46.01605082028145,52.50525464718019,18.0,49.12383218263491,26.510904233479067,30.194223694739435,30.193252954021204,32.06590310063825,34.0357015357132 
 06/14  14:00:00,38.41996389052153,38.31620350915028,45.73906578913124,52.95266510761853,18.0,48.86760630808707,26.53038460257177,30.259715064528677,30.25910622845049,32.049166808268296,34.1834332847543 
 06/14  14:05:00,38.37734336545896,38.27968742895448,45.4488340660472,53.40279931712018,18.0,48.68256036131497,26.548920881967664,30.242639274591284,30.242368946652277,31.95709105294992,34.265891350148536 
 06/14  14:10:00,38.319457328687875,38.227437040381965,45.14351896452612,53.83865508926724,18.0,48.46125461241491,26.555635857966866,30.2212120093576,30.221265971625314,31.858131851325993,34.34126672136608 
 06/14  14:15:00,38.25132387366304,38.16454181317827,44.824289421837925,54.25891490293063,18.0,48.23793049960949,26.56996239209287,30.20231327372767,30.20263178999363,31.75674788039271,34.41340731353796 
 06/14  14:20:00,38.175448899911935,38.09355515548044,44.49223309855601,54.66351428385547,18.0,48.00219857956076,26.583784545236185,30.17730213039829,30.177906261734165,31.652523913565062,34.48206370452368 
 06/14  14:25:00,38.09335519638476,38.01603630454267,44.148222761064865,55.05260664434936,18.0,47.76431191088758,26.597071437273033,30.153822116357446,30.154642292056565,31.545754700484395,34.547685024179145 
 06/14  14:30:00,38.00602190285221,37.93299383878726,43.79295461128662,55.426388043517974,18.0,47.514963632109215,26.609856892733333,30.12980626383444,30.130793841083005,31.43667178508906,34.61058264059102 
 06/14  14:35:00,37.93857462560958,37.86958132873732,43.42198998561979,55.7122009626698,18.0,47.225887063173325,26.622099555163842,30.118009029287123,30.11903900286353,31.324827475644724,34.63957159326742 
 06/14  14:40:00,37.87628125636099,37.81108897510223,43.04310724336831,55.95851408083059,18.0,46.92317110951905,26.634388789712048,30.104770863978274,30.10579239792594,31.213363763836128,34.66429166951468 
 06/14  14:45:00,37.81636714330325,37.754758481502556,42.65868899786841,56.1740086224755,18.0,46.62117439242732,26.646233777145184,30.091049901107,30.092011090637584,31.1027233522766,34.68552034148888 
 06/14  14:50:00,37.75763656485985,37.699409098885965,42.270204189861545,56.36270290945696,18.0,46.304678270541466,26.65768025046236,30.077058420122512,30.077907671386242,30.993299126534566,34.70338718379594 
 06/14  14:55:00,37.69942826471482,37.64439312306673,41.87872660354417,56.526968037044824,18.0,45.989150229436916,26.66870678198125,30.062852915760914,30.063541030587658,30.8854845208013,34.71631810208885 
 06/14  15:00:00,37.64135147655825,37.58933208427757,41.48510237782333,56.6683260572466,18.0,45.66599460675589,26.679334141148093,30.048467323110913,30.04894870839985,30.779715899546545,34.727687719361484 
 06/14  15:05:00,37.54981548651845,37.50072889621221,41.035861399909116,56.69234730051758,18.0,45.25017617053915,26.6895558275675,29.999705838909335,29.99991097454142,30.64090965725262,34.683827827349944 
 06/14  15:10:00,37.44704755377573,37.40075307822115,40.571118661636596,56.66803626437223,18.0,44.81837440441587,26.698963620237194,29.95055873214767,29.950482689717376,30.50279117135807,34.63096322607839 
 06/14  15:15:00,37.33777653071395,37.29413023880731,40.099635453761834,56.60846972971437,18.0,44.391348536279565,26.70789393852635,29.90111712404962,29.900735250982166,30.36849810664154,34.57394691436696 
 06/14  15:20:00,37.22423982290536,37.183100918858315,39.62575157985209,56.51993454090483,18.0,43.944117309135905,26.716420169069043,29.851502371702395,29.850798842778545,30.23889095376643,34.51325624012736 
 06/14  15:25:00,37.10775958996064,37.068992421816446,39.15215779972923,56.40621627435324,18.0,43.50200580823562,26.72450063176737,29.801709679077305,29.800678714501828,30.114483314396637,34.44890099778968 
 06/14  15:30:00,36.9951095580312,36.95858483441535,38.643282720877465,55.77385299531158,18.0,43.05426839203051,26.732204961804776,29.753844413009688,29.75248707211091,29.979764700543342,34.16840326755943 
 06/14  15:35:00,36.81804983366143,36.78364021403974,38.119261717015625,55.46182427801612,18.0,42.57103373665145,26.733801872543026,29.676349041547496,29.674706114743458,29.845225012902006,34.0928237590723 
 06/14  15:40:00,36.618678330378145,36.58626082616602,37.58919648531127,55.19094969570886,18.0,42.08142097615745,26.73685922004213,29.59839141833504,29.596508786620234,29.71738738097571,34.011246836368855 
 06/14  15:45:00,36.40588626037951,36.37534636078249,37.0566233033862,54.929354949852126,18.0,41.59556739881508,26.739400868500464,29.51989785871649,29.517818110707424,29.59659566937023,33.92597072081594 
 06/14  15:50:00,36.18388511993255,36.15511541799584,36.52365640871035,54.66621217548103,18.0,41.10337331615579,26.741378341090225,29.440982226360347,29.438770830013482,29.483674059883924,33.837277640885986 
 06/14  15:55:00,35.955182833141095,35.928082230842946,35.991716165942705,54.3962238057768,18.0,40.61507537374795,26.74275115982751,29.361632243845122,29.359378684375088,29.37940543996376,33.745193183310334 
 06/14  16:00:00,35.300460965692835,35.7608814933517,35.52253637020912,54.11661678125351,18.0,40.1271913151041,26.743619103561805,29.292996465833426,29.289410167047663,29.291905457955977,33.649828775747835 
 06/14  16:05:00,35.4171430491808,35.784000818141145,35.26647184358889,54.09332902648704,18.0,39.84567878289337,26.74450534334032,29.267176561994916,29.2985611545173,29.281241074303352,33.668875106668224 
 06/14  16:10:00,35.33315308375708,35.871624070997704,35.076984255302115,54.13189445833301,18.0,39.59129146048874,26.75438096576969,29.25291589944493,29.318653124647255,29.271926919667067,33.70661014360394 
 06/14  16:15:00,35.22658146402964,35.99490233121567,34.92226365646434,54.19745673098642,18.0,39.33085978737553,26.757267037206123,29.23755825811486,29.352846751608467,29.26273182734394,33.73591749821486 
 06/14  16:20:00,35.112643357719215,36.13983589181813,34.78754562854899,54.27435812424982,18.0,39.113185246460354,26.759881346957656,29.22113305612089,29.39022514169926,29.2522222638147,33.760663467332165 
 06/14  16:25:00,34.993862472193214,36.29805851405042,34.66432359924666,54.353717111257616,18.0,38.89020925399167,26.762003644412083,29.20333672857555,29.433102617564828,29.239720966337472,33.781082872149796 
 06/14  16:30:00,34.87093845448447,36.464211069131586,34.54733350894407,54.43009344054867,18.0,38.684217427433126,26.763716473694533,29.184132436966877,29.48106813889865,29.22539642990853,33.79717254565287 
 06/14  16:35:00,34.75826254000826,36.626631827181164,34.44671766077754,54.314346826195745,18.0,38.42816776697771,26.76495383779183,29.169780290764606,29.534548712874596,29.21485568376727,33.73249901271663 
 06/14  16:40:00,34.6478425590549,36.78310335375603,34.35248377553794,54.132315092086756,18.0,38.1724755816212,26.765105110498823,29.15430714420154,29.588690018724833,29.20278946443716,33.65938152880494 
 06/14  16:45:00,34.53806041969411,36.93114274830207,34.26163796089547,53.905032780322934,18.0,37.91561645988516,26.7645014864655,29.1378928802809,29.64244992463091,29.189272859301923,33.57964983173662 
 06/14  16:50:00,34.42814074775673,37.06879233333369,34.1724634348411,53.64148918723524,18.0,37.64965629577222,26.763360056460147,29.12054477759841,29.694664254134295,29.174268496066816,33.493545266802926 
 06/14  16:55:00,34.31759598802842,37.19448945177129,34.08380771893567,53.346565616478905,18.0,37.38244210509593,26.761623062024594,29.102183851340783,29.744166387207827,29.157659345577372,33.40107834249409 
