Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),THERMAL ZONE 1 INTERNAL MASS:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/03  15:15:00,31.101179899879597,30.962615794701566,35.8396607349407,53.19794499910845,18.0,39.28684430447633,26.514024208116123,25.696906199502223,25.698543687857352,26.325838937105345,31.131296586832264 
 06/03  15:20:00,30.85180020030174,30.72237828931424,35.40365885915856,54.31897938460364,18.0,39.1290149292437,26.520525955515478,25.570758679898972,25.572210280692502,26.14234391365369,31.396904919112217 
 06/03  15:25:00,30.571049625224518,30.681451244827166,34.49410859006576,55.22957489645706,18.0,38.95927484054851,26.532834089506316,25.424699737809192,25.46279024646924,25.838410143776855,31.520377721189107 
 06/03  15:30:00,30.279038949999872,30.472292240405093,33.81229692735321,56.10538640851093,18.0,38.79906047293531,26.53922184047135,25.27461815197063,25.314122793888828,25.60964322689165,31.64152086189239 
 06/03  15:35:00,30.0272387252906,30.269275624541027,33.17309296448062,56.69933878986579,18.0,38.53115090259591,26.545380025297664,25.14440734424977,25.18493962976993,25.409721607567747,31.64407309541633 
 06/03  15:40:00,29.786348739324833,30.060438004925025,32.54289836365664,57.20262228025953,18.0,38.24715631432639,26.551424260721802,25.013681807112448,25.05468510103418,25.20773365759794,31.643395680991205 
 06/03  15:45:00,29.55040119538454,29.84633550713091,31.91123061399536,57.65103519664945,18.0,37.958909718004016,26.556908258333976,24.882232145939668,24.923627591363413,25.011937681358233,31.63982149816502 
 06/03  15:50:00,29.316618971866866,29.627714680628955,31.272672528734805,58.061397805456636,18.0,37.63909578736345,26.562060458103566,24.75006465405579,24.791864474125816,24.82512060645388,31.63333073491873 
 06/03  15:55:00,29.08334975573351,29.405018699557793,30.624024396918266,58.443220087237734,18.0,37.31511294877944,26.566834780219196,24.6171365570774,24.659402758733222,24.649497354150355,31.623705530212874 
 06/03  16:00:00,28.84953848838494,29.178497397272057,29.963276896001172,58.8021275854238,18.0,36.96914313057989,26.571339709655014,24.483505224801092,24.526359991572917,24.48747403363484,31.61082067219047 
 06/03  16:05:00,28.6775388803495,29.190143130857265,29.535808979538416,59.26013704967882,18.0,36.754061759275345,26.575559531436955,24.42276772424924,24.482978451632334,24.42097584280242,31.692779052343894 
 06/03  16:10:00,28.524391615311213,29.33934946076814,29.22854083488883,59.73661292492897,18.0,36.54346573980372,26.58924056157083,24.365372116560025,24.469803389346055,24.363625546851495,31.776065090279133 
 06/03  16:15:00,28.3805694348221,29.562097339732922,28.976665182200495,60.2185555897268,18.0,36.32634026662526,26.596024907955254,24.30689547413874,24.468415315205903,24.305626784718015,31.856549694775254 
 06/03  16:20:00,28.241477577745002,29.836139470869448,28.757872796349506,60.69996995935081,18.0,36.12951242357072,26.603074415577318,24.247978580724805,24.479312256387345,24.247481814866774,31.93468689436537 
 06/03  16:25:00,28.10434224351664,30.149004207641443,28.559847407036116,61.17734454433168,18.0,35.92619172297071,26.610004421077576,24.188368185541435,24.509846817976154,24.18892389410712,32.0101366708941 
 06/03  16:30:00,27.967361784037863,30.49285092688633,28.374958332178778,61.64843776832118,18.0,35.726845247134655,26.61685128930036,24.128057763586753,24.55640301317942,24.129951379524698,32.082835525652456 
 06/03  16:35:00,27.821139452526463,30.804697376902272,28.190078504550844,61.6206674650565,18.0,35.366364034677275,26.623590093511744,24.062922491420238,24.600556373408324,24.0662643250389,31.93469613512309 
 06/03  16:40:00,27.672010074969794,31.10529224655365,28.009065151225855,61.43911673129203,18.0,34.98075864110227,26.62657460168583,23.996479393186064,24.650173817557345,24.00143358778746,31.779601713582906 
 06/03  16:45:00,27.52118988997284,31.39556746665251,27.83143877654072,61.160926602731934,18.0,34.597169607834374,26.62828495972473,23.92997623891887,24.70448718153642,23.936688396775025,31.61814465388295 
 06/03  16:50:00,27.36918403649771,31.674713998906988,27.656520242599452,60.81302138085177,18.0,34.169625788968546,26.629277422462327,23.863512464979067,24.761636773202895,23.872099057151274,31.450815251561437 
 06/03  16:55:00,27.21625872311394,31.941677337549912,27.483729801952872,60.41094382094119,18.0,33.74393541087898,26.62956373892052,23.797063504367657,24.819769980069736,23.807611057858594,31.27782083161958 
 06/03  17:00:00,27.062561645542715,32.1953852868575,27.31259846381141,59.964235334763075,18.0,33.294145338500215,26.629274198558253,23.730703139566344,24.87727550337752,23.74326765471568,31.09942271701715 
 06/03  17:05:00,26.93811064877431,32.45931091474809,27.172101373991786,59.470955994292225,18.0,32.84350765852094,26.62803137617588,23.713284953012476,24.977747737478012,23.727828107917617,30.947026190151632 
 06/03  17:10:00,26.824116079103145,32.71550959794864,27.04352267375751,58.94152077212151,18.0,32.3819103289549,26.582448098760537,23.708633326625886,25.085972063721897,23.721383067507986,30.799907153806657 
 06/03  17:15:00,26.71643789498151,32.95925283832648,26.92256029123769,58.37998055119782,18.0,31.92497416177375,26.574602009961836,23.708826441691485,25.196520107872743,23.7252231070284,30.655000578606973 
 06/03  17:20:00,26.613090794044595,33.18780069413314,26.80706933828153,57.78898908579279,18.0,31.465105605132887,26.566592355966478,23.710798034529148,25.300053226230318,23.73001363974214,30.505268792067568 
 06/03  17:25:00,26.512879949979414,33.399190481203625,26.695717124765604,57.170399145502486,18.0,31.010091534287337,26.55921687041901,23.713935089204824,25.39625796475127,23.73524233293847,30.351434635614282 
 06/03  17:30:00,26.41503533732522,33.59188026887387,26.58761667413148,56.52550731434372,18.0,30.55845111216016,26.552047066154273,23.7176633306932,25.48431476802898,23.74065681270963,30.19349317270587 
 06/03  17:35:00,26.29555273378273,33.72602384865178,26.458675494892038,55.777970070578924,18.0,30.078440508941917,26.544972968466798,23.710881138297054,25.54473715719115,23.73521229404082,29.995685296847682 
 06/03  17:40:00,26.07308688092221,33.669728179869324,26.227511358961497,54.687894902207056,18.0,29.600102202413762,26.53612783953003,23.659760446703785,25.519702646688415,23.685343809989376,29.65408297898074 
 06/03  17:45:00,25.9081511446067,33.683627318782854,26.05453952461112,53.7801586112346,18.0,29.12778021751185,26.51883839720092,23.650646732298924,25.55765365189967,23.677004091694698,29.452779374104466 
 06/03  17:50:00,25.756400514201136,33.69428639878853,25.89530979160213,52.89252560312702,18.0,28.65641794498566,26.508480454960992,23.64185477300009,25.58412229696353,23.668647123302208,29.253690376392115 
 06/03  17:55:00,25.609216684119822,33.68565484166863,25.741155111914612,51.99430339988998,18.0,28.191326956226206,26.497671225395717,23.634094286859522,25.602563487015345,23.661081734875893,29.04811773915327 
 06/03  18:00:00,25.46509278572987,33.65574569684028,25.59052412534821,51.084976794244376,18.0,27.734188200622125,26.486080371148567,23.62733921087863,25.611788839797384,23.654241330246634,28.840037581356228 
 06/03  18:05:00,25.216075564526495,33.49886518467215,25.33548245187239,50.064491869585225,18.0,27.179192048908092,26.47440037768457,23.382124155918575,25.380636746268692,23.409043483243124,28.394841312823132 
 06/03  18:10:00,24.92890259515359,33.28162729600071,25.042733413743356,49.000251124927544,18.0,26.614678235238777,26.33690058817831,23.151591362983083,25.153363153864007,23.177771924977037,27.97753707338427 
 06/03  18:15:00,24.618740244266245,33.01805544096384,24.727388166936617,47.905129660014644,18.0,26.056218775110846,26.30284473268607,22.940781969476575,24.93474648431544,22.96620723133765,27.570114939354426 
 06/03  18:20:00,24.292952741495604,32.71500183166636,24.39676841923714,46.78611239429853,18.0,25.477243149032816,26.269037906355045,22.72921979158633,24.705547159087985,22.753790305200823,27.158767217072864 
 06/03  18:25:00,23.956017089775624,32.376823038085746,24.05531577851287,45.64831894901625,18.0,24.90431287059964,26.237228593150384,22.51935319631059,24.468229486484574,22.54231590612767,26.746414766196096 
 06/03  18:30:00,23.610838696281025,32.00672988969663,23.705905406890917,44.49624537901384,18.0,24.325745066357165,26.206543972022853,22.310922211336162,24.223328634768052,22.33191454226784,26.333761792744326 
 06/03  18:35:00,23.265028421972755,31.596007387566825,23.356120063625887,43.30269987181008,18.0,23.756196305065572,26.175718977626286,22.105801045477847,23.96446143990039,22.124362138515153,25.906716884432967 
 06/03  18:40:00,22.91671198820043,31.155504986643322,23.0040611978643,42.09775552444957,18.0,23.191681933160787,26.14580721954017,21.902809618103106,23.70035591610332,21.91858742552904,25.48366108965979 
 06/03  18:45:00,22.566131126445065,30.691993794722684,22.649950173052265,40.895761263437606,18.0,22.634691937566835,26.11733181571754,21.70203005424662,23.433349918901456,21.71448324368714,25.06794756849223 
 06/03  18:50:00,22.213642514517897,30.038762077828686,22.294123560623884,39.3677178271885,18.0,22.089977324152173,26.090167769627804,21.50764785800459,23.07750453454497,21.51598063264828,24.491134098664077 
 06/03  18:55:00,21.859573476135417,29.28171951191517,21.936887103852,37.713897373162766,18.0,21.553258031225965,26.05862010942595,21.33439425378606,22.704756086966654,21.320007967271295,23.905963525489767 
 06/03  19:00:00,21.504238031325457,28.446309755991994,21.578530686151755,35.991127485187555,18.0,21.034123055934806,26.027420298023593,21.155779787411973,22.32073428335707,21.118497018920607,23.312120220035183 
 06/03  19:05:00,21.175950049866195,27.560616412789738,21.24712533057131,34.23155796967916,18.0,20.554939425671858,25.99519138488507,21.008145416970592,21.97166297718809,20.95858853117545,22.78159345465707 
 06/03  19:10:00,20.85919699344729,26.626338890504393,20.927265039797497,32.45676046754829,18.0,20.110934827814894,25.95482141479409,20.847808388982457,21.618259268179713,20.79498476532899,22.254875266720035 
 06/03  19:15:00,20.551404041453996,25.655823821513366,20.616385654215613,30.692552903531446,18.0,19.670254918274885,25.919602675228724,20.673034625966807,21.259305396225614,20.62423249678409,21.741735161916495 
 06/03  19:20:00,20.095074265553965,23.41013783898918,20.156975221874564,27.03192074382829,18.0,19.10710143695068,25.883820875984775,20.21746531938379,20.21774798415555,20.217124048234382,20.216337751361152 
 06/03  19:25:00,19.791832983784825,22.31846146258387,19.850463311131115,25.280479446794505,18.0,18.776883127988896,25.811526734563788,20.08010008672261,20.080945260824024,20.080675765791852,20.077898572137485 
 06/03  19:30:00,19.536789003845325,21.544805405996378,19.59221123582365,24.053824826318014,18.0,18.450059731862538,25.77474883678501,19.958880963326692,19.95970878711978,19.959609264336848,19.95654934300302 
 06/03  19:35:00,19.309580017264434,20.94548362552828,19.36186547532035,23.117630281664983,18.0,18.12293251722153,25.73804023159458,19.837549626467478,19.838291116807227,19.8383364240147,19.835139721623136 
 06/03  19:40:00,19.101082722939744,20.459984867954848,19.15032087136575,22.3717734224719,18.0,17.849341341033718,25.70261152883446,19.71656979537113,19.717234424679305,19.71740367249913,19.714108612370296 
 06/03  19:45:00,18.905765638551383,20.052950512205364,18.952064506147646,21.75756048154361,18.0,17.575568838157448,25.668271344666643,19.59594459061742,19.596548221660555,19.596824166680165,19.593451336229236 
 06/03  19:50:00,18.719989380475628,19.70178450416881,18.763472845448078,21.237503892203254,18.0,17.335136108801095,25.634703565949813,19.475546635577473,19.47610340626943,19.476471288271455,19.47303707321805 
 06/03  19:55:00,18.541266992058176,19.391419837081102,18.58207093866401,20.786606755144724,18.0,17.09458279437196,25.601857036080663,19.355389421625546,19.35591223249429,19.35635903930654,19.3528772350042 
 06/03  20:00:00,18.367854558559497,19.111593409345815,18.406122654771213,20.387668177977346,18.0,16.87607818134081,25.569526120573954,19.235381128205404,19.235880924765866,19.236394651856017,19.23287938997953 
 06/03  20:05:00,18.198229690835376,18.856123198143106,18.234169505741797,20.031098243734373,18.0,16.649837327409227,25.537667560888107,19.090193887557348,19.090865031429246,19.091247304265153,19.087905422652057 
 06/03  20:10:00,18.031535002606894,18.618985505098852,18.06531060569544,19.706119656096675,18.0,16.43641559369676,25.443256685086464,18.953711748839737,18.954545010323045,18.954785805244,18.951629850179756 
 06/03  20:15:00,17.86710743502623,18.396022932957276,17.89886917395884,19.405812966793743,18.0,16.222405592152946,25.38663097168927,18.827699789313897,18.828720982632944,18.82883708568943,18.825813322838485 
 06/03  20:20:00,17.704451763719998,18.184201669871662,17.734339720691,19.12514310797928,18.0,16.015348877054638,25.332418342125106,18.70282718216231,18.704010854548528,18.70401447385194,18.701125761240974 
 06/03  20:25:00,17.543194610143747,17.98125070854585,17.571339384129146,18.860334036109574,18.0,15.807747526735874,25.28127860881728,18.57925602928981,18.58057629956454,18.580486107179922,18.577724967062522 
 06/03  20:30:00,17.38305033157293,17.785442619018475,17.40957338841518,18.608503263002603,18.0,15.604813333065524,25.232453558426094,18.456826722253822,18.45829174459726,18.458132406640516,18.455405604560895 
 06/03  20:35:00,17.223797110937657,17.595445708301092,17.248811082768135,18.367419556817108,18.0,15.401361486991698,25.185526165890316,18.335237071555298,18.33679417366602,18.336591407036508,18.33393090740958 
 06/03  20:40:00,17.065260338945265,17.41022098473911,17.08886937378218,18.13534825825575,18.0,15.200950855201754,25.14003353206451,18.214244493768092,18.215865420069917,18.215646156989806,18.213024232292128 
 06/03  20:45:00,16.90730100079545,17.22894904973847,16.92960118120986,17.910978829605927,18.0,15.000038143895354,25.095804511149414,18.093800731870374,18.095456390070524,18.095249486086573,18.092635010928745 
 06/03  20:50:00,16.74980742039031,17.0509774012345,16.77088724003682,17.693264280391833,18.0,14.801010610418126,25.05252552807411,17.973763782794492,17.975423852453787,17.975258871599635,17.972620633365523 
 06/03  20:55:00,16.592689243619155,16.875781864626415,16.61263012097709,17.481347934236947,18.0,14.601488482015752,25.01013459843634,17.854135260194425,17.855768263488585,17.855676393283375,17.85298117774687 
 06/03  21:00:00,16.43587293276838,16.70293794878509,16.454749740958658,17.274471743851073,18.0,14.403011974326692,24.96841430293812,17.73481644520507,17.736390073424673,17.736402879827438,17.733617596393117 
 06/03  21:05:00,16.34542793740369,16.599716962799352,16.36332242882123,17.139733371703112,18.0,14.27084639151254,24.92735042125437,17.73912119753942,17.74112874611268,17.740761159621627,17.738371975050654 
 06/03  21:10:00,16.281497025627463,16.52517346387968,16.298479603243877,17.036011151579377,18.0,14.152715095328364,24.88467991922638,17.804770058982513,17.80654533854249,17.80640631198264,17.80384729562769 
 06/03  21:15:00,16.234305253378853,16.469105836540805,16.250438132029625,16.952837502188856,18.0,14.032385117166013,24.95668386388723,17.887156094331942,17.88837149902122,17.88885933810809,17.885652733770826 
 06/03  21:20:00,16.198826325873465,16.426199648982447,16.21416529582438,16.88467780993929,18.0,13.934935260744574,25.020897397650607,17.929630581357685,17.93081466792762,17.931353253443604,17.928111770490545 
 06/03  21:25:00,16.171860684925143,16.39303471782334,16.186456131937923,16.827925427963095,18.0,13.835550243485905,25.023214076533158,17.92435033193999,17.926517598956536,17.92606832070487,17.923855522047575 
 06/03  21:30:00,16.151243165091994,16.367269853804775,16.165140839926906,16.780079843403747,18.0,13.749468866686705,24.952361037716354,17.91563121571744,17.919123631138973,17.917328079256777,17.916529203860478 
 06/03  21:35:00,16.135461086964984,16.347248077224226,16.148702730688402,16.739347228817056,18.0,13.661608833638839,24.88801416250993,17.91543279211021,17.920290081562825,17.917140630817244,17.917731178124086 
 06/03  21:40:00,16.123432959731023,16.331766741554482,16.13605681860116,16.704406678791266,18.0,13.581323139432806,24.829635378905074,17.913025989907794,17.919617154006573,17.914751427522276,17.917096408823397 
 06/03  21:45:00,16.114370152686856,16.31993310895796,16.12641139913621,16.67426246237858,18.0,13.499341387911745,24.776082469684333,17.9195397216709,17.927284743266114,17.921282530459962,17.924792256962235 
 06/03  21:50:00,16.107686493384353,16.311069475087994,16.11917756828007,16.648146370739372,18.0,13.421149861447399,24.726978616246427,17.929666290533532,17.938724609648034,17.93142999069778,17.936253163177525 
 06/03  21:55:00,16.102937895914458,16.304649456201297,16.11390878950107,16.625451781547188,18.0,13.34130102020611,24.68111474888938,17.94152700970301,17.951978662965644,17.94331134555,17.949525951795238 
 06/03  22:00:00,16.09978182676545,16.300254913889024,16.11026031501435,16.605688867941776,18.0,13.26260446291449,24.637920855175985,17.95441436920521,17.96632284154805,17.956219399574252,17.963886716121635 
 06/03  22:05:00,16.051209689879784,16.246569073478693,16.06118638257215,16.536617746159557,18.0,13.181086264948323,24.596851390292155,17.83936600592949,17.85098405636029,17.84117631459469,17.848567951721293 
 06/03  22:10:00,15.984270643612408,16.173373513400612,15.993756696386638,16.448497235003913,18.0,13.099778301185001,24.501349291533824,17.719611878509568,17.730794574306174,17.721427184708887,17.728405307041726 
 06/03  22:15:00,15.905562575879161,16.087903273024043,15.914574109310182,16.34867181571698,18.0,13.018109337003455,24.43539458420933,17.608531507330326,17.618928972427284,17.6103890067493,17.61653086254296 
 06/03  22:20:00,15.818520391815452,15.993890125434753,15.827075670426922,16.21759898723228,18.0,12.935961971479081,24.37304539210317,17.54569735384223,17.553967071283182,17.547574095303673,17.545207275598045 
 06/03  22:25:00,15.75297770397101,15.893719420654515,15.733478171396301,16.09541609117066,18.0,12.853458952117924,24.420527451677906,17.50081677751905,17.502722139537013,17.49905741900062,17.49624627333992 
 06/03  22:30:00,15.665414888939832,15.789008847071575,15.63529857748689,15.973015920052182,18.0,12.770509766521432,24.45477492938531,17.43774287613587,17.43938272375442,17.438124513318996,17.4352484302392 
 06/03  22:35:00,15.569866995297089,15.680889572248697,15.533607506025232,15.849793622824489,18.0,12.687209011062833,24.480137738649063,17.367440966312415,17.36905238598797,17.369867525974087,17.367019797954242 
 06/03  22:40:00,15.469204361036153,15.57017143915986,15.429178917901675,15.7258600901593,18.0,12.603412752936272,24.498177246554647,17.29125392765718,17.292877987883514,17.295401955219177,17.29258655599085 
 06/03  22:45:00,15.364832376556851,15.45744701281545,15.32258495167878,15.601393492749326,18.0,12.519270003270766,24.510728877880673,17.21097062646379,17.212615002443044,17.21657770204746,17.213789734830357 
 06/03  22:50:00,15.257665099307369,15.343159151916394,15.214257841340968,15.47656209875095,18.0,12.434560174761234,24.518262738814972,17.1272401857442,17.12890449963419,17.13408444775058,17.13132093278466 
 06/03  22:55:00,15.148344041295529,15.227645389999633,15.104530747399835,15.351511214332216,18.0,12.349509821901329,24.522525984180817,17.041027146919248,17.0427116665154,17.048931574366975,17.046186889539513 
 06/03  23:00:00,15.037336655663957,15.111167242765521,14.993664794260116,15.226362062599799,18.0,12.263820641645575,24.523714912524607,16.952683567672466,16.954390799369378,16.961492082578843,16.9587656832241 
 06/03  23:05:00,15.006176954903355,15.074936457205245,14.962406397295162,15.181069490693408,18.0,12.27002514140667,24.522229158878133,17.005310464024433,17.00704389571274,17.0132773518651,17.01056937921072 
 06/03  23:10:00,15.007748376139784,15.07188164533505,14.964451284601209,15.169799534431924,18.0,12.298659387602143,24.510220853542986,17.066364695011032,17.06807838702548,17.073241543342647,17.070600257525484 
 06/03  23:15:00,15.030446449139554,15.090349274370384,14.988280866613454,15.181072951296532,18.0,12.328049061586299,24.504664724927203,17.128876169829027,17.130582896099952,17.134723909792456,17.13213606174088 
 06/03  23:20:00,15.068212323885065,15.124233441520467,15.027809873390675,15.208792308566464,18.0,12.394291671509995,24.497014483406854,17.19134845433416,17.193045607832573,17.196261690076312,17.193728817653437 
 06/03  23:25:00,15.11712634301398,15.169574338325399,15.079060717938658,15.248951936558633,18.0,12.460797634523324,24.488768400352853,17.253989017309664,17.255676721821146,17.258083030114108,17.255604030875816 
 06/03  23:30:00,15.174493547826211,15.223643070829956,15.139271847778337,15.298755547383946,18.0,12.55192123618118,24.48005132734306,17.31680144812151,17.318479444982415,17.320194804786297,17.317769017839964 
 06/03  23:35:00,15.238399469619223,15.284496388255315,15.206462925639464,15.35618557998008,18.0,12.642998647703504,24.470899050499487,17.379781884807926,17.381447602503613,17.382590778858685,17.38022041221086 
 06/03  23:40:00,15.307450416186224,15.350716019388768,15.279179102475396,15.419749586590285,18.0,12.750833281789417,24.46140310225752,17.442795681956795,17.44445943246086,17.44515639731378,17.44282621823413 
 06/03  23:45:00,15.380611021282137,15.421245447289163,15.356330011905612,15.48832033503021,18.0,12.858413968647506,24.451596866588307,17.506074036079383,17.50772217739484,17.50808842386766,17.50581613278473 
 06/03  23:50:00,15.457098476047218,15.495283525744068,15.437084226711745,15.561030847890603,18.0,12.977347999962673,24.441538165689092,17.569634833878695,17.571267566174015,17.571429237152017,17.56921222485971 
 06/03  23:55:00,15.536311587927054,15.572213052155323,15.52079797881403,15.637203422902154,18.0,13.09589217272917,24.4312579087002,17.633465448737923,17.635082906061882,17.635162345744106,17.632998227901737 
 06/03  24:00:00,15.617782051725968,15.651551652570273,15.606965859321896,15.716300480499962,18.0,13.222012508544237,24.420793901893035,17.69756513086412,17.699167308407027,17.699283570904186,17.697170261926374 
 06/04  00:05:00,15.64518790794407,15.677019785777972,15.638042545998113,15.7409760400867,18.0,13.277022361429102,24.410199989666513,17.665113527939752,17.66670898651057,17.66687897848135,17.664801443997703 
 06/04  00:10:00,15.651886900707964,15.681920983830409,15.648000858468905,15.744996756158852,18.0,13.321188736306508,24.396681775773533,17.62661305277402,17.628221897035928,17.628433345853182,17.6263706326813 
 06/04  00:15:00,15.645826803631582,15.674183828616725,15.644934458992287,15.736389810467484,18.0,13.364751163523627,24.38300303889343,17.587233887813795,17.588861595017306,17.58909450962085,17.58703736302948 
 06/04  00:20:00,15.631017775793959,15.657805369552275,15.632929913426128,15.719198260104411,18.0,13.386161924758708,24.368821048357706,17.547523934529238,17.54915976560045,17.54939173013895,17.547352253285112 
 06/04  00:25:00,15.609975939066537,15.635291498873308,15.614553211018166,15.695954750077137,18.0,13.407110644437553,24.35417933405784,17.50757810428246,17.509221949430014,17.509432419503355,17.507409235522857 
 06/04  00:30:00,15.584380405442035,15.60831295420884,15.591517771572452,15.668345650013555,18.0,13.414056581881704,24.339132103660432,17.46744042838077,17.46909209720775,17.46926113233286,17.467253089409212 
 06/04  00:35:00,15.555388748077755,15.578020238594236,15.565005306795573,15.63752992064096,18.0,13.42063879659454,24.323723466378123,17.42713374094069,17.428792937353705,17.428901128582993,17.42690729313165 
 06/04  00:40:00,15.523818350633585,15.545224630816781,15.535850420614578,15.604322526486325,18.0,13.417909616395363,24.307990665733268,17.38667488232113,17.38834125089045,17.388369656375005,17.386389245300222 
 06/04  00:45:00,15.490257792709368,15.510509348578152,15.50465409592351,15.569307167461007,18.0,13.414881274969643,24.291974717212337,17.346082221307483,17.34775541086009,17.34768546286415,17.34571776594214 
 06/04  00:50:00,15.455138040154624,15.474300585855968,15.471856294031273,15.532908373476426,18.0,13.405493903694428,24.27569863227913,17.305364254768847,17.30704387944604,17.306857404028506,17.304901813204424 
 06/04  00:55:00,15.418779317768609,15.436914276096656,15.437783795762256,15.495438993327804,18.0,13.395851405537995,24.259201557576535,17.264538658654487,17.26622439525704,17.2659034670354,17.26395937315675 
 06/04  01:00:00,15.381422717426952,15.398587619325275,15.402682487019307,15.457132225289683,18.0,13.381764578640535,24.242495107079897,17.223607876789345,17.22529936400997,17.22482642172656,17.222893309202732 
 06/04  01:05:00,15.399135172966103,15.415353536637491,15.424395650736253,15.475690851190228,18.0,13.43883244936302,24.225616830185473,17.277036865152184,17.278734114771964,17.27840646603528,17.27648611879829 
 06/04  01:10:00,15.438389316344374,15.453705234453473,15.468323194012283,15.516603512549043,18.0,13.50843588466505,24.20970743307813,17.336788700434226,17.33846131256439,17.33854754983372,17.336669943402057 
 06/04  01:15:00,15.49109179552719,15.505551515015874,15.526107081190412,15.571524685291337,18.0,13.578277338555568,24.194240345015164,17.3979858430381,17.399636912297638,17.40028597313642,17.398447136113987 
 06/04  01:20:00,15.55311924950193,15.566768595237907,15.593484477887696,15.636192793514146,18.0,13.67042187983002,24.179134367878145,17.45985011212281,17.461480199889877,17.46282012746775,17.46101860350518 
 06/04  01:25:00,15.621865993802277,15.634749461379311,15.667759577880759,15.707909145003002,18.0,13.762527778819155,24.164426842089675,17.52225188392231,17.52386134579217,17.526012456293643,17.524247053859767 
 06/04  01:30:00,15.695580812532464,15.707741138682984,15.747119625092457,15.78485601408199,18.0,13.867987336930122,24.150050785339772,17.585108088584548,17.586696957845618,17.5897760459452,17.588045940694087 
 06/04  01:35:00,15.773047046821878,15.784525010401916,15.83030468001147,15.86576741805418,18.0,13.973237682524758,24.136042106425712,17.64841426983287,17.649982782737993,17.65410234987155,17.652406564916248 
 06/04  01:40:00,15.853398065837158,15.864232415020853,15.916416983101383,15.949739046319555,18.0,14.08667511494308,24.122332183718687,17.712114740341917,17.713662873370083,17.71893306393747,17.717270915480697 
 06/04  01:45:00,15.936003606477508,15.946231057793781,16.0048034524254,16.036111089149713,18.0,14.199804660936099,24.108959727772053,17.776216566598862,17.77774451841401,17.784271460078912,17.782642086403598 
 06/04  01:50:00,16.02039694597762,16.030052224863585,16.094980352489014,16.12439310446975,18.0,14.317899753411226,24.095860319912234,17.84067231284405,17.842180032147212,17.850067905032574,17.848470720806517 
 06/04  01:55:00,16.106226837935335,16.115342743185117,16.186583556760315,16.214214399465536,18.0,14.43563262944254,24.083073841675585,17.905493474563798,17.906981121821786,17.916330214884283,17.914764463403003 
 06/04  02:00:00,16.19322502422542,16.201832505769094,16.279334918581803,16.30529047247922,18.0,14.556280565112164,24.070541435903614,17.970638869154016,17.972106366710022,17.983015301507066,17.981480485660427 
 06/04  02:05:00,16.27650614237832,16.284652058630257,16.365966768430575,16.390431729067938,18.0,14.654943961400761,24.058303153337786,18.03491285836111,18.03636591347515,18.048367207196577,18.04685375760016 
 06/04  02:10:00,16.3588175978213,16.366534097417478,16.450754225213103,16.47384435995407,18.0,14.751307655479426,24.046287200712793,18.09921329730605,18.100652193767473,18.113705732403787,18.112212633978686 
 06/04  02:15:00,16.440728060294607,16.448042517329785,16.534617690794196,16.55642797777825,18.0,14.847657575470954,24.034541782613466,18.16361748903347,18.16504216153328,18.17913595329344,18.177662922896957 
 06/04  02:20:00,16.5224864090655,16.529423163510536,16.617976994025906,16.638589933807975,18.0,14.938653349564449,24.02301799420253,18.22810640658963,18.229516556984322,18.244644385183392,18.243191404065158 
 06/04  02:25:00,16.604229587027824,16.610810693663208,16.70107273534524,16.720561841842986,18.0,15.029633643280214,24.011754702739946,18.2927023895258,18.29409789951785,18.3102534257589,18.30882032262292 
 06/04  02:30:00,16.686036348102103,16.692282030492496,16.784050801285744,16.802482663385817,18.0,15.117669061913503,24.000705787307503,18.35738078371776,18.3587613402849,18.375939488743597,18.374526294120642 
 06/04  02:35:00,16.767951865934382,16.773880821178103,16.867001500946692,16.884437127725047,18.0,15.205692016436835,23.98990980946533,18.422162624856583,18.42352809578489,18.44172293734323,18.44032952277496 
 06/04  02:40:00,16.85000118115239,16.855630796264975,16.949981128049483,16.96647687500482,18.0,15.292015427865744,23.979322721226275,18.487024303696444,18.488374372566113,18.507581058255937,18.506207484654396 
 06/04  02:45:00,16.932197016435826,16.937543528941475,17.03302460330585,17.04863283792234,18.0,15.378327925779399,23.968982679813962,18.551986686549185,18.55332121700701,18.573534029120196,18.572180197257126 
 06/04  02:50:00,17.014544478050656,17.019623099776624,17.116153162693177,17.130922760981584,18.0,15.463649945612863,23.95884689445738,18.61702696613014,18.618345645287377,18.63955990257557,18.638225893558115 
 06/04  02:55:00,17.09704395313266,17.1018689688386,17.199379159951828,17.21335588960942,18.0,15.548961922182867,23.948952982234108,18.682165821959757,18.683468516533367,18.705678675446393,18.704364409104755 
 06/04  03:00:00,17.179692926758243,17.184277774991273,17.282709130377743,17.295935955570545,18.0,15.633700468959457,23.939258938399497,18.747381030797044,18.748667436825087,18.771868959763538,18.77057452925237 
