Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
04:15:00,2.254348E+00,4.518220E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.037726E+04,3.450008E+04,2.372935E+00,4.467035E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.455784E+00,1.349226E+04,3.807247E+04,3.434794E+00,4.008590E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.481166E+00,1.400265E+04,3.862627E+04
04:20:00,2.254390E+00,4.518202E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.035372E+04,3.441694E+04,2.373022E+00,4.466998E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.458210E+00,1.352077E+04,3.804745E+04,3.435416E+00,4.008322E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480935E+00,1.397832E+04,3.854197E+04
04:25:00,2.254431E+00,4.518184E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.033018E+04,3.433386E+04,2.373106E+00,4.466961E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.460614E+00,1.354868E+04,3.802179E+04,3.436015E+00,4.008063E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480700E+00,1.395382E+04,3.845756E+04
04:30:00,2.254470E+00,4.518168E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.030663E+04,3.425083E+04,2.373187E+00,4.466926E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.462996E+00,1.357600E+04,3.799549E+04,3.436587E+00,4.007816E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480462E+00,1.392916E+04,3.837306E+04
04:35:00,2.254507E+00,4.518152E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.028309E+04,3.416788E+04,2.373266E+00,4.466892E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.465356E+00,1.360281E+04,3.796867E+04,3.437140E+00,4.007577E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480223E+00,1.390447E+04,3.828859E+04
04:40:00,2.254543E+00,4.518136E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.025955E+04,3.408498E+04,2.373343E+00,4.466859E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.467695E+00,1.362916E+04,3.794134E+04,3.437674E+00,4.007346E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479983E+00,1.387977E+04,3.820420E+04
04:45:00,2.254580E+00,4.518120E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.023600E+04,3.400214E+04,2.373421E+00,4.466825E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.470014E+00,1.365503E+04,3.791351E+04,3.438214E+00,4.007114E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479743E+00,1.385507E+04,3.811986E+04
04:50:00,2.254615E+00,4.518105E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.021246E+04,3.391936E+04,2.373497E+00,4.466792E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.472312E+00,1.368006E+04,3.788481E+04,3.438736E+00,4.006888E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479502E+00,1.383001E+04,3.803524E+04
04:55:00,2.254651E+00,4.518089E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.018892E+04,3.383665E+04,2.373575E+00,4.466759E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.474606E+00,1.370232E+04,3.785323E+04,3.439261E+00,4.006661E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479261E+00,1.380217E+04,3.794778E+04
05:00:00,2.254688E+00,4.518073E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.016537E+04,3.375399E+04,2.373654E+00,4.466725E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.476932E+00,1.371960E+04,3.781628E+04,3.439791E+00,4.006433E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479054E+00,1.376936E+04,3.785503E+04
05:05:00,2.254726E+00,4.518057E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.018892E+04,3.383665E+04,2.373734E+00,4.466690E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479366E+00,1.377877E+04,3.793875E+04,3.440322E+00,4.006203E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.478965E+00,1.377860E+04,3.792196E+04
05:10:00,2.254763E+00,4.518041E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.021246E+04,3.391936E+04,2.373815E+00,4.466655E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.482032E+00,1.383539E+04,3.805793E+04,3.440852E+00,4.005974E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479121E+00,1.378579E+04,3.798627E+04
05:15:00,2.254801E+00,4.518025E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.023600E+04,3.400214E+04,2.373896E+00,4.466620E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.485079E+00,1.389312E+04,3.817768E+04,3.441381E+00,4.005746E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.479676E+00,1.379493E+04,3.805222E+04
05:20:00,2.254839E+00,4.518008E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.025955E+04,3.408498E+04,2.373978E+00,4.466585E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.488789E+00,1.395845E+04,3.830532E+04,3.441905E+00,4.005519E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.480774E+00,1.380972E+04,3.812393E+04
05:25:00,2.254877E+00,4.517992E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.028309E+04,3.416788E+04,2.374059E+00,4.466550E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.511724E+00,1.442094E+04,3.889427E+04,3.442426E+00,4.005294E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.498598E+00,1.417265E+04,3.859824E+04
05:30:00,2.254915E+00,4.517975E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.030663E+04,3.425083E+04,2.374141E+00,4.466514E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.538754E+00,1.495355E+04,3.956333E+04,3.442943E+00,4.005071E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.522620E+00,1.465270E+04,3.920732E+04
05:35:00,2.254953E+00,4.517959E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.033018E+04,3.433386E+04,2.374223E+00,4.466479E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.568656E+00,1.553213E+04,4.028231E+04,3.443456E+00,4.004850E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.549538E+00,1.518115E+04,3.986976E+04
05:40:00,2.254991E+00,4.517943E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.313795E+00,1.035372E+04,3.441694E+04,2.374305E+00,4.466444E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.610679E+00,1.634474E+04,4.127143E+04,3.443964E+00,4.004630E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.583384E+00,1.584075E+04,4.068155E+04
05:45:00,2.255029E+00,4.517926E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.331258E+00,1.091540E+04,3.514067E+04,2.374387E+00,4.466408E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.655171E+00,1.719044E+04,4.229413E+04,3.444467E+00,4.004413E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.624386E+00,1.663220E+04,4.164343E+04
05:50:00,2.255067E+00,4.517910E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.355536E+00,1.168459E+04,3.611126E+04,2.374468E+00,4.466373E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.699703E+00,1.802230E+04,4.329371E+04,3.444966E+00,4.004198E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.665514E+00,1.741255E+04,4.258684E+04
05:55:00,2.255104E+00,4.517894E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.380457E+00,1.245938E+04,3.708807E+04,2.374550E+00,4.466338E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.743893E+00,1.883510E+04,4.426319E+04,3.445459E+00,4.003985E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.706397E+00,1.817638E+04,4.350448E+04
06:00:00,2.255142E+00,4.517877E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.404897E+00,1.318259E+04,3.800454E+04,2.374631E+00,4.466303E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.786442E+00,1.960844E+04,4.517819E+04,3.445948E+00,4.003774E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.745720E+00,1.890243E+04,4.437085E+04
06:05:00,2.211111E+00,4.536869E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,1.875919E+00,2.526737E+04,5.243214E+04,2.330616E+00,4.485286E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.112245E+00,4.378491E+04,7.257324E+04,3.402315E+00,4.022578E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.048303E+00,4.287606E+04,7.151632E+04
06:10:00,2.166914E+00,4.555918E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.642206E+00,4.227468E+04,7.250621E+04,2.286437E+00,4.504322E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.094977E+00,5.879475E+04,8.931066E+04,3.357261E+00,4.041961E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.018546E+00,5.783577E+04,8.822209E+04
06:15:00,2.122561E+00,4.575037E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.358998E+00,5.416967E+04,8.635097E+04,2.242097E+00,4.523429E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.003687E+00,7.034371E+04,1.018805E+05,3.308531E+00,4.062926E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.916260E+00,6.932266E+04,1.007617E+05
06:20:00,2.077911E+00,4.594287E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.054429E+00,6.182304E+04,9.545487E+04,2.197455E+00,4.542670E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.882152E+00,7.939929E+04,1.118641E+05,3.255320E+00,4.085828E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.784985E+00,7.830057E+04,1.106921E+05
06:25:00,2.033130E+00,4.613607E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.732723E+00,6.550477E+04,1.002660E+05,2.152674E+00,4.561986E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.735719E+00,8.619092E+04,1.195356E+05,3.198166E+00,4.110459E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.629811E+00,8.499108E+04,1.182808E+05
06:30:00,1.988218E+00,4.632985E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.397043E+00,6.543201E+04,1.011269E+05,2.107755E+00,4.581363E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.568658E+00,9.089802E+04,1.251159E+05,3.137660E+00,4.136537E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.454787E+00,8.956763E+04,1.237435E+05
06:35:00,1.987259E+00,4.633391E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.932871E+00,5.861731E+04,9.271982E+04,2.106814E+00,4.581759E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,7.069460E+00,8.344051E+04,1.168932E+05,3.118406E+00,4.144821E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.955872E+00,8.213282E+04,1.155403E+05
06:40:00,1.986369E+00,4.633778E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.845219E+00,5.765478E+04,9.129254E+04,2.105933E+00,4.582142E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.933287E+00,8.192647E+04,1.152365E+05,3.098074E+00,4.153598E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.821466E+00,8.063897E+04,1.139060E+05
06:45:00,1.985554E+00,4.634133E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.796764E+00,5.716655E+04,9.055977E+04,2.105126E+00,4.582493E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.856228E+00,8.111871E+04,1.144363E+05,3.079215E+00,4.161745E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.745057E+00,7.983821E+04,1.131135E+05
06:50:00,1.984965E+00,4.634390E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.760065E+00,5.681726E+04,9.008447E+04,2.104545E+00,4.582746E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.795828E+00,8.050524E+04,1.138983E+05,3.062831E+00,4.168820E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.684322E+00,7.922038E+04,1.125706E+05
06:55:00,1.984446E+00,4.634607E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.731653E+00,5.656533E+04,8.979140E+04,2.104037E+00,4.582956E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.747679E+00,8.003296E+04,1.135473E+05,3.048538E+00,4.174972E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.635028E+00,7.873447E+04,1.122046E+05
07:00:00,1.984005E+00,4.634790E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.709287E+00,5.638436E+04,8.963156E+04,2.103605E+00,4.583134E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.708538E+00,7.966429E+04,1.133311E+05,3.035878E+00,4.180421E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.594094E+00,7.834476E+04,1.119655E+05
07:05:00,1.983626E+00,4.634948E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.816628E+00,5.789061E+04,9.172373E+04,2.103238E+00,4.583285E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.676774E+00,7.949819E+04,1.136536E+05,3.024452E+00,4.185341E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.560050E+00,7.815204E+04,1.122592E+05
07:10:00,1.983270E+00,4.635096E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.936345E+00,5.952958E+04,9.388240E+04,2.102922E+00,4.583414E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.650925E+00,7.940018E+04,1.140663E+05,3.014013E+00,4.189838E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.531605E+00,7.802380E+04,1.126393E+05
07:15:00,1.982903E+00,4.635250E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.061919E+00,6.121795E+04,9.613175E+04,2.102647E+00,4.583528E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.629026E+00,7.934761E+04,1.145406E+05,3.004350E+00,4.194002E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.506928E+00,7.793892E+04,1.130791E+05
07:20:00,1.982509E+00,4.635416E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.191953E+00,6.293650E+04,9.845044E+04,2.102403E+00,4.583628E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.610060E+00,7.932881E+04,1.150628E+05,2.995338E+00,4.197887E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.485093E+00,7.788679E+04,1.135657E+05
07:25:00,1.982081E+00,4.635597E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.325754E+00,6.467477E+04,1.008223E+05,2.102184E+00,4.583718E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.593665E+00,7.933964E+04,1.156262E+05,2.986892E+00,4.201529E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.465820E+00,7.786419E+04,1.140937E+05
07:30:00,1.981619E+00,4.635794E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.462878E+00,6.642549E+04,1.032351E+05,2.101985E+00,4.583801E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.579616E+00,7.937752E+04,1.162264E+05,2.978945E+00,4.204957E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.448945E+00,7.786926E+04,1.146591E+05
07:35:00,1.981128E+00,4.636003E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.477842E+00,6.680017E+04,1.041164E+05,2.101802E+00,4.583877E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.567299E+00,7.943538E+04,1.168543E+05,2.971462E+00,4.208186E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.433916E+00,7.789564E+04,1.152539E+05
07:40:00,1.980636E+00,4.636214E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.487454E+00,6.711267E+04,1.049500E+05,2.101631E+00,4.583948E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.557312E+00,7.952014E+04,1.175176E+05,2.964378E+00,4.211243E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.421323E+00,7.795015E+04,1.158855E+05
07:45:00,1.980167E+00,4.636414E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.497061E+00,6.742510E+04,1.058003E+05,2.101470E+00,4.584015E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.550202E+00,7.963811E+04,1.182208E+05,2.957655E+00,4.214145E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.411758E+00,7.803965E+04,1.165590E+05
07:50:00,1.979732E+00,4.636600E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.507343E+00,6.774535E+04,1.066741E+05,2.101318E+00,4.584079E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.546004E+00,7.978971E+04,1.189647E+05,2.951266E+00,4.216902E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.405276E+00,7.816480E+04,1.172755E+05
07:55:00,1.979332E+00,4.636771E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.518474E+00,6.807545E+04,1.075722E+05,2.101173E+00,4.584139E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.544417E+00,7.997144E+04,1.197458E+05,2.945186E+00,4.219527E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.401598E+00,7.832234E+04,1.180315E+05
08:00:00,1.978967E+00,4.636928E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.530493E+00,6.841583E+04,1.084935E+05,2.101034E+00,4.584198E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.545149E+00,8.017994E+04,1.205604E+05,2.939391E+00,4.222029E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.400446E+00,7.850908E+04,1.188238E+05
08:05:00,1.978633E+00,4.637071E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.665047E+00,7.023446E+04,1.111469E+05,2.100899E+00,4.584255E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.548022E+00,8.043669E+04,1.214997E+05,2.933860E+00,4.224417E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.401658E+00,7.874667E+04,1.197435E+05
08:10:00,1.978333E+00,4.637199E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.808119E+00,7.214152E+04,1.134589E+05,2.100769E+00,4.584310E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.552018E+00,8.070642E+04,1.221482E+05,2.928598E+00,4.226690E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.404267E+00,7.900043E+04,1.203759E+05
08:15:00,1.978065E+00,4.637314E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.954957E+00,7.407812E+04,1.154692E+05,2.100642E+00,4.584364E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.557141E+00,8.098917E+04,1.224582E+05,2.923582E+00,4.228856E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.408284E+00,7.927045E+04,1.206731E+05
08:20:00,1.977828E+00,4.637416E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.104894E+00,7.603527E+04,1.175178E+05,2.100518E+00,4.584417E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.563303E+00,8.128391E+04,1.227757E+05,2.918790E+00,4.230926E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.413635E+00,7.955591E+04,1.209817E+05
08:25:00,1.977618E+00,4.637506E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.257347E+00,7.800520E+04,1.195942E+05,2.100397E+00,4.584468E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.570332E+00,8.158864E+04,1.231003E+05,2.914203E+00,4.232907E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.420160E+00,7.985492E+04,1.213011E+05
08:30:00,1.977433E+00,4.637585E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.411886E+00,7.998217E+04,1.216904E+05,2.100278E+00,4.584519E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.578073E+00,8.190161E+04,1.234309E+05,2.909807E+00,4.234805E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.427718E+00,8.016588E+04,1.216305E+05
08:35:00,1.977269E+00,4.637655E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.446534E+00,8.060595E+04,1.222985E+05,2.100161E+00,4.584569E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.586285E+00,8.222001E+04,1.237653E+05,2.905589E+00,4.236627E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,6.436074E+00,8.048605E+04,1.219676E+05
