Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 06/07  16:00:00,593706210.0560743,0.0,176296926.8624668,173690957.55979297,0.0,226864935.58177087,16823005.713219967,30384.338823529408,7881875.174565672,0.0,7881875.174565672 
 06/07  17:00:00,557723291.6778691,0.0,179618887.87730503,135092966.99095008,0.0,226061237.00064614,16919815.470143955,30384.338823529408,3973907.1153515903,0.0,3973907.1153515903 
 06/07  18:00:00,400239245.6852801,0.0,160285620.11012536,96494976.42210722,0.0,129665444.23400117,13762820.580222843,30384.338823529408,3973318.3959402055,0.0,3973318.3959402055 
 06/07  19:00:00,383321397.11948925,0.0,153117233.9800037,96494976.42210722,0.0,120417795.88235287,13261006.496201921,30384.338823529408,3972129.0844693957,0.0,3972129.0844693957 
 06/07  20:00:00,377414917.7837865,0.0,165450120.75222647,57896985.85326433,39970800.0,101118800.59793137,12947826.241540812,30384.338823529408,3972683.5741552818,0.0,3972683.5741552818 
 06/07  21:00:00,390198594.40823597,462275.54168076767,169072470.97141638,57896985.85326433,53294400.0,96494976.42210722,12947101.280943727,30384.338823529408,3971372.7041934663,0.0,3971372.7041934663 
 06/07  22:00:00,149819760.76093072,0.0,0.0,19298995.284421433,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/07  23:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970563.768598471,0.0,3970563.768598471 
 06/07  24:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  01:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  02:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970750.590090444,0.0,3970750.590090444 
 06/08  03:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  04:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970917.6334130927,0.0,3970917.6334130927 
 06/08  05:00:00,114290160.76093072,0.0,0.0,19298995.284421433,17764800.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  06:00:00,274006831.136282,814136.0222541572,162466796.07245904,19298995.284421433,0.0,77195981.13768573,14200538.280638102,30384.338823529408,3971214.771536927,0.0,3971214.771536927 
 06/08  07:00:00,337720153.96682143,1045141.4494991675,147533334.56106147,57896985.85326433,0.0,117654442.67614728,13559865.088025477,30384.338823529408,3972770.4732777597,0.0,3972770.4732777597 
 06/08  08:00:00,638336186.9848608,0.0,193644497.55915803,173690957.55979297,0.0,253451924.59275988,17518422.9343262,30384.338823529408,7879046.754030913,0.0,7879046.754030913 
 06/08  09:00:00,638387362.5965203,0.0,223006597.69702703,173690957.55979297,0.0,223397067.44990274,18262355.55097388,30384.338823529408,3975959.266932314,0.0,3975959.266932314 
 06/08  10:00:00,651482790.2046127,0.0,241834746.47342324,173690957.55979297,0.0,216461331.18616644,19465370.646406457,30384.338823529408,7880190.861945676,0.0,7880190.861945676 
 06/08  11:00:00,673985010.4930037,0.0,256309277.38879767,173690957.55979297,0.0,223397067.44990274,20557323.755686685,30384.338823529408,7882796.884648154,0.0,7882796.884648154 
 06/08  12:00:00,677330223.3592569,0.0,261818472.18826565,173690957.55979297,0.0,221437412.82482204,20352996.44755248,30384.338823529408,11792704.668686945,0.0,11792704.668686945 
 06/08  13:00:00,720589152.7229381,0.0,294358516.43694365,173690957.55979297,0.0,229176847.66968298,23332446.717694975,30384.338823529408,7885081.017238021,0.0,7885081.017238021 
 06/08  14:00:00,686460735.063579,0.0,272198303.04605144,173690957.55979297,0.0,216461331.18616644,24079758.932744578,30384.338823529408,7879180.908976309,0.0,7879180.908976309 
 06/08  15:00:00,615505781.1244339,0.0,205423729.95187193,173690957.55979297,0.0,216461331.18616644,19899378.08777911,30384.338823529408,7878258.5128434785,0.0,7878258.5128434785 
 06/08  16:00:00,602309646.0264683,0.0,182762652.5422589,173690957.55979297,0.0,226864935.58177087,18960716.003821954,30384.338823529408,7881823.7475650385,0.0,7881823.7475650385 
 06/08  17:00:00,555909186.0780313,0.0,176716409.30835748,135092966.99095008,0.0,226061237.00064614,18008188.439253684,30384.338823529408,3973915.507092789,0.0,3973915.507092789 
 06/08  18:00:00,409353073.45082295,0.0,169353377.3385278,96494976.42210722,0.0,129665444.23400117,13808891.117363194,30384.338823529408,3973340.230748885,0.0,3973340.230748885 
 06/08  19:00:00,374929774.8477943,0.0,144616008.8221888,96494976.42210722,0.0,120417795.88235287,13370609.382321978,30384.338823529408,3972215.2641941737,0.0,3972215.2641941737 
 06/08  20:00:00,313785262.9300252,548961.6313724902,101267916.07586461,57896985.85326433,39970800.0,101118800.59793137,12951414.432768825,30384.338823529408,3972744.830068401,0.0,3972744.830068401 
 06/08  21:00:00,306727981.3653285,2628645.7677508486,83435487.7024389,57896985.85326433,53294400.0,96494976.42210722,12947101.280943727,30384.338823529408,3971055.9212292926,0.0,3971055.9212292926 
 06/08  22:00:00,149819760.76093072,0.0,0.0,19298995.284421433,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  23:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970866.111673465,0.0,3970866.111673465 
 06/08  24:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  01:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  02:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970489.6307651997,0.0,3970489.6307651997 
 06/09  03:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  04:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970735.7520545674,0.0,3970735.7520545674 
 06/09  05:00:00,114290160.76093072,0.0,0.0,19298995.284421433,17764800.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  06:00:00,211616689.08744892,5743482.621584814,95704583.496234,19298995.284421433,0.0,77195981.13768573,13643262.208699375,30384.338823529408,3971013.3948091473,0.0,3971013.3948091473 
 06/09  07:00:00,297656402.67651916,6413371.3496011365,102714117.17773904,57896985.85326433,0.0,117654442.67614728,12947101.280943727,30384.338823529408,3972905.790022582,0.0,3972905.790022582 
 06/09  08:00:00,566244199.2435632,0.0,124728615.61715919,173690957.55979297,0.0,253451924.59275988,14342317.135027545,30384.338823529408,3975371.383009296,0.0,3975371.383009296 
 06/09  09:00:00,543172749.6098799,0.0,131902478.61873722,173690957.55979297,0.0,223397067.44990274,14151861.64262329,30384.338823529408,7879751.854027229,0.0,7879751.854027229 
 06/09  10:00:00,554077337.841693,0.0,149355079.19587743,173690957.55979297,0.0,216461331.18616644,14539585.561032765,30384.338823529408,7880199.871473141,0.0,7880199.871473141 
 06/09  11:00:00,594387714.0847001,0.0,181726797.98964483,173690957.55979297,0.0,223397067.44990274,15542506.74653598,30384.338823529408,7882724.209457202,0.0,7882724.209457202 
 06/09  12:00:00,590940490.452886,0.0,179970097.51037455,173690957.55979297,0.0,221437412.82482204,15811638.219072562,30384.338823529408,11792644.082628438,0.0,11792644.082628438 
 06/09  13:00:00,609150095.1946605,0.0,188545634.45174846,173690957.55979297,0.0,229176847.66968298,17706271.174612533,30384.338823529408,7884931.411583887,0.0,7884931.411583887 
 06/09  14:00:00,617530920.8089646,0.0,209810716.15674746,173690957.55979297,0.0,216461331.18616644,17537531.567434132,30384.338823529408,7879279.3349486,0.0,7879279.3349486 
 06/09  15:00:00,612324340.2915311,0.0,203625879.34461933,173690957.55979297,0.0,216461331.18616644,18515787.862128735,30384.338823529408,7878256.170253865,0.0,7878256.170253865 
 06/09  16:00:00,628791494.248899,0.0,208419802.98639467,173690957.55979297,0.0,226864935.58177087,19785413.782116983,30384.338823529408,7881788.813504545,0.0,7881788.813504545 
 06/09  17:00:00,562428486.6213622,0.0,183368021.01055145,135092966.99095008,0.0,226061237.00064614,17875877.28039068,30384.338823529408,3974132.8599098125,0.0,3974132.8599098125 
 06/09  18:00:00,366734485.04937226,0.0,127004632.74303135,96494976.42210722,0.0,129665444.23400117,13539047.311409043,30384.338823529408,3973328.9359797547,0.0,3973328.9359797547 
 06/09  19:00:00,346055065.7968469,0.0,115955169.42930053,96494976.42210722,0.0,120417795.88235287,13156739.724262875,30384.338823529408,3972354.563389191,0.0,3972354.563389191 
 06/09  20:00:00,329545882.56890166,45523.779125055305,117536286.71881358,57896985.85326433,39970800.0,101118800.59793137,12947101.280943727,30384.338823529408,3972418.4376627007,0.0,3972418.4376627007 
 06/09  21:00:00,345771012.8620129,1283669.5207259213,123823495.4461483,57896985.85326433,53294400.0,96494976.42210722,12947101.280943727,30384.338823529408,3971134.2108610477,0.0,3971134.2108610477 
 06/09  22:00:00,149819760.76093072,0.0,0.0,19298995.284421433,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  23:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  24:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970760.6958431145,0.0,3970760.6958431145 
 06/10  01:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  02:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970342.405355779,0.0,3970342.405355779 
 06/10  03:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  04:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970674.0237683784,0.0,3970674.0237683784 
 06/10  05:00:00,114290160.76093072,0.0,0.0,19298995.284421433,17764800.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  06:00:00,282043509.21089536,915504.0634219312,170580601.19452295,19298995.284421433,0.0,77195981.13768573,14022043.192019792,30384.338823529408,3971236.3229106725,0.0,3971236.3229106725 
 06/10  07:00:00,332300663.46977746,1731261.6986073256,142040487.6219911,57896985.85326433,0.0,117654442.67614728,12947101.280943727,30384.338823529408,3973003.014639284,0.0,3973003.014639284 
 06/10  08:00:00,591038790.4028428,0.0,149374127.83817,173690957.55979297,0.0,253451924.59275988,14491396.073296444,30384.338823529408,3975483.458069355,0.0,3975483.458069355 
 06/10  09:00:00,509928292.8887003,0.0,98462345.62452647,173690957.55979297,0.0,223397067.44990274,14347537.915654534,30384.338823529408,7879781.279529741,0.0,7879781.279529741 
 06/10  10:00:00,467507385.57348984,0.0,62840987.4540772,173690957.55979297,0.0,216461331.18616644,14483725.034629617,30384.338823529408,7880117.069337595,0.0,7880117.069337595 
 06/10  11:00:00,459039027.1750213,0.0,46879268.33341039,173690957.55979297,0.0,223397067.44990274,15041349.493091568,30384.338823529408,7882688.407545183,0.0,7882688.407545183 
 06/10  12:00:00,456478001.8184551,0.0,46610476.27145725,173690957.55979297,0.0,221437412.82482204,14708770.823559195,30384.338823529408,11792861.313851476,0.0,11792861.313851476 
 06/10  13:00:00,467655293.2051129,0.0,48912866.7845726,173690957.55979297,0.0,229176847.66968298,15844236.852240764,30384.338823529408,7884946.577063352,0.0,7884946.577063352 
 06/10  14:00:00,451460205.33528614,0.0,45766656.02161927,173690957.55979297,0.0,216461331.18616644,15510876.22888386,30384.338823529408,7878482.538453532,0.0,7878482.538453532 
 06/10  15:00:00,451462891.0810473,0.0,45682938.926231496,173690957.55979297,0.0,216461331.18616644,15597279.070032813,30384.338823529408,7878288.243279021,0.0,7878288.243279021 
 06/10  16:00:00,462931742.7238507,0.0,46593216.84261493,173690957.55979297,0.0,226864935.58177087,15752248.400848327,30384.338823529408,7881739.52638446,0.0,7881739.52638446 
 06/10  17:00:00,420569797.3118629,0.0,44130094.31951209,135092966.99095008,0.0,226061237.00064614,15255114.661930704,30384.338823529408,3974008.881936069,0.0,3974008.881936069 
 06/10  18:00:00,278849401.9873774,0.0,39711495.711501755,96494976.42210722,0.0,129665444.23400117,12947101.280943727,30384.338823529408,3973283.9805016485,0.0,3973283.9805016485 
 06/10  19:00:00,269243500.40602237,743540.8521933239,38609701.629601754,96494976.42210722,0.0,120417795.88235287,12947101.280943727,30384.338823529408,3972104.6674656924,0.0,3972104.6674656924 
 06/10  20:00:00,256836368.43148258,10111944.013320576,39201552.34719908,57896985.85326433,35529600.0,101118800.59793137,12947101.280943727,30384.338823529408,3972554.1610818617,0.0,3972554.1610818617 
 06/10  21:00:00,269818386.7137477,20513507.183028203,28641031.63558071,57896985.85326433,53294400.0,96494976.42210722,12947101.280943727,30384.338823529408,72000.0,0.0,72000.0 
 06/10  22:00:00,149819760.76093072,0.0,0.0,19298995.284421433,53294400.0,77195981.13768573,0.0,30384.338823529408,3970518.0265817572,0.0,3970518.0265817572 
 06/10  23:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  24:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970778.467440205,0.0,3970778.467440205 
 06/11  01:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  02:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970437.0273134233,0.0,3970437.0273134233 
 06/11  03:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  04:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  05:00:00,114290160.76093072,0.0,0.0,19298995.284421433,17764800.0,77195981.13768573,0.0,30384.338823529408,3970868.4187201248,0.0,3970868.4187201248 
 06/11  06:00:00,163662765.55277845,30476275.56705281,23499945.598253828,19298995.284421433,0.0,77195981.13768573,13161183.626541091,30384.338823529408,72000.0,0.0,72000.0 
 06/11  07:00:00,259500198.16565245,21659809.3498563,49311474.666617215,57896985.85326433,0.0,117654442.67614728,12947101.280943727,30384.338823529408,3972347.7148123845,0.0,3972347.7148123845 
 06/11  08:00:00,514602274.5238669,3293773.3873768784,69829396.74018072,173690957.55979297,0.0,253451924.59275988,14305837.90493274,30384.338823529408,7877991.925512732,0.0,7877991.925512732 
 06/11  09:00:00,498643807.5205613,286540.93545024394,86845501.76647425,173690957.55979297,0.0,223397067.44990274,14393355.470117472,30384.338823529408,7879788.736014221,0.0,7879788.736014221 
 06/11  10:00:00,504794375.6139852,0.0,100189735.62626024,173690957.55979297,0.0,216461331.18616644,14421966.90294194,30384.338823529408,7880035.331790712,0.0,7880035.331790712 
 06/11  11:00:00,519849802.24754095,0.0,107821889.42455214,173690957.55979297,0.0,223397067.44990274,14909503.474469494,30384.338823529408,7882626.106424704,0.0,7882626.106424704 
 06/11  12:00:00,521878675.33799714,0.0,111514314.81861518,173690957.55979297,0.0,221437412.82482204,15205605.79594325,30384.338823529408,11792747.6138545,0.0,11792747.6138545 
 06/11  13:00:00,535877824.0854246,0.0,116495025.02978517,173690957.55979297,0.0,229176847.66968298,16484609.487340027,30384.338823529408,7884854.204803827,0.0,7884854.204803827 
 06/11  14:00:00,529941930.7064323,0.0,123153640.66740529,173690957.55979297,0.0,216461331.18616644,16605616.954243897,30384.338823529408,7878541.380627627,0.0,7878541.380627627 
 06/11  15:00:00,537873156.7937876,0.0,130472311.25952804,173690957.55979297,0.0,216461331.18616644,17218172.44947651,30384.338823529408,3975045.219855159,0.0,3975045.219855159 
 06/11  16:00:00,547555508.5385474,0.0,129267999.86670269,173690957.55979297,0.0,226864935.58177087,17701231.19145739,30384.338823529408,7881674.9406914245,0.0,7881674.9406914245 
 06/11  17:00:00,500415614.7055943,0.0,122441584.56460458,135092966.99095008,0.0,226061237.00064614,16789441.810569588,30384.338823529408,7876112.899138957,0.0,7876112.899138957 
 06/11  18:00:00,346909214.7106401,0.0,107490904.5883151,96494976.42210722,0.0,129665444.23400117,13227505.127393067,30384.338823529408,3973203.432810337,0.0,3973203.432810337 
 06/11  19:00:00,331022511.94929296,0.0,101097884.04261374,96494976.42210722,0.0,120417795.88235287,12981471.26339575,30384.338823529408,3972391.895158153,0.0,3972391.895158153 
 06/11  20:00:00,286514633.5835051,0.0,78991761.5125421,57896985.85326433,35529600.0,101118800.59793137,12947101.280943727,30384.338823529408,3972687.7000536146,0.0,3972687.7000536146 
 06/11  21:00:00,273198542.10132027,1707664.1234650044,50827030.08271651,57896985.85326433,53294400.0,96494976.42210722,12947101.280943727,30384.338823529408,72000.0,0.0,72000.0 
 06/11  22:00:00,149819760.76093072,0.0,0.0,19298995.284421433,53294400.0,77195981.13768573,0.0,30384.338823529408,3970676.5373575855,0.0,3970676.5373575855 
 06/11  23:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  24:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  01:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,3970918.0827684402,0.0,3970918.0827684402 
 06/12  02:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  03:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,3970677.4780659187,0.0,3970677.4780659187 
 06/12  04:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  05:00:00,85341667.83429855,0.0,0.0,9649497.642210716,17764800.0,57896985.85326433,0.0,30384.338823529408,3971308.9676224166,0.0,3971308.9676224166 
 06/12  06:00:00,140345514.72372633,18379409.426968943,12295155.51695395,19298995.284421433,0.0,77195981.13768573,13145589.018872716,30384.338823529408,72000.0,0.0,72000.0 
 06/12  07:00:00,180583010.04809934,18737574.072493948,33822964.71528204,19298995.284421433,0.0,95691277.84098245,13001813.796095932,30384.338823529408,3971347.8140676664,0.0,3971347.8140676664 
 06/12  08:00:00,290365926.62975603,9164311.968621429,58313451.2341052,96494976.42210722,0.0,112678361.03749181,13684441.628606807,30384.338823529408,3972277.1674121576,0.0,3972277.1674121576 
 06/12  09:00:00,307579225.9000418,5150974.933885507,71375649.36138032,96494976.42210722,0.0,120770053.34518413,13757187.498661088,30384.338823529408,3973122.2382712774,0.0,3973122.2382712774 
 06/12  10:00:00,310833302.07841563,1877529.1355617978,81858333.7698315,96494976.42210722,0.0,117302185.21331601,13269893.198775582,30384.338823529408,3973000.1369108213,0.0,3973000.1369108213 
 06/12  11:00:00,313578724.8170178,14908.619714580254,78675061.42543118,96494976.42210722,0.0,125393877.52100833,12969516.48993299,30384.338823529408,3973547.754222896,0.0,3973547.754222896 
 06/12  12:00:00,294914334.6563902,0.0,64671819.26933161,96494976.42210722,0.0,120770053.34518413,12947101.280943727,30384.338823529408,3972978.063754671,0.0,3972978.063754671 
 06/12  13:00:00,280391781.2007237,0.0,59396857.56123269,96494976.42210722,0.0,111522404.99353582,12947157.88502454,30384.338823529408,3973023.2999773566,0.0,3973023.2999773566 
 06/12  14:00:00,192632665.7754591,0.0,73912555.38193625,28948492.926632166,0.0,76794131.8471234,12947101.280943727,30384.338823529408,3972314.825632487,0.0,3972314.825632487 
 06/12  15:00:00,199546338.6433742,0.0,85450052.42567556,28948492.926632166,0.0,72170307.67129923,12947101.280943727,30384.338823529408,3971989.840034386,0.0,3971989.840034386 
 06/12  16:00:00,197832762.78309518,0.0,82517282.84924418,28948492.926632166,0.0,73326263.71525528,13010338.953140019,30384.338823529408,3972162.8295362196,0.0,3972162.8295362196 
 06/12  17:00:00,160062596.72881365,0.0,72602891.34983508,9649497.642210716,0.0,64832722.11700059,12947101.280943727,30384.338823529408,72000.0,0.0,72000.0 
 06/12  18:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,3971013.7387560676,0.0,3971013.7387560676 
 06/12  19:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  20:00:00,103106467.83429855,0.0,0.0,9649497.642210716,35529600.0,57896985.85326433,0.0,30384.338823529408,3971087.344241183,0.0,3971087.344241183 
 06/12  21:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  22:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,3970488.9642961742,0.0,3970488.9642961742 
 06/12  23:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  24:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  01:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,3970757.8854966518,0.0,3970757.8854966518 
 06/13  02:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  03:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,3970461.6429190785,0.0,3970461.6429190785 
 06/13  04:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  05:00:00,85341667.83429855,0.0,0.0,9649497.642210716,17764800.0,57896985.85326433,0.0,30384.338823529408,3971026.4696691823,0.0,3971026.4696691823 
 06/13  06:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  07:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  08:00:00,110964440.0803405,0.0,37061189.060166895,9649497.642210716,0.0,57896985.85326433,6326383.185875035,30384.338823529408,3970838.58864836,0.0,3970838.58864836 
 06/13  09:00:00,141013850.7325458,0.0,64581042.13946574,9649497.642210716,0.0,57896985.85326433,8855940.75878148,30384.338823529408,72000.0,0.0,72000.0 
 06/13  10:00:00,91694550.81492168,0.0,21495817.43584096,9649497.642210716,0.0,57896985.85326433,2621865.544782156,30384.338823529408,3970804.991325029,0.0,3970804.991325029 
 06/13  11:00:00,81716333.43232445,0.0,12652636.160362601,9649497.642210716,0.0,57896985.85326433,1486829.4376632895,30384.338823529408,72000.0,0.0,72000.0 
 06/13  12:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  13:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,3971096.305590013,0.0,3971096.305590013 
 06/13  14:00:00,67576867.83429857,0.0,0.0,9649497.642210716,0.0,57896985.85326433,0.0,30384.338823529408,3970816.3548087515,0.0,3970816.3548087515 
 06/13  15:00:00,108161671.33227155,0.0,36280297.82138393,9649497.642210716,0.0,57896985.85326433,4304505.676589058,30384.338823529408,72000.0,0.0,72000.0 
 06/13  16:00:00,129366137.44087729,0.0,55646250.846802674,9649497.642210716,0.0,57896985.85326433,6143018.759776049,30384.338823529408,72000.0,0.0,72000.0 
 06/13  17:00:00,146549912.35906923,0.0,71188561.11190775,9649497.642210716,0.0,57896985.85326433,7784483.4128629435,30384.338823529408,3970471.8658842715,0.0,3970471.8658842715 
 06/13  18:00:00,157854443.90013638,0.0,81207726.12716162,9649497.642210716,0.0,57896985.85326433,9069849.938676167,30384.338823529408,72000.0,0.0,72000.0 
 06/13  19:00:00,127141329.41712981,0.0,53253687.62909838,9649497.642210716,0.0,57896985.85326433,6310773.953732883,30384.338823529408,3970833.5812859996,0.0,3970833.5812859996 
 06/13  20:00:00,119894918.27082275,0.0,14905021.103355836,9649497.642210716,35529600.0,57896985.85326433,1883429.3331683618,30384.338823529408,72000.0,0.0,72000.0 
 06/13  21:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  22:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,3970622.4104460226,0.0,3970622.4104460226 
 06/13  23:00:00,120871267.83429855,0.0,0.0,9649497.642210716,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  24:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970606.573225444,0.0,3970606.573225444 
 06/14  01:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/14  02:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,3970918.250879941,0.0,3970918.250879941 
 06/14  03:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/14  04:00:00,140170263.11871997,0.0,0.0,9649497.642210716,53294400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/14  05:00:00,114290160.76093072,0.0,0.0,19298995.284421433,17764800.0,77195981.13768573,0.0,30384.338823529408,3970845.3066002447,0.0,3970845.3066002447 
 06/14  06:00:00,194841384.58128434,5391172.0552954255,79651910.17543507,19298995.284421433,0.0,77195981.13768573,13272941.589623144,30384.338823529408,72000.0,0.0,72000.0 
 06/14  07:00:00,287153631.659016,5148846.9759966945,93475870.53384031,57896985.85326433,0.0,117654442.67614728,12947101.280943727,30384.338823529408,3972376.736468669,0.0,3972376.736468669 
 06/14  08:00:00,558985750.0752928,0.0,117812566.83634539,173690957.55979297,0.0,253451924.59275988,13999916.747570964,30384.338823529408,7877968.084859073,0.0,7877968.084859073 
 06/14  09:00:00,549324670.8578787,0.0,138278561.06026983,173690957.55979297,0.0,223397067.44990274,13927700.449089447,30384.338823529408,7879609.26296998,0.0,7879609.26296998 
