cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.048],TempProf_cur[6.096],TempProf_cur[9.144],TempProf_cur[12.192],TempProf_cur[15.24],TempProf_cur[18.288],TempProf_cur[21.336],TempProf_cur[24.384],TempProf_cur[27.432],TempProf_cur[30.48],TempProf_cur[33.528],TempProf_cur[36.576],TempProf_cur[39.624],TempProf_cur[42.672],TempProf_cur[45.72],TempProf_cur[48.768],TempProf_cur[51.816],TempProf_cur[54.864],TempProf_cur[57.912],TempProf_cur[60.96],PresProf_cur[3.048],PresProf_cur[6.096],PresProf_cur[9.144],PresProf_cur[12.192],PresProf_cur[15.24],PresProf_cur[18.288],PresProf_cur[21.336],PresProf_cur[24.384],PresProf_cur[27.432],PresProf_cur[30.48],PresProf_cur[33.528],PresProf_cur[36.576],PresProf_cur[39.624],PresProf_cur[42.672],PresProf_cur[45.72],PresProf_cur[48.768],PresProf_cur[51.816],PresProf_cur[54.864],PresProf_cur[57.912],PresProf_cur[60.96],
2006-06-01 09:15:00,306.697,289.494,891.597,307.139,299.787,314.566,293.425,99600.000,305.872,306.048,306.217,306.334,306.408,306.451,306.467,306.461,306.433,306.382,306.489,306.582,306.675,306.779,306.911,307.089,307.335,307.681,308.170,309.058,100866.169,100832.365,100798.590,100764.839,100731.106,100697.388,100663.680,100629.982,100596.290,100562.601,100528.924,100495.265,100461.625,100428.003,100394.402,100360.826,100327.281,100293.776,100260.324,100226.947,
2006-06-01 09:20:00,307.073,289.580,899.525,307.615,299.895,314.859,293.517,99600.000,306.221,306.399,306.571,306.691,306.767,306.811,306.828,306.822,306.794,306.743,306.853,306.949,307.044,307.153,307.290,307.475,307.734,308.102,308.635,309.661,100865.103,100831.339,100797.603,100763.891,100730.198,100696.520,100662.852,100629.194,100595.541,100561.893,100528.255,100494.637,100461.037,100427.457,100393.897,100360.363,100326.861,100293.401,100259.997,100226.675,
2006-06-01 09:25:00,307.438,289.666,907.449,308.095,300.002,315.605,293.608,99600.000,306.571,306.751,306.927,307.049,307.127,307.171,307.189,307.184,307.156,307.104,307.217,307.316,307.414,307.526,307.667,307.857,308.118,308.486,309.002,309.939,100864.088,100830.362,100796.665,100762.993,100729.340,100695.701,100662.074,100628.455,100594.843,100561.234,100527.637,100494.059,100460.500,100426.960,100393.441,100359.949,100326.489,100293.070,100259.707,100226.423,
2006-06-01 09:30:00,307.815,289.753,914.438,308.529,300.090,315.758,293.700,99600.000,306.920,307.103,307.283,307.407,307.487,307.533,307.552,307.547,307.520,307.468,307.583,307.684,307.786,307.901,308.047,308.244,308.518,308.908,309.471,310.556,100863.008,100829.321,100795.664,100762.031,100728.418,100694.819,100661.231,100627.653,100594.081,100560.512,100526.955,100493.417,100459.898,100426.400,100392.923,100359.472,100326.055,100292.681,100259.366,100226.137,
2006-06-01 09:35:00,308.170,289.840,921.149,308.956,300.174,316.467,293.792,99600.000,307.262,307.447,307.631,307.759,307.841,307.888,307.908,307.903,307.876,307.824,307.941,308.045,308.149,308.267,308.416,308.615,308.888,309.269,309.800,310.744,100862.016,100828.367,100794.748,100761.154,100727.579,100694.019,100660.471,100626.931,100593.398,100559.869,100526.350,100492.852,100459.373,100425.914,100392.478,100359.067,100325.691,100292.357,100259.079,100225.881,
2006-06-01 09:40:00,308.530,289.928,927.786,309.379,300.258,316.546,293.883,99600.000,307.594,307.783,307.972,308.103,308.187,308.235,308.256,308.252,308.225,308.172,308.292,308.399,308.505,308.626,308.779,308.983,309.267,309.668,310.244,311.351,100860.967,100827.356,100793.774,100760.217,100726.680,100693.159,100659.649,100626.147,100592.652,100559.161,100525.681,100492.222,100458.782,100425.362,100391.964,100358.594,100325.257,100291.965,100258.733,100225.588,
2006-06-01 09:45:00,308.868,290.017,934.232,309.785,300.335,317.267,293.975,99600.000,307.920,308.112,308.306,308.440,308.527,308.577,308.598,308.595,308.568,308.515,308.637,308.745,308.854,308.977,309.131,309.335,309.615,310.003,310.539,311.485,100860.011,100826.435,100792.890,100759.370,100725.870,100692.386,100658.913,100625.450,100591.992,100558.538,100525.096,100491.674,100458.272,100424.890,100391.531,100358.199,100324.900,100291.646,100258.448,100225.329,
2006-06-01 09:50:00,309.214,290.107,940.600,310.188,300.413,317.263,294.067,99600.000,308.238,308.434,308.632,308.770,308.859,308.911,308.933,308.930,308.903,308.850,308.974,309.085,309.195,309.320,309.477,309.687,309.976,310.385,310.972,312.100,100858.988,100825.447,100791.937,100758.454,100724.990,100691.542,100658.106,100624.679,100591.258,100557.841,100524.436,100491.051,100457.685,100424.341,100391.019,100357.725,100324.465,100291.250,100258.095,100225.029,
2006-06-01 09:55:00,309.535,290.197,946.827,310.577,300.485,318.022,294.158,99600.000,308.549,308.748,308.952,309.094,309.185,309.238,309.261,309.259,309.232,309.178,309.305,309.417,309.529,309.655,309.813,310.021,310.305,310.696,311.234,312.172,100858.068,100824.562,100791.087,100757.639,100724.211,100690.798,100657.398,100624.007,100590.622,100557.240,100523.871,100490.522,100457.193,100423.884,100390.599,100357.341,100324.117,100290.936,100257.813,100224.768,
2006-06-01 10:00:00,309.883,290.288,949.254,310.957,300.552,317.896,294.250,99600.000,308.946,309.133,309.303,309.428,309.512,309.563,309.585,309.582,309.554,309.500,309.629,309.742,309.856,309.984,310.144,310.357,310.651,311.065,311.662,312.814,100857.045,100823.582,100790.147,100756.736,100723.344,100689.967,100656.602,100623.246,100589.896,100556.550,100523.215,100489.901,100456.608,100423.335,100390.085,100356.863,100323.675,100290.533,100257.452,100224.461,
2006-06-01 10:05:00,310.213,290.379,950.995,311.324,300.615,318.710,294.342,99600.000,309.387,309.553,309.680,309.778,309.848,309.890,309.908,309.902,309.873,309.818,309.948,310.063,310.177,310.306,310.466,310.676,310.961,311.352,311.886,312.800,100856.125,100822.710,100789.318,100755.946,100722.592,100689.251,100655.921,100622.600,100589.285,100555.973,100522.673,100489.394,100456.135,100422.896,100389.681,100356.494,100323.340,100290.230,100257.177,100224.201,
2006-06-01 10:10:00,310.564,290.471,952.185,311.687,300.678,318.455,294.433,99600.000,309.817,309.966,310.058,310.132,310.185,310.217,310.229,310.219,310.188,310.130,310.261,310.377,310.493,310.623,310.785,311.000,311.296,311.713,312.315,313.485,100855.097,100821.727,100788.378,100755.046,100721.729,100688.424,100655.130,100621.843,100588.562,100555.284,100522.018,100488.773,100455.548,100422.344,100389.163,100356.010,100322.891,100289.818,100256.807,100223.885,
2006-06-01 10:15:00,310.874,290.563,952.739,312.035,300.736,319.367,294.525,99600.000,310.191,310.332,310.414,310.475,310.517,310.541,310.546,310.532,310.498,310.437,310.569,310.686,310.802,310.932,311.093,311.303,311.588,311.975,312.499,313.376,100854.221,100820.892,100787.582,100754.288,100721.007,100687.738,100654.478,100621.225,100587.978,100554.733,100521.501,100488.289,100455.097,100421.926,100388.778,100355.658,100322.572,100289.528,100256.541,100223.628,
2006-06-01 10:20:00,311.202,290.657,952.824,312.380,300.794,318.945,294.617,99600.000,310.531,310.670,310.748,310.803,310.838,310.856,310.856,310.839,310.801,310.738,310.870,310.987,311.104,311.235,311.398,311.613,311.910,312.329,312.937,314.129,100853.222,100819.929,100786.656,100753.398,100720.152,100686.917,100653.691,100620.471,100587.257,100554.045,100520.845,100487.665,100454.506,100421.368,100388.253,100355.165,100322.112,100289.105,100256.159,100223.304,
2006-06-01 10:25:00,311.485,290.751,952.341,312.710,300.849,320.003,294.708,99600.000,310.848,310.987,311.065,311.117,311.149,311.162,311.159,311.138,311.097,311.032,311.165,311.282,311.398,311.529,311.689,311.899,312.180,312.561,313.070,313.899,100852.406,100819.147,100785.908,100752.684,100719.472,100686.270,100653.077,100619.890,100586.707,100553.527,100520.358,100487.211,100454.083,100420.976,100387.892,100354.836,100321.813,100288.833,100255.907,100223.053,
2006-06-01 10:30:00,311.797,290.846,951.824,313.041,300.924,319.349,294.800,99600.000,311.148,311.288,311.366,311.417,311.447,311.458,311.452,311.429,311.386,311.318,311.451,311.569,311.686,311.817,311.980,312.195,312.491,312.912,313.528,314.754,100851.427,100818.201,100784.994,100751.802,100718.622,100685.453,100652.291,100619.135,100585.984,100552.835,100519.697,100486.580,100453.483,100420.407,100387.354,100354.329,100321.338,100288.393,100255.509,100222.717,
2006-06-01 10:35:00,312.059,290.941,950.930,313.358,301.000,320.611,294.892,99600.000,311.439,311.580,311.659,311.709,311.738,311.748,311.740,311.715,311.670,311.600,311.734,311.851,311.968,312.098,312.257,312.464,312.741,313.112,313.601,314.362,100850.667,100817.473,100784.298,100751.137,100717.989,100684.850,100651.719,100618.594,100585.474,100552.355,100519.247,100486.160,100453.094,100420.048,100387.025,100354.029,100321.066,100288.144,100255.276,100222.475,
2006-06-01 10:40:00,312.369,291.037,949.823,313.670,301.076,319.658,294.983,99600.000,311.755,311.880,311.951,311.997,312.023,312.031,312.022,311.995,311.949,311.877,312.011,312.129,312.246,312.377,312.539,312.753,313.048,313.470,314.094,315.363,100849.682,100816.521,100783.377,100750.248,100717.130,100684.022,100650.922,100617.827,100584.736,100551.647,100518.569,100485.512,100452.475,100419.459,100386.466,100353.500,100320.568,100287.682,100254.857,100222.126,
2006-06-01 10:45:00,312.636,291.134,948.315,313.968,301.156,321.223,295.075,99600.000,312.183,312.259,312.280,312.301,312.314,312.314,312.301,312.271,312.222,312.148,312.282,312.400,312.517,312.646,312.803,313.007,313.276,313.634,314.095,314.762,100848.951,100815.833,100782.728,100749.632,100716.546,100683.468,100650.398,100617.333,100584.272,100551.212,100518.162,100485.134,100452.126,100419.139,100386.174,100353.235,100320.330,100287.464,100254.649,100221.897,
2006-06-01 10:50:00,312.976,291.232,946.661,314.260,301.235,319.860,295.167,99600.000,312.690,312.696,312.647,312.625,312.613,312.600,312.578,312.544,312.491,312.414,312.549,312.667,312.783,312.913,313.074,313.287,313.581,314.005,314.642,315.974,100847.908,100814.840,100781.777,100748.718,100715.666,100682.619,100649.579,100616.543,100583.511,100550.479,100517.459,100484.459,100451.479,100418.520,100385.584,100352.674,100319.799,100286.969,100254.201,100221.530,
2006-06-01 10:55:00,313.247,291.330,944.632,314.537,301.317,321.872,295.258,99600.000,313.229,313.156,313.034,312.964,312.922,312.889,312.856,312.814,312.756,312.676,312.810,312.927,313.042,313.170,313.324,313.523,313.784,314.124,314.548,315.097,100847.210,100814.195,100781.177,100748.157,100715.138,100682.124,100649.113,100616.107,100583.103,100550.099,100517.106,100484.134,100451.182,100418.250,100385.341,100352.458,100319.606,100286.793,100254.028,100221.319,
2006-06-01 11:00:00,313.584,291.428,944.760,314.814,301.403,319.952,295.350,99600.000,313.671,313.558,313.398,313.295,313.227,313.176,313.130,313.080,313.017,312.932,313.065,313.181,313.297,313.426,313.585,313.796,314.091,314.521,315.181,316.614,100846.135,100813.166,100780.188,100747.204,100714.220,100681.237,100648.256,100615.278,100582.302,100549.327,100516.361,100483.416,100450.491,100417.586,100384.704,100351.849,100319.027,100286.251,100253.538,100220.927,
2006-06-01 11:05:00,313.798,291.573,944.786,315.076,301.491,322.646,295.442,99600.000,313.980,313.858,313.704,313.594,313.515,313.453,313.398,313.341,313.272,313.183,313.314,313.429,313.542,313.667,313.819,314.013,314.264,314.585,314.966,315.369,100845.553,100812.615,100779.670,100746.718,100713.765,100680.811,100647.860,100614.910,100581.962,100549.013,100516.073,100483.155,100450.256,100417.377,100384.520,100351.688,100318.888,100286.125,100253.406,100220.736,
2006-06-01 11:10:00,314.099,291.717,945.108,315.334,301.579,319.891,295.533,99600.000,314.170,314.067,313.949,313.854,313.778,313.713,313.654,313.592,313.519,313.427,313.556,313.671,313.784,313.912,314.070,314.282,314.582,315.030,315.737,317.348,100844.469,100811.552,100778.631,100745.707,100712.781,100679.856,100646.931,100614.009,100581.087,100548.164,100515.250,100482.357,100449.484,100416.630,100383.800,100350.995,100318.225,100285.501,100252.844,100220.297,
2006-06-01 11:15:00,314.250,291.863,945.308,315.576,301.670,323.669,295.625,99600.000,314.304,314.233,314.154,314.082,314.017,313.957,313.898,313.834,313.759,313.664,313.792,313.905,314.017,314.140,314.290,314.479,314.723,315.025,315.359,315.579,100844.033,100811.132,100778.230,100745.329,100712.428,100679.528,100646.629,100613.732,100580.836,100547.938,100515.049,100482.181,100449.332,100416.503,100383.696,100350.914,100318.162,100285.447,100252.772,100220.136,
2006-06-01 11:20:00,314.550,292.009,945.932,315.814,301.761,319.596,295.717,99600.000,314.410,314.383,314.338,314.288,314.237,314.184,314.128,314.066,313.990,313.893,314.022,314.135,314.248,314.376,314.537,314.755,315.072,315.559,316.359,318.285,100842.864,100809.976,100777.093,100744.212,100711.334,100678.458,100645.583,100612.711,100579.839,100546.965,100514.101,100481.257,100448.433,100415.629,100382.847,100350.092,100317.373,100284.701,100252.103,100219.632,
2006-06-01 11:25:00,314.655,292.156,946.394,316.036,301.853,325.438,295.808,99600.000,314.498,314.515,314.505,314.479,314.442,314.399,314.348,314.288,314.213,314.116,314.245,314.358,314.470,314.594,314.744,314.935,315.178,315.470,315.758,315.761,100842.572,100809.696,100776.829,100743.967,100711.110,100678.256,100645.405,100612.555,100579.707,100546.857,100514.016,100481.196,100448.395,100415.613,100382.854,100350.120,100317.416,100284.747,100252.117,100219.515,
2006-06-01 11:30:00,314.992,292.304,945.608,316.131,301.910,318.614,295.900,99600.000,314.561,314.629,314.655,314.654,314.634,314.602,314.558,314.501,314.428,314.331,314.462,314.578,314.695,314.829,315.001,315.244,315.611,316.201,317.223,319.838,100841.173,100808.307,100775.453,100742.609,100709.771,100676.938,100644.109,100611.282,100578.456,100545.629,100512.811,100480.014,100447.237,100414.479,100381.746,100349.041,100316.375,100283.764,100251.243,100218.885,
2006-06-01 11:35:00,315.037,292.453,944.161,316.186,301.960,332.247,295.992,99600.000,314.596,314.709,314.771,314.795,314.793,314.772,314.735,314.683,314.613,314.518,314.651,314.769,314.887,315.021,315.187,315.404,315.687,316.030,316.366,316.308,100841.057,100808.197,100775.354,100742.524,100709.702,100676.886,100644.075,100611.267,100578.460,100545.653,100512.855,100480.078,100447.320,100414.583,100381.869,100349.183,100316.529,100283.916,100251.347,100218.807,
2006-06-01 11:40:00,315.585,292.602,944.014,316.332,301.975,315.710,296.083,99600.000,314.610,314.761,314.856,314.904,314.919,314.909,314.881,314.834,314.769,314.679,314.818,314.946,315.084,315.258,315.507,315.897,316.554,317.723,319.912,325.915,100838.588,100805.732,100772.897,100740.077,100707.268,100674.467,100641.671,100608.879,100576.089,100543.299,100510.518,100477.760,100445.022,100412.308,100379.623,100346.978,100314.393,100281.907,100249.595,100217.631,
2006-06-01 11:45:00,315.572,292.752,942.721,316.345,302.008,331.617,296.175,99600.000,314.644,314.817,314.936,315.003,315.032,315.034,315.014,314.974,314.913,314.830,314.978,315.119,315.276,315.476,315.757,316.165,316.754,317.563,318.523,319.242,100838.669,100805.818,100772.990,100740.180,100707.382,100674.593,100641.811,100609.034,100576.259,100543.484,100510.720,100477.978,100445.260,100412.567,100379.907,100347.289,100314.730,100282.250,100249.869,100217.585,
2006-06-01 11:50:00,315.882,292.902,942.657,316.359,302.041,315.428,296.267,99600.000,314.618,314.814,314.973,315.068,315.115,315.129,315.118,315.085,315.032,314.956,315.114,315.270,315.449,315.682,316.012,316.502,317.247,318.407,320.287,324.784,100837.115,100804.263,100771.437,100738.633,100705.843,100673.064,100640.293,100607.527,100574.764,100542.002,100509.252,100476.526,100443.824,100411.151,100378.515,100345.928,100313.410,100280.997,100248.741,100216.764,
2006-06-01 11:55:00,315.792,293.053,942.173,316.323,302.071,329.658,296.358,99600.000,314.546,314.769,314.976,315.103,315.171,315.200,315.199,315.175,315.130,315.061,315.229,315.395,315.584,315.826,316.153,316.602,317.209,317.986,318.856,319.525,100837.324,100804.465,100771.638,100738.835,100706.051,100673.278,100640.515,100607.758,100575.005,100542.254,100509.516,100476.802,100444.114,100411.456,100378.834,100346.260,100313.747,100281.312,100248.971,100216.717,
2006-06-01 12:00:00,315.955,293.205,883.466,316.283,302.100,315.384,296.450,99600.000,314.460,314.706,314.953,315.110,315.201,315.245,315.255,315.240,315.202,315.141,315.316,315.490,315.688,315.938,316.276,316.746,317.418,318.404,319.926,323.427,100836.278,100803.412,100770.580,100737.777,100704.995,100672.226,100639.469,100606.718,100573.973,100541.230,100508.500,100475.796,100443.118,100410.471,100377.862,100345.301,100312.806,100280.403,100248.131,100216.082,
2006-06-01 12:05:00,315.766,293.179,880.676,316.206,302.126,328.469,296.450,99600.000,314.338,314.598,314.865,315.041,315.148,315.205,315.227,315.221,315.191,315.140,315.315,315.490,315.687,315.929,316.242,316.655,317.193,317.859,318.595,319.188,100836.689,100803.810,100770.968,100738.157,100705.368,100672.595,100639.833,100607.080,100574.333,100541.589,100508.859,100476.155,100443.477,100410.830,100378.218,100345.652,100313.141,100280.700,100248.338,100216.054,
2006-06-01 12:10:00,315.825,293.156,879.029,316.127,302.152,315.097,296.450,99600.000,314.239,314.507,314.784,314.972,315.090,315.157,315.187,315.189,315.166,315.120,315.297,315.473,315.669,315.909,316.224,316.652,317.252,318.130,319.494,322.663,100835.961,100803.072,100770.221,100737.402,100704.606,100671.828,100639.062,100606.305,100573.555,100540.809,100508.077,100475.372,100442.692,100410.043,100377.430,100344.862,100312.354,100279.927,100247.621,100215.516,
2006-06-01 12:15:00,315.641,293.133,877.322,316.017,302.176,327.426,296.450,99600.000,314.156,314.428,314.711,314.905,315.031,315.106,315.142,315.149,315.131,315.089,315.267,315.440,315.631,315.860,316.151,316.528,317.016,317.622,318.302,318.887,100836.378,100803.481,100770.622,100737.796,100704.994,100672.210,100639.439,100606.678,100573.924,100541.174,100508.439,100475.730,100443.047,100410.393,100377.774,100345.196,100312.670,100280.208,100247.820,100215.504,
2006-06-01 12:20:00,315.676,293.111,876.260,315.905,302.201,314.740,296.450,99600.000,314.080,314.354,314.639,314.838,314.968,315.048,315.089,315.100,315.085,315.045,315.223,315.396,315.584,315.810,316.100,316.492,317.040,317.841,319.085,321.964,100835.776,100802.870,100770.004,100737.171,100704.362,100671.571,100638.795,100606.029,100573.270,100540.516,100507.776,100475.063,100442.375,100409.716,100377.092,100344.509,100311.982,100279.531,100247.189,100215.033,
2006-06-01 12:25:00,315.492,293.090,875.024,315.767,302.224,326.324,296.450,99600.000,314.006,314.282,314.568,314.770,314.903,314.986,315.031,315.045,315.032,314.993,315.170,315.339,315.521,315.736,316.005,316.353,316.802,317.362,317.996,318.562,100836.198,100803.285,100770.412,100737.571,100704.755,100671.958,100639.175,100606.403,100573.638,100540.879,100508.134,100475.415,100442.721,100410.055,100377.422,100344.827,100312.282,100279.795,100247.378,100215.030,
2006-06-01 12:30:00,315.499,293.071,877.159,315.822,302.292,314.783,296.450,99600.000,313.931,314.207,314.495,314.698,314.833,314.918,314.964,314.980,314.969,314.931,315.106,315.273,315.451,315.663,315.931,316.291,316.790,317.517,318.639,321.209,100835.723,100802.802,100769.920,100737.072,100704.249,100671.445,100638.655,100605.876,100573.105,100540.339,100507.588,100474.861,100442.161,100409.487,100376.847,100344.245,100311.695,100279.215,100246.835,100214.622,
2006-06-01 12:35:00,315.347,293.052,879.845,315.888,302.368,326.603,296.450,99600.000,313.890,314.166,314.454,314.657,314.794,314.880,314.927,314.944,314.933,314.895,315.068,315.232,315.404,315.605,315.853,316.172,316.581,317.091,317.669,318.186,100836.081,100803.156,100770.270,100737.418,100704.590,100671.782,100638.988,100606.206,100573.431,100540.661,100507.906,100475.176,100442.470,100409.792,100377.144,100344.533,100311.966,100279.455,100247.007,100214.624,
2006-06-01 12:40:00,315.443,293.034,883.425,315.948,302.444,314.846,296.450,99600.000,313.879,314.155,314.441,314.645,314.781,314.868,314.916,314.933,314.922,314.883,315.056,315.218,315.389,315.590,315.847,316.195,316.690,317.432,318.622,321.450,100835.375,100802.449,100769.562,100736.708,100703.880,100671.071,100638.276,100605.492,100572.716,100539.945,100507.189,100474.458,100441.751,100409.071,100376.422,100343.811,100311.251,100278.761,100246.376,100214.170,
2006-06-01 12:45:00,315.343,293.018,887.091,316.049,302.534,327.031,296.450,99600.000,313.890,314.166,314.452,314.655,314.791,314.878,314.926,314.943,314.932,314.892,315.063,315.223,315.391,315.586,315.830,316.147,316.561,317.088,317.695,318.245,100835.640,100802.715,100769.829,100736.977,100704.149,100671.341,100638.547,100605.764,100572.990,100540.220,100507.464,100474.734,100442.027,100409.347,100376.697,100344.084,100311.515,100279.003,100246.556,100214.177,
2006-06-01 12:50:00,315.497,293.002,891.516,316.144,302.624,315.054,296.450,99600.000,313.925,314.201,314.485,314.687,314.824,314.910,314.958,314.975,314.963,314.923,315.094,315.254,315.424,315.624,315.882,316.237,316.750,317.528,318.785,321.781,100834.790,100801.869,100768.987,100736.137,100703.314,100670.509,100637.719,100604.939,100572.168,100539.402,100506.650,100473.922,100441.219,100408.543,100375.898,100343.292,100310.737,100278.255,100245.882,100213.700,
2006-06-01 12:55:00,315.436,292.988,895.883,316.256,302.724,327.502,296.450,99600.000,313.978,314.253,314.537,314.738,314.874,314.960,315.008,315.025,315.012,314.971,315.143,315.302,315.470,315.667,315.916,316.242,316.673,317.224,317.861,318.437,100834.984,100802.068,100769.192,100736.348,100703.529,100670.730,100637.945,100605.171,100572.405,100539.643,100506.896,100474.174,100441.476,100408.805,100376.163,100343.559,100311.002,100278.502,100246.071,100213.710,
2006-06-01 13:00:00,315.632,292.974,958.522,316.350,302.814,315.312,296.450,99600.000,314.046,314.321,314.604,314.805,314.940,315.026,315.074,315.090,315.078,315.036,315.208,315.369,315.541,315.745,316.011,316.379,316.913,317.725,319.036,322.166,100834.030,100801.122,100768.252,100735.416,100702.604,100669.812,100637.034,100604.267,100571.508,100538.754,100506.014,100473.298,100440.608,100407.944,100375.312,100342.720,100310.181,100277.717,100245.367,100213.215,
2006-06-01 13:05:00,315.657,293.036,965.951,316.446,302.909,328.034,296.500,99600.000,314.187,314.461,314.744,314.945,315.080,315.165,315.212,315.227,315.213,315.167,315.344,315.507,315.679,315.882,316.138,316.476,316.923,317.494,318.151,318.729,100834.050,100801.157,100768.303,100735.481,100702.684,100669.907,100637.143,100604.391,100571.646,100538.906,100506.180,100473.479,100440.803,100408.154,100375.535,100342.955,100310.423,100277.950,100245.548,100213.218,
2006-06-01 13:10:00,315.927,293.099,973.405,316.537,303.003,315.568,296.550,99600.000,314.320,314.596,314.881,315.082,315.218,315.303,315.349,315.364,315.348,315.302,315.481,315.647,315.824,316.034,316.308,316.688,317.239,318.077,319.426,322.641,100832.916,100800.037,100767.197,100734.390,100701.608,100668.845,100636.096,100603.358,100570.627,100537.901,100505.190,100472.503,100439.842,100407.208,100374.607,100342.046,100309.540,100277.112,100244.800,100212.690,
2006-06-01 13:15:00,315.941,293.163,980.326,316.621,303.099,328.570,296.600,99600.000,314.446,314.725,315.013,315.216,315.351,315.437,315.483,315.497,315.481,315.435,315.615,315.782,315.959,316.167,316.431,316.780,317.240,317.826,318.499,319.085,100832.952,100800.086,100767.260,100734.467,100701.699,100668.949,100636.215,100603.491,100570.774,100538.062,100505.364,100472.692,100440.045,100407.425,100374.837,100342.288,100309.787,100277.348,100244.981,100212.687,
2006-06-01 13:20:00,316.207,293.228,987.624,316.701,303.195,315.834,296.650,99600.000,314.567,314.848,315.138,315.343,315.480,315.566,315.613,315.626,315.611,315.564,315.746,315.916,316.097,316.313,316.595,316.986,317.552,318.412,319.798,323.101,100831.808,100798.955,100766.142,100733.363,100700.608,100667.873,100635.151,100602.441,100569.738,100537.040,100504.356,100471.697,100439.064,100406.459,100373.887,100341.357,100308.883,100276.487,100244.211,100212.143,
2006-06-01 13:25:00,316.209,293.294,994.423,316.770,303.293,329.085,296.700,99600.000,314.682,314.966,315.259,315.466,315.604,315.691,315.738,315.752,315.736,315.690,315.872,316.043,316.224,316.438,316.709,317.067,317.540,318.144,318.837,319.446,100831.865,100799.025,100766.225,100733.458,100700.716,100667.994,100635.286,100602.588,100569.899,100537.213,100504.542,100471.897,100439.278,100406.686,100374.126,100341.606,100309.136,100276.729,100244.395,100212.137,
2006-06-01 13:30:00,316.468,293.361,1000.065,316.779,303.339,316.007,296.750,99600.000,314.792,315.078,315.374,315.583,315.723,315.810,315.858,315.872,315.857,315.811,315.995,316.168,316.353,316.575,316.865,317.266,317.848,318.732,320.156,323.550,100830.720,100797.892,100765.103,100732.348,100699.619,100666.909,100634.214,100601.529,100568.852,100536.180,100503.522,100470.889,100438.283,100405.705,100373.161,100340.659,100308.214,100275.850,100243.608,100211.579,
2006-06-01 13:35:00,316.444,293.430,1004.768,316.763,303.376,329.263,296.800,99600.000,314.882,315.171,315.470,315.681,315.822,315.910,315.958,315.973,315.958,315.913,316.098,316.272,316.457,316.676,316.955,317.323,317.811,318.434,319.153,319.800,100830.830,100798.011,100765.233,100732.488,100699.769,100667.070,100634.385,100601.711,100569.044,100536.382,100503.735,100471.113,100438.518,100405.950,100373.416,100340.922,100308.479,100276.100,100243.798,100211.573,
2006-06-01 13:40:00,316.655,293.499,1009.567,316.742,303.411,316.153,296.850,99600.000,314.952,315.242,315.544,315.757,315.899,315.989,316.038,316.053,316.039,315.994,316.180,316.356,316.545,316.771,317.066,317.474,318.063,318.951,320.371,323.727,100829.797,100796.986,100764.215,100731.479,100698.768,100666.077,100633.400,100600.735,100568.077,100535.423,100502.784,100470.172,100437.585,100405.027,100372.504,100340.023,100307.600,100275.259,100243.039,100211.030,
2006-06-01 13:45:00,316.593,293.571,1013.611,316.686,303.427,329.360,296.900,99600.000,315.003,315.296,315.601,315.816,315.959,316.050,316.100,316.116,316.102,316.058,316.245,316.421,316.609,316.832,317.115,317.488,317.982,318.612,319.341,320.019,100829.982,100797.176,100764.411,100731.681,100698.976,100666.291,100633.621,100600.962,100568.310,100535.664,100503.032,100470.426,100437.846,100405.294,100372.776,100340.299,100307.874,100275.513,100243.229,100211.025,
2006-06-01 13:50:00,316.762,293.643,1017.808,316.623,303.442,316.237,296.950,99600.000,315.035,315.329,315.636,315.853,315.998,316.089,316.140,316.157,316.144,316.101,316.288,316.466,316.657,316.886,317.184,317.596,318.187,319.078,320.499,323.847,100829.044,100796.242,100763.481,100730.754,100698.054,100665.373,100632.707,100600.053,100567.406,100534.763,100502.136,100469.535,100436.960,100404.414,100371.902,100339.434,100307.024,100274.696,100242.489,100210.493,
2006-06-01 13:55:00,316.662,293.717,1021.281,316.529,303.443,329.389,297.000,99600.000,315.049,315.345,315.654,315.873,316.019,316.112,316.163,316.181,316.168,316.126,316.313,316.491,316.681,316.906,317.192,317.569,318.068,318.706,319.450,320.171,100829.302,100796.501,100763.742,100731.017,100698.319,100665.641,100632.977,100600.325,100567.680,100535.041,100502.416,100469.817,100437.245,100404.701,100372.191,100339.722,100307.305,100274.954,100242.681,100210.489,
2006-06-01 14:00:00,316.791,293.792,1024.726,316.431,303.443,316.269,297.050,99600.000,315.044,315.341,315.652,315.872,316.019,316.113,316.165,316.183,316.172,316.130,316.319,316.497,316.690,316.921,317.222,317.636,318.232,319.127,320.554,323.903,100828.456,100795.655,100762.896,100730.171,100697.473,100664.795,100632.132,100599.480,100566.836,100534.197,100501.573,100468.975,100436.404,100403.861,100371.354,100338.890,100306.484,100274.160,100241.959,100209.969,
2006-06-01 14:05:00,316.657,293.935,1027.754,316.295,303.500,329.274,297.142,99600.000,315.023,315.322,315.634,315.855,316.004,316.098,316.151,316.170,316.159,316.118,316.307,316.485,316.676,316.903,317.192,317.573,318.078,318.728,319.491,320.262,100828.774,100795.972,100763.210,100730.484,100697.784,100665.104,100632.440,100599.786,100567.141,100534.500,100501.875,100469.276,100436.703,100404.159,100371.649,100339.181,100306.765,100274.415,100242.145,100209.959,
