Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE 1:Zone Outdoor Air Drybulb Temperature [C](Hourly),SURFACE 2:Surface Outside Face Temperature [C](TimeStep),SURFACE 4:Surface Outside Face Temperature [C](TimeStep),SURFACE 5:Surface Outside Face Temperature [C](TimeStep),SURFACE 6:Surface Outside Face Temperature [C](TimeStep),SURFACE 1:Surface Outside Face Temperature [C](TimeStep),SURFACE 3:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 2:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 4:Surface Outside Face Temperature [C](TimeStep),SUB SURFACE 1:Surface Outside Face Temperature [C](TimeStep) 
 06/18  17:15:00,,,21.830847431130696,21.524015614502147,22.87441495120559,29.367633727104643,18.0,19.999786403315365,19.228121748686817,19.09102150352726,19.401132974962366 
 06/18  17:20:00,,,21.60780190187134,21.353236173377038,22.6783819516749,28.61694726359884,18.0,19.655324716081438,19.10216813601403,18.987700381478703,19.29259917177427 
 06/18  17:25:00,,,21.318662892147263,21.174611811527345,22.47396453777117,27.63358718320761,18.0,19.315224397952342,18.93577449934594,18.876865607244042,19.17466647742191 
 06/18  17:30:00,,,21.055704776744278,20.998475854024722,22.272811341545275,26.840565507942852,18.0,18.98643879255244,18.79356568729054,18.768941737929254,19.060082595557446 
 06/18  17:35:00,,,20.919245494364198,20.873471729479533,22.126909071309143,26.431950546913665,18.0,18.814001880913217,18.731023166298883,18.698190501558997,18.984895845340247 
 06/18  17:40:00,,,20.79746279588459,20.754857873533886,21.989119466986967,26.106237393990597,18.0,18.666200070457162,18.670999045322617,18.62789965506022,18.916743272991084 
 06/18  17:45:00,,,20.67691178207537,20.63596531594129,21.851029354788185,25.779728292261225,18.0,18.516804516179427,18.611946619071603,18.557132441491376,18.848513716458456 
 06/18  17:50:00,,,20.58543365893183,20.528327702307383,21.72693699213028,25.565751895429717,18.0,18.39785719213197,18.55381462623575,18.486031909203348,18.779917136019435 
 06/18  17:55:00,,,20.55855086799997,20.431206530374727,21.614132055620555,25.533411383263417,18.0,18.277548130655042,18.537537095377388,18.423291067099512,18.722173495480092 
 06/18  18:00:00,17.704166666666666,17.51579761443942,20.496947814652938,20.330614203930935,21.499289985117123,25.410452291540743,18.0,18.17002141063333,18.482311709240946,18.35498591099787,18.656850087045086 
 06/18  18:05:00,,,20.39203048731338,20.18520452345736,21.341292166634464,25.242444980249275,18.0,17.94520269631882,18.31604048716474,18.171414093465614,18.462369459854585 
 06/18  18:10:00,,,20.284966647187115,20.03358571661558,21.178238197518418,25.0876728228709,18.0,17.70938996306119,18.146690352749033,17.984273076300042,18.26326642835261 
 06/18  18:15:00,,,20.179446711431297,19.881744486151213,21.01494627791346,24.93308671945202,18.0,17.472253903812625,17.977735777193573,17.796528759239777,18.063442038260632 
 06/18  18:20:00,,,20.068155562251924,19.718498777466145,20.840673387075938,24.785102108858997,18.0,17.213900175770974,17.80933477943148,17.608308472669933,17.86303155586745 
 06/18  18:25:00,,,19.958687052023837,19.555049874632996,20.66619324276239,24.637669326122253,18.0,16.954265731116628,17.64148915635701,17.419567748418444,17.661973753709503 
 06/18  18:30:00,,,19.848949729699832,19.384913850190774,20.485142659922154,24.499451919633138,18.0,16.68382462105735,17.474399490774545,17.23043249853646,17.460431544282415 
 06/18  18:35:00,,,19.69918033217585,19.214105283358055,20.303373927577525,24.26221431040938,18.0,16.402496221996117,17.28135861873602,17.040408889597245,17.2577941076064 
 06/18  18:40:00,,,19.542539845322576,19.03874392811172,20.11707679682324,24.018431640730515,18.0,16.116074110125567,17.0869317322057,16.84920227865871,17.053485169386818 
 06/18  18:45:00,,,19.387443978248783,18.863491071007616,19.930898063780084,23.780169676861984,18.0,15.831367801101344,16.89269116030607,16.657560869053725,16.84866191823403 
 06/18  18:50:00,,,19.223951618045103,18.684773389021746,19.74123657114686,23.528940775120468,18.0,15.54430243757886,16.699722229707504,16.46578165867004,16.643672402789832 
 06/18  18:55:00,,,19.050436114647145,18.50618272158339,19.5517117097445,23.258304794537995,18.0,15.259314249300303,16.50048960382628,16.273261342054298,16.437682102519886 
 06/18  19:00:00,16.333333333333332,16.14496428110609,18.84764278885128,18.324922535573883,19.359492707254763,22.93574275555762,18.0,14.97601752209089,16.2879447493396,16.079569554604973,16.230059145399707 
 06/18  19:05:00,,,18.67916777088125,18.177291512518693,19.19698977457909,22.65447389990764,18.0,14.738555191219401,16.125945446479477,15.934945344324433,16.08037725569318 
 06/18  19:10:00,,,18.498166472272256,18.03365728500097,19.038118612920602,22.352383626408674,18.0,14.503989008186835,15.964899286622142,15.793733455619417,15.933763182377675 
 06/18  19:15:00,,,18.311372204194996,17.890447188625576,18.87969561094131,22.045139836975935,18.0,14.267592020777313,15.799608272602313,15.652206129901913,15.786562240736032 
 06/18  19:20:00,,,18.112436134926945,17.755671029993838,18.729286570923833,21.72061047277717,18.0,14.037329505565198,15.62747798473788,15.510489786560242,15.638980347570111 
 06/18  19:25:00,,,17.6961669921704,17.544734709538083,18.498178238818248,21.087758552488218,18.0,13.671477231986366,15.31558051488605,15.31255358598014,15.423349287321571 
 06/18  19:30:00,,,17.529547447359267,17.42766615771936,18.365496543389153,20.828337296852382,18.0,13.465639981344744,15.18100718031792,15.17939740761176,15.292534503465617 
 06/18  19:35:00,,,17.361796432275455,17.310680764065708,18.232574853235757,20.56577897802538,18.0,13.257547368705708,15.058374839481303,15.056966920062337,15.168800393277365 
 06/18  19:40:00,,,17.23838063485832,17.213945361180045,18.121333850859923,20.376623055445428,18.0,13.071753298969348,14.94460138299155,14.943210917537726,15.045322324132599 
 06/18  19:45:00,,,17.11512682591028,17.117825454996005,18.01040384167268,20.186907388327146,18.0,12.884174676090494,14.825915934486773,14.824476345030803,14.923156880764054 
 06/18  19:50:00,,,17.01323106133489,17.033173319722128,17.91160219656318,20.03353434860925,18.0,12.705433842811551,14.707479833235766,14.705985101283488,14.801726448980162 
 06/18  19:55:00,,,16.911887122768274,16.949351814906624,17.813286364338783,19.880144807190103,18.0,12.525082139838458,14.590634601662316,14.589051872128607,14.681713434844141 
 06/18  20:00:00,14.679166666666667,14.490797614439423,16.823910510754153,16.873866486654403,17.72345766863089,19.749405000103383,18.0,12.347888799865432,14.475146120792147,14.473479483046788,14.562672355073289 
 06/18  20:05:00,,,16.717186291237702,16.779059690527266,17.623378515843456,19.594936803053642,18.0,12.252756015193254,14.391271383976118,14.389556061680992,14.480639930701614 
 06/18  20:10:00,,,16.61617441551898,16.686679731531544,17.527584368266734,19.45207913540201,18.0,12.17420887854625,14.31251383258433,14.31079189912333,14.403422337426548 
 06/18  20:15:00,,,16.51571313786108,16.594774397539133,17.432155034059853,19.3098287054235,18.0,12.096442599033299,14.235863587002996,14.234127744247417,14.328057370477836 
 06/18  20:20:00,,,16.416548003861248,16.50183419125021,17.338437283819992,19.172559964722453,18.0,12.040535660108914,14.16051482734133,14.15877020240913,14.253731648571659 
 06/18  20:25:00,,,16.31792198365771,16.40937893853099,17.245067372951002,19.035886653433344,18.0,11.984747692968654,14.08662916239689,14.084868944187633,14.180686606710083 
 06/18  20:30:00,,,16.221543001122903,16.31752365473535,17.153854221317893,18.904777131296026,18.0,11.940064921313008,14.01381091766541,14.012040103745335,14.108492678570883 
 06/18  20:35:00,,,16.125662405276934,16.226127732400695,17.062956340179454,18.77420216291345,18.0,11.895183467701186,13.942253110613763,13.940467665700794,14.037414268476766 
 06/18  20:40:00,,,16.032138129746038,16.135875908586378,16.974198944162755,18.648889553469708,18.0,11.856019689225791,13.871618739465703,13.86982281755138,13.967075553779637 
 06/18  20:45:00,,,15.939074824688106,16.046057372407063,16.885729404138395,18.52406217679707,18.0,11.8165159864748,13.802089276930133,13.800280302528222,13.897726806010098 
 06/18  20:50:00,,,15.848254657059748,15.957563122621654,16.799262464053932,18.40401593052236,18.0,11.779851055924548,13.733367549995421,13.7315490077454,13.829029685258547 
 06/18  20:55:00,,,15.757861223108886,15.86947655298748,16.713059506228166,18.284412503945212,18.0,11.74279367648994,13.665619829075354,13.663790036730916,13.76121603211709 
 06/18  21:00:00,13.575000000000001,13.386630947772758,15.669540289243981,15.782750544893123,16.628693585729707,18.16910521885166,18.0,11.707021137087358,13.598582093670132,13.596743999121259,13.69397955703704 
 06/18  21:05:00,,,15.627909798601436,15.744022538713178,16.580526520314567,18.099029318169244,18.0,11.674758714986247,13.58790474005309,13.586006323349693,13.680793823425233 
 06/18  21:10:00,,,15.595940738436337,15.714679536890813,16.54066916687224,18.040877173980366,18.0,11.642744368065147,13.585821375984892,13.583924381601491,13.674727103964415 
 06/18  21:15:00,,,15.563570867878054,15.684973517870137,16.500650099112388,17.982469528138562,18.0,11.609502587707212,13.58327295759284,13.581382278748379,13.67026850460843 
 06/18  21:20:00,,,15.545484805566952,15.669543813060978,16.472944057155036,17.940744998629686,18.0,11.575888303065259,13.58534123847653,13.583484464322396,13.666602465998608 
 06/18  21:25:00,,,15.527166688131162,15.653919727942455,16.445149583774466,17.89885999364511,18.0,11.540919199036946,13.584242275727036,13.582355117336192,13.663306641678219 
 06/18  21:30:00,,,15.517460543922146,15.646840948180941,16.425167065128438,17.867850627778697,18.0,11.504361339583136,13.584311457739318,13.582455315238576,13.658391499304628 
 06/18  21:35:00,,,15.507653780685155,15.639700210797908,16.405183288844533,17.836804476041777,18.0,11.46625326606266,13.585952504781062,13.58408818374744,13.654868332624346 
 06/18  21:40:00,,,15.504031208696809,15.63867852464821,16.39098351086225,17.813964447148436,18.0,11.425633688665076,13.58841033736769,13.586544637163342,13.65260673398518 
 06/18  21:45:00,,,15.500402083666797,15.637689522912485,16.376851009788304,17.791183730122352,18.0,11.383199227364134,13.591792112876703,13.589924662802275,13.651533620945202 
 06/18  21:50:00,,,15.501711207416937,15.641591228196107,16.367423474094874,17.77515752031313,18.0,11.33734688326437,13.595778831624159,13.593912362441301,13.651095319899127 
 06/18  21:55:00,,,15.50309105179153,15.645603482304287,16.358127291087154,17.759279262591726,18.0,11.289330881926501,13.600616385447381,13.59874921684002,13.651506434064913 
 06/18  22:00:00,13.300000000000002,13.111630947772758,15.50870329522725,15.653822351262878,16.352913211300436,17.749295525384944,18.0,11.23685869065363,13.606067791469172,13.604202751106186,13.652430964694133 
 06/18  22:05:00,,,15.507202100365632,15.653895635663945,16.343612266654144,17.729601872598824,18.0,11.242887481932415,13.628686747489269,13.62685173442685,13.67317722794769 
 06/18  22:10:00,,,15.507857319783161,15.655868607852735,16.336889800431855,17.712931278042408,18.0,11.257035977290517,13.66818882955522,13.66641656399048,13.710062586008121 
 06/18  22:15:00,,,15.508503542279662,15.657833433568788,16.330151554239812,17.696237465416814,18.0,11.271188775177375,13.691212875416909,13.6894939636976,13.731738469556092 
 06/18  22:20:00,,,15.509959419975118,15.660219158773671,16.324989572665608,17.680664755919448,18.0,11.300055627565598,13.719470875151956,13.71783400418883,13.758482932971162 
 06/18  22:25:00,,,15.51141145057036,15.662602494453658,16.31981733575561,17.665081372456353,18.0,11.328940103683198,13.750216238152348,13.74865609504252,13.787649979991556 
 06/18  22:30:00,,,15.514157521483321,15.66601888576229,16.31635352383495,17.651284206844366,18.0,11.365955057074478,13.794365440582794,13.792881737080847,13.817842247187627 
 06/18  22:35:00,,,15.516898213437159,15.669430758456787,16.31287920403462,17.637472670629133,18.0,11.402979700181131,13.81964910692534,13.81820501516512,13.848830757136625 
 06/18  22:40:00,,,15.521027816495902,15.674033942085083,16.311058465945052,17.625587146620273,18.0,11.444841396915413,13.849863253160493,13.848510034285312,13.880439169164788 
 06/18  22:45:00,,,15.52515193989931,15.678632221174704,16.30922787110619,17.613686912310055,18.0,11.486708283984687,13.88241154297964,13.881140773011566,13.912671089045716 
 06/18  22:50:00,,,15.530637306118216,15.684432793081621,16.308947035425263,17.60368148802855,18.0,11.53158252416651,13.915941133689557,13.914749397776404,13.945173889206842 
 06/18  22:55:00,,,15.53611750937926,15.690228611346745,16.308657184923998,17.5936620409264,18.0,11.57645921256685,13.950258681618038,13.94914130192808,13.978226105323586 
 06/18  23:00:00,13.625,13.436630947772757,15.542889502361705,15.697184043878444,16.30980410393539,17.58544567221596,18.0,11.6232820932281,13.984935679930402,13.983893995178448,14.011528663442903 
 06/18  23:05:00,,,15.544559400588524,15.698761417589438,16.307709646513594,17.57266951617189,18.0,11.689804354638051,14.01480204816039,14.013836149734743,14.043485064132994 
 06/18  23:10:00,,,15.546417976186447,15.700362204640905,16.306299802524904,17.560707107583504,18.0,11.760379049627268,14.043133342066767,14.042228486225383,14.074888157498037 
 06/18  23:15:00,,,15.548272837701775,15.70196089687126,16.304901418426994,17.548779567196057,18.0,11.830190196766086,14.071023228064405,14.07017520531781,14.106302962162431 
 06/18  23:20:00,,,15.54962841124725,15.702879718239872,16.303690900574505,17.537005026086465,18.0,11.904998292377291,14.098535070518324,14.097744995236098,14.137559004390766 
 06/18  23:25:00,,,15.550984062218404,15.703800959433522,16.302493250380003,17.52526791949476,18.0,11.979008458509544,14.12595005706578,14.12521614286942,14.168900513150504 
 06/18  23:30:00,,,15.552383107349163,15.704633751787483,16.301794374935334,17.514150120383636,18.0,12.054962063373983,14.153127619714951,14.152450167860025,14.200118875036424 
 06/18  23:35:00,,,15.553780464252808,15.705467389763124,16.301105760971897,17.503065354199176,18.0,12.130109319106907,14.180248171951348,14.179624886608053,14.231415871966021 
 06/18  23:40:00,,,15.555432245457284,15.706451901154487,16.301020265032214,17.492766329439306,18.0,12.205628793715762,14.207157977585894,14.206588834732315,14.26259737504904 
 06/18  23:45:00,,,15.55708090244254,15.707436031362919,16.300943178863694,17.482497385167274,18.0,12.280352541422507,14.234005871059026,14.23348860076976,14.293840652309143 
 06/18  23:50:00,,,15.559072120987803,15.708678705992137,16.30149788591175,17.473068389681895,18.0,12.354589148680692,14.260648630490778,14.260183124497303,14.32496873369962 
 06/18  23:55:00,,,15.56105886176577,15.709919833358041,16.30205945787949,17.463667092230622,18.0,12.428050295681352,14.287218593073021,14.286802683306405,14.356141849143114 
 06/18  24:00:00,13.900000000000004,13.71163094777276,15.563421886192987,15.71146804369654,16.303249191905962,17.455110847617906,18.0,12.500553729592484,14.313585468912606,14.31321900291573,14.38719878271462 
 06/19  00:05:00,,,15.57964320292155,15.727632314679271,16.314928072249653,17.46029554500587,18.0,12.560154549565986,14.371128303795558,14.370808627765712,14.444473593799842 
 06/19  00:10:00,,,15.598836953671318,15.74685585353424,16.329268576550398,17.46897013831321,18.0,12.617510872216563,14.426099957123142,14.425864426771227,14.498039904006419 
 06/19  00:15:00,,,15.61788222660254,15.765931570073255,16.343536838916897,17.477562395910677,18.0,12.675147220084998,14.482851024688784,14.482710902219765,14.553375104753286 
 06/19  00:20:00,,,15.641461086956257,15.78972547464867,16.36170962004121,17.491277542764728,18.0,12.729758765186945,14.540527298764061,14.540495773449663,14.609543166378558 
 06/19  00:25:00,,,15.664916947032712,15.813397853773589,16.379820718524208,17.50492282939211,18.0,12.78459884475766,14.598873337649366,14.598950507172162,14.666270911562265 
 06/19  00:30:00,,,15.691189075094366,15.839988192863828,16.400515833783757,17.52196644916865,18.0,12.838114643325177,14.657252362651661,14.657443916078023,14.722845366598904 
 06/19  00:35:00,,,15.717359817886647,15.866479748273767,16.42116427382644,17.538962217538835,18.0,12.891846276123328,14.716206974095257,14.716506803257289,14.779872339160136 
 06/19  00:40:00,,,15.74556816374517,15.895076555261394,16.44377770909048,17.558549077971886,18.0,12.945086047790658,14.775359883002523,14.775773003352072,14.836921536281693 
 06/19  00:45:00,,,15.773689611443105,15.923589740705687,16.46635519925038,17.578103607357683,18.0,12.99854337414199,14.835148037699582,14.835671655906026,14.894470178923712 
 06/19  00:50:00,,,15.803421087541759,15.953764385988576,16.490549279563428,17.599796319178253,18.0,13.051976669161885,14.895279454033812,14.89591857982407,14.952187367042825 
 06/19  00:55:00,,,15.8330766431477,15.98386686458011,16.51471640513338,17.62146963167645,18.0,13.105638606517916,14.956068399495678,14.956822517944829,15.010409162653218 
 06/19  01:00:00,14.170833333333334,13.982464281106092,15.864077223076535,16.015357485294743,16.54028068010674,17.644996898761242,18.0,13.159567851430072,15.017288367438539,15.018162519977068,15.068880619894571 
 06/19  01:05:00,,,15.90640369040519,16.057113077919098,16.576790485070223,17.675052556185335,18.0,13.271957816044338,15.134628907051194,15.135599897727275,15.186067044316587 
 06/19  01:10:00,,,15.953335429552963,16.10329189899358,16.617501730312007,17.70881815635863,18.0,13.397105324466384,15.259551512697385,15.260702387029255,15.310003573961467 
 06/19  01:15:00,,,16.001297274271778,16.150504529246476,16.658860266099158,17.743266924733867,18.0,13.52367087348789,15.386759051769332,15.388115553738999,15.435622629731029 
 06/19  01:20:00,,,16.055704911356845,16.203852173290255,16.706052906640288,17.78248469062292,18.0,13.668893387801177,15.51707171307038,15.518563939269143,15.563943563730561 
 06/19  01:25:00,,,16.1110821011657,16.258175296623993,16.75384600608415,17.822342313449447,18.0,13.815096167782896,15.649011355814253,15.650677154273694,15.693396398344362 
 06/19  01:30:00,,,16.17188706927223,16.317748592706256,16.806332504121006,17.8663640461184,18.0,13.97256192507214,15.782665059045598,15.784501439983046,15.82412030020862 
 06/19  01:35:00,,,16.23361365248003,16.378250443833455,16.85938745788366,17.9109935952434,18.0,14.130706446832832,15.918271867068029,15.920272996466224,15.956409299087682 
 06/19  01:40:00,,,16.300270944741516,16.44356899524383,16.91657277793941,17.959470484800825,18.0,14.296032431006058,16.055439279032726,16.057607488393273,16.089854534193137 
 06/19  01:45:00,,,16.367804961278033,16.509771500454406,16.974296522522902,18.008524733402513,18.0,14.461847924150595,16.194398895080383,16.196728882942807,16.224747056273486 
 06/19  01:50:00,,,16.439953719422505,16.5805107349488,17.035802756230595,18.061212586541608,18.0,14.632393886791649,16.334781324411324,16.337274997671784,16.360696263293505 
 06/19  01:55:00,,,16.512938533949434,16.652092286963413,17.097819745689783,18.114449266880396,18.0,14.803306232377153,16.476824892831587,16.479475901180763,16.49799543899428 
 06/19  02:00:00,15.64583333333333,15.45746428110609,16.59028556929405,16.727995972161008,17.163370712815766,18.17115180659982,18.0,14.977433525318641,16.620034383063967,16.622854770190145,16.636192952952115 
 06/19  02:05:00,,,16.625289192135075,16.761244623393114,17.191343402889828,18.18898984572413,18.0,15.070182120922183,16.6374702091357,16.640419270984466,16.653543946727382 
 06/19  02:10:00,,,16.65482086121919,16.78896660975006,17.214295881420576,18.201635230651892,18.0,15.148642752822457,16.646273795810885,16.649186201318685,16.66301598820985 
 06/19  02:15:00,,,16.684039888038868,16.816399049929625,17.237145274151736,18.21428153889084,18.0,15.22464434274531,16.651953635574387,16.65481339821781,16.66989027747036 
 06/19  02:20:00,,,16.702401650421315,16.832886872842376,17.250014570821147,18.21667045808688,18.0,15.279128933542152,16.656182968642895,16.658993362201386,16.67552644314344 
 06/19  02:25:00,,,16.720579863525987,16.849214812209073,17.26284985476434,18.219128157440178,18.0,15.331935838893969,16.659576650569875,16.662345362322014,16.680398109223347 
 06/19  02:30:00,,,16.73271529168516,16.859463227766557,17.270070039954245,18.215902654225868,18.0,15.372561125979644,16.662471188779705,16.665199894922523,16.684797554321392 
 06/19  02:35:00,,,16.744732318978137,16.86961570113529,17.277281945670577,18.212760819030755,18.0,15.411986398987937,16.664959658487078,16.66765200496252,16.68877912380401 
 06/19  02:40:00,,,16.752871670441312,16.87588028986593,17.280873299244426,18.20603246200795,18.0,15.443981118965208,16.6671708975922,16.669827260240254,16.692475721647952 
 06/19  02:45:00,,,16.760934137771816,16.882089470273964,17.284472621715818,18.1993964392004,18.0,15.475065373118722,16.66909119382194,16.671713959428132,16.695849551845527 
 06/19  02:50:00,,,16.76629718008348,16.885604971618296,17.285546123867498,18.19032504053235,18.0,15.501377549373249,16.670809463287412,16.673398841248854,16.699005379406458 
 06/19  02:55:00,,,16.771611732358203,16.889092529908016,17.286638228242186,18.181350509781776,18.0,15.5269665482402,16.672289370894987,16.674847197137296,16.70188513764498 
 06/19  03:00:00,16.699999999999996,16.51163094777275,16.774949068941634,16.89061902534431,17.285878562490176,18.17064850459942,18.0,15.549331166517309,16.673609296045242,16.676135782669462,16.70458664462126 
 06/19  03:05:00,,,16.783194560014124,16.897640482533202,17.29100378607389,18.168150749266715,18.0,15.573242913978211,16.683015699955376,16.685535387234722,16.717025501591934 
 06/19  03:10:00,,,16.790873597269833,16.904204523451792,17.295853507697252,18.165889633511902,18.0,15.595683036431353,16.695222703219883,16.697750589923714,16.732337630844086 
 06/19  03:15:00,,,16.798552990440605,16.910768874042187,17.300703554591482,18.163628018040356,18.0,15.618115925397145,16.7083603144755,16.710902914572443,16.748494577404017 
 06/19  03:20:00,,,16.80649147419763,16.917754575462656,17.306235210067282,18.162795414382742,18.0,15.639908272447848,16.72183277432532,16.7243913243517,16.764933575288637 
 06/19  03:25:00,,,16.81442976744375,16.92473994925567,17.311765945693722,18.16195991342779,18.0,15.661695152279318,16.735367149567537,16.73794186820146,16.781388512293063 
 06/19  03:30:00,,,16.822266376213367,16.931713765720723,17.317470524486694,18.1617505975826,18.0,15.68305406880706,16.748907934198883,16.751498414084722,16.797828047806604 
 06/19  03:35:00,,,16.830103017564564,16.938687557045828,17.323174835682025,18.161540042226065,18.0,15.704407944084904,16.76238437568037,16.76499053601799,16.81417498149233 
 06/19  03:40:00,,,16.83774619254069,16.945526814749908,17.328884125848546,18.161651872842548,18.0,15.725471821617917,16.775818407272197,16.778439863836525,16.83046709232559 
 06/19  03:45:00,,,16.845389447851097,16.95236612514905,17.334593358264105,18.16176308021219,18.0,15.746530876935836,16.78917352545818,16.791810224514165,16.846658018844437 
 06/19  03:50:00,,,16.875821708797666,16.959042440962616,17.288081744824808,18.162064851735582,18.0,15.767387160396524,16.863657547897446,16.805134266987125,16.812148156595867 
 06/19  03:55:00,,,16.88374270451833,16.96571882266995,17.293425609428656,18.162366263398912,18.0,15.78823869137725,16.880389785137254,16.81843432819204,16.818316179513545 
 06/19  04:00:00,16.699999999999996,16.51163094777275,16.896143101490434,16.972237029097457,17.28889170256632,18.162797593856133,18.0,15.808944013477998,16.896969349549522,16.8316102997386,16.82870093183533 
 06/19  04:05:00,,,16.90083775800285,16.974630661344875,17.28081280013675,18.15679342877264,18.0,15.798363721226218,16.895081293721546,16.835960421363325,16.83187932125577 
 06/19  04:10:00,,,16.901930901080235,16.975967944296986,17.27617117570621,18.149534754979307,18.0,15.782680365875466,16.88740851568923,16.836808482111962,16.832209881033577 
 06/19  04:15:00,,,16.9029476627562,16.977155811649826,17.271354599125196,18.142187462779148,18.0,15.766401827318619,16.87746870907597,16.836049851976952,16.831212634581675 
 06/19  04:20:00,,,16.90051831814989,16.97679251989675,17.266958215331524,18.132777002868952,18.0,15.742689714831025,16.86644893693233,16.834379574993932,16.82942079354234 
 06/19  04:25:00,,,17.116150773567846,17.247062288529822,17.36307192577706,18.2301862275284,18.0,15.897801834783781,17.014147425497868,17.00620627353544,16.896977590803203 
 06/19  04:30:00,,,17.136185128495526,17.26465808612223,17.38902364133186,18.252858341694775,18.0,15.912535081148288,17.00802898549989,17.001598725614144,16.91587374151584 
 06/19  04:35:00,,,17.218263535097396,17.371323135299804,17.428025121232825,18.28947490401104,18.0,15.953201789132175,17.027492280307115,17.033624453159177,16.932152622822343 
 06/19  04:40:00,,,17.28154159965005,17.45512769452879,17.465414037828587,18.323900780100004,18.0,15.987203359828579,17.051268910082285,17.069883621929762,16.951352736044328 
 06/19  04:45:00,,,17.342871265826442,17.53722986325631,17.502954626649835,18.35849740227078,18.0,16.021624428107206,17.074233118230495,17.105547490391928,16.970441000111578 
 06/19  04:50:00,,,17.40728668969259,17.626370615425788,17.543307886439738,18.39593092064598,18.0,16.057523195166166,17.09638224766593,17.14074875427832,16.989385462040218 
 06/19  04:55:00,,,17.462672943912366,17.700162536619843,17.583747754275805,18.43345433643561,18.0,16.093881496999657,17.112350823283123,17.166746825108532,17.00799888968885 
 06/19  05:00:00,16.97083333333333,16.782464281106087,17.515464435290564,17.770304439525802,17.62634950336709,18.473227750539834,18.0,16.131433913949916,17.125461543767642,17.188546671790505,17.025819835842185 
 06/19  05:05:00,,,17.656780945155713,17.98692161325091,17.692102506364407,18.536114245685074,18.0,16.24269939809731,17.24958026062575,17.3475169398896,17.103817740636373 
 06/19  05:10:00,,,17.744237374024802,18.101557157499965,17.75612988689209,18.597291563680688,18.0,16.363984617036518,17.33706009454687,17.42818198515147,17.184894267210666 
 06/19  05:15:00,,,17.83246857241822,18.218161969085074,17.820032510805497,18.658459598396544,18.0,16.483852743699334,17.422405552664372,17.51175280329386,17.26425479232728 
 06/19  05:20:00,,,17.920432732106985,18.330453553144984,17.888956373525016,18.72511924691265,18.0,16.61735414587241,17.507842647545147,17.59629042057759,17.343333533576356 
 06/19  05:25:00,,,18.008418011619334,18.44356663850792,17.957690857354343,18.79171310832655,18.0,16.74914962934133,17.593268299285,17.68125757021619,17.422093948412794 
 06/19  05:30:00,,,18.097484702246224,18.557150550587384,18.02960584189808,18.86209478143098,18.0,16.885563438726688,17.677906185467066,17.7658945606633,17.500000743907663 
 06/19  05:35:00,,,18.267306325912912,18.831489747998248,18.127832631285298,18.960856603249614,18.0,17.08144348935382,17.827963806036678,17.951199590013687,17.595574338062193 
 06/19  05:40:00,,,18.44808771360676,19.13198062536556,18.232819731729197,19.067864182463822,18.0,17.286572355082004,17.97425360526421,18.132888054618206,17.70279095765494 
 06/19  05:45:00,,,18.622745746883435,19.42784372524663,18.33729609589554,19.174623861133764,18.0,17.490804007973775,18.116043501166473,18.31107042483734,17.803478955732146 
 06/19  05:50:00,,,18.814058157656564,19.76279380760837,18.45037547559216,19.292174225076838,18.0,17.709234076352168,18.252328148574975,18.484999731826633,17.902627146035343 
 06/19  05:55:00,,,19.001514105813285,20.100793012941203,18.561816843720646,19.408280767935835,18.0,17.926798733052674,18.386066533681173,18.66060454020544,18.00120730841286 
 06/19  06:00:00,17.525,17.336630947772754,19.191101530194274,20.448757052860287,18.679048962569915,19.53221523741569,18.0,18.14969604239064,18.513132728033156,18.827539270433363,18.09924749975221 
 06/19  06:05:00,,,19.370759709431965,20.797743345592707,18.792471686789472,19.652007709153228,18.0,18.358538165301013,18.61797771574686,18.988772399849324,18.184821405896514 
 06/19  06:10:00,,,19.650439317500403,21.449498714644623,18.92929562152479,19.79828641231963,18.0,18.571377046394822,18.800156166808335,19.319923441002118,18.288930693550128 
 06/19  06:15:00,,,19.820318756512208,21.8104437316312,19.046132030782154,19.922832006221487,18.0,18.787201166048536,18.905143275451223,19.49219204402516,18.38209784209539 
 06/19  06:20:00,,,20.003942137802817,22.232270212526014,19.168732745199534,20.05478234265045,18.0,19.006184281425245,19.001854105230564,19.654974653958107,18.469393768427153 
 06/19  06:25:00,,,20.18298985909562,22.65113772953707,19.29130342958585,20.186683416178646,18.0,19.228081800190886,19.09631989419347,19.81763983883934,18.557857165170446 
 06/19  06:30:00,,,20.34534087195505,23.050479766556492,19.414256430305578,20.319641572633433,18.0,19.454747382309165,19.18473284061747,19.978187930339004,18.644336396221945 
 06/19  06:35:00,,,20.45635067162787,23.279050986765785,19.52322258701788,20.437412876894076,18.0,19.618581682441214,19.230343300265417,20.03444924656742,18.709966029260954 
 06/19  06:40:00,,,20.550648555988218,23.472248899178506,19.630549723433404,20.55373094800029,18.0,19.77501038465678,19.267850728585756,20.085168547148896,18.772483022277356 
 06/19  06:45:00,,,20.645397079425543,23.66443302604768,19.737489969548417,20.669626160734406,18.0,19.930341567977404,19.305227429908882,20.134489283014204,18.834266157116303 
 06/19  06:50:00,,,20.72191631082332,23.808978452531534,19.84140312179798,20.78227402590882,18.0,20.073465669360026,19.3437301513938,20.183148957355343,18.89592854022942 
