Date/Time,EAST:Surface Outside Face Temperature [C](TimeStep),NORTH:Surface Outside Face Temperature [C](TimeStep),SOUTH:Surface Outside Face Temperature [C](TimeStep),WEST:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),EAST_WINDOW:Surface Outside Face Temperature [C](TimeStep),NORTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),SOUTH_WINDOW:Surface Outside Face Temperature [C](TimeStep),WEST_WINDOW:Surface Outside Face Temperature [C](TimeStep) 
 06/14  19:40:00,26.537764593822818,26.990603604927298,26.56971574097981,27.670609275514995,18.0,25.477325081542492,25.83588646207602,25.8314408756288,25.870198636229702,25.869407460103275 
 06/14  19:45:00,26.32134401246831,26.701156362751853,26.352597920220454,27.31899660439797,18.0,25.22011171125982,25.669279484439357,25.664805389033404,25.698397889041587,25.697577047337063 
 06/14  19:50:00,26.112422314247315,26.436941090518232,26.14222824531955,27.003901150007216,18.0,24.976764346270834,25.50270461039463,25.49821381261785,25.526700696162607,25.52585836892115 
 06/14  19:55:00,25.908635177592195,26.190286124808598,25.93640662122769,26.714350840229596,18.0,24.732186432320642,25.336756128491686,25.332273987164115,25.355715561372335,25.354851774824624 
 06/14  20:00:00,25.71456695871018,25.95615869709873,25.73371299468422,26.443202569140848,18.0,24.49478321549778,25.187120671354307,25.166434545842208,25.184910743842522,25.18404167574954 
 06/14  20:05:00,25.551073302130895,25.75977502123012,25.566482245707153,26.20969985456441,18.0,24.30671162447603,25.013353907938722,24.987897674595615,25.01027822827109,24.989001614322433 
 06/14  20:10:00,25.40131909782797,25.58200601943638,25.414249921695802,25.998827357124668,18.0,24.134653754330817,24.875290070171957,24.845286984932613,24.871751435579313,24.84608976140214 
 06/14  20:15:00,25.260669175613657,25.417087247196736,25.271779895139435,25.803965414177576,18.0,23.963521843807047,24.763301005610742,24.72957480981347,24.759963566768647,24.730164147805112 
 06/14  20:20:00,25.126598414775096,25.261693723004164,25.136309531610344,25.621375057784984,18.0,23.813125450504653,24.651805192959785,24.614109435894193,24.64854960767161,24.61474159370539 
 06/14  20:25:00,24.99745877532819,25.11357607131389,25.006056890986162,25.44846991050163,18.0,23.663398879853762,24.54224317589268,24.500545964855576,24.53908444854119,24.501219446088385 
 06/14  20:30:00,24.8721130899648,24.971137306793892,24.879801494522155,25.283364854111625,18.0,23.527091217842752,24.43374187603098,24.387969669763663,24.430665874630904,24.38869490990089 
 06/14  20:35:00,24.749750322539214,24.833210699479043,24.75667802976112,25.12464733260124,18.0,23.391276159518707,24.32692881828791,24.27705741805744,24.323944801874518,24.277818319346125 
 06/14  20:40:00,24.629777237451037,24.69892502237899,24.636056697767657,24.971236659665397,18.0,23.264527900465282,24.220994251223544,24.166962463822074,24.21809017051237,24.16776460912297 
 06/14  20:45:00,24.51175113851165,24.567618242565437,24.517469464925625,24.822292007439543,18.0,23.138152753745278,24.11643489848325,24.0582248326171,24.113617796141398,24.059054354403997 
 06/14  20:50:00,24.395336377692225,24.438780123180738,24.400562675050782,24.677149940448963,18.0,23.018057886538656,24.012591595797176,23.950151875366146,24.00985112487723,23.951013122801555 
 06/14  20:55:00,24.280275201564088,24.312012802091616,24.285065473469768,24.53528068467705,18.0,22.89825359990301,23.90988843746584,23.84320675306742,23.9072301886103,23.844087855165924 
 06/14  21:00:00,24.166367569810966,24.18700294826313,24.17076807755133,24.39625670172694,18.0,22.782896028838543,23.807776443236207,23.73680952071004,23.80519138133502,23.7377140709998 
 06/14  21:05:00,24.124652426364868,24.131658691318027,24.128689172873326,24.327451634620516,18.0,22.765069064089058,23.817382528991175,23.740529760511208,23.814890307149085,23.741445830559428 
 06/14  21:10:00,24.110680247171224,24.10372484997551,24.114384176911873,24.286877975045414,18.0,22.770007132374026,23.882842346409802,23.7990896497775,23.880313120920277,23.800128600263633 
 06/14  21:15:00,24.113777110482392,24.09296073506351,24.117176962111927,24.2642926197294,18.0,22.775619666424607,23.959883717105583,23.870616460603856,23.957466626003452,23.87160958286256 
 06/14  21:20:00,24.128549482533256,24.094149842295852,24.131671343354487,24.254443211963626,18.0,22.813017508508775,24.03149207700085,23.936511246912914,24.02900134346578,23.93764903012027 
 06/14  21:25:00,24.151627404457535,24.10400668203427,24.15449485724296,24.253999526739467,18.0,22.850440395723222,24.100978335531067,24.00039788409515,24.098409940559804,24.001678412229865 
 06/14  21:30:00,24.180773688698455,24.120331530302444,24.183408043337987,24.260714817887894,18.0,22.90595596189626,24.16809298275183,24.061905670706324,24.16542916105186,24.063342692387664 
 06/14  21:35:00,24.21445471031313,24.1416028385774,24.216875238710582,24.273021130670354,18.0,22.961137992124183,24.212505665596723,24.100073686328585,24.20985318649423,24.101579248585722 
 06/14  21:40:00,24.251594598348625,24.16674316177884,24.253818749415444,24.28979661289067,18.0,23.026762217272175,24.239651480542534,24.111848127338533,24.236935144557606,24.113518720089928 
 06/14  21:45:00,24.2914245216427,24.19497505905345,24.293468110835384,24.310222026837334,18.0,23.09186538900978,24.265209970554736,24.136299541574658,24.262496546490922,24.13805139965359 
 06/14  21:50:00,24.33338578138559,24.225727928109492,24.335263156573735,24.33368777238342,18.0,23.162856781381112,24.292730671304525,24.15741219597419,24.29007779830215,24.15915751681092 
 06/14  21:55:00,24.377064850929603,24.258575086315503,24.378789039062394,24.35973091742861,18.0,23.23323844078768,24.320051064639074,24.17719277252121,24.317430256003945,24.178970717778043 
 06/14  22:00:00,24.42214855448494,24.29318996200291,24.423731394003962,24.468993002403334,18.0,23.306766632819766,24.348155115314967,24.19757404774259,24.345564814482145,24.33529025479129 
 06/14  22:05:00,24.35704648699534,24.304971891733935,24.44104349027309,24.5027414952042,18.0,23.33278439943335,24.136446002949242,24.123201018636223,24.27879498241157,24.278335617609457 
 06/14  22:10:00,24.33626709898835,24.309296952574776,24.449502377037497,24.51790647273695,18.0,23.352793532818666,24.078507161142056,24.0734289212877,24.232824756289006,24.234244833076673 
 06/14  22:15:00,24.32272938751876,24.3095798694012,24.45318732001013,24.52405939318833,18.0,23.372796292812517,24.049580041706577,24.04607575223656,24.20738022083401,24.208993675995316 
 06/14  22:20:00,24.312015552785777,24.30741850977105,24.453973875696597,24.524985992124932,18.0,23.38187244109455,24.022697370522792,24.019468720914233,24.182792296323555,24.184483785015914 
 06/14  22:25:00,24.3028888099792,24.303742693353634,24.452938636178335,24.522747793043848,18.0,23.39094020788758,23.997860550560517,23.99472401575838,24.159912869424375,24.161639873131435 
 06/14  22:30:00,24.294765520971225,24.299122949830284,24.45073576987925,24.51856351875195,18.0,23.39441675899155,23.974170405176324,23.971080730972403,24.138057944359446,24.139824150387426 
 06/14  22:35:00,24.287318347090576,24.293916418098906,24.44777273424642,24.513178376413556,18.0,23.397889192314103,23.979858415311696,23.976800803756305,24.14314246645324,24.144944912895994 
 06/14  22:40:00,24.280348107386963,24.288349082420932,24.444307511632843,24.507057825053018,18.0,23.398341085955696,23.996395331080407,23.993420239627994,24.158688916455446,24.160468755472436 
 06/14  22:45:00,24.27372652187821,24.282565191312855,24.440505908810024,24.50049742419712,18.0,23.398790784165236,24.00971783479764,24.006704308877374,24.171147911511866,24.173008825344255 
 06/14  22:50:00,24.267367925645193,24.276658171308114,24.43647670271462,24.493687984233937,18.0,23.39758532227894,24.02123913733851,24.01814745378988,24.181495922723002,24.1834702470685 
 06/14  22:55:00,24.26121488939011,24.270690746355324,24.43229405054078,24.4867557227335,18.0,23.396378645720628,24.032729721165083,24.029618260496648,24.19270577675468,24.19474035713415 
 06/14  23:00:00,24.25523067194394,24.264708221786364,24.428012020583175,24.47978759279808,18.0,23.39426651266619,24.043515731844877,24.040346006878337,24.202435228666218,24.204558351633523 
 06/14  23:05:00,24.212374645050463,24.221720992683245,24.384980328833098,24.434091603570195,18.0,23.35185410514931,23.981490069930032,23.978275558230735,24.142026597778568,24.144213980363133 
 06/14  23:10:00,24.156253109670256,24.165379166698777,24.32852182549901,24.375049891964235,18.0,23.301736060910468,23.916343289505107,23.912998107341878,24.077377444780836,24.07967023565277 
 06/14  23:15:00,24.092292739156633,24.101138901881946,24.26430910789853,24.3083528843507,18.0,23.25141158819535,23.852512414385842,23.8493181909771,24.01296701221645,24.015259602226706 
 06/14  23:20:00,24.023134842757386,24.031662439436104,24.195042525951255,24.236709163181008,18.0,23.18994963550247,23.789790073339873,23.786690985984137,23.949020519563476,23.951237653886437 
 06/14  23:25:00,23.950384753575445,23.95857015860604,24.122331656872824,24.16173176004659,18.0,23.12833271322598,23.727379132708904,23.724353937242427,23.88563307118619,23.88780091661556 
 06/14  23:30:00,23.875084417933977,23.882914878080793,24.04720253234694,24.084447239054132,18.0,23.06057480368466,23.665174388757748,23.662219836641157,23.82247112634161,23.824615341844776 
 06/14  23:35:00,23.797935121110832,23.805405755518972,23.97033437565261,24.005533498054465,18.0,22.992695065171493,23.602961873679988,23.600073210741243,23.759295624586684,23.761419793089203 
 06/14  23:40:00,23.719421878253982,23.72653349868291,23.89218995911001,23.925450787221553,18.0,22.92118591260668,23.54029952514179,23.537466665630404,23.695680875570247,23.69779216761833 
 06/14  23:45:00,23.639887592335576,23.646645102559813,23.813092126857274,23.84451863281098,18.0,22.849574186292223,23.477464269209804,23.474689287814954,23.63187751744141,23.63397191478856 
 06/14  23:50:00,23.559579178067693,23.565990387437193,23.73327064606567,23.762962930031577,18.0,22.775724248762312,23.414052636692134,23.411327888820722,23.567508197201334,23.569590345909774 
 06/14  23:55:00,23.47867722791917,23.484751966361326,23.652891875025627,23.680945777134962,18.0,22.70178364101876,23.35028368007113,23.347610521863317,23.502773576540676,23.50484007362303 
 06/14  24:00:00,23.397315621196803,23.403065077544138,23.572078080163067,23.598584931075774,18.0,22.62640782054018,23.28593023507301,23.28330369212307,23.437462823707392,23.439515983227864 
 06/15  00:05:00,23.352382104723723,23.357821654257997,23.52989424897752,23.554972180100336,18.0,22.591861072059963,23.281918371073743,23.27933529512387,23.432722857320186,23.43476664806076 
 06/15  00:10:00,23.32035673839809,23.3254998418878,23.500680928318307,23.524419233632216,18.0,22.563360909219945,23.280805335960167,23.27821672036498,23.431249200788898,23.433325041149658 
 06/15  00:15:00,23.295909706619238,23.300769418022316,23.478830539654755,23.501308459553393,18.0,22.53486066699729,23.280622004254496,23.278035097488328,23.430888409591205,23.432989396922665 
 06/15  00:20:00,23.27648637610155,23.28107546824004,23.461735399520524,23.48302530633989,18.0,22.51630588334996,23.280466694657775,23.277881075560117,23.43066871734885,23.432793185789023 
 06/15  00:25:00,23.26055567383195,23.264886621474812,23.44787219406254,23.468040940535953,18.0,22.49775601231209,23.28017921752337,23.277595210082268,23.43037182561102,23.432517848938687 
 06/15  00:30:00,23.2471372753929,23.251222220299493,23.436288399283672,23.455398153777214,18.0,22.484491809559003,23.279708144922154,23.277125706735546,23.429925454761246,23.43209159340506 
 06/15  00:35:00,23.235579581973038,23.239430299278656,23.42636464896134,23.444473484200234,18.0,22.471230335698458,23.279015599605202,23.276434220303713,23.429285600259163,23.43147147597142 
 06/15  00:40:00,23.2254364985835,23.22906436946298,23.417685350271014,23.434847689087785,18.0,22.461009600080963,23.278181540912442,23.27560223766295,23.428518451601747,23.430721705187636 
 06/15  00:45:00,23.216394652803416,23.219810644608778,23.409963794887425,23.426230764106187,18.0,22.45079044825228,23.27716816967893,23.274590374271042,23.42759084201441,23.42981071625809 
 06/15  00:50:00,23.208228708599375,23.21144336222441,23.40299710086776,23.418416821352466,18.0,22.44241101899744,23.2759532828627,23.273376274903285,23.426481775829643,23.4287174392922 
 06/15  00:55:00,23.20077309418276,23.20379651787983,23.396638262826897,23.411256093030186,18.0,22.434032525360795,23.2745887221771,23.272012834966972,23.42523572328639,23.427486167390498 
 06/15  01:00:00,23.193903661217135,23.19674552995815,23.390778360614533,23.404637105546577,18.0,22.426822062741206,23.27309596933725,23.270521635474893,23.42387302538532,23.426137032710244 
 06/15  01:05:00,23.1508356451935,23.15350357111383,23.346539014874075,23.359662649914323,18.0,22.379106944726555,23.210351444443518,23.207782076798765,23.361442672962312,23.363713425983065 
 06/15  01:10:00,23.095001248002795,23.097503634557874,23.289408477546008,23.3018313908431,18.0,22.325122779517176,23.142667829040818,23.140143505548053,23.29327856290803,23.295518817208688 
 06/15  01:15:00,23.031715212971474,23.034060363935517,23.22497528414144,23.236732664967498,18.0,22.270957513900434,23.0740396563898,23.07155566003837,23.224021246707025,23.22623417933187 
 06/15  01:20:00,22.96352690304905,22.965722871691103,23.155845305421437,23.166971696471087,18.0,22.20675599265806,23.005028840007185,23.002585511999882,23.154342672295854,23.156527491194254 
 06/15  01:25:00,22.891963534718037,22.89401807258201,23.08354225079476,23.09407106051156,18.0,22.14241767705889,22.935579751013393,22.933174151834123,23.08421909883367,23.086377845804577 
 06/15  01:30:00,22.818001158755514,22.819921695066586,23.009018291352834,23.01898157472776,18.0,22.072714748676805,22.865858719261155,22.86349233980866,23.01380848019278,23.015939272788387 
 06/15  01:35:00,22.742286208112827,22.744079844647676,22.93289102786745,22.942319392186207,18.0,22.002903126987142,22.79575482657333,22.793425266852466,22.94301092299895,22.94511535063839 
 06/15  01:40:00,22.66525869946297,22.666932214085005,22.8555729056716,22.86449548362635,18.0,21.92999626629919,22.725408488189373,22.723117249230654,22.871955669636122,22.87403190664287 
 06/15  01:45:00,22.58722516285537,22.588785017761353,22.777346353110254,22.785790814175833,18.0,21.85699668155992,22.654716534035742,22.652461561237942,22.80054928814775,22.802598676847538 
 06/15  01:50:00,22.508403525023073,22.509855877309022,22.69840913048564,22.70640171456691,18.0,21.782121158312787,22.583805094900754,22.581587863062964,22.72890749837336,22.73092829881284 
 06/15  01:55:00,22.42895157682894,22.43030228997745,22.618902547272,22.62646811133157,18.0,21.707162644292477,22.512579955611557,22.510398720216926,22.656945193812476,22.65893852619098 
 06/15  02:00:00,22.34898548760608,22.35024014313336,22.53892947784957,22.546091549869452,18.0,21.631010495329196,22.44115435876563,22.439010563877105,22.584766050682674,22.586730257114482 
 06/15  02:05:00,22.279978343172438,22.281146859639392,22.468271705233235,22.475099378508954,18.0,21.55263888752416,22.38900034606013,22.3868791892869,22.528042415102846,22.52999827413248 
 06/15  02:10:00,22.214535125693295,22.215623579671252,22.400339744956003,22.406865457670953,18.0,21.472619045400588,22.338348248551767,22.336236970034975,22.472747955486057,22.474703841564747 
 06/15  02:15:00,22.15101157641729,22.152024954047207,22.33372873025923,22.339976020589894,18.0,21.39201354696016,22.287698527678003,22.2855974408958,22.41741815833666,22.419374378813018 
 06/15  02:20:00,22.088632600375018,22.08957526041055,22.26779790044733,22.273785771756632,18.0,21.309478544921582,22.236945845786636,22.234856522805444,22.361940343637116,22.363895247681683 
 06/15  02:25:00,22.026938681764623,22.027814541607306,22.202176561835657,22.20792113200725,18.0,21.226295140133686,22.186013561345305,22.183935757258496,22.306239268402123,22.3081927599834 
 06/15  02:30:00,21.965637442200475,21.96645008290618,22.13663300061419,22.14214839115079,18.0,21.14124051734073,22.134941958500463,22.132876825048356,22.250349743403035,22.252300472362208 
 06/15  02:35:00,21.904534700019905,21.905287431752328,22.071014811252816,22.07631367912058,18.0,21.05547166562528,22.083683930248412,22.08163125549595,22.194225846334007,22.196173688588146 
 06/15  02:40:00,21.84349664879205,21.84419255395179,22.005216956445004,22.01031083015164,18.0,20.9677650752459,22.0322784591516,22.030239320111946,22.13790208981277,22.139845753608995 
 06/15  02:45:00,21.782427765800342,21.783069728897114,21.939163581246383,21.94406308275856,18.0,20.87927229055581,21.98068175818503,21.978655981096153,22.08133545008093,22.08327477707269 
 06/15  02:50:00,21.721257387289693,21.721848116697704,21.872797237607625,21.877512234807384,18.0,20.788703161053178,21.928929258054723,21.92691786511284,22.024557569267074,22.02649130433599 
 06/15  02:55:00,21.6599312904101,21.660473335018853,21.806072291945604,21.81061200730508,18.0,20.697267737590522,21.876978476811303,21.874981303502864,21.9675264285263,21.96945439980948 
 06/15  03:00:00,21.598406270020057,21.598902032578547,21.7389507786899,21.743323869476896,18.0,20.603562370289158,21.82486231868228,21.822880340618894,21.910271775236993,21.91219275234664 
 06/15  03:05:00,21.540887136996016,21.541338538547556,21.676439484477516,21.68064890516807,18.0,20.51740965358424,21.779432186852205,21.777467569301052,21.860622684690725,21.862532955739198 
 06/15  03:10:00,21.48469829757657,21.4851074103934,21.615310148206046,21.61936204087051,18.0,20.430563972474925,21.734401568489375,21.73245086860902,21.811450381688473,21.813353872667562 
 06/15  03:15:00,21.42920969295318,21.429578540285156,21.55482768154211,21.558728602544925,18.0,20.342922508053007,21.689273390383505,21.68733689676492,21.762156473433663,21.764052478238625 
 06/15  03:20:00,21.37410732116518,21.374437850001815,21.494635641517082,21.498392153300184,18.0,20.255421112499242,21.64402245876647,21.64210101470229,21.712696713593914,21.71458409303432 
 06/15  03:25:00,21.31919527443787,21.319489348381392,21.434516100414836,21.43813463318618,18.0,20.167094270426446,21.598615165976753,21.596708803853403,21.66303469479851,21.66491309343928 
 06/15  03:30:00,21.264342014233204,21.264601411823342,21.374325106400455,21.377811892795155,18.0,20.077792399470376,21.55306789385469,21.55117729022618,21.613185447250544,21.615053899900715 
 06/15  03:35:00,21.209454899588955,21.209681315059015,21.31396257041839,21.317323613767297,18.0,19.98761226485393,21.507352770260127,21.505477886719063,21.563121263759626,21.564979479954673 
 06/15  03:40:00,21.154465860964827,21.154660906248743,21.253355644855212,21.256596705453973,18.0,19.895777731293478,21.461487594135406,21.45962907977946,21.512859521668645,21.51470655062326 
 06/15  03:45:00,21.099322801592137,21.099488009009267,21.192448947237374,21.195575538693635,18.0,19.802997177755568,21.415443573771995,21.413601350665544,21.462371861749432,21.46420744356567 
 06/15  03:50:00,21.04398421828079,21.044121043592554,21.131198576262054,21.134215967566387,18.0,19.708054656797973,21.36923849852633,21.36741319789894,21.4116762484191,21.4134994366799 
 06/15  03:55:00,20.988415722975358,20.988525548634808,21.06956833514492,21.0724815559772,18.0,19.61208510470643,21.322842475656216,21.321033990582578,21.360743538918314,21.362554094036568 
 06/15  04:00:00,20.932587727446865,20.932671865926654,21.007527288785884,21.010341136600207,18.0,19.51351505020962,21.276273039719285,21.274481990395202,21.309592195029552,21.311389167845505 
 06/15  04:05:00,20.88346920342796,20.88352863208868,20.956099728771882,20.95879971764243,18.0,19.453493855465496,21.238575663244774,21.236815403715923,21.273017352946113,21.27478015734971 
 06/15  04:10:00,20.836873066519818,20.836909076976575,20.90862174392778,20.911206418149686,18.0,19.39978597049111,21.20143568957826,21.199702102720153,21.237279977192316,21.23901908223786 
 06/15  04:15:00,20.791807240437322,20.791821169626907,20.863523203176822,20.865994144329477,18.0,19.346094630383163,21.164255833134575,21.16254892937951,21.201531757854525,21.203245772477203 
 06/15  04:20:00,20.74777390280109,20.74776708049303,20.820020744355865,20.82238094091744,18.0,19.303792932376172,21.126999141650117,21.125319124935174,21.165686660018537,21.167375114094455 
 06/15  04:25:00,21.708867020069388,21.403105188442865,20.99111518035113,20.99336889871523,18.0,19.531907514917965,21.586996464389586,21.439278682688553,21.26249296568801,21.270074604096635 
 06/15  04:30:00,22.00423712426742,21.595417477725746,21.055335298666037,21.057486906490784,18.0,19.57716826474613,21.544306668128968,21.40713304070448,21.26110957862079,21.268208388247558 
 06/15  04:35:00,23.03526958288769,22.21166140173923,21.142173441801287,21.144227246989498,18.0,19.675849480715236,21.926807473408473,21.632783987690573,21.28684380772222,21.2987578264175 
 06/15  04:40:00,24.141807463755686,22.84198410050277,21.22661374168751,21.22857416906909,18.0,19.785811455120143,22.2359910559818,21.807247709411115,21.313535015901948,21.32492955532996 
 06/15  04:45:00,25.748580925134622,23.723837432751665,21.33198151331135,21.333853034311037,18.0,19.904032437574124,22.76455817815986,22.089170416520346,21.342463196363155,21.346767793820106 
 06/15  04:50:00,27.237797216948383,24.50088598594209,21.430153488838776,21.431940727634636,18.0,20.049256310660283,23.13242885378054,22.27669671066144,21.3633758104894,21.36421447069074 
 06/15  04:55:00,28.559251949858407,25.15499849488924,21.528941587002244,21.530649772246388,18.0,20.20253971491444,23.40240803310553,22.408570545236273,21.38014626862639,21.378525488718253 
 06/15  05:00:00,29.763832008240676,25.717743294812454,21.62938165967203,21.631017643306254,18.0,20.381681022595814,23.635605000457304,22.5143718105611,21.395050204036238,21.391101359187076 
 06/15  05:05:00,30.939730266306324,26.2559878394433,21.775247656914008,21.776811305286785,18.0,20.63018166983532,23.941176996423962,22.694511713834515,21.49735200876978,21.491277504448703 
 06/15  05:10:00,32.09406981601686,26.762278471033834,21.938042252335418,21.93954537409038,18.0,20.911073460806065,24.24676627349163,22.87145316573958,21.60164073719193,21.593701517471686 
 06/15  05:15:00,33.231818890462534,27.23727174646364,22.110666880688406,22.112128368326715,18.0,21.1948901596542,24.549083523085642,23.03593407981566,21.703893105903035,21.694474274427876 
 06/15  05:20:00,35.019057402492635,27.985342953518128,22.329352713390964,22.33079703808147,18.0,21.51282792974299,25.17096776434113,23.34239171008062,21.827743374434817,21.816856316493727 
 06/15  05:25:00,36.35847415956933,28.50123105363912,22.527643356095126,22.529097459462367,18.0,21.832492272834966,25.476068273519502,23.496033503930164,21.938983760582232,21.926662377407524 
 06/15  05:30:00,37.589734546111856,28.939889264627976,22.722443847999664,22.7239376378811,18.0,22.173525646127484,25.772608232528455,23.630559360260918,22.04024058993633,22.026881694193094 
 06/15  05:35:00,38.73411423878905,29.311547134542465,22.909886199113817,22.911440910759495,18.0,22.507411240534687,26.054716806475255,23.750049984528687,22.139136365808213,22.124891532321726 
 06/15  05:40:00,39.82677364395768,29.63510673360086,23.093985081060275,23.095617204306354,18.0,22.85154965827042,26.33312713600992,23.85972499437588,22.236757220456525,22.221846326141076 
 06/15  05:45:00,40.88050821041419,29.918116660246543,23.275707304917024,23.277424430251706,18.0,23.20759082458096,26.60807229243494,23.960101820733428,22.33371035255152,22.318342530233224 
 06/15  05:50:00,41.89226659170117,30.160711070433567,23.45392385924319,23.455724520089003,18.0,23.572249748285216,26.87470207129934,24.048863823658735,22.429134183284532,22.413523261123487 
 06/15  05:55:00,42.883897068680334,30.3737788775722,23.631603763902937,23.633478301376527,18.0,23.93911664228551,27.14266455642428,24.13042394434615,22.52459979873538,22.50895326627409 
 06/15  06:00:00,43.8511425632441,30.556710669657928,23.807984403146616,23.809916472742582,18.0,24.315593426701735,27.40663516268023,24.202582558084487,22.61949915425339,22.60401724887123 
 06/15  06:05:00,44.89504490536361,30.771206157894035,24.02705467928613,24.029034331678886,18.0,24.75217188968467,27.754543846817683,24.333672524658823,22.77425484195794,22.75899675596139 
 06/15  06:10:00,45.95004029742399,30.978623033916495,24.261096115360168,24.26310259418333,18.0,25.212235214403204,28.002141409701835,24.377020451044473,22.883829972052183,22.868970455639328 
 06/15  06:15:00,47.00326278438488,31.17114058415002,24.5041155049732,24.506124459006895,18.0,25.679414873497386,28.29111738920608,24.441372260829212,22.998647079419243,22.98464806850734 
 06/15  06:20:00,48.04831720111843,31.345250976090075,24.753302461552757,24.75528797886987,18.0,26.17651620366372,28.59053467190239,24.512723268188665,23.127817999696845,23.114463201078536 
 06/15  06:25:00,49.08112895813123,31.499008081404234,25.00698555077838,25.00892149245905,18.0,26.680392048126087,28.884579091684827,24.571801046186067,23.252772910660838,23.240376236358202 
 06/15  06:30:00,50.09884913291223,31.63129869374716,25.264090963432306,25.265952000944527,18.0,27.208341084202335,29.178377517502895,24.625823048001394,23.37985627724686,23.368497678627023 
 06/15  06:35:00,50.905152576776324,31.69148531036153,25.512296161068402,25.514058631643653,18.0,27.69277828232385,29.37717763510011,24.652597805626897,23.502671486933536,23.4926636447924 
 06/15  06:40:00,51.637303253268016,31.717474895326543,25.758348334801457,25.75999085639565,18.0,28.186165661336823,29.582116375149155,24.67622217045937,23.62558199019827,23.616976309338952 
 06/15  06:45:00,52.32047707537681,31.71789306448516,26.003405581296388,26.004909441371762,18.0,28.682352001693527,29.786706460155074,24.699226997463427,23.750100689893884,23.742901752885473 
 06/15  06:50:00,53.296698253546374,31.834517646997554,26.342398433376655,26.34374766827743,18.0,29.179494435583468,30.14736850474185,24.78676792539386,23.928520570490264,23.92282077055063 
 06/15  06:55:00,54.01316952850358,31.837533499228172,26.616045178280554,26.61722700721834,18.0,29.679168508116025,30.3470294700802,24.816691688424612,24.05394684971293,24.0495468946566 
 06/15  07:00:00,54.66030465490705,31.80241267673289,26.874986817375465,26.875991845187926,18.0,30.182916844808716,30.547594418948734,24.842545074975305,24.18206678008346,24.178998792495975 
 06/15  07:05:00,55.26987218707072,31.73371386544899,27.11636720259448,27.117190152769542,18.0,30.688130056133417,30.80314388944589,24.923791000848382,24.361279906823484,24.359482970942622 
 06/15  07:10:00,55.84615413698446,31.640889127180348,27.350161919767572,27.350799283369852,18.0,31.199919645510388,31.020478568441945,24.975569770475943,24.501345091836356,24.500350207854467 
 06/15  07:15:00,56.393221370950386,31.527716654378196,27.579358325950675,27.57980912466684,18.0,31.715365557083043,31.207567330139454,25.00779214248547,24.623932435977622,24.624087996850335 
 06/15  07:20:00,56.913448274306475,31.396476270290165,27.805493472280443,27.805759270769848,18.0,32.238337034225395,31.395121910819512,25.04698010566824,24.747752191216648,24.748837090524944 
 06/15  07:25:00,57.4081785539473,31.248710117449743,28.029469579085944,28.02955436968085,18.0,32.76470556473996,31.577486192278343,25.093252630759594,24.87143420802346,24.873321596026017 
 06/15  07:30:00,57.87814569179685,31.08553680704225,28.251840988660447,28.251751021765568,18.0,33.2991785894872,31.7543852646113,25.14852658250686,24.995146535971003,24.997686276598074 
 06/15  07:35:00,58.219380694844396,30.89003752913839,28.45929207579775,28.459035657880154,18.0,33.793355257634595,31.880583053940768,25.207141604610626,25.11270270260195,25.11572803297173 
 06/15  07:40:00,58.50869235069384,30.67722761434614,28.661126980377798,28.660714247928688,18.0,34.28664544282795,32.000088588749236,25.27715973502484,25.22884001538455,25.232186553963686 
 06/15  07:45:00,58.75986554546601,30.451072482644655,28.859416041693724,28.85885874943837,18.0,34.781191623047214,32.11427143215661,25.36135076003461,25.344777771745044,25.34825927512003 
 06/15  07:50:00,58.97936223314866,30.349300029623954,29.182899416038467,29.054454879197582,18.0,35.26998664056157,32.22360235413652,25.472987272752846,25.475387991769537,25.464354797032456 
 06/15  07:55:00,59.1708608876869,30.379415760676522,29.63535682263614,29.248081661477993,18.0,35.759811890645516,32.32825008280906,25.5907950843972,25.622233375166047,25.580635447940836 
 06/15  08:00:00,59.33655569634625,30.462575943388185,30.139863544125397,29.440098823303803,18.0,36.2479671405287,32.42799956759745,25.708758785738155,25.78911039914732,25.696809932129668 
 06/15  08:05:00,59.51782011539249,30.579259684807667,30.683285057864865,29.63564994187856,18.0,36.77608757365657,32.741072669597656,26.05551266339421,26.1626752713687,26.020068375834683 
 06/15  08:10:00,59.686964345858236,30.717249129046706,31.252151049316982,29.83212636764185,18.0,37.31447992456505,32.96295239849104,26.30128760942057,26.46102330160909,26.250909289789092 
 06/15  08:15:00,59.83950542217936,30.869638918050317,31.83971372239326,30.029105983809778,18.0,37.857139581648795,33.111573287039505,26.46805963673023,26.698620370248705,26.411909201247113 
 06/15  08:20:00,59.97336996045793,31.032065919046907,32.441741158909835,30.22643172070091,18.0,38.416288271932224,33.25425085822894,26.633049602115648,26.94373592582133,26.571110344404758 
 06/15  08:25:00,60.08732118112643,31.20166176616902,33.05538768841051,30.42402921910587,18.0,38.97960073981739,33.37006210831777,26.777365401569,27.17859297846053,26.70939238145627 
 06/15  08:30:00,60.18054623653633,31.376492621848467,33.67864597922814,30.62186891090409,18.0,39.55671645128106,33.466457087164315,26.905745746689263,27.406003315776445,26.83565619748333 
