cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1.2],TempProf_cur[20.0],PresProf_cur[1.2],PresProf_cur[20.0],
2008-07-01 04:10:00,289.859,0.011,297.068,293.842,294.143,288.667,101570.000,289.968,288.857,101605.918,101390.000,
2008-07-01 04:15:00,289.851,0.011,299.165,293.845,294.110,288.625,101570.000,289.965,288.754,101605.959,101390.000,
2008-07-01 04:20:00,289.843,0.011,301.423,293.877,294.103,288.583,101570.000,289.969,288.646,101606.004,101390.000,
2008-07-01 04:25:00,289.840,0.011,303.846,293.919,294.120,288.542,101570.000,289.974,288.535,101606.049,101390.000,
2008-07-01 04:30:00,290.644,0.011,306.491,293.961,294.162,288.500,101570.000,290.860,288.406,101605.818,101390.000,
2008-07-01 04:35:00,289.693,0.011,308.902,293.903,294.169,288.458,101570.000,289.773,288.270,101606.141,101390.000,
2008-07-01 04:40:00,290.080,0.011,312.028,294.037,294.220,288.417,101570.000,290.311,288.131,101606.127,101390.000,
2008-07-01 04:45:00,289.361,0.011,314.454,293.943,294.269,288.375,101570.000,289.448,287.986,101606.393,101390.000,
2008-07-01 04:50:00,290.410,0.011,317.815,294.012,294.367,288.333,101570.000,290.704,287.838,101606.136,101390.000,
2008-07-01 04:55:00,289.324,0.018,320.439,293.932,294.457,288.292,101570.000,289.411,287.685,101606.502,101390.000,
2008-07-01 05:00:00,290.223,0.018,324.048,294.056,294.596,288.250,101570.000,290.533,287.529,101606.322,101390.000,
2008-07-01 05:05:00,289.191,0.018,326.442,293.992,294.719,288.325,101570.833,289.285,287.534,101606.619,101390.000,
2008-07-01 05:10:00,290.504,0.018,328.600,294.094,294.875,288.400,101571.667,290.847,287.538,101606.227,101390.000,
2008-07-01 05:15:00,289.295,0.018,329.046,294.039,295.003,288.475,101572.500,289.387,287.540,101606.569,101390.000,
2008-07-01 05:20:00,290.684,0.018,330.247,294.169,295.175,288.550,101573.333,291.053,287.541,101606.165,101390.000,
2008-07-01 05:25:00,289.295,0.018,330.180,294.140,295.311,288.625,101574.167,289.386,287.541,101606.568,101390.000,
2008-07-01 05:30:00,290.912,0.018,331.055,294.268,295.494,288.700,101575.000,291.316,287.539,101606.092,101390.000,
2008-07-01 05:35:00,289.328,0.018,330.823,294.242,295.636,288.775,101575.833,289.415,287.537,101606.553,101390.000,
2008-07-01 05:40:00,291.179,0.018,331.560,294.373,295.831,288.850,101576.667,291.623,287.533,101606.008,101390.000,
2008-07-01 05:45:00,289.347,0.018,331.257,294.358,295.979,288.925,101577.500,289.433,287.529,101606.546,101390.000,
2008-07-01 05:50:00,291.461,0.018,331.900,294.492,296.184,289.000,101578.333,291.953,287.523,101605.922,101390.000,
2008-07-01 05:55:00,289.384,21.316,331.544,294.482,296.335,289.075,101579.167,289.471,287.517,101606.533,101390.000,
2008-07-01 06:00:00,291.809,38.033,332.121,294.617,296.552,289.150,101580.000,292.351,287.510,101605.813,101390.000,
2008-07-01 06:05:00,289.468,19.925,331.725,294.616,296.705,289.175,101584.167,289.556,287.473,101606.510,101390.000,
2008-07-01 06:10:00,292.071,36.342,332.126,294.753,296.929,289.200,101588.333,292.665,287.436,101605.760,101390.000,
2008-07-01 06:15:00,289.427,16.512,331.489,294.752,297.074,289.225,101592.500,289.513,287.399,101606.550,101390.000,
2008-07-01 06:20:00,292.322,35.277,331.743,294.872,297.292,289.250,101596.667,292.969,287.362,101605.711,101390.000,
2008-07-01 06:25:00,289.365,13.538,331.015,294.860,297.421,289.275,101600.833,289.448,287.326,101606.596,101390.000,
2008-07-01 06:30:00,292.593,34.832,331.215,294.971,297.636,289.300,101605.000,293.297,287.289,101605.657,101390.000,
2008-07-01 06:35:00,289.302,10.950,330.447,294.955,297.748,289.325,101609.167,289.381,287.252,101606.643,101390.000,
2008-07-01 06:40:00,292.872,34.769,330.621,295.062,297.960,289.350,101613.333,293.633,287.216,101605.600,101390.000,
2008-07-01 06:45:00,289.229,8.569,329.824,295.046,298.057,289.375,101617.500,289.304,287.180,101606.693,101390.000,
2008-07-01 06:50:00,293.176,35.118,329.982,295.149,298.267,289.400,101621.667,294.001,287.144,101605.536,101390.000,
2008-07-01 06:55:00,289.152,6.358,329.161,295.135,298.347,289.425,101625.833,289.221,287.108,101606.744,101390.000,
2008-07-01 07:00:00,293.516,35.883,329.309,295.235,298.557,289.450,101630.000,294.411,287.073,101605.461,101390.000,
2008-07-01 07:05:00,289.068,3.853,328.465,295.224,298.621,289.475,101630.833,289.131,287.040,101606.797,101390.000,
2008-07-01 07:10:00,293.796,35.599,328.497,295.320,298.826,289.500,101631.667,294.754,287.007,101605.405,101390.000,
2008-07-01 07:15:00,288.979,1.106,327.537,295.320,298.873,289.525,101632.500,289.036,286.975,101606.851,101390.000,
2008-07-01 07:20:00,294.240,36.645,327.501,295.402,299.079,289.550,101633.333,295.286,286.943,101605.299,101390.000,
2008-07-01 07:25:00,288.935,0.025,326.542,295.416,299.114,289.575,101634.167,288.987,286.912,101606.886,101390.000,
2008-07-01 07:30:00,294.584,37.127,326.496,295.501,299.323,289.600,101635.000,295.704,286.882,101605.224,101390.000,
2008-07-01 07:35:00,288.863,0.025,325.542,295.527,299.346,289.625,101635.833,288.910,286.852,101606.932,101390.000,
2008-07-01 07:40:00,294.966,37.952,325.476,295.598,299.557,289.650,101636.667,296.165,286.822,101605.137,101390.000,
2008-07-01 07:45:00,288.811,0.025,324.537,295.631,299.569,289.675,101637.500,288.854,286.793,101606.968,101390.000,
2008-07-01 07:50:00,295.310,38.545,324.461,295.695,299.784,289.700,101638.333,296.582,286.765,101605.060,101390.000,
2008-07-01 07:55:00,288.752,0.331,323.537,295.737,299.785,289.725,101639.167,288.790,286.737,101607.008,101390.000,
2008-07-01 08:00:00,295.638,47.468,323.447,295.791,300.002,289.750,101640.000,296.980,286.710,101604.988,101390.000,
2008-07-01 08:05:00,288.763,0.034,322.538,295.839,299.995,289.817,101639.167,288.796,286.747,101606.996,101390.000,
2008-07-01 08:10:00,296.106,49.221,322.418,295.891,300.214,289.883,101638.333,297.518,286.786,101604.816,101390.000,
2008-07-01 08:15:00,288.814,0.034,321.464,295.956,300.190,289.950,101637.500,288.841,286.825,101606.942,101390.000,
2008-07-01 08:20:00,296.352,49.444,321.326,296.023,300.408,290.017,101636.667,297.798,286.866,101604.706,101390.000,
2008-07-01 08:25:00,288.824,0.034,320.359,296.091,300.367,290.083,101635.833,288.843,286.908,101606.905,101390.000,
2008-07-01 08:30:00,296.690,50.648,320.237,296.142,300.582,290.150,101635.000,298.181,286.951,101604.567,101390.000,
2008-07-01 08:35:00,288.864,0.034,319.345,296.209,300.525,290.217,101634.167,288.875,286.995,101606.853,101390.000,
2008-07-01 08:40:00,296.956,51.415,319.278,296.262,300.740,290.283,101633.333,298.481,287.041,101604.448,101390.000,
2008-07-01 08:45:00,288.895,0.034,318.416,296.332,300.669,290.350,101632.500,288.900,287.088,101606.805,101390.000,
2008-07-01 08:50:00,297.234,52.309,318.365,296.379,300.882,290.417,101631.667,298.793,287.136,101604.323,101390.000,
2008-07-01 08:55:00,288.939,0.047,317.517,296.449,300.798,290.483,101630.833,288.938,287.185,101606.749,101390.000,
2008-07-01 09:00:00,297.486,53.079,317.479,296.496,301.011,290.550,101630.000,299.075,287.236,101604.204,101390.000,
2008-07-01 09:05:00,288.979,0.047,316.641,296.566,300.914,290.633,101630.000,288.972,287.278,101606.697,101390.000,
2008-07-01 09:10:00,297.609,52.999,316.626,296.603,301.130,290.717,101630.000,299.212,287.322,101604.132,101390.000,
2008-07-01 09:15:00,289.034,0.047,315.860,296.672,301.035,290.800,101630.000,289.024,287.366,101606.643,101390.000,
2008-07-01 09:20:00,297.958,54.507,315.853,296.685,301.260,290.883,101630.000,299.608,287.411,101603.994,101390.000,
2008-07-01 09:25:00,289.148,0.047,315.135,296.766,301.173,290.967,101630.000,289.139,287.457,101606.564,101390.000,
2008-07-01 09:30:00,298.124,54.763,315.143,296.792,301.410,291.050,101630.000,299.796,287.504,101603.909,101390.000,
2008-07-01 09:35:00,289.243,0.047,314.446,296.882,301.330,291.133,101630.000,289.233,287.552,101606.493,101390.000,
2008-07-01 09:40:00,298.354,55.489,314.435,296.895,301.573,291.217,101630.000,300.052,287.600,101603.803,101390.000,
2008-07-01 09:45:00,289.362,0.047,313.760,296.990,301.499,291.300,101630.000,289.353,287.649,101606.410,101390.000,
2008-07-01 09:50:00,298.520,55.793,313.738,297.003,301.750,291.383,101630.000,300.235,287.699,101603.714,101390.000,
2008-07-01 09:55:00,289.477,0.043,313.083,297.106,301.682,291.467,101630.000,289.470,287.751,101606.329,101390.000,
2008-07-01 10:00:00,298.694,56.153,313.039,297.111,301.938,291.550,101630.000,300.425,287.803,101603.620,101390.000,
2008-07-01 10:05:00,289.627,0.043,312.404,297.219,301.875,291.650,101630.000,289.620,287.886,101606.222,101390.000,
2008-07-01 10:10:00,298.912,56.809,312.332,297.219,302.134,291.750,101630.000,300.655,287.970,101603.486,101390.000,
2008-07-01 10:15:00,289.804,0.043,311.701,297.333,302.073,291.850,101630.000,289.798,288.056,101606.091,101390.000,
2008-07-01 10:20:00,299.059,56.910,311.606,297.334,302.333,291.950,101630.000,300.802,288.142,101603.370,101390.000,
2008-07-01 10:25:00,289.974,0.043,310.967,297.454,302.275,292.050,101630.000,289.969,288.230,101605.962,101390.000,
2008-07-01 10:30:00,299.247,57.055,310.784,297.450,302.536,292.150,101630.000,300.994,288.318,101603.240,101390.000,
2008-07-01 10:35:00,290.155,0.043,310.114,297.579,302.480,292.250,101630.000,290.149,288.408,101605.828,101390.000,
2008-07-01 10:40:00,299.419,57.107,309.877,297.574,302.741,292.350,101630.000,301.168,288.498,101603.113,101390.000,
2008-07-01 10:45:00,290.335,0.043,309.216,297.710,302.688,292.450,101630.000,290.329,288.590,101605.693,101390.000,
2008-07-01 10:50:00,299.605,57.260,308.940,297.702,302.951,292.550,101630.000,301.356,288.683,101602.980,101390.000,
2008-07-01 10:55:00,290.521,0.052,308.299,297.845,302.900,292.650,101630.000,290.515,288.776,101605.554,101390.000,
2008-07-01 11:00:00,299.789,57.420,307.989,297.835,303.163,292.750,101630.000,301.542,288.871,101602.847,101390.000,
2008-07-01 11:05:00,290.702,0.052,307.372,297.985,303.115,292.833,101628.333,290.697,288.956,101605.419,101390.000,
2008-07-01 11:10:00,299.986,57.614,307.026,297.972,303.379,292.917,101626.667,301.745,289.042,101602.716,101390.000,
2008-07-01 11:15:00,290.874,0.052,306.424,298.124,303.330,293.000,101625.000,290.868,289.129,101605.290,101390.000,
2008-07-01 11:20:00,300.127,59.447,306.221,298.107,303.592,293.083,101623.333,301.881,289.216,101602.599,101390.000,
2008-07-01 11:25:00,291.046,0.052,306.106,298.249,303.541,293.167,101621.667,291.040,289.305,101605.161,101390.000,
2008-07-01 11:30:00,300.252,61.922,306.334,298.215,303.800,293.250,101620.000,301.995,289.395,101602.485,101390.000,
2008-07-01 11:35:00,291.236,0.060,306.465,298.352,303.747,293.333,101618.333,291.229,289.486,101605.023,101390.000,
2008-07-01 11:40:00,300.349,64.310,306.838,298.311,304.003,293.417,101616.667,302.077,289.578,101602.377,101390.000,
2008-07-01 11:45:00,291.428,3.237,307.056,298.451,303.950,293.500,101615.000,291.421,289.670,101604.884,101390.000,
2008-07-01 11:50:00,300.448,66.797,307.501,298.403,304.203,293.583,101613.333,302.157,289.764,101602.266,101390.000,
2008-07-01 11:55:00,291.626,0.045,307.763,298.547,304.149,293.667,101611.667,291.620,289.859,101604.740,101390.000,
2008-07-01 12:00:00,300.523,61.345,308.261,298.495,304.399,293.750,101610.000,302.211,289.954,101602.161,101390.000,
2008-07-01 12:05:00,291.814,1.581,308.551,298.642,304.346,293.833,101605.000,291.808,290.049,101604.602,101390.000,
2008-07-01 12:10:00,300.557,63.074,309.087,298.576,304.592,293.917,101600.000,302.216,290.144,101602.068,101390.000,
2008-07-01 12:15:00,292.018,4.383,309.377,298.717,304.540,294.000,101595.000,292.014,290.240,101604.456,101390.000,
2008-07-01 12:20:00,300.667,65.103,309.887,298.635,304.784,294.083,101590.000,302.309,290.338,101601.954,101390.000,
2008-07-01 12:25:00,292.244,7.218,310.144,298.785,304.738,294.167,101585.000,292.241,290.436,101604.301,101390.000,
2008-07-01 12:30:00,300.725,66.763,310.659,298.700,304.980,294.250,101580.000,302.340,290.535,101601.851,101390.000,
2008-07-01 12:35:00,292.464,9.999,310.921,298.858,304.940,294.333,101575.000,292.462,290.636,101604.147,101390.000,
2008-07-01 12:40:00,300.806,68.568,311.451,298.763,305.180,294.417,101570.000,302.397,290.737,101601.741,101390.000,
2008-07-01 12:45:00,292.692,12.836,311.726,298.928,305.145,294.500,101565.000,292.692,290.839,101603.989,101390.000,
2008-07-01 12:50:00,300.878,70.321,312.277,298.824,305.382,294.583,101560.000,302.443,290.943,101601.632,101390.000,
2008-07-01 12:55:00,292.921,15.688,312.567,298.995,305.353,294.667,101555.000,292.922,291.047,101603.829,101390.000,
2008-07-01 13:00:00,300.954,72.112,313.138,298.883,305.588,294.750,101550.000,302.493,291.152,101601.519,101390.000,
2008-07-01 13:05:00,293.139,18.455,313.444,299.060,305.564,294.792,101545.833,293.142,291.238,101603.679,101390.000,
2008-07-01 13:10:00,301.075,74.172,314.030,298.939,305.796,294.833,101541.667,302.598,291.324,101601.408,101390.000,
2008-07-01 13:15:00,293.332,21.029,314.315,299.107,305.767,294.875,101537.500,293.335,291.410,101603.545,101390.000,
2008-07-01 13:20:00,301.053,75.262,314.918,298.982,305.986,294.917,101533.333,302.537,291.498,101601.335,101390.000,
2008-07-01 13:25:00,293.485,23.353,315.187,299.142,305.947,294.958,101529.167,293.486,291.586,101603.426,101390.000,
2008-07-01 13:30:00,301.124,77.023,315.803,299.001,306.154,295.000,101525.000,302.584,291.675,101601.235,101390.000,
2008-07-01 13:35:00,293.660,25.857,316.067,299.157,306.106,295.042,101520.833,293.661,291.764,101603.296,101390.000,
2008-07-01 13:40:00,301.163,78.589,316.716,299.015,306.304,295.083,101516.667,302.595,291.854,101601.143,101390.000,
2008-07-01 13:45:00,293.826,28.325,316.978,299.172,306.248,295.125,101512.500,293.825,291.945,101603.171,101390.000,
2008-07-01 13:50:00,301.220,80.308,317.656,299.025,306.438,295.167,101508.333,302.624,292.037,101601.046,101390.000,
2008-07-01 13:55:00,293.998,30.871,317.917,299.182,306.375,295.208,101504.167,293.997,292.129,101603.041,101390.000,
2008-07-01 14:00:00,301.275,82.055,318.628,299.032,306.558,295.250,101500.000,302.654,292.222,101600.949,101390.000,
2008-07-01 14:05:00,294.166,33.431,318.889,299.190,306.490,295.292,101493.333,294.163,292.309,101602.915,101390.000,
2008-07-01 14:10:00,301.286,83.694,319.635,299.041,306.665,295.333,101486.667,302.634,292.396,101600.870,101390.000,
2008-07-01 14:15:00,294.332,36.334,319.948,299.208,306.595,295.375,101480.000,294.330,292.484,101602.792,101390.000,
2008-07-01 14:20:00,301.356,85.940,320.791,299.051,306.766,295.417,101473.333,302.682,292.572,101600.774,101390.000,
2008-07-01 14:25:00,294.522,39.442,321.147,299.223,306.696,295.458,101466.667,294.520,292.661,101602.659,101390.000,
2008-07-01 14:30:00,301.373,87.871,322.053,299.067,306.864,295.500,101460.000,302.668,292.751,101600.692,101390.000,
2008-07-01 14:35:00,294.703,42.549,322.425,299.243,306.795,295.542,101453.333,294.702,292.841,101602.530,101390.000,
2008-07-01 14:40:00,301.399,89.925,323.377,299.079,306.958,295.583,101446.667,302.663,292.931,101600.606,101390.000,
2008-07-01 14:45:00,294.892,45.780,323.761,299.259,306.891,295.625,101440.000,294.892,293.022,101602.396,101390.000,
2008-07-01 14:50:00,301.415,91.390,324.763,299.091,307.049,295.667,101433.333,302.646,293.114,101600.523,101390.000,
2008-07-01 14:55:00,295.080,49.072,325.159,299.275,306.983,295.708,101426.667,295.081,293.206,101602.263,101390.000,
2008-07-01 15:00:00,301.422,91.386,326.212,299.102,307.138,295.750,101420.000,302.620,293.298,101600.441,101390.000,
2008-07-01 15:05:00,295.258,52.448,326.621,299.288,307.074,295.775,101415.000,295.259,293.376,101602.139,101390.000,
2008-07-01 15:10:00,301.406,91.386,327.744,299.104,307.224,295.800,101410.000,302.569,293.454,101600.378,101390.000,
2008-07-01 15:15:00,295.423,55.969,328.195,299.282,307.162,295.825,101405.000,295.426,293.533,101602.024,101390.000,
2008-07-01 15:20:00,301.392,91.386,329.392,299.087,307.307,295.850,101400.000,302.520,293.612,101600.313,101390.000,
2008-07-01 15:25:00,295.592,59.711,329.871,299.262,307.246,295.875,101395.000,295.596,293.692,101601.907,101390.000,
2008-07-01 15:30:00,301.376,91.386,331.144,299.061,307.387,295.900,101390.000,302.468,293.772,101600.248,101390.000,
2008-07-01 15:35:00,295.765,63.697,331.654,299.237,307.328,295.925,101385.000,295.770,293.853,101601.788,101390.000,
2008-07-01 15:40:00,301.350,91.386,333.012,299.034,307.465,295.950,101380.000,302.404,293.935,101600.185,101390.000,
2008-07-01 15:45:00,295.941,67.936,333.559,299.214,307.407,295.975,101375.000,295.948,294.017,101601.667,101390.000,
2008-07-01 15:50:00,301.315,91.386,335.006,299.006,307.539,296.000,101370.000,302.329,294.100,101600.123,101390.000,
2008-07-01 15:55:00,296.120,72.447,335.596,299.188,307.484,296.025,101365.000,296.129,294.183,101601.544,101390.000,
2008-07-01 16:00:00,301.273,91.388,337.142,298.976,307.612,296.050,101360.000,302.244,294.267,101600.062,101390.000,
2008-07-01 16:05:00,296.221,76.311,337.780,299.158,307.560,295.975,101358.333,296.232,294.241,101601.487,101390.000,
2008-07-01 16:10:00,301.017,91.388,339.322,298.951,307.680,295.900,101356.667,301.944,294.216,101600.153,101390.000,
2008-07-01 16:15:00,296.217,79.304,339.871,299.140,307.625,295.825,101355.000,296.232,294.190,101601.509,101390.000,
2008-07-01 16:20:00,300.849,91.388,341.409,298.915,307.732,295.750,101353.333,301.745,294.165,101600.219,101390.000,
2008-07-01 16:25:00,296.243,82.659,341.978,299.094,307.674,295.675,101351.667,296.262,294.140,101601.518,101390.000,
2008-07-01 16:30:00,300.602,91.388,343.583,298.870,307.770,295.600,101350.000,301.455,294.115,101600.308,101390.000,
2008-07-01 16:35:00,296.250,86.132,344.202,299.045,307.709,295.525,101348.333,296.274,294.090,101601.535,101390.000,
2008-07-01 16:40:00,300.359,91.388,345.886,298.816,307.792,295.450,101346.667,301.169,294.065,101600.395,101390.000,
2008-07-01 16:45:00,296.268,89.973,346.580,298.985,307.729,295.375,101345.000,296.296,294.040,101601.548,101390.000,
2008-07-01 16:50:00,300.089,91.388,348.365,298.754,307.801,295.300,101343.333,300.849,294.015,101600.490,101390.000,
2008-07-01 16:55:00,296.281,89.978,349.158,298.919,307.738,295.225,101341.667,296.315,293.990,101601.563,101390.000,
2008-07-01 17:00:00,299.798,91.372,351.062,298.685,307.799,295.150,101340.000,300.507,293.965,101600.592,101390.000,
2008-07-01 17:05:00,296.378,91.372,351.979,298.845,307.735,295.158,101340.000,296.416,294.046,101601.513,101390.000,
2008-07-01 17:10:00,299.672,91.372,353.972,298.598,307.782,295.167,101340.000,300.320,294.127,101600.557,101390.000,
2008-07-01 17:15:00,296.573,91.372,354.918,298.742,307.711,295.175,101340.000,296.613,294.207,101601.386,101390.000,
2008-07-01 17:20:00,299.419,91.372,357.036,298.499,307.743,295.183,101340.000,299.989,294.286,101600.560,101390.000,
2008-07-01 17:25:00,296.730,91.372,358.114,298.642,307.668,295.192,101340.000,296.773,294.364,101601.278,101390.000,
2008-07-01 17:30:00,299.195,91.372,360.424,298.388,307.684,295.200,101340.000,299.690,294.441,101600.556,101390.000,
2008-07-01 17:35:00,296.905,91.372,360.904,298.538,307.607,295.208,101340.000,296.951,294.517,101601.163,101390.000,
2008-07-01 17:40:00,299.024,91.372,361.781,298.321,307.609,295.217,101340.000,299.459,294.592,101600.540,101390.000,
2008-07-01 17:45:00,297.035,91.372,361.131,298.498,307.529,295.225,101340.000,297.083,294.667,101601.066,101390.000,
2008-07-01 17:50:00,298.891,91.372,361.386,298.306,307.518,295.233,101340.000,299.277,294.740,101600.518,101390.000,
2008-07-01 17:55:00,297.156,63.759,360.409,298.488,307.436,295.242,101340.000,297.205,294.812,101600.974,101390.000,
2008-07-01 18:00:00,298.730,73.055,360.382,298.316,307.414,295.250,101340.000,299.075,294.883,101600.511,101390.000,
2008-07-01 18:05:00,297.135,59.315,359.235,298.498,307.329,295.108,101339.167,297.186,294.823,101600.979,101390.000,
2008-07-01 18:10:00,298.429,66.186,358.532,298.329,307.284,294.967,101338.333,298.742,294.760,101600.648,101390.000,
2008-07-01 18:15:00,296.972,55.120,356.844,298.462,307.168,294.825,101337.500,297.024,294.695,101601.086,101390.000,
2008-07-01 18:20:00,298.107,61.865,356.313,298.233,307.083,294.683,101336.667,298.391,294.627,101600.800,101390.000,
2008-07-01 18:25:00,296.786,51.779,355.024,298.267,306.933,294.542,101335.833,296.838,294.554,101601.204,101390.000,
2008-07-01 18:30:00,297.170,0.016,354.654,297.993,306.812,294.400,101335.000,297.369,294.727,101601.091,101390.000,
2008-07-01 18:35:00,296.245,0.016,339.010,297.851,306.398,294.258,101334.167,296.286,294.581,101601.419,101390.000,
2008-07-01 18:40:00,296.713,0.016,330.473,297.373,306.013,294.117,101333.333,296.866,294.451,101601.344,101390.000,
2008-07-01 18:45:00,295.754,0.016,326.065,297.262,305.621,293.975,101332.500,295.774,294.314,101601.679,101390.000,
2008-07-01 18:50:00,296.048,0.016,323.005,296.931,305.245,293.833,101331.667,296.176,294.184,101601.670,101390.000,
