cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 07:35:00,286.145,284.863,0.000,288.342,287.315,287.276,285.542,97880.833,286.591,285.708,285.463,285.336,285.248,285.133,98060.956,97932.123,97885.224,97838.310,97791.396,97721.029,
2002-06-10 07:40:00,286.157,284.847,0.000,288.440,287.340,287.353,285.583,97886.667,286.605,285.718,285.467,285.335,285.244,285.125,98060.959,97932.133,97885.234,97838.321,97791.406,97721.038,
2002-06-10 07:45:00,286.170,284.830,0.000,288.574,287.376,287.436,285.625,97892.500,286.629,285.720,285.465,285.330,285.237,285.115,98060.969,97932.147,97885.248,97838.334,97791.419,97721.048,
2002-06-10 07:50:00,286.191,284.812,0.000,288.698,287.409,287.530,285.667,97898.333,286.656,285.735,285.471,285.331,285.234,285.108,98060.968,97932.155,97885.258,97838.345,97791.429,97721.058,
2002-06-10 07:55:00,286.201,284.794,0.000,288.826,287.442,287.624,285.708,97904.167,286.673,285.736,285.469,285.326,285.227,285.098,98060.979,97932.170,97885.273,97838.359,97791.442,97721.069,
2002-06-10 08:00:00,286.226,284.775,0.000,288.965,287.478,287.726,285.750,97910.000,286.707,285.752,285.476,285.327,285.224,285.090,98060.977,97932.179,97885.284,97838.371,97791.454,97721.079,
2002-06-10 08:05:00,286.235,284.753,0.000,289.107,287.513,287.827,285.808,97913.333,286.723,285.756,285.474,285.321,285.215,285.077,98060.991,97932.197,97885.302,97838.388,97791.470,97721.092,
2002-06-10 08:10:00,286.308,284.733,0.000,289.233,287.579,287.935,285.867,97916.667,286.822,285.803,285.503,285.338,285.225,285.077,98060.954,97932.191,97885.303,97838.393,97791.477,97721.100,
2002-06-10 08:15:00,286.328,284.714,0.000,289.386,287.622,288.026,285.925,97920.000,286.837,285.826,285.522,285.351,285.232,285.077,98060.944,97932.190,97885.305,97838.397,97791.483,97721.107,
2002-06-10 08:20:00,286.396,284.698,0.000,289.558,287.675,288.124,285.983,97923.333,286.936,285.867,285.550,285.371,285.246,285.083,98060.905,97932.179,97885.300,97838.396,97791.485,97721.112,
2002-06-10 08:25:00,286.384,284.682,0.000,289.719,287.714,288.198,286.042,97926.667,286.910,285.868,285.555,285.373,285.246,285.080,98060.914,97932.185,97885.306,97838.403,97791.492,97721.118,
2002-06-10 08:30:00,286.448,284.669,0.000,289.951,287.785,288.326,286.100,97930.000,287.006,285.902,285.576,285.387,285.255,285.083,98060.882,97932.178,97885.304,97838.404,97791.494,97721.122,
2002-06-10 08:35:00,286.435,284.657,0.000,290.183,287.845,288.442,286.158,97933.333,286.974,285.908,285.585,285.392,285.258,285.082,98060.887,97932.180,97885.307,97838.408,97791.499,97721.127,
2002-06-10 08:40:00,286.516,284.646,0.000,290.448,287.926,288.591,286.217,97936.667,287.091,285.956,285.617,285.416,285.275,285.091,98060.838,97932.163,97885.297,97838.402,97791.497,97721.128,
2002-06-10 08:45:00,286.501,284.637,0.000,290.705,287.992,288.716,286.275,97940.000,287.049,285.964,285.629,285.424,285.281,285.093,98060.839,97932.160,97885.296,97838.403,97791.498,97721.131,
2002-06-10 08:50:00,286.591,284.629,0.000,290.996,288.079,288.876,286.333,97943.333,287.181,286.017,285.665,285.451,285.302,285.105,98060.780,97932.138,97885.282,97838.394,97791.493,97721.130,
2002-06-10 08:55:00,286.571,284.622,0.000,291.275,288.149,289.004,286.392,97946.667,287.128,286.025,285.678,285.461,285.309,285.109,98060.780,97932.133,97885.278,97838.392,97791.493,97721.131,
2002-06-10 09:00:00,286.671,284.617,0.000,291.560,288.237,289.172,286.450,97950.000,287.274,286.084,285.718,285.491,285.333,285.124,98060.713,97932.107,97885.260,97838.379,97791.485,97721.127,
2002-06-10 09:05:00,286.672,284.670,0.000,291.828,288.308,289.312,286.542,97953.333,287.234,286.122,285.765,285.538,285.379,285.171,98060.638,97932.036,97885.196,97838.324,97791.437,97721.091,
2002-06-10 09:10:00,286.783,284.723,0.000,292.123,288.401,289.517,286.633,97956.667,287.382,286.202,285.835,285.604,285.443,285.232,98060.500,97931.944,97885.117,97838.255,97791.379,97721.049,
2002-06-10 09:15:00,286.801,284.776,0.000,292.400,288.449,289.706,286.725,97960.000,287.364,286.249,285.889,285.658,285.497,285.286,98060.409,97931.865,97885.046,97838.193,97791.326,97721.009,
2002-06-10 09:20:00,286.952,284.829,0.000,292.819,288.548,289.954,286.817,97963.333,287.557,286.363,285.985,285.743,285.575,285.356,98060.236,97931.756,97884.954,97838.116,97791.262,97720.964,
2002-06-10 09:25:00,286.990,284.882,0.000,293.139,288.626,290.173,286.908,97966.667,287.557,286.432,286.058,285.812,285.642,285.419,98060.121,97931.662,97884.872,97838.046,97791.203,97720.920,
2002-06-10 09:30:00,287.157,284.936,0.000,293.408,288.711,290.387,287.000,97970.000,287.771,286.557,286.162,285.905,285.727,285.495,98059.934,97931.545,97884.774,97837.964,97791.136,97720.873,
2002-06-10 09:35:00,287.171,284.990,0.000,293.633,288.760,290.541,287.092,97973.333,287.742,286.609,286.223,285.966,285.787,285.553,98059.837,97931.459,97884.698,97837.898,97791.079,97720.831,
2002-06-10 09:40:00,287.335,285.044,0.000,293.883,288.843,290.741,287.183,97976.667,287.960,286.724,286.317,286.051,285.866,285.624,98059.659,97931.350,97884.605,97837.820,97791.015,97720.785,
2002-06-10 09:45:00,287.336,285.099,0.000,294.089,288.887,290.886,287.275,97980.000,287.910,286.770,286.373,286.108,285.923,285.681,98059.571,97931.267,97884.531,97837.755,97790.960,97720.744,
2002-06-10 09:50:00,287.511,285.154,0.000,294.327,288.971,291.087,287.367,97983.333,288.147,286.889,286.470,286.195,286.003,285.753,98059.387,97931.155,97884.437,97837.676,97790.894,97720.697,
2002-06-10 09:55:00,287.501,285.210,0.000,294.518,289.011,291.226,287.458,97986.667,288.077,286.930,286.525,286.251,286.060,285.810,98059.303,97931.073,97884.363,97837.611,97790.839,97720.656,
2002-06-10 10:00:00,287.689,285.266,0.000,294.771,289.106,291.430,287.550,97990.000,288.338,287.055,286.625,286.340,286.142,285.884,98059.112,97930.959,97884.268,97837.531,97790.772,97720.608,
2002-06-10 10:05:00,287.648,285.291,0.000,294.969,289.147,291.559,287.542,97991.667,288.228,287.073,286.658,286.374,286.176,285.917,98059.077,97930.913,97884.226,97837.495,97790.742,97720.586,
2002-06-10 10:10:00,287.819,285.316,0.000,295.213,289.238,291.757,287.533,97993.333,288.478,287.173,286.731,286.436,286.231,285.962,98058.936,97930.841,97884.168,97837.448,97790.704,97720.561,
2002-06-10 10:15:00,287.746,285.343,0.000,295.399,289.271,291.877,287.525,97995.000,288.322,287.174,286.750,286.458,286.254,285.987,98058.926,97930.807,97884.136,97837.419,97790.679,97720.542,
